"time","In1"
7.492000,0.935197
7.493000,0.935551
7.494000,0.935903
7.495000,0.936255
7.496000,0.936606
7.497000,0.936956
7.498000,0.937305
7.499000,0.937653
7.500000,0.938000
7.501000,0.938346
7.502000,0.938691
7.503000,0.939036
7.504000,0.939379
7.505000,0.939721
7.506000,0.940063
7.507000,0.940403
7.508000,0.940743
7.509000,0.941082
7.510000,0.941419
7.511000,0.941756
7.512000,0.942092
7.513000,0.942427
7.514000,0.942761
7.515000,0.943094
7.516000,0.943426
7.517000,0.943757
7.518000,0.944087
7.519000,0.944416
7.520000,0.944745
7.521000,0.945072
7.522000,0.945398
7.523000,0.945724
7.524000,0.946048
7.525000,0.946372
7.526000,0.946694
7.527000,0.947016
7.528000,0.947337
7.529000,0.947657
7.530000,0.947975
7.531000,0.948293
7.532000,0.948610
7.533000,0.948926
7.534000,0.949241
7.535000,0.949555
7.536000,0.949868
7.537000,0.950181
7.538000,0.950492
7.539000,0.950802
7.540000,0.951111
7.541000,0.951420
7.542000,0.951727
7.543000,0.952034
7.544000,0.952339
7.545000,0.952644
7.546000,0.952947
7.547000,0.953250
7.548000,0.953552
7.549000,0.953852
7.550000,0.954152
7.551000,0.954451
7.552000,0.954749
7.553000,0.955046
7.554000,0.955342
7.555000,0.955637
7.556000,0.955931
7.557000,0.956224
7.558000,0.956516
7.559000,0.956807
7.560000,0.957098
7.561000,0.957387
7.562000,0.957675
7.563000,0.957963
7.564000,0.958249
7.565000,0.958535
7.566000,0.958819
7.567000,0.959103
7.568000,0.959385
7.569000,0.959667
7.570000,0.959947
7.571000,0.960227
7.572000,0.960506
7.573000,0.960784
7.574000,0.961061
7.575000,0.961336
7.576000,0.961611
7.577000,0.961885
7.578000,0.962158
7.579000,0.962430
7.580000,0.962701
7.581000,0.962971
7.582000,0.963240
7.583000,0.963509
7.584000,0.963776
7.585000,0.964042
7.586000,0.964307
7.587000,0.964572
7.588000,0.964835
7.589000,0.965097
7.590000,0.965359
7.591000,0.965619
7.592000,0.965879
7.593000,0.966137
7.594000,0.966395
7.595000,0.966651
7.596000,0.966907
7.597000,0.967162
7.598000,0.967415
7.599000,0.967668
7.600000,0.967920
7.601000,0.968170
7.602000,0.968420
7.603000,0.968669
7.604000,0.968917
7.605000,0.969164
7.606000,0.969410
7.607000,0.969655
7.608000,0.969899
7.609000,0.970142
7.610000,0.970384
7.611000,0.970625
7.612000,0.970865
7.613000,0.971104
7.614000,0.971342
7.615000,0.971580
7.616000,0.971816
7.617000,0.972051
7.618000,0.972285
7.619000,0.972519
7.620000,0.972751
7.621000,0.972982
7.622000,0.973213
7.623000,0.973442
7.624000,0.973671
7.625000,0.973898
7.626000,0.974125
7.627000,0.974350
7.628000,0.974575
7.629000,0.974798
7.630000,0.975021
7.631000,0.975242
7.632000,0.975463
7.633000,0.975683
7.634000,0.975901
7.635000,0.976119
7.636000,0.976336
7.637000,0.976552
7.638000,0.976766
7.639000,0.976980
7.640000,0.977193
7.641000,0.977405
7.642000,0.977616
7.643000,0.977826
7.644000,0.978035
7.645000,0.978243
7.646000,0.978450
7.647000,0.978656
7.648000,0.978861
7.649000,0.979065
7.650000,0.979268
7.651000,0.979470
7.652000,0.979671
7.653000,0.979871
7.654000,0.980070
7.655000,0.980268
7.656000,0.980466
7.657000,0.980662
7.658000,0.980857
7.659000,0.981051
7.660000,0.981244
7.661000,0.981437
7.662000,0.981628
7.663000,0.981818
7.664000,0.982008
7.665000,0.982196
7.666000,0.982383
7.667000,0.982570
7.668000,0.982755
7.669000,0.982940
7.670000,0.983123
7.671000,0.983306
7.672000,0.983487
7.673000,0.983667
7.674000,0.983847
7.675000,0.984026
7.676000,0.984203
7.677000,0.984380
7.678000,0.984555
7.679000,0.984730
7.680000,0.984903
7.681000,0.985076
7.682000,0.985248
7.683000,0.985418
7.684000,0.985588
7.685000,0.985757
7.686000,0.985924
7.687000,0.986091
7.688000,0.986257
7.689000,0.986421
7.690000,0.986585
7.691000,0.986748
7.692000,0.986910
7.693000,0.987070
7.694000,0.987230
7.695000,0.987389
7.696000,0.987547
7.697000,0.987704
7.698000,0.987860
7.699000,0.988014
7.700000,0.988168
7.701000,0.988321
7.702000,0.988473
7.703000,0.988624
7.704000,0.988774
7.705000,0.988923
7.706000,0.989071
7.707000,0.989218
7.708000,0.989364
7.709000,0.989509
7.710000,0.989653
7.711000,0.989796
7.712000,0.989938
7.713000,0.990079
7.714000,0.990219
7.715000,0.990358
7.716000,0.990496
7.717000,0.990633
7.718000,0.990769
7.719000,0.990904
7.720000,0.991038
7.721000,0.991171
7.722000,0.991303
7.723000,0.991434
7.724000,0.991564
7.725000,0.991693
7.726000,0.991822
7.727000,0.991949
7.728000,0.992075
7.729000,0.992200
7.730000,0.992324
7.731000,0.992447
7.732000,0.992569
7.733000,0.992691
7.734000,0.992811
7.735000,0.992930
7.736000,0.993048
7.737000,0.993165
7.738000,0.993282
7.739000,0.993397
7.740000,0.993511
7.741000,0.993624
7.742000,0.993737
7.743000,0.993848
7.744000,0.993958
7.745000,0.994067
7.746000,0.994176
7.747000,0.994283
7.748000,0.994389
7.749000,0.994494
7.750000,0.994599
7.751000,0.994702
7.752000,0.994804
7.753000,0.994906
7.754000,0.995006
7.755000,0.995105
7.756000,0.995204
7.757000,0.995301
7.758000,0.995397
7.759000,0.995493
7.760000,0.995587
7.761000,0.995680
7.762000,0.995773
7.763000,0.995864
7.764000,0.995954
7.765000,0.996044
7.766000,0.996132
7.767000,0.996219
7.768000,0.996306
7.769000,0.996391
7.770000,0.996476
7.771000,0.996559
7.772000,0.996641
7.773000,0.996723
7.774000,0.996803
7.775000,0.996883
7.776000,0.996961
7.777000,0.997038
7.778000,0.997115
7.779000,0.997190
7.780000,0.997265
7.781000,0.997338
7.782000,0.997410
7.783000,0.997482
7.784000,0.997552
7.785000,0.997622
7.786000,0.997690
7.787000,0.997758
7.788000,0.997824
7.789000,0.997889
7.790000,0.997954
7.791000,0.998017
7.792000,0.998080
7.793000,0.998141
7.794000,0.998202
7.795000,0.998261
7.796000,0.998320
7.797000,0.998377
7.798000,0.998433
7.799000,0.998489
7.800000,0.998543
7.801000,0.998597
7.802000,0.998649
7.803000,0.998701
7.804000,0.998751
7.805000,0.998801
7.806000,0.998849
7.807000,0.998897
7.808000,0.998943
7.809000,0.998988
7.810000,0.999033
7.811000,0.999076
7.812000,0.999119
7.813000,0.999160
7.814000,0.999201
7.815000,0.999240
7.816000,0.999279
7.817000,0.999316
7.818000,0.999353
7.819000,0.999388
7.820000,0.999423
7.821000,0.999456
7.822000,0.999489
7.823000,0.999520
7.824000,0.999551
7.825000,0.999580
7.826000,0.999609
7.827000,0.999636
7.828000,0.999662
7.829000,0.999688
7.830000,0.999712
7.831000,0.999736
7.832000,0.999758
7.833000,0.999780
7.834000,0.999800
7.835000,0.999820
7.836000,0.999838
7.837000,0.999856
7.838000,0.999872
7.839000,0.999888
7.840000,0.999902
7.841000,0.999916
7.842000,0.999928
7.843000,0.999940
7.844000,0.999950
7.845000,0.999960
7.846000,0.999968
7.847000,0.999976
7.848000,0.999982
7.849000,0.999988
7.850000,0.999992
7.851000,0.999996
7.852000,0.999998
7.853000,1.000000
7.854000,1.000000
7.855000,0.999999
7.856000,0.999998
7.857000,0.999995
7.858000,0.999992
7.859000,0.999987
7.860000,0.999982
7.861000,0.999975
7.862000,0.999968
7.863000,0.999959
7.864000,0.999950
7.865000,0.999939
7.866000,0.999928
7.867000,0.999915
7.868000,0.999902
7.869000,0.999887
7.870000,0.999872
7.871000,0.999855
7.872000,0.999838
7.873000,0.999819
7.874000,0.999800
7.875000,0.999779
7.876000,0.999758
7.877000,0.999735
7.878000,0.999712
7.879000,0.999687
7.880000,0.999662
7.881000,0.999635
7.882000,0.999608
7.883000,0.999579
7.884000,0.999549
7.885000,0.999519
7.886000,0.999487
7.887000,0.999455
7.888000,0.999421
7.889000,0.999387
7.890000,0.999351
7.891000,0.999315
7.892000,0.999277
7.893000,0.999239
7.894000,0.999199
7.895000,0.999159
7.896000,0.999117
7.897000,0.999075
7.898000,0.999031
7.899000,0.998987
7.900000,0.998941
7.901000,0.998895
7.902000,0.998847
7.903000,0.998799
7.904000,0.998749
7.905000,0.998699
7.906000,0.998647
7.907000,0.998595
7.908000,0.998541
7.909000,0.998487
7.910000,0.998431
7.911000,0.998375
7.912000,0.998317
7.913000,0.998259
7.914000,0.998199
7.915000,0.998139
7.916000,0.998077
7.917000,0.998015
7.918000,0.997952
7.919000,0.997887
7.920000,0.997822
7.921000,0.997755
7.922000,0.997688
7.923000,0.997619
7.924000,0.997550
7.925000,0.997479
7.926000,0.997408
7.927000,0.997335
7.928000,0.997262
7.929000,0.997187
7.930000,0.997112
7.931000,0.997036
7.932000,0.996958
7.933000,0.996880
7.934000,0.996800
7.935000,0.996720
7.936000,0.996638
7.937000,0.996556
7.938000,0.996473
7.939000,0.996388
7.940000,0.996303
7.941000,0.996216
7.942000,0.996129
7.943000,0.996040
7.944000,0.995951
7.945000,0.995861
7.946000,0.995769
7.947000,0.995677
7.948000,0.995584
7.949000,0.995489
7.950000,0.995394
7.951000,0.995297
7.952000,0.995200
7.953000,0.995102
7.954000,0.995002
7.955000,0.994902
7.956000,0.994801
7.957000,0.994698
7.958000,0.994595
7.959000,0.994491
7.960000,0.994385
7.961000,0.994279
7.962000,0.994172
7.963000,0.994063
7.964000,0.993954
7.965000,0.993844
7.966000,0.993733
7.967000,0.993620
7.968000,0.993507
7.969000,0.993393
7.970000,0.993277
7.971000,0.993161
7.972000,0.993044
7.973000,0.992926
7.974000,0.992806
7.975000,0.992686
7.976000,0.992565
7.977000,0.992443
7.978000,0.992320
7.979000,0.992195
7.980000,0.992070
7.981000,0.991944
7.982000,0.991817
7.983000,0.991689
7.984000,0.991560
7.985000,0.991429
7.986000,0.991298
7.987000,0.991166
7.988000,0.991033
7.989000,0.990899
7.990000,0.990764
7.991000,0.990628
7.992000,0.990491
7.993000,0.990352
7.994000,0.990213
7.995000,0.990073
7.996000,0.989932
7.997000,0.989790
7.998000,0.989647
7.999000,0.989503
8.000000,0.989358
8.001000,0.989212
8.002000,0.989065
8.003000,0.988917
8.004000,0.988768
8.005000,0.988618
8.006000,0.988467
8.007000,0.988316
8.008000,0.988163
8.009000,0.988009
8.010000,0.987854
8.011000,0.987698
8.012000,0.987541
8.013000,0.987383
8.014000,0.987224
8.015000,0.987065
8.016000,0.986904
8.017000,0.986742
8.018000,0.986579
8.019000,0.986415
8.020000,0.986251
8.021000,0.986085
8.022000,0.985918
8.023000,0.985750
8.024000,0.985582
8.025000,0.985412
8.026000,0.985241
8.027000,0.985070
8.028000,0.984897
8.029000,0.984723
8.030000,0.984549
8.031000,0.984373
8.032000,0.984197
8.033000,0.984019
8.034000,0.983840
8.035000,0.983661
8.036000,0.983480
8.037000,0.983299
8.038000,0.983116
8.039000,0.982933
8.040000,0.982748
8.041000,0.982563
8.042000,0.982377
8.043000,0.982189
8.044000,0.982001
8.045000,0.981811
8.046000,0.981621
8.047000,0.981430
8.048000,0.981237
8.049000,0.981044
8.050000,0.980850
8.051000,0.980655
8.052000,0.980458
8.053000,0.980261
8.054000,0.980063
8.055000,0.979864
8.056000,0.979664
8.057000,0.979462
8.058000,0.979260
8.059000,0.979057
8.060000,0.978853
8.061000,0.978648
8.062000,0.978442
8.063000,0.978235
8.064000,0.978027
8.065000,0.977818
8.066000,0.977608
8.067000,0.977397
8.068000,0.977185
8.069000,0.976972
8.070000,0.976759
8.071000,0.976544
8.072000,0.976328
8.073000,0.976111
8.074000,0.975893
8.075000,0.975675
8.076000,0.975455
8.077000,0.975234
8.078000,0.975013
8.079000,0.974790
8.080000,0.974566
8.081000,0.974342
8.082000,0.974116
8.083000,0.973890
8.084000,0.973662
8.085000,0.973434
8.086000,0.973204
8.087000,0.972974
8.088000,0.972742
8.089000,0.972510
8.090000,0.972277
8.091000,0.972042
8.092000,0.971807
8.093000,0.971571
8.094000,0.971334
8.095000,0.971095
8.096000,0.970856
8.097000,0.970616
8.098000,0.970375
8.099000,0.970133
8.100000,0.969890
8.101000,0.969646
8.102000,0.969401
8.103000,0.969155
8.104000,0.968908
8.105000,0.968660
8.106000,0.968411
8.107000,0.968161
8.108000,0.967910
8.109000,0.967659
8.110000,0.967406
8.111000,0.967152
8.112000,0.966898
8.113000,0.966642
8.114000,0.966385
8.115000,0.966128
8.116000,0.965869
8.117000,0.965610
8.118000,0.965349
8.119000,0.965088
8.120000,0.964825
8.121000,0.964562
8.122000,0.964298
8.123000,0.964032
8.124000,0.963766
8.125000,0.963499
8.126000,0.963231
8.127000,0.962961
8.128000,0.962691
8.129000,0.962420
8.130000,0.962148
8.131000,0.961875
8.132000,0.961601
8.133000,0.961326
8.134000,0.961050
8.135000,0.960774
8.136000,0.960496
8.137000,0.960217
8.138000,0.959937
8.139000,0.959656
8.140000,0.959375
8.141000,0.959092
8.142000,0.958809
8.143000,0.958524
8.144000,0.958239
8.145000,0.957952
8.146000,0.957665
8.147000,0.957376
8.148000,0.957087
8.149000,0.956797
8.150000,0.956506
8.151000,0.956213
8.152000,0.955920
8.153000,0.955626
8.154000,0.955331
8.155000,0.955035
8.156000,0.954738
8.157000,0.954440
8.158000,0.954141
8.159000,0.953841
8.160000,0.953541
8.161000,0.953239
8.162000,0.952936
8.163000,0.952633
8.164000,0.952328
8.165000,0.952022
8.166000,0.951716
8.167000,0.951408
8.168000,0.951100
8.169000,0.950791
8.170000,0.950480
8.171000,0.950169
8.172000,0.949857
8.173000,0.949544
8.174000,0.949230
8.175000,0.948915
8.176000,0.948599
8.177000,0.948282
8.178000,0.947964
8.179000,0.947645
8.180000,0.947325
8.181000,0.947004
8.182000,0.946683
8.183000,0.946360
8.184000,0.946036
8.185000,0.945712
8.186000,0.945386
8.187000,0.945060
8.188000,0.944733
8.189000,0.944404
8.190000,0.944075
8.191000,0.943745
8.192000,0.943414
8.193000,0.943082
8.194000,0.942749
8.195000,0.942415
8.196000,0.942080
8.197000,0.941744
8.198000,0.941407
8.199000,0.941069
8.200000,0.940731
8.201000,0.940391
8.202000,0.940050
8.203000,0.939709
8.204000,0.939366
8.205000,0.939023
8.206000,0.938679
8.207000,0.938333
8.208000,0.937987
8.209000,0.937640
8.210000,0.937292
8.211000,0.936943
8.212000,0.936593
8.213000,0.936242
8.214000,0.935890
8.215000,0.935538
8.216000,0.935184
8.217000,0.934829
8.218000,0.934474
8.219000,0.934117
8.220000,0.933760
8.221000,0.933401
8.222000,0.933042
8.223000,0.932682
8.224000,0.932321
8.225000,0.931959
8.226000,0.931596
8.227000,0.931232
8.228000,0.930867
8.229000,0.930501
8.230000,0.930134
8.231000,0.929766
8.232000,0.929398
8.233000,0.929028
8.234000,0.928658
8.235000,0.928286
8.236000,0.927914
8.237000,0.927541
8.238000,0.927167
8.239000,0.926792
8.240000,0.926415
8.241000,0.926039
8.242000,0.925661
8.243000,0.925282
8.244000,0.924902
8.245000,0.924521
8.246000,0.924140
8.247000,0.923757
8.248000,0.923374
8.249000,0.922989
8.250000,0.922604
8.251000,0.922218
8.252000,0.921831
8.253000,0.921443
8.254000,0.921054
8.255000,0.920664
8.256000,0.920273
8.257000,0.919881
8.258000,0.919489
8.259000,0.919095
8.260000,0.918701
8.261000,0.918305
8.262000,0.917909
8.263000,0.917512
8.264000,0.917114
8.265000,0.916714
8.266000,0.916314
8.267000,0.915913
8.268000,0.915512
8.269000,0.915109
8.270000,0.914705
8.271000,0.914301
8.272000,0.913895
8.273000,0.913489
8.274000,0.913081
8.275000,0.912673
8.276000,0.912264
8.277000,0.911854
8.278000,0.911443
8.279000,0.911031
8.280000,0.910618
8.281000,0.910205
8.282000,0.909790
8.283000,0.909375
8.284000,0.908958
8.285000,0.908541
8.286000,0.908123
8.287000,0.907703
8.288000,0.907283
8.289000,0.906862
8.290000,0.906440
8.291000,0.906018
8.292000,0.905594
8.293000,0.905169
8.294000,0.904744
8.295000,0.904317
8.296000,0.903890
8.297000,0.903462
8.298000,0.903033
8.299000,0.902603
8.300000,0.902172
8.301000,0.901740
8.302000,0.901307
8.303000,0.900874
8.304000,0.900439
8.305000,0.900004
8.306000,0.899567
8.307000,0.899130
8.308000,0.898692
8.309000,0.898253
8.310000,0.897813
8.311000,0.897372
8.312000,0.896930
8.313000,0.896488
8.314000,0.896044
8.315000,0.895600
8.316000,0.895155
8.317000,0.894708
8.318000,0.894261
8.319000,0.893813
8.320000,0.893364
8.321000,0.892915
8.322000,0.892464
8.323000,0.892012
8.324000,0.891560
8.325000,0.891107
8.326000,0.890652
8.327000,0.890197
8.328000,0.889741
8.329000,0.889284
8.330000,0.888827
8.331000,0.888368
8.332000,0.887908
8.333000,0.887448
8.334000,0.886986
8.335000,0.886524
8.336000,0.886061
8.337000,0.885597
8.338000,0.885132
8.339000,0.884666
8.340000,0.884200
8.341000,0.883732
8.342000,0.883264
8.343000,0.882794
8.344000,0.882324
8.345000,0.881853
8.346000,0.881381
8.347000,0.880908
8.348000,0.880435
8.349000,0.879960
8.350000,0.879484
8.351000,0.879008
8.352000,0.878531
8.353000,0.878053
8.354000,0.877574
8.355000,0.877094
8.356000,0.876613
8.357000,0.876131
8.358000,0.875649
8.359000,0.875166
8.360000,0.874681
8.361000,0.874196
8.362000,0.873710
8.363000,0.873223
8.364000,0.872736
8.365000,0.872247
8.366000,0.871757
8.367000,0.871267
8.368000,0.870776
8.369000,0.870284
8.370000,0.869791
8.371000,0.869297
8.372000,0.868802
8.373000,0.868307
8.374000,0.867810
8.375000,0.867313
8.376000,0.866815
8.377000,0.866315
8.378000,0.865816
8.379000,0.865315
8.380000,0.864813
8.381000,0.864311
8.382000,0.863807
8.383000,0.863303
8.384000,0.862798
8.385000,0.862292
8.386000,0.861785
8.387000,0.861277
8.388000,0.860769
8.389000,0.860259
8.390000,0.859749
8.391000,0.859238
8.392000,0.858726
8.393000,0.858213
8.394000,0.857699
8.395000,0.857185
8.396000,0.856669
8.397000,0.856153
8.398000,0.855636
8.399000,0.855118
8.400000,0.854599
8.401000,0.854079
8.402000,0.853559
8.403000,0.853037
8.404000,0.852515
8.405000,0.851992
8.406000,0.851468
8.407000,0.850943
8.408000,0.850417
8.409000,0.849891
8.410000,0.849363
8.411000,0.848835
8.412000,0.848306
8.413000,0.847776
8.414000,0.847245
8.415000,0.846714
8.416000,0.846181
8.417000,0.845648
8.418000,0.845114
8.419000,0.844579
8.420000,0.844043
8.421000,0.843506
8.422000,0.842969
8.423000,0.842430
8.424000,0.841891
8.425000,0.841351
8.426000,0.840810
8.427000,0.840268
8.428000,0.839726
8.429000,0.839182
8.430000,0.838638
8.431000,0.838093
8.432000,0.837547
8.433000,0.837000
8.434000,0.836453
8.435000,0.835904
8.436000,0.835355
8.437000,0.834805
8.438000,0.834254
8.439000,0.833702
8.440000,0.833149
8.441000,0.832596
8.442000,0.832042
8.443000,0.831486
8.444000,0.830930
8.445000,0.830374
8.446000,0.829816
8.447000,0.829258
8.448000,0.828698
8.449000,0.828138
8.450000,0.827577
8.451000,0.827016
8.452000,0.826453
8.453000,0.825889
8.454000,0.825325
8.455000,0.824760
8.456000,0.824194
8.457000,0.823628
8.458000,0.823060
8.459000,0.822492
8.460000,0.821922
8.461000,0.821352
8.462000,0.820782
8.463000,0.820210
8.464000,0.819637
8.465000,0.819064
8.466000,0.818490
8.467000,0.817915
8.468000,0.817339
8.469000,0.816763
8.470000,0.816185
8.471000,0.815607
8.472000,0.815028
8.473000,0.814448
8.474000,0.813868
8.475000,0.813286
8.476000,0.812704
8.477000,0.812121
8.478000,0.811537
8.479000,0.810952
8.480000,0.810367
8.481000,0.809781
8.482000,0.809193
8.483000,0.808605
8.484000,0.808017
8.485000,0.807427
8.486000,0.806837
8.487000,0.806246
8.488000,0.805654
8.489000,0.805061
8.490000,0.804467
8.491000,0.803873
8.492000,0.803278
8.493000,0.802682
8.494000,0.802085
8.495000,0.801487
8.496000,0.800889
8.497000,0.800290
8.498000,0.799690
8.499000,0.799089
8.500000,0.798487
8.501000,0.797885
8.502000,0.797281
8.503000,0.796677
8.504000,0.796073
8.505000,0.795467
8.506000,0.794861
8.507000,0.794254
8.508000,0.793646
8.509000,0.793037
8.510000,0.792427
8.511000,0.791817
8.512000,0.791206
8.513000,0.790594
8.514000,0.789981
8.515000,0.789367
8.516000,0.788753
8.517000,0.788138
8.518000,0.787522
8.519000,0.786905
8.520000,0.786288
8.521000,0.785670
8.522000,0.785051
8.523000,0.784431
8.524000,0.783810
8.525000,0.783189
8.526000,0.782567
8.527000,0.781944
8.528000,0.781320
8.529000,0.780695
8.530000,0.780070
8.531000,0.779444
8.532000,0.778817
8.533000,0.778190
8.534000,0.777561
8.535000,0.776932
8.536000,0.776302
8.537000,0.775671
8.538000,0.775040
8.539000,0.774407
8.540000,0.773774
8.541000,0.773141
8.542000,0.772506
8.543000,0.771870
8.544000,0.771234
8.545000,0.770597
8.546000,0.769960
8.547000,0.769321
8.548000,0.768682
8.549000,0.768042
8.550000,0.767401
8.551000,0.766760
8.552000,0.766117
8.553000,0.765474
8.554000,0.764830
8.555000,0.764186
8.556000,0.763540
8.557000,0.762894
8.558000,0.762247
8.559000,0.761600
8.560000,0.760951
8.561000,0.760302
8.562000,0.759652
8.563000,0.759001
8.564000,0.758350
8.565000,0.757698
8.566000,0.757045
8.567000,0.756391
8.568000,0.755736
8.569000,0.755081
8.570000,0.754425
8.571000,0.753768
8.572000,0.753111
8.573000,0.752453
8.574000,0.751794
8.575000,0.751134
8.576000,0.750473
8.577000,0.749812
8.578000,0.749150
8.579000,0.748487
8.580000,0.747824
8.581000,0.747159
8.582000,0.746494
8.583000,0.745829
8.584000,0.745162
8.585000,0.744495
8.586000,0.743827
8.587000,0.743158
8.588000,0.742489
8.589000,0.741818
8.590000,0.741147
8.591000,0.740476
8.592000,0.739803
8.593000,0.739130
8.594000,0.738456
8.595000,0.737782
8.596000,0.737106
8.597000,0.736430
8.598000,0.735753
8.599000,0.735075
8.600000,0.734397
8.601000,0.733718
8.602000,0.733038
8.603000,0.732358
8.604000,0.731676
8.605000,0.730994
8.606000,0.730312
8.607000,0.729628
8.608000,0.728944
8.609000,0.728259
8.610000,0.727573
8.611000,0.726887
8.612000,0.726200
8.613000,0.725512
8.614000,0.724823
8.615000,0.724134
8.616000,0.723444
8.617000,0.722753
8.618000,0.722062
8.619000,0.721370
8.620000,0.720677
8.621000,0.719983
8.622000,0.719289
8.623000,0.718594
8.624000,0.717898
8.625000,0.717201
8.626000,0.716504
8.627000,0.715806
8.628000,0.715108
8.629000,0.714408
8.630000,0.713708
8.631000,0.713007
8.632000,0.712306
8.633000,0.711604
8.634000,0.710901
8.635000,0.710197
8.636000,0.709493
8.637000,0.708788
8.638000,0.708082
8.639000,0.707375
8.640000,0.706668
8.641000,0.705960
8.642000,0.705252
8.643000,0.704542
8.644000,0.703832
8.645000,0.703122
8.646000,0.702410
8.647000,0.701698
8.648000,0.700985
8.649000,0.700272
8.650000,0.699557
8.651000,0.698843
8.652000,0.698127
8.653000,0.697411
8.654000,0.696694
8.655000,0.695976
8.656000,0.695257
8.657000,0.694538
8.658000,0.693818
8.659000,0.693098
8.660000,0.692377
8.661000,0.691655
8.662000,0.690932
8.663000,0.690209
8.664000,0.689485
8.665000,0.688760
8.666000,0.688035
8.667000,0.687309
8.668000,0.686582
8.669000,0.685855
8.670000,0.685127
8.671000,0.684398
8.672000,0.683669
8.673000,0.682939
8.674000,0.682208
8.675000,0.681476
8.676000,0.680744
8.677000,0.680011
8.678000,0.679278
8.679000,0.678543
8.680000,0.677809
8.681000,0.677073
8.682000,0.676337
8.683000,0.675600
8.684000,0.674862
8.685000,0.674124
8.686000,0.673385
8.687000,0.672645
8.688000,0.671905
8.689000,0.671164
8.690000,0.670422
8.691000,0.669680
8.692000,0.668937
8.693000,0.668193
8.694000,0.667449
8.695000,0.666704
8.696000,0.665959
8.697000,0.665212
8.698000,0.664465
8.699000,0.663718
8.700000,0.662969
8.701000,0.662220
8.702000,0.661471
8.703000,0.660720
8.704000,0.659969
8.705000,0.659218
8.706000,0.658465
8.707000,0.657713
8.708000,0.656959
8.709000,0.656205
8.710000,0.655450
8.711000,0.654694
8.712000,0.653938
8.713000,0.653181
8.714000,0.652424
8.715000,0.651665
8.716000,0.650907
8.717000,0.650147
8.718000,0.649387
8.719000,0.648626
8.720000,0.647865
8.721000,0.647103
8.722000,0.646340
8.723000,0.645577
8.724000,0.644813
8.725000,0.644048
8.726000,0.643283
8.727000,0.642517
8.728000,0.641750
8.729000,0.640983
8.730000,0.640215
8.731000,0.639446
8.732000,0.638677
8.733000,0.637907
8.734000,0.637137
8.735000,0.636366
8.736000,0.635594
8.737000,0.634822
8.738000,0.634049
8.739000,0.633275
8.740000,0.632501
8.741000,0.631726
8.742000,0.630951
8.743000,0.630175
8.744000,0.629398
8.745000,0.628620
8.746000,0.627842
8.747000,0.627064
8.748000,0.626284
8.749000,0.625504
8.750000,0.624724
8.751000,0.623943
8.752000,0.623161
8.753000,0.622379
8.754000,0.621596
8.755000,0.620812
8.756000,0.620028
8.757000,0.619243
8.758000,0.618457
8.759000,0.617671
8.760000,0.616884
8.761000,0.616097
8.762000,0.615309
8.763000,0.614520
8.764000,0.613731
8.765000,0.612941
8.766000,0.612151
8.767000,0.611360
8.768000,0.610568
8.769000,0.609776
8.770000,0.608983
8.771000,0.608190
8.772000,0.607396
8.773000,0.606601
8.774000,0.605806
8.775000,0.605010
8.776000,0.604213
8.777000,0.603416
8.778000,0.602618
8.779000,0.601820
8.780000,0.601021
8.781000,0.600221
8.782000,0.599421
8.783000,0.598621
8.784000,0.597819
8.785000,0.597017
8.786000,0.596215
8.787000,0.595412
8.788000,0.594608
8.789000,0.593804
8.790000,0.592999
8.791000,0.592193
8.792000,0.591387
8.793000,0.590580
8.794000,0.589773
8.795000,0.588965
8.796000,0.588157
8.797000,0.587348
8.798000,0.586538
8.799000,0.585728
8.800000,0.584917
8.801000,0.584106
8.802000,0.583294
8.803000,0.582481
8.804000,0.581668
8.805000,0.580854
8.806000,0.580040
8.807000,0.579225
8.808000,0.578410
8.809000,0.577594
8.810000,0.576777
8.811000,0.575960
8.812000,0.575142
8.813000,0.574324
8.814000,0.573505
8.815000,0.572685
8.816000,0.571865
8.817000,0.571045
8.818000,0.570224
8.819000,0.569402
8.820000,0.568579
8.821000,0.567757
8.822000,0.566933
8.823000,0.566109
8.824000,0.565284
8.825000,0.564459
8.826000,0.563633
8.827000,0.562807
8.828000,0.561980
8.829000,0.561153
8.830000,0.560325
8.831000,0.559496
8.832000,0.558667
8.833000,0.557838
8.834000,0.557007
8.835000,0.556177
8.836000,0.555345
8.837000,0.554513
8.838000,0.553681
8.839000,0.552848
8.840000,0.552014
8.841000,0.551180
8.842000,0.550345
8.843000,0.549510
8.844000,0.548675
8.845000,0.547838
8.846000,0.547001
8.847000,0.546164
8.848000,0.545326
8.849000,0.544487
8.850000,0.543648
8.851000,0.542809
8.852000,0.541969
8.853000,0.541128
8.854000,0.540287
8.855000,0.539445
8.856000,0.538603
8.857000,0.537760
8.858000,0.536917
8.859000,0.536073
8.860000,0.535228
8.861000,0.534383
8.862000,0.533538
8.863000,0.532692
8.864000,0.531845
8.865000,0.530998
8.866000,0.530150
8.867000,0.529302
8.868000,0.528454
8.869000,0.527604
8.870000,0.526755
8.871000,0.525904
8.872000,0.525053
8.873000,0.524202
8.874000,0.523350
8.875000,0.522498
8.876000,0.521645
8.877000,0.520792
8.878000,0.519938
8.879000,0.519083
8.880000,0.518228
8.881000,0.517373
8.882000,0.516517
8.883000,0.515660
8.884000,0.514803
8.885000,0.513946
8.886000,0.513087
8.887000,0.512229
8.888000,0.511370
8.889000,0.510510
8.890000,0.509650
