"Time","iAC[3]","iAC[2]","iAC[1]"
0.0757602,211.421,0.275318,-211.697
0.0757802,213.188,0.269405,-213.457
0.0758002,215.181,0.26348,-215.444
0.0758202,217.396,0.257546,-217.654
0.0758402,219.829,0.251601,-220.081
0.0758602,222.476,0.245646,-222.722
0.0758802,225.333,0.239682,-225.572
0.0759002,228.394,0.233708,-228.628
0.0759202,231.657,0.227725,-231.885
0.0759402,235.116,0.221733,-235.338
0.0759602,238.767,0.215732,-238.983
0.0759802,242.605,0.209722,-242.815
0.0760002,246.627,0.203705,-246.83
0.0760202,250.827,0.197679,-251.024
0.0760402,255.2,0.191646,-255.392
0.0760602,259.743,0.185605,-259.928
0.0760802,264.45,0.179556,-264.629
0.0761002,269.316,0.173501,-269.49
0.0761202,274.337,0.167438,-274.505
0.0761402,279.509,0.161369,-279.67
0.0761602,284.825,0.155294,-284.98
0.0761802,290.281,0.149213,-290.431
0.0762002,295.873,0.143125,-296.016
0.0762202,301.595,0.137032,-301.732
0.0762402,307.443,0.130934,-307.573
0.0762602,313.41,0.12483,-313.535
0.0762802,319.493,0.118722,-319.612
0.0763002,325.686,0.112609,-325.798
0.0763202,331.984,0.106491,-332.09
0.0763402,338.381,0.100369,-338.482
0.0763602,344.874,0.0942435,-344.968
0.0763802,351.456,0.088114,-351.544
0.0764002,358.123,0.081981,-358.205
0.0764202,364.868,0.0758448,-364.944
0.0764402,371.688,0.0697055,-371.757
0.0764602,378.576,0.0635636,-378.639
0.0764802,385.527,0.0574191,-385.585
0.0765002,392.537,0.0512724,-392.588
0.0765202,399.599,0.0451236,-399.645
0.0765402,406.709,0.038973,-406.748
0.0765602,413.862,0.0328209,-413.894
0.0765802,421.051,0.0266676,-421.077
0.0766002,428.271,0.0205131,-428.292
0.0766202,435.518,0.0143579,-435.532
0.0766402,442.786,0.00820206,-442.794
0.0766602,450.069,0.00204592,-450.071
0.0766802,457.362,-0.0041103,-457.358
0.0767002,464.661,-0.0102664,-464.651
0.0767202,471.959,-0.016422,-471.942
0.0767402,479.251,-0.022577,-479.228
0.0767602,486.531,-0.0287311,-486.503
0.0767802,493.796,-0.0348841,-493.761
0.0768002,501.038,-0.0410357,-500.997
0.0768202,508.253,-0.0471857,-508.206
0.0768402,515.436,-0.0533338,-515.383
0.0768602,522.581,-0.0594798,-522.522
0.0768802,529.683,-0.0656235,-529.618
0.0769002,536.737,-0.0717646,-536.665
0.0769202,543.737,-0.0779028,-543.659
0.0769402,550.678,-0.084038,-550.594
0.0769602,557.555,-0.0901698,-557.465
0.0769802,564.363,-0.0962981,-564.267
0.0770002,571.097,-0.102423,-570.994
0.0770202,577.75,-0.108543,-577.642
0.0770402,584.319,-0.114659,-584.205
0.0770602,590.798,-0.120771,-590.677
0.0770802,597.182,-0.126878,-597.055
0.0771002,603.466,-0.13298,-603.333
0.0771202,609.645,-0.139076,-609.505
0.0771402,615.713,-0.145167,-615.568
0.0771602,621.666,-0.151253,-621.515
0.0771802,627.499,-0.157332,-627.342
0.0772002,633.208,-0.163405,-633.044
0.0772202,638.786,-0.169472,-638.616
0.0772402,644.229,-0.175532,-644.053
0.0772602,649.533,-0.181585,-649.351
0.0772802,654.692,-0.187631,-654.504
0.0773002,659.702,-0.19367,-659.508
0.0773202,664.558,-0.199701,-664.358
0.0773402,669.255,-0.205724,-669.049
0.0773602,673.789,-0.211739,-673.578
0.0773802,678.156,-0.217745,-677.938
0.0774002,682.35,-0.223743,-682.126
0.0774202,686.367,-0.229732,-686.137
0.0774402,690.203,-0.235712,-689.967
0.0774602,693.853,-0.241683,-693.611
0.0774802,697.313,-0.247644,-697.065
0.0775002,700.579,-0.253596,-700.325
0.0775202,703.646,-0.259537,-703.386
0.0775402,706.51,-0.265468,-706.245
0.0775602,709.167,-0.271389,-708.896
0.0775802,711.613,-0.277299,-711.336
0.0776002,713.844,-0.283198,-713.561
0.0776202,715.856,-0.289086,-715.567
0.0776402,717.645,-0.294962,-717.35
0.0776602,719.207,-0.300827,-718.906
0.0776802,720.538,-0.30668,-720.231
0.0777002,721.634,-0.312521,-721.322
0.0777202,722.493,-0.318349,-722.174
0.0777402,723.109,-0.324165,-722.785
0.0777602,723.48,-0.329968,-723.15
0.0777802,723.602,-0.335758,-723.267
0.0778002,723.472,-0.341535,-723.131
0.0778202,723.086,-0.347298,-722.739
0.0778402,722.441,-0.353048,-722.088
0.0778602,721.534,-0.358784,-721.175
0.0778802,720.361,-0.364505,-719.996
0.0779002,718.919,-0.370212,-718.549
0.0779202,717.206,-0.375905,-716.831
0.0779402,715.219,-0.381582,-714.837
0.0779602,712.954,-0.387245,-712.566
0.0779802,710.408,-0.392892,-710.015
0.0780002,707.579,-0.398524,-707.181
0.0780202,704.465,-0.40414,-704.061
0.0780402,701.062,-0.40974,-700.653
0.0780602,697.369,-0.415324,-696.953
0.0780802,693.382,-0.420892,-692.961
0.0781002,689.099,-0.426443,-688.672
0.0781202,684.518,-0.431977,-684.086
0.0781402,679.637,-0.437494,-679.199
0.0781602,674.453,-0.442994,-674.01
0.0781802,668.965,-0.448476,-668.517
0.0782002,663.171,-0.453941,-662.717
0.0782202,657.068,-0.459387,-656.608
0.0782402,650.655,-0.464816,-650.19
0.0782602,643.929,-0.470226,-643.459
0.0782802,636.891,-0.475618,-636.415
0.0783002,629.536,-0.48099,-629.055
0.0783202,621.866,-0.486344,-621.379
0.0783402,613.876,-0.491679,-613.385
0.0783602,605.568,-0.496994,-605.071
0.0783802,596.938,-0.50229,-596.436
0.0784002,587.987,-0.507565,-587.479
0.0784202,578.712,-0.512821,-578.2
0.0784402,569.114,-0.518057,-568.596
0.0784602,559.19,-0.523272,-558.667
0.0784802,548.941,-0.528466,-548.412
0.0785002,538.365,-0.53364,-537.831
0.0785202,527.466,-0.548215,-526.918
0.0785402,516.429,-0.94058,-515.488
0.0785602,505.346,-1.89944,-503.447
0.0785802,494.217,-3.42386,-490.794
0.0786002,483.042,-5.51287,-477.529
0.0786202,471.818,-8.16549,-463.652
0.0786402,460.545,-11.3807,-449.164
0.0786602,449.222,-15.1576,-434.064
0.0786802,437.848,-19.4951,-418.353
0.0787002,426.423,-24.3922,-402.031
0.0787202,414.945,-29.8478,-385.097
0.0787402,403.413,-35.8609,-367.552
0.0787602,391.828,-42.4303,-349.397
0.0787802,380.187,-49.5551,-330.632
0.0788002,368.49,-57.2341,-311.256
0.0788202,356.737,-65.4662,-291.271
0.0788402,344.927,-74.2503,-270.676
0.0788602,333.058,-83.5853,-249.473
0.0788802,321.13,-93.4699,-227.66
0.0789002,309.143,-103.903,-205.24
0.0789202,297.096,-114.884,-182.213
0.0789402,284.988,-126.41,-158.578
0.0789602,272.819,-138.482,-134.337
0.0789802,260.588,-151.098,-109.49
0.0790002,248.294,-164.256,-84.0379
0.0790202,235.937,-177.955,-57.9814
0.0790402,223.516,-192.195,-31.3212
0.0790602,211.031,-206.973,-4.05801
0.0790802,210.525,-210.245,-0.279255
0.0791002,212.138,-211.864,-0.273348
0.0791202,213.98,-213.712,-0.267431
0.0791402,216.047,-215.785,-0.261503
0.0791602,218.334,-218.079,-0.255565
0.0791802,220.838,-220.589,-0.249617
0.0792002,223.555,-223.311,-0.243659
0.0792202,226.48,-226.242,-0.237692
0.0792402,229.608,-229.377,-0.231715
0.0792602,232.936,-232.711,-0.225728
0.0792802,236.459,-236.24,-0.219733
0.0793002,240.173,-239.959,-0.21373
0.0793202,244.072,-243.864,-0.207717
0.0793402,248.153,-247.951,-0.201697
0.0793602,252.411,-252.215,-0.195669
0.0793802,256.841,-256.651,-0.189633
0.0794002,261.438,-261.254,-0.183589
0.0794202,266.198,-266.021,-0.177538
0.0794402,271.116,-270.945,-0.171481
0.0794602,276.187,-276.022,-0.165416
0.0794802,281.407,-281.248,-0.159345
0.0795002,286.77,-286.617,-0.153268
0.0795202,292.272,-292.124,-0.147184
0.0795402,297.907,-297.766,-0.141095
0.0795602,303.671,-303.536,-0.135
0.0795802,309.558,-309.429,-0.1289
0.0796002,315.564,-315.441,-0.122795
0.0796202,321.683,-321.567,-0.116685
0.0796402,327.911,-327.801,-0.11057
0.0796602,334.242,-334.138,-0.104451
0.0796802,340.672,-340.573,-0.0983278
0.0797002,347.194,-347.102,-0.0922007
0.0797202,353.804,-353.718,-0.08607
0.0797402,360.497,-360.417,-0.0799359
0.0797602,367.267,-367.193,-0.0737987
0.0797802,374.109,-374.042,-0.0676585
0.0798002,381.018,-380.957,-0.0615157
0.0798202,387.989,-387.934,-0.0553704
0.0798402,395.016,-394.967,-0.049223
0.0798602,402.094,-402.051,-0.0430736
0.0798802,409.218,-409.181,-0.0369225
0.0799002,416.382,-416.352,-0.0307699
0.0799202,423.582,-423.557,-0.0246162
0.0799402,430.811,-430.792,-0.0184615
0.0799602,438.064,-438.052,-0.012306
0.0799802,445.337,-445.331,-0.00615004
0.0800002,452.623,-452.623,6.15636e-06
0.0800202,459.918,-459.924,0.00616235
0.0800402,467.215,-467.228,0.0123183
0.0800602,474.511,-474.529,0.0184738
0.0800802,481.799,-481.823,0.0246285
0.0801002,489.073,-489.104,0.0307823
0.0801202,496.33,-496.367,0.0369348
0.0801402,503.562,-503.606,0.0430859
0.0801602,510.766,-510.816,0.0492353
0.0801802,517.936,-517.991,0.0553827
0.0802002,525.066,-525.127,0.061528
0.0802202,532.151,-532.219,0.0676708
0.0802402,539.186,-539.26,0.073811
0.0802602,546.166,-546.246,0.0799482
0.0802802,553.085,-553.171,0.0860823
0.0803002,559.938,-560.03,0.092213
0.0803202,566.72,-566.818,0.09834
0.0803402,573.426,-573.53,0.104463
0.0803602,580.05,-580.161,0.110582
0.0803802,586.588,-586.704,0.116697
0.0804002,593.034,-593.157,0.122807
0.0804202,599.383,-599.512,0.128912
0.0804402,605.631,-605.766,0.135012
0.0804602,611.771,-611.913,0.141107
0.0804802,617.8,-617.947,0.147196
0.0805002,623.712,-623.865,0.15328
0.0805202,629.502,-629.661,0.159357
0.0805402,635.165,-635.331,0.165428
0.0805602,640.697,-640.868,0.171493
0.0805802,646.092,-646.27,0.177551
0.0806002,651.346,-651.529,0.183601
0.0806202,656.453,-656.643,0.189645
0.0806402,661.41,-661.606,0.195681
0.0806602,666.212,-666.413,0.201709
0.0806802,670.853,-671.06,0.20773
0.0807002,675.329,-675.543,0.213742
0.0807202,679.636,-679.856,0.219745
0.0807402,683.769,-683.995,0.22574
0.0807602,687.724,-687.955,0.231726
0.0807802,691.495,-691.733,0.237703
0.0808002,695.08,-695.324,0.243671
0.0808202,698.473,-698.723,0.249629
0.0808402,701.67,-701.926,0.255577
0.0808602,704.667,-704.929,0.261515
0.0808802,707.46,-707.727,0.267443
0.0809002,710.044,-710.317,0.27336
0.0809202,712.416,-712.695,0.279266
0.0809402,714.571,-714.856,0.285162
0.0809602,716.506,-716.797,0.291046
0.0809802,718.216,-718.513,0.296918
0.0810002,719.698,-720.001,0.302779
0.0810202,720.948,-721.256,0.308628
0.0810402,721.962,-722.276,0.314465
0.0810602,722.736,-723.057,0.320289
0.0810802,723.268,-723.594,0.326101
0.0811002,723.553,-723.885,0.331899
0.0811202,723.587,-723.925,0.337685
0.0811402,723.369,-723.712,0.343458
0.0811602,722.893,-723.242,0.349216
0.0811802,722.157,-722.512,0.354961
0.0812002,721.157,-721.518,0.360692
0.0812202,719.891,-720.258,0.366409
0.0812402,718.356,-718.728,0.372111
0.0812602,716.547,-716.925,0.377799
0.0812802,714.463,-714.847,0.383472
0.0813002,712.1,-712.49,0.389129
0.0813202,709.457,-709.851,0.394771
0.0813402,706.529,-706.929,0.400398
0.0813602,703.314,-703.72,0.406009
0.0813802,699.81,-700.222,0.411603
0.0814002,696.014,-696.431,0.417182
0.0814202,691.924,-692.347,0.422744
0.0814402,687.538,-687.966,0.428289
0.0814602,682.852,-683.286,0.433818
0.0814802,677.866,-678.305,0.439329
0.0815002,672.576,-673.021,0.444823
0.0815202,666.981,-667.431,0.450299
0.0815402,661.079,-661.534,0.455758
0.0815602,654.867,-655.329,0.461199
0.0815802,648.345,-648.812,0.466621
0.0816002,641.51,-641.982,0.472025
0.0816202,634.361,-634.839,0.477411
0.0816402,626.897,-627.379,0.482777
0.0816602,619.114,-619.602,0.488125
0.0816802,611.013,-611.507,0.493453
0.0817002,602.592,-603.091,0.498761
0.0817202,593.85,-594.354,0.504051
0.0817402,584.786,-585.295,0.50932
0.0817602,575.397,-575.912,0.514569
0.0817802,565.685,-566.205,0.519797
0.0818002,555.647,-556.172,0.525006
0.0818202,545.283,-545.813,0.530193
0.0818402,534.592,-535.127,0.53536
0.0818602,523.536,-524.151,0.615776
0.0818802,511.901,-513.098,1.19653
0.0819002,499.655,-501.998,2.34341
0.0819202,486.797,-490.853,4.05547
0.0819402,473.328,-479.659,6.33175
0.0819602,459.246,-468.418,9.17127
0.0819802,444.553,-457.126,12.573
0.0820002,429.249,-445.785,16.536
0.0820202,413.333,-434.392,21.0593
0.0820402,396.805,-422.947,26.1417
0.0820602,379.667,-411.449,31.7822
0.0820802,361.918,-399.898,37.9798
0.0821002,343.558,-388.291,44.7333
0.0821202,324.588,-376.63,52.0418
0.0821402,305.008,-364.912,59.9041
0.0821602,284.818,-353.137,68.3191
0.0821802,264.019,-341.304,77.2856
0.0822002,242.611,-329.413,86.8025
0.0822202,220.594,-317.463,96.8687
0.0822402,197.97,-305.453,107.483
0.0822602,174.738,-293.382,118.644
0.0822802,150.9,-281.251,130.351
0.0823002,126.455,-269.058,142.603
0.0823202,101.404,-256.802,155.398
0.0823402,75.749,-244.484,168.735
0.0823602,49.4893,-232.102,182.612
0.0823802,22.6261,-219.656,197.03
0.0824002,0.283186,-209.708,209.424
0.0824202,0.277287,-211.163,210.886
0.0824402,0.271377,-212.85,212.578
0.0824602,0.265456,-214.764,214.499
0.0824802,0.259525,-216.902,216.643
0.0825002,0.253584,-219.26,219.006
0.0825202,0.247632,-221.832,221.585
0.0825402,0.241671,-224.616,224.374
0.0825602,0.2357,-227.606,227.37
0.0825802,0.22972,-230.799,230.569
0.0826002,0.223731,-234.189,233.965
0.0826202,0.217733,-237.773,237.555
0.0826402,0.211727,-241.546,241.334
0.0826602,0.205712,-245.503,245.297
0.0826802,0.199689,-249.64,249.441
0.0827002,0.193658,-253.953,253.759
0.0827202,0.187619,-258.436,258.248
0.0827402,0.181573,-263.085,262.903
0.0827602,0.17552,-267.895,267.719
0.0827802,0.16946,-272.861,272.692
0.0828002,0.163393,-277.979,277.816
0.0828202,0.15732,-283.244,283.087
0.0828402,0.15124,-288.651,288.499
0.0828602,0.145155,-294.194,294.049
0.0828802,0.139064,-299.869,299.73
0.0829002,0.132967,-305.671,305.539
0.0829202,0.126865,-311.596,311.469
0.0829402,0.120759,-317.637,317.516
0.0829602,0.114647,-323.79,323.675
0.0829802,0.108531,-330.049,329.941
0.0830002,0.10241,-336.41,336.308
0.0830202,0.0962858,-342.868,342.772
0.0830402,0.0901575,-349.417,349.326
0.0830602,0.0840257,-356.051,355.967
0.0830802,0.0778905,-362.767,362.689
0.0831002,0.0717523,-369.559,369.487
0.0831202,0.0656112,-376.42,376.355
0.0831402,0.0594675,-383.347,383.288
0.0831602,0.0533215,-390.334,390.281
0.0831802,0.0471734,-397.375,397.328
0.0832002,0.0410234,-404.466,404.425
0.0832202,0.0348718,-411.6,411.566
0.0832402,0.0287188,-418.774,418.745
0.0832602,0.0225647,-425.98,425.957
0.0832802,0.0164097,-433.214,433.198
0.0833002,0.010254,-440.472,440.461
0.0833202,0.00409799,-447.746,447.742
0.0833402,-0.00205823,-455.032,455.034
0.0833602,-0.00821437,-462.325,462.333
0.0833802,-0.0143702,-469.619,469.634
0.0834002,-0.0205254,-476.909,476.93
0.0834202,-0.0266799,-484.19,484.217
0.0834402,-0.0328333,-491.456,491.489
0.0834602,-0.0389853,-498.702,498.741
0.0834802,-0.0451359,-505.922,505.967
0.0835002,-0.0512847,-513.112,513.163
0.0835202,-0.0574314,-520.266,520.323
0.0835402,-0.0635759,-527.378,527.442
0.0835602,-0.0697178,-534.444,534.514
0.0835802,-0.075857,-541.458,541.534
0.0836002,-0.0819933,-548.415,548.496
0.0836202,-0.0881262,-555.309,555.397
0.0836402,-0.0942557,-562.136,562.23
0.0836602,-0.100382,-568.89,568.99
0.0836802,-0.106503,-575.566,575.672
0.0837002,-0.112621,-582.159,582.272
0.0837202,-0.118734,-588.664,588.782
0.0837402,-0.124843,-595.075,595.2
0.0837602,-0.130946,-601.388,601.519
0.0837802,-0.137045,-607.597,607.734
0.0838002,-0.143137,-613.698,613.841
0.0838202,-0.149225,-619.685,619.835
0.0838402,-0.155306,-625.554,625.71
0.0838602,-0.161382,-631.3,631.461
0.0838802,-0.16745,-636.917,637.084
0.0839002,-0.173513,-642.4,642.574
0.0839202,-0.179568,-647.746,647.926
0.0839402,-0.185617,-652.949,653.134
0.0839602,-0.191658,-658.004,658.195
0.0839802,-0.197691,-662.907,663.104
0.0840002,-0.203717,-667.652,667.856
0.0840202,-0.209734,-672.236,672.446
0.0840402,-0.215744,-676.654,676.87
0.0840602,-0.221745,-680.901,681.122
0.0840802,-0.227737,-684.972,685.2
0.0841002,-0.23372,-688.864,689.097
0.0841202,-0.239694,-692.571,692.81
0.0841402,-0.245658,-696.089,696.335
0.0841602,-0.251613,-699.415,699.667
0.0841802,-0.257558,-702.543,702.801
0.0842002,-0.263492,-705.47,705.734
0.0842202,-0.269416,-708.192,708.461
0.0842402,-0.27533,-710.703,710.978
0.0842602,-0.281233,-713.001,713.282
0.0842802,-0.287124,-715.08,715.368
0.0843002,-0.293005,-716.939,717.232
0.0843202,-0.298873,-718.571,718.87
0.0843402,-0.30473,-719.974,720.278
0.0843602,-0.310575,-721.143,721.454
0.0843802,-0.316408,-722.076,722.392
0.0844002,-0.322228,-722.768,723.09
0.0844202,-0.328035,-723.215,723.543
0.0844402,-0.33383,-723.415,723.749
0.0844602,-0.339611,-723.364,723.703
0.0844802,-0.345379,-723.058,723.403
0.0845002,-0.351133,-722.493,722.845
0.0845202,-0.356873,-721.668,722.025
0.0845402,-0.362599,-720.578,720.941
0.0845602,-0.368311,-719.221,719.589
0.0845802,-0.374009,-717.593,717.967
0.0846002,-0.379691,-715.691,716.071
0.0846202,-0.385359,-713.513,713.898
0.0846402,-0.391012,-711.055,711.446
0.0846602,-0.396649,-708.315,708.712
0.0846802,-0.40227,-705.291,705.693
0.0847002,-0.407875,-701.978,702.386
0.0847202,-0.413465,-698.376,698.79
0.0847402,-0.419038,-694.481,694.9
0.0847602,-0.424594,-690.291,690.716
0.0847802,-0.430134,-685.804,686.234
0.0848002,-0.435657,-681.017,681.453
0.0848202,-0.441162,-675.929,676.37
0.0848402,-0.446651,-670.536,670.983
0.0848602,-0.452121,-664.838,665.29
0.0848802,-0.457574,-658.832,659.289
0.0849002,-0.463008,-652.516,652.979
0.0849202,-0.468425,-645.889,646.357
0.0849402,-0.473822,-638.949,639.423
0.0849602,-0.479202,-631.694,632.173
0.0849802,-0.484562,-624.122,624.607
0.0850002,-0.489903,-616.233,616.723
0.0850202,-0.495225,-608.025,608.52
0.0850402,-0.500527,-599.496,599.997
0.0850602,-0.505809,-590.646,591.152
0.0850802,-0.511072,-581.473,581.984
0.0851002,-0.516314,-571.977,572.493
0.0851202,-0.521536,-562.155,562.677
0.0851402,-0.526737,-552.008,552.535
0.0851602,-0.531918,-541.535,542.067
0.0851802,-0.537077,-530.734,531.272
0.0852002,-0.74619,-519.504,520.251
0.0852202,-1.51555,-507.666,509.181
0.0852402,-2.85077,-495.216,498.067
0.0852602,-4.75087,-482.154,486.905
0.0852802,-7.21491,-468.48,475.695
0.0853002,-10.2419,-454.195,464.437
0.0853202,-13.8308,-439.298,453.129
0.0853402,-17.9807,-423.79,441.771
0.0853602,-22.6904,-407.67,430.361
0.0853802,-27.959,-390.94,418.899
0.0854002,-33.7855,-373.598,407.383
0.0854202,-40.1686,-355.645,395.814
0.0854402,-47.1074,-337.082,384.189
0.0854602,-54.6008,-317.909,372.51
0.0854802,-62.6477,-298.125,360.773
0.0855002,-71.2469,-277.733,348.98
0.0855202,-80.3973,-256.731,337.128
0.0855402,-90.0978,-235.121,325.218
0.0855602,-100.347,-212.902,313.249
0.0855802,-111.144,-190.076,301.22
0.0856002,-122.488,-166.642,289.13
0.0856202,-134.377,-142.602,276.979
0.0856402,-146.81,-117.956,264.766
0.0856602,-159.787,-92.704,252.491
0.0856802,-173.305,-66.8477,240.152
0.0857002,-187.363,-40.3875,227.75
0.0857202,-201.961,-13.324,215.285
0.0857402,-209.785,-0.281221,210.066
0.0857602,-211.325,-0.275318,211.6
0.0857802,-213.095,-0.269405,213.364
0.0858002,-215.091,-0.26348,215.355
0.0858202,-217.31,-0.257546,217.567
0.0858402,-219.747,-0.251601,219.998
0.0858602,-222.397,-0.245646,222.643
0.0858802,-225.257,-0.239682,225.497
0.0859002,-228.322,-0.233708,228.556
0.0859202,-231.588,-0.227725,231.816
0.0859402,-235.051,-0.221733,235.273
0.0859602,-238.706,-0.215732,238.921
0.0859802,-242.548,-0.209722,242.757
0.0860002,-246.573,-0.203705,246.776
0.0860202,-250.776,-0.197679,250.974
0.0860402,-255.153,-0.191646,255.345
0.0860602,-259.7,-0.185605,259.885
0.0860802,-264.41,-0.179556,264.59
0.0861002,-269.28,-0.173501,269.454
0.0861202,-274.305,-0.167438,274.473
0.0861402,-279.48,-0.161369,279.642
0.0861602,-284.8,-0.155294,284.955
0.0861802,-290.26,-0.149213,290.41
0.0862002,-295.856,-0.143125,295.999
0.0862202,-301.582,-0.137032,301.719
0.0862402,-307.433,-0.130934,307.563
0.0862602,-313.404,-0.12483,313.529
0.0862802,-319.49,-0.118722,319.609
0.0863002,-325.687,-0.112609,325.799
0.0863202,-331.989,-0.106491,332.095
0.0863402,-338.39,-0.100369,338.49
0.0863602,-344.886,-0.0942435,344.98
0.0863802,-351.472,-0.088114,351.56
0.0864002,-358.142,-0.081981,358.224
0.0864202,-364.891,-0.0758448,364.967
0.0864402,-371.715,-0.0697055,371.784
0.0864602,-378.606,-0.0635636,378.67
0.0864802,-385.562,-0.0574191,385.619
0.0865002,-392.575,-0.0512724,392.626
0.0865202,-399.641,-0.0451236,399.686
0.0865402,-406.755,-0.038973,406.794
0.0865602,-413.91,-0.0328209,413.943
0.0865802,-421.103,-0.0266676,421.13
0.0866002,-428.327,-0.0205131,428.348
0.0866202,-435.578,-0.0143579,435.592
0.0866402,-442.849,-0.00820206,442.857
0.0866602,-450.136,-0.00204592,450.138
0.0866802,-457.433,0.0041103,457.429
0.0867002,-464.735,0.0102664,464.724
0.0867202,-472.036,0.016422,472.019
0.0867402,-479.331,0.022577,479.309
0.0867602,-486.616,0.0287311,486.587
0.0867802,-493.883,0.0348841,493.848
0.0868002,-501.129,0.0410357,501.088
0.0868202,-508.348,0.0471857,508.301
0.0868402,-515.534,0.0533338,515.481
0.0868602,-522.682,0.0594798,522.623
0.0868802,-529.788,0.0656235,529.722
0.0869002,-536.845,0.0717646,536.773
0.0869202,-543.848,0.0779028,543.77
0.0869402,-550.793,0.084038,550.708
0.0869602,-557.673,0.0901698,557.583
0.0869802,-564.484,0.0962981,564.388
0.0870002,-571.22,0.102423,571.118
0.0870202,-577.877,0.108543,577.769
0.0870402,-584.449,0.114659,584.335
0.0870602,-590.931,0.120771,590.811
0.0870802,-597.318,0.126878,597.192
0.0871002,-603.605,0.13298,603.472
0.0871202,-609.787,0.139076,609.648
0.0871402,-615.858,0.145167,615.713
0.0871602,-621.815,0.151253,621.663
0.0871802,-627.651,0.157332,627.493
0.0872002,-633.362,0.163405,633.198
0.0872202,-638.942,0.169472,638.773
0.0872402,-644.389,0.175532,644.213
0.0872602,-649.695,0.181585,649.513
0.0872802,-654.857,0.187631,654.669
0.0873002,-659.869,0.19367,659.676
0.0873202,-664.728,0.199701,664.528
0.0873402,-669.428,0.205724,669.222
0.0873602,-673.965,0.211739,673.753
0.0873802,-678.334,0.217745,678.116
0.0874002,-682.53,0.223743,682.307
0.0874202,-686.55,0.229732,686.32
0.0874402,-690.388,0.235712,690.152
0.0874602,-694.041,0.241683,693.799
0.0874802,-697.503,0.247644,697.255
0.0875002,-700.771,0.253596,700.517
0.0875202,-703.84,0.259537,703.581
0.0875402,-706.707,0.265468,706.441
0.0875602,-709.366,0.271389,709.095
0.0875802,-711.814,0.277299,711.537
0.0876002,-714.047,0.283198,713.764
0.0876202,-716.061,0.289086,715.772
0.0876402,-717.852,0.294962,717.557
0.0876602,-719.416,0.300827,719.115
0.0876802,-720.749,0.30668,720.442
0.0877002,-721.847,0.312521,721.534
0.0877202,-722.707,0.318349,722.389
0.0877402,-723.325,0.324165,723.001
0.0877602,-723.698,0.329968,723.368
0.0877802,-723.822,0.335758,723.486
0.0878002,-723.693,0.341535,723.352
0.0878202,-723.309,0.347298,722.961
0.0878402,-722.665,0.353048,722.312
0.0878602,-721.759,0.358784,721.4
0.0878802,-720.588,0.364505,720.223
0.0879002,-719.147,0.370212,718.777
0.0879202,-717.436,0.375905,717.06
0.0879402,-715.449,0.381582,715.068
0.0879602,-713.185,0.387245,712.798
0.0879802,-710.641,0.392892,710.248
0.0880002,-707.813,0.398524,707.415
0.0880202,-704.7,0.40414,704.296
0.0880402,-701.298,0.40974,700.888
0.0880602,-697.605,0.415324,697.19
0.0880802,-693.619,0.420892,693.198
0.0881002,-689.337,0.426443,688.911
0.0881202,-684.757,0.431977,684.325
0.0881402,-679.877,0.437494,679.439
0.0881602,-674.694,0.442994,674.251
0.0881802,-669.206,0.448476,668.758
0.0882002,-663.412,0.453941,662.958
0.0882202,-657.31,0.459387,656.85
0.0882402,-650.897,0.464816,650.432
0.0882602,-644.172,0.470226,643.702
0.0882802,-637.134,0.475618,636.658
0.0883002,-629.78,0.48099,629.299
0.0883202,-622.109,0.486344,621.623
0.0883402,-614.12,0.491679,613.629
0.0883602,-605.812,0.496994,605.315
0.0883802,-597.182,0.50229,596.68
0.0884002,-588.231,0.507565,587.723
0.0884202,-578.956,0.512821,578.443
0.0884402,-569.358,0.518057,568.84
0.0884602,-559.434,0.523272,558.911
0.0884802,-549.184,0.528466,548.656
0.0885002,-538.608,0.53364,538.074
0.0885202,-527.709,0.548184,527.161
0.0885402,-516.671,0.940344,515.731
0.0885602,-505.588,1.89897,503.689
0.0885802,-494.458,3.4231,491.035
0.0886002,-483.282,5.5118,477.77
0.0886202,-472.057,8.16408,463.893
0.0886402,-460.783,11.379,449.404
0.0886602,-449.46,15.1554,434.304
0.0886802,-438.085,19.4925,418.592
0.0887002,-426.658,24.389,402.269
0.0887202,-415.179,29.8441,385.335
0.0887402,-403.647,35.8566,367.79
0.0887602,-392.06,42.4255,349.634
0.0887802,-380.418,49.5497,330.868
0.0888002,-368.72,57.228,311.492
0.0888202,-356.965,65.4594,291.506
0.0888402,-345.153,74.2428,270.91
0.0888602,-333.283,83.577,249.706
0.0888802,-321.353,93.4608,227.893
0.0889002,-309.365,103.893,205.472
0.0889202,-297.316,114.873,182.443
0.0889402,-285.206,126.399,158.807
0.0889602,-273.035,138.469,134.565
0.0889802,-260.801,151.084,109.717
0.0890002,-248.505,164.241,84.2642
0.0890202,-236.146,177.94,58.2066
0.0890402,-223.723,192.178,31.5453
0.0890602,-211.236,206.955,4.28091
0.0890802,-210.617,210.338,0.279255
0.0891002,-212.228,211.955,0.273348
0.0891202,-214.068,213.801,0.267431
0.0891402,-216.133,215.872,0.261503
0.0891602,-218.419,218.164,0.255565
0.0891802,-220.922,220.672,0.249617
0.0892002,-223.637,223.393,0.243659
0.0892202,-226.56,226.322,0.237692
0.0892402,-229.686,229.455,0.231715
0.0892602,-233.012,232.787,0.225728
0.0892802,-236.533,236.314,0.219733
0.0893002,-240.245,240.031,0.21373
