"Time","In1","Out1"
5.807000000000000E+00,-4.583920000000000E-01,1.126217000000000E-01
5.808000000000000E+00,-4.575030000000000E-01,1.126217000000000E-01
5.809000000000000E+00,-4.566140000000000E-01,1.126217000000000E-01
5.810000000000000E+00,-4.557240000000000E-01,1.080555600000000E-01
5.811000000000000E+00,-4.548340000000000E-01,1.080555600000000E-01
5.812000000000000E+00,-4.539430000000000E-01,1.080555600000000E-01
5.813000000000000E+00,-4.530510000000000E-01,1.080555600000000E-01
5.814000000000000E+00,-4.521600000000000E-01,1.080555600000000E-01
5.815000000000000E+00,-4.512680000000000E-01,1.080555600000000E-01
5.816000000000000E+00,-4.503750000000000E-01,1.080555600000000E-01
5.817000000000000E+00,-4.494820000000000E-01,1.080555600000000E-01
5.818000000000000E+00,-4.485880000000000E-01,1.080555600000000E-01
5.819000000000000E+00,-4.476940000000000E-01,1.080555600000000E-01
5.820000000000000E+00,-4.468000000000000E-01,1.035786200000000E-01
5.821000000000000E+00,-4.459050000000000E-01,1.035786200000000E-01
5.822000000000000E+00,-4.450100000000000E-01,1.035786200000000E-01
5.823000000000000E+00,-4.441140000000000E-01,1.035786200000000E-01
5.824000000000000E+00,-4.432180000000000E-01,1.035786200000000E-01
5.825000000000000E+00,-4.423210000000000E-01,1.035786200000000E-01
5.826000000000000E+00,-4.414240000000000E-01,1.035786200000000E-01
5.827000000000000E+00,-4.405270000000000E-01,1.035786200000000E-01
5.828000000000000E+00,-4.396290000000000E-01,1.035786200000000E-01
5.829000000000000E+00,-4.387300000000000E-01,1.035786200000000E-01
5.830000000000000E+00,-4.378320000000000E-01,9.919132000000100E-02
5.831000000000000E+00,-4.369320000000000E-01,9.919132000000100E-02
5.832000000000000E+00,-4.360330000000000E-01,9.919132000000100E-02
5.833000000000000E+00,-4.351320000000000E-01,9.919132000000100E-02
5.834000000000000E+00,-4.342320000000000E-01,9.919132000000100E-02
5.835000000000000E+00,-4.333310000000000E-01,9.919132000000100E-02
5.836000000000000E+00,-4.324290000000000E-01,9.919132000000100E-02
5.837000000000000E+00,-4.315270000000000E-01,9.919132000000100E-02
5.838000000000000E+00,-4.306250000000000E-01,9.919132000000100E-02
5.839000000000000E+00,-4.297220000000000E-01,9.919132000000100E-02
5.840000000000000E+00,-4.288190000000000E-01,9.489410000000099E-02
5.841000000000000E+00,-4.279160000000000E-01,9.489410000000099E-02
5.842000000000000E+00,-4.270120000000000E-01,9.489410000000099E-02
5.843000000000000E+00,-4.261070000000000E-01,9.489410000000099E-02
5.844000000000000E+00,-4.252020000000000E-01,9.489410000000099E-02
5.845000000000000E+00,-4.242970000000000E-01,9.489410000000099E-02
5.846000000000000E+00,-4.233910000000000E-01,9.489410000000099E-02
5.847000000000000E+00,-4.224850000000000E-01,9.489410000000099E-02
5.848000000000000E+00,-4.215780000000000E-01,9.489410000000099E-02
5.849000000000000E+00,-4.206710000000000E-01,9.489410000000099E-02
5.850000000000000E+00,-4.197640000000000E-01,9.068739000000101E-02
5.851000000000000E+00,-4.188560000000000E-01,9.068739000000101E-02
5.852000000000000E+00,-4.179480000000000E-01,9.068739000000101E-02
5.853000000000000E+00,-4.170390000000000E-01,9.068739000000101E-02
5.854000000000000E+00,-4.161300000000000E-01,9.068739000000101E-02
5.855000000000000E+00,-4.152210000000000E-01,9.068739000000101E-02
5.856000000000000E+00,-4.143110000000000E-01,9.068739000000101E-02
5.857000000000000E+00,-4.134000000000000E-01,9.068739000000101E-02
5.858000000000000E+00,-4.124900000000000E-01,9.068739000000101E-02
5.859000000000000E+00,-4.115780000000000E-01,9.068739000000101E-02
5.860000000000000E+00,-4.106670000000000E-01,8.657161000000101E-02
5.861000000000000E+00,-4.097550000000000E-01,8.657161000000101E-02
5.862000000000000E+00,-4.088420000000000E-01,8.657161000000101E-02
5.863000000000000E+00,-4.079300000000000E-01,8.657161000000101E-02
5.864000000000000E+00,-4.070160000000000E-01,8.657161000000101E-02
5.865000000000000E+00,-4.061030000000000E-01,8.657161000000101E-02
5.866000000000000E+00,-4.051890000000000E-01,8.657161000000101E-02
5.867000000000000E+00,-4.042740000000000E-01,8.657161000000101E-02
5.868000000000000E+00,-4.033600000000000E-01,8.657161000000101E-02
5.869000000000000E+00,-4.024440000000000E-01,8.657161000000101E-02
5.870000000000000E+00,-4.015290000000000E-01,8.254717000000100E-02
5.871000000000000E+00,-4.006130000000000E-01,8.254717000000100E-02
5.872000000000000E+00,-3.996960000000000E-01,8.254717000000100E-02
5.873000000000000E+00,-3.987790000000000E-01,8.254717000000100E-02
5.874000000000000E+00,-3.978620000000000E-01,8.254717000000100E-02
5.875000000000000E+00,-3.969440000000000E-01,8.254717000000100E-02
5.876000000000000E+00,-3.960260000000000E-01,8.254717000000100E-02
5.877000000000000E+00,-3.951080000000000E-01,8.254717000000100E-02
5.878000000000000E+00,-3.941890000000000E-01,8.254717000000100E-02
5.879000000000000E+00,-3.932700000000000E-01,8.254717000000100E-02
5.880000000000000E+00,-3.923500000000000E-01,7.861447000000100E-02
5.881000000000000E+00,-3.914300000000000E-01,7.861447000000100E-02
5.882000000000000E+00,-3.905100000000000E-01,7.861447000000100E-02
5.883000000000000E+00,-3.895890000000000E-01,7.861447000000100E-02
5.884000000000000E+00,-3.886680000000000E-01,7.861447000000100E-02
5.885000000000000E+00,-3.877460000000000E-01,7.861447000000100E-02
5.886000000000000E+00,-3.868240000000000E-01,7.861447000000100E-02
5.887000000000000E+00,-3.859020000000000E-01,7.861447000000100E-02
5.888000000000000E+00,-3.849790000000000E-01,7.861447000000100E-02
5.889000000000000E+00,-3.840560000000000E-01,7.861447000000100E-02
5.890000000000000E+00,-3.831330000000000E-01,7.477391000000100E-02
5.891000000000000E+00,-3.822090000000000E-01,7.477391000000100E-02
5.892000000000000E+00,-3.812840000000000E-01,7.477391000000100E-02
5.893000000000000E+00,-3.803600000000000E-01,7.477391000000100E-02
5.894000000000000E+00,-3.794350000000000E-01,7.477391000000100E-02
5.895000000000000E+00,-3.785090000000000E-01,7.477391000000100E-02
5.896000000000000E+00,-3.775840000000000E-01,7.477391000000100E-02
5.897000000000000E+00,-3.766570000000000E-01,7.477391000000100E-02
5.898000000000000E+00,-3.757310000000000E-01,7.477391000000100E-02
5.899000000000000E+00,-3.748040000000000E-01,7.477391000000100E-02
5.900000000000000E+00,-3.738770000000000E-01,7.102587000000100E-02
5.901000000000000E+00,-3.729490000000000E-01,7.102587000000100E-02
5.902000000000000E+00,-3.720210000000000E-01,7.102587000000100E-02
5.903000000000000E+00,-3.710930000000000E-01,7.102587000000100E-02
5.904000000000000E+00,-3.701640000000000E-01,7.102587000000100E-02
5.905000000000000E+00,-3.692350000000000E-01,7.102587000000100E-02
5.906000000000000E+00,-3.683050000000000E-01,7.102587000000100E-02
5.907000000000000E+00,-3.673750000000000E-01,7.102587000000100E-02
5.908000000000000E+00,-3.664450000000000E-01,7.102587000000100E-02
5.909000000000000E+00,-3.655140000000000E-01,7.102587000000100E-02
5.910000000000000E+00,-3.645830000000000E-01,6.737073000000100E-02
5.911000000000000E+00,-3.636520000000000E-01,6.737073000000100E-02
5.912000000000000E+00,-3.627200000000000E-01,6.737073000000100E-02
5.913000000000000E+00,-3.617880000000000E-01,6.737073000000100E-02
5.914000000000000E+00,-3.608560000000000E-01,6.737073000000100E-02
5.915000000000000E+00,-3.599230000000000E-01,6.737073000000100E-02
5.916000000000000E+00,-3.589900000000000E-01,6.737073000000100E-02
5.917000000000000E+00,-3.580560000000000E-01,6.737073000000100E-02
5.918000000000000E+00,-3.571220000000000E-01,6.737073000000100E-02
5.919000000000000E+00,-3.561880000000000E-01,6.737073000000100E-02
5.920000000000000E+00,-3.552540000000000E-01,6.380885000000100E-02
5.921000000000000E+00,-3.543190000000000E-01,6.380885000000100E-02
5.922000000000000E+00,-3.533830000000000E-01,6.380885000000100E-02
5.923000000000000E+00,-3.524480000000000E-01,6.380885000000100E-02
5.924000000000000E+00,-3.515120000000000E-01,6.380885000000100E-02
5.925000000000000E+00,-3.505750000000000E-01,6.380885000000100E-02
5.926000000000000E+00,-3.496390000000000E-01,6.380885000000100E-02
5.927000000000000E+00,-3.487020000000000E-01,6.380885000000100E-02
5.928000000000000E+00,-3.477640000000000E-01,6.380885000000100E-02
5.929000000000000E+00,-3.468260000000000E-01,6.380885000000100E-02
5.930000000000000E+00,-3.458880000000000E-01,6.034059000000100E-02
5.931000000000000E+00,-3.449500000000000E-01,6.034059000000100E-02
5.932000000000000E+00,-3.440110000000000E-01,6.034059000000100E-02
5.933000000000000E+00,-3.430720000000000E-01,6.034059000000100E-02
5.934000000000000E+00,-3.421320000000000E-01,6.034059000000100E-02
5.935000000000000E+00,-3.411930000000000E-01,6.034059000000100E-02
5.936000000000000E+00,-3.402520000000000E-01,6.034059000000100E-02
5.937000000000000E+00,-3.393120000000000E-01,6.034059000000100E-02
5.938000000000000E+00,-3.383710000000000E-01,6.034059000000100E-02
5.939000000000000E+00,-3.374300000000000E-01,6.034059000000100E-02
5.940000000000000E+00,-3.364880000000000E-01,5.696629000000100E-02
5.941000000000000E+00,-3.355470000000000E-01,5.696629000000100E-02
5.942000000000000E+00,-3.346040000000000E-01,5.696629000000100E-02
5.943000000000000E+00,-3.336620000000000E-01,5.696629000000100E-02
5.944000000000000E+00,-3.327190000000000E-01,5.696629000000100E-02
5.945000000000000E+00,-3.317760000000000E-01,5.696629000000100E-02
5.946000000000000E+00,-3.308320000000000E-01,5.696629000000100E-02
5.947000000000000E+00,-3.298880000000000E-01,5.696629000000100E-02
5.948000000000000E+00,-3.289440000000000E-01,5.696629000000100E-02
5.949000000000000E+00,-3.280000000000000E-01,5.696629000000100E-02
5.950000000000000E+00,-3.270550000000000E-01,5.368629000000100E-02
5.951000000000000E+00,-3.261100000000000E-01,5.368629000000100E-02
5.952000000000000E+00,-3.251640000000000E-01,5.368629000000100E-02
5.953000000000000E+00,-3.242180000000000E-01,5.368629000000100E-02
5.954000000000000E+00,-3.232720000000000E-01,5.368629000000100E-02
5.955000000000000E+00,-3.223260000000000E-01,5.368629000000100E-02
5.956000000000000E+00,-3.213790000000000E-01,5.368629000000100E-02
5.957000000000000E+00,-3.204320000000000E-01,5.368629000000100E-02
5.958000000000000E+00,-3.194840000000000E-01,5.368629000000100E-02
5.959000000000000E+00,-3.185370000000000E-01,5.368629000000100E-02
5.960000000000000E+00,-3.175890000000000E-01,5.050092000000100E-02
5.961000000000000E+00,-3.166400000000000E-01,5.050092000000100E-02
5.962000000000000E+00,-3.156910000000000E-01,5.050092000000100E-02
5.963000000000000E+00,-3.147420000000000E-01,5.050092000000100E-02
5.964000000000000E+00,-3.137930000000000E-01,5.050092000000100E-02
5.965000000000000E+00,-3.128430000000000E-01,5.050092000000100E-02
5.966000000000000E+00,-3.118940000000000E-01,5.050092000000100E-02
5.967000000000000E+00,-3.109430000000000E-01,5.050092000000100E-02
5.968000000000000E+00,-3.099930000000000E-01,5.050092000000100E-02
5.969000000000000E+00,-3.090420000000000E-01,5.050092000000100E-02
5.970000000000000E+00,-3.080910000000000E-01,4.741050000000100E-02
5.971000000000000E+00,-3.071390000000000E-01,4.741050000000100E-02
5.972000000000000E+00,-3.061870000000000E-01,4.741050000000100E-02
5.973000000000000E+00,-3.052350000000000E-01,4.741050000000100E-02
5.974000000000000E+00,-3.042830000000000E-01,4.741050000000100E-02
5.975000000000000E+00,-3.033300000000000E-01,4.741050000000100E-02
5.976000000000000E+00,-3.023770000000000E-01,4.741050000000100E-02
5.977000000000000E+00,-3.014240000000000E-01,4.741050000000100E-02
5.978000000000000E+00,-3.004700000000000E-01,4.741050000000100E-02
5.979000000000000E+00,-2.995160000000000E-01,4.741050000000100E-02
5.980000000000000E+00,-2.985620000000000E-01,4.441534000000100E-02
5.981000000000000E+00,-2.976070000000000E-01,4.441534000000100E-02
5.982000000000000E+00,-2.966520000000000E-01,4.441534000000100E-02
5.983000000000000E+00,-2.956970000000000E-01,4.441534000000100E-02
5.984000000000000E+00,-2.947420000000000E-01,4.441534000000100E-02
5.985000000000000E+00,-2.937860000000000E-01,4.441534000000100E-02
5.986000000000000E+00,-2.928300000000000E-01,4.441534000000100E-02
5.987000000000000E+00,-2.918740000000000E-01,4.441534000000100E-02
5.988000000000000E+00,-2.909170000000000E-01,4.441534000000100E-02
5.989000000000000E+00,-2.899600000000000E-01,4.441534000000100E-02
5.990000000000000E+00,-2.890030000000000E-01,4.151574000000100E-02
5.991000000000000E+00,-2.880460000000000E-01,4.151574000000100E-02
5.992000000000000E+00,-2.870880000000000E-01,4.151574000000100E-02
5.993000000000000E+00,-2.861300000000000E-01,4.151574000000100E-02
5.994000000000000E+00,-2.851710000000000E-01,4.151574000000100E-02
5.995000000000000E+00,-2.842130000000000E-01,4.151574000000100E-02
5.996000000000000E+00,-2.832540000000000E-01,4.151574000000100E-02
5.997000000000000E+00,-2.822950000000000E-01,4.151574000000100E-02
5.998000000000000E+00,-2.813350000000000E-01,4.151574000000100E-02
5.999000000000000E+00,-2.803760000000000E-01,4.151574000000100E-02
6.000000000000000E+00,-2.794150000000000E-01,3.871198000000100E-02
6.001000000000000E+00,-2.784550000000000E-01,3.871198000000100E-02
6.002000000000000E+00,-2.774950000000000E-01,3.871198000000100E-02
6.003000000000000E+00,-2.765340000000000E-01,3.871198000000100E-02
6.004000000000000E+00,-2.755730000000000E-01,3.871198000000100E-02
6.005000000000000E+00,-2.746110000000000E-01,3.871198000000100E-02
6.006000000000000E+00,-2.736490000000000E-01,3.871198000000100E-02
6.007000000000000E+00,-2.726880000000000E-01,3.871198000000100E-02
6.008000000000000E+00,-2.717250000000000E-01,3.871198000000100E-02
6.009000000000000E+00,-2.707630000000000E-01,3.871198000000100E-02
6.010000000000000E+00,-2.698000000000000E-01,3.600435000000100E-02
6.011000000000000E+00,-2.688370000000000E-01,3.600435000000100E-02
6.012000000000000E+00,-2.678740000000000E-01,3.600435000000100E-02
6.013000000000000E+00,-2.669100000000000E-01,3.600435000000100E-02
6.014000000000000E+00,-2.659460000000000E-01,3.600435000000100E-02
6.015000000000000E+00,-2.649820000000000E-01,3.600435000000100E-02
6.016000000000000E+00,-2.640180000000000E-01,3.600435000000100E-02
6.017000000000000E+00,-2.630530000000000E-01,3.600435000000100E-02
6.018000000000000E+00,-2.620880000000000E-01,3.600435000000100E-02
6.019000000000000E+00,-2.611230000000000E-01,3.600435000000100E-02
6.020000000000000E+00,-2.601570000000000E-01,3.339312000000100E-02
6.021000000000000E+00,-2.591920000000000E-01,3.339312000000100E-02
6.022000000000000E+00,-2.582260000000000E-01,3.339312000000100E-02
6.023000000000000E+00,-2.572600000000000E-01,3.339312000000100E-02
6.024000000000000E+00,-2.562930000000000E-01,3.339312000000100E-02
6.025000000000000E+00,-2.553260000000000E-01,3.339312000000100E-02
6.026000000000000E+00,-2.543590000000000E-01,3.339312000000100E-02
6.027000000000000E+00,-2.533920000000000E-01,3.339312000000100E-02
6.028000000000000E+00,-2.524250000000000E-01,3.339312000000100E-02
6.029000000000000E+00,-2.514570000000000E-01,3.339312000000100E-02
6.030000000000000E+00,-2.504890000000000E-01,3.087855000000100E-02
6.031000000000000E+00,-2.495210000000000E-01,3.087855000000100E-02
6.032000000000000E+00,-2.485520000000000E-01,3.087855000000100E-02
6.033000000000000E+00,-2.475840000000000E-01,3.087855000000100E-02
6.034000000000000E+00,-2.466150000000000E-01,3.087855000000100E-02
6.035000000000000E+00,-2.456450000000000E-01,3.087855000000100E-02
6.036000000000000E+00,-2.446760000000000E-01,3.087855000000100E-02
6.037000000000000E+00,-2.437060000000000E-01,3.087855000000100E-02
6.038000000000000E+00,-2.427360000000000E-01,3.087855000000100E-02
6.039000000000000E+00,-2.417660000000000E-01,3.087855000000100E-02
6.040000000000000E+00,-2.407950000000000E-01,2.846089000000100E-02
6.041000000000000E+00,-2.398250000000000E-01,2.846089000000100E-02
6.042000000000000E+00,-2.388540000000000E-01,2.846089000000100E-02
6.043000000000000E+00,-2.378830000000000E-01,2.846089000000100E-02
6.044000000000000E+00,-2.369110000000000E-01,2.846089000000100E-02
6.045000000000000E+00,-2.359400000000000E-01,2.846089000000100E-02
6.046000000000000E+00,-2.349680000000000E-01,2.846089000000100E-02
6.047000000000000E+00,-2.339960000000000E-01,2.846089000000100E-02
6.048000000000000E+00,-2.330230000000000E-01,2.846089000000100E-02
6.049000000000000E+00,-2.320510000000000E-01,2.846089000000100E-02
6.050000000000000E+00,-2.310780000000000E-01,2.614038000000100E-02
6.051000000000000E+00,-2.301050000000000E-01,2.614038000000100E-02
6.052000000000000E+00,-2.291310000000000E-01,2.614038000000100E-02
6.053000000000000E+00,-2.281580000000000E-01,2.614038000000100E-02
6.054000000000000E+00,-2.271840000000000E-01,2.614038000000100E-02
6.055000000000000E+00,-2.262100000000000E-01,2.614038000000100E-02
6.056000000000000E+00,-2.252360000000000E-01,2.614038000000100E-02
6.057000000000000E+00,-2.242620000000000E-01,2.614038000000100E-02
6.058000000000000E+00,-2.232870000000000E-01,2.614038000000100E-02
6.059000000000000E+00,-2.223120000000000E-01,2.614038000000100E-02
6.060000000000000E+00,-2.213370000000000E-01,2.391726000000100E-02
6.061000000000000E+00,-2.203620000000000E-01,2.391726000000100E-02
6.062000000000000E+00,-2.193860000000000E-01,2.391726000000100E-02
6.063000000000000E+00,-2.184100000000000E-01,2.391726000000100E-02
6.064000000000000E+00,-2.174340000000000E-01,2.391726000000100E-02
6.065000000000000E+00,-2.164580000000000E-01,2.391726000000100E-02
6.066000000000000E+00,-2.154820000000000E-01,2.391726000000100E-02
6.067000000000000E+00,-2.145050000000000E-01,2.391726000000100E-02
6.068000000000000E+00,-2.135280000000000E-01,2.391726000000100E-02
6.069000000000000E+00,-2.125510000000000E-01,2.391726000000100E-02
6.070000000000000E+00,-2.115740000000000E-01,2.179175000000100E-02
6.071000000000000E+00,-2.105970000000000E-01,2.179175000000100E-02
6.072000000000000E+00,-2.096190000000000E-01,2.179175000000100E-02
6.073000000000000E+00,-2.086410000000000E-01,2.179175000000100E-02
6.074000000000000E+00,-2.076630000000000E-01,2.179175000000100E-02
6.075000000000000E+00,-2.066850000000000E-01,2.179175000000100E-02
6.076000000000000E+00,-2.057060000000000E-01,2.179175000000100E-02
6.077000000000000E+00,-2.047280000000000E-01,2.179175000000100E-02
6.078000000000000E+00,-2.037490000000000E-01,2.179175000000100E-02
6.079000000000000E+00,-2.027690000000000E-01,2.179175000000100E-02
6.080000000000000E+00,-2.017900000000000E-01,1.976406000000100E-02
6.081000000000000E+00,-2.008110000000000E-01,1.976406000000100E-02
6.082000000000000E+00,-1.998310000000000E-01,1.976406000000100E-02
6.083000000000000E+00,-1.988510000000000E-01,1.976406000000100E-02
6.084000000000000E+00,-1.978710000000000E-01,1.976406000000100E-02
6.085000000000000E+00,-1.968900000000000E-01,1.976406000000100E-02
6.086000000000000E+00,-1.959100000000000E-01,1.976406000000100E-02
6.087000000000000E+00,-1.949290000000000E-01,1.976406000000100E-02
6.088000000000000E+00,-1.939480000000000E-01,1.976406000000100E-02
6.089000000000000E+00,-1.929670000000000E-01,1.976406000000100E-02
6.090000000000000E+00,-1.919860000000000E-01,1.783439000000100E-02
6.091000000000000E+00,-1.910040000000000E-01,1.783439000000100E-02
6.092000000000000E+00,-1.900230000000000E-01,1.783439000000100E-02
6.093000000000000E+00,-1.890410000000000E-01,1.783439000000100E-02
6.094000000000000E+00,-1.880590000000000E-01,1.783439000000100E-02
6.095000000000000E+00,-1.870770000000000E-01,1.783439000000100E-02
6.096000000000000E+00,-1.860940000000000E-01,1.783439000000100E-02
6.097000000000000E+00,-1.851110000000000E-01,1.783439000000100E-02
6.098000000000000E+00,-1.841290000000000E-01,1.783439000000100E-02
6.099000000000000E+00,-1.831460000000000E-01,1.783439000000100E-02
6.100000000000000E+00,-1.821630000000000E-01,1.600293000000100E-02
6.101000000000000E+00,-1.811790000000000E-01,1.600293000000100E-02
6.102000000000000E+00,-1.801960000000000E-01,1.600293000000100E-02
6.103000000000000E+00,-1.792120000000000E-01,1.600293000000100E-02
6.104000000000000E+00,-1.782280000000000E-01,1.600293000000100E-02
6.105000000000000E+00,-1.772440000000000E-01,1.600293000000100E-02
6.106000000000000E+00,-1.762600000000000E-01,1.600293000000100E-02
6.107000000000000E+00,-1.752750000000000E-01,1.600293000000100E-02
6.108000000000000E+00,-1.742910000000000E-01,1.600293000000100E-02
6.109000000000000E+00,-1.733060000000000E-01,1.600293000000100E-02
6.110000000000000E+00,-1.723210000000000E-01,1.426987000000100E-02
6.111000000000000E+00,-1.713360000000000E-01,1.426987000000100E-02
6.112000000000000E+00,-1.703500000000000E-01,1.426987000000100E-02
6.113000000000000E+00,-1.693650000000000E-01,1.426987000000100E-02
6.114000000000000E+00,-1.683790000000000E-01,1.426987000000100E-02
6.115000000000000E+00,-1.673940000000000E-01,1.426987000000100E-02
6.116000000000000E+00,-1.664080000000000E-01,1.426987000000100E-02
6.117000000000000E+00,-1.654210000000000E-01,1.426987000000100E-02
6.118000000000000E+00,-1.644350000000000E-01,1.426987000000100E-02
6.119000000000000E+00,-1.634490000000000E-01,1.426987000000100E-02
6.120000000000000E+00,-1.624620000000000E-01,1.263538000000100E-02
6.121000000000000E+00,-1.614750000000000E-01,1.263538000000100E-02
6.122000000000000E+00,-1.604880000000000E-01,1.263538000000100E-02
6.123000000000000E+00,-1.595010000000000E-01,1.263538000000100E-02
6.124000000000000E+00,-1.585140000000000E-01,1.263538000000100E-02
6.125000000000000E+00,-1.575260000000000E-01,1.263538000000100E-02
6.126000000000000E+00,-1.565390000000000E-01,1.263538000000100E-02
6.127000000000000E+00,-1.555510000000000E-01,1.263538000000100E-02
6.128000000000000E+00,-1.545630000000000E-01,1.263538000000100E-02
6.129000000000000E+00,-1.535750000000000E-01,1.263538000000100E-02
6.130000000000000E+00,-1.525870000000000E-01,1.109963000000100E-02
6.131000000000000E+00,-1.515990000000000E-01,1.109963000000100E-02
6.132000000000000E+00,-1.506100000000000E-01,1.109963000000100E-02
6.133000000000000E+00,-1.496210000000000E-01,1.109963000000100E-02
6.134000000000000E+00,-1.486330000000000E-01,1.109963000000100E-02
6.135000000000000E+00,-1.476440000000000E-01,1.109963000000100E-02
6.136000000000000E+00,-1.466540000000000E-01,1.109963000000100E-02
6.137000000000000E+00,-1.456650000000000E-01,1.109963000000100E-02
6.138000000000000E+00,-1.446760000000000E-01,1.109963000000100E-02
6.139000000000000E+00,-1.436860000000000E-01,1.109963000000100E-02
6.140000000000000E+00,-1.426970000000000E-01,9.662770000000801E-03
6.141000000000000E+00,-1.417070000000000E-01,9.662770000000801E-03
6.142000000000000E+00,-1.407170000000000E-01,9.662770000000801E-03
6.143000000000000E+00,-1.397270000000000E-01,9.662770000000801E-03
6.144000000000000E+00,-1.387360000000000E-01,9.662770000000801E-03
6.145000000000000E+00,-1.377460000000000E-01,9.662770000000801E-03
6.146000000000000E+00,-1.367550000000000E-01,9.662770000000801E-03
6.147000000000000E+00,-1.357650000000000E-01,9.662770000000801E-03
6.148000000000000E+00,-1.347740000000000E-01,9.662770000000801E-03
6.149000000000000E+00,-1.337830000000000E-01,9.662770000000801E-03
6.150000000000000E+00,-1.327920000000000E-01,8.324940000000801E-03
6.151000000000000E+00,-1.318010000000000E-01,8.324940000000801E-03
6.152000000000000E+00,-1.308090000000000E-01,8.324940000000801E-03
6.153000000000000E+00,-1.298180000000000E-01,8.324940000000801E-03
6.154000000000000E+00,-1.288260000000000E-01,8.324940000000801E-03
6.155000000000000E+00,-1.278350000000000E-01,8.324940000000801E-03
6.156000000000000E+00,-1.268430000000000E-01,8.324940000000801E-03
6.157000000000000E+00,-1.258510000000000E-01,8.324940000000801E-03
6.158000000000000E+00,-1.248590000000000E-01,8.324940000000801E-03
6.159000000000000E+00,-1.238660000000000E-01,8.324940000000801E-03
6.160000000000000E+00,-1.228740000000000E-01,7.086280000000800E-03
6.161000000000000E+00,-1.218820000000000E-01,7.086280000000800E-03
6.162000000000000E+00,-1.208890000000000E-01,7.086280000000800E-03
6.163000000000000E+00,-1.198960000000000E-01,7.086280000000800E-03
6.164000000000000E+00,-1.189030000000000E-01,7.086280000000800E-03
6.165000000000000E+00,-1.179100000000000E-01,7.086280000000800E-03
6.166000000000000E+00,-1.169170000000000E-01,7.086280000000800E-03
6.167000000000000E+00,-1.159240000000000E-01,7.086280000000800E-03
6.168000000000000E+00,-1.149310000000000E-01,7.086280000000800E-03
6.169000000000000E+00,-1.139370000000000E-01,7.086280000000800E-03
6.170000000000000E+00,-1.129440000000000E-01,5.946910000000800E-03
6.171000000000000E+00,-1.119500000000000E-01,5.946910000000800E-03
6.172000000000000E+00,-1.109560000000000E-01,5.946910000000800E-03
6.173000000000000E+00,-1.099620000000000E-01,5.946910000000800E-03
6.174000000000000E+00,-1.089680000000000E-01,5.946910000000800E-03
6.175000000000000E+00,-1.079740000000000E-01,5.946910000000800E-03
6.176000000000000E+00,-1.069800000000000E-01,5.946910000000800E-03
6.177000000000000E+00,-1.059860000000000E-01,5.946910000000800E-03
6.178000000000000E+00,-1.049910000000000E-01,5.946910000000800E-03
6.179000000000000E+00,-1.039970000000000E-01,5.946910000000800E-03
6.180000000000000E+00,-1.030020000000000E-01,4.906940000000800E-03
6.181000000000000E+00,-1.020080000000000E-01,4.906940000000800E-03
6.182000000000000E+00,-1.010130000000000E-01,4.906940000000800E-03
6.183000000000000E+00,-1.000180000000000E-01,4.906940000000800E-03
6.184000000000000E+00,-9.902300000000000E-02,4.906940000000800E-03
6.185000000000000E+00,-9.802799999999900E-02,4.906940000000800E-03
6.186000000000000E+00,-9.703199999999999E-02,4.906940000000800E-03
6.187000000000000E+00,-9.603700000000000E-02,4.906940000000800E-03
6.188000000000000E+00,-9.504200000000000E-02,4.906940000000800E-03
6.189000000000000E+00,-9.404600000000000E-02,4.906940000000800E-03
6.190000000000000E+00,-9.305099999999999E-02,3.966480000000800E-03
6.191000000000000E+00,-9.205500000000000E-02,3.966480000000800E-03
6.192000000000000E+00,-9.105900000000000E-02,3.966480000000800E-03
6.193000000000000E+00,-9.006299999999900E-02,3.966480000000800E-03
6.194000000000000E+00,-8.906699999999999E-02,3.966480000000800E-03
6.195000000000000E+00,-8.807100000000000E-02,3.966480000000800E-03
6.196000000000000E+00,-8.707500000000000E-02,3.966480000000800E-03
6.197000000000000E+00,-8.607900000000000E-02,3.966480000000800E-03
6.198000000000000E+00,-8.508200000000000E-02,3.966480000000800E-03
6.199000000000000E+00,-8.408599999999999E-02,3.966480000000800E-03
6.200000000000000E+00,-8.308900000000000E-02,3.125620000000800E-03
6.201000000000000E+00,-8.209299999999900E-02,3.125620000000800E-03
6.202000000000000E+00,-8.109600000000000E-02,3.125620000000800E-03
6.203000000000000E+00,-8.009900000000000E-02,3.125620000000800E-03
6.204000000000000E+00,-7.910300000000001E-02,3.125620000000800E-03
6.205000000000000E+00,-7.810599999999999E-02,3.125620000000800E-03
6.206000000000000E+00,-7.710900000000000E-02,3.125620000000800E-03
6.207000000000000E+00,-7.611200000000000E-02,3.125620000000800E-03
6.208000000000000E+00,-7.511400000000000E-02,3.125620000000800E-03
6.209000000000000E+00,-7.411699999999900E-02,3.125620000000800E-03
6.210000000000000E+00,-7.312000000000000E-02,2.384450000000800E-03
6.211000000000000E+00,-7.212300000000001E-02,2.384450000000800E-03
6.212000000000000E+00,-7.112499999999999E-02,2.384450000000800E-03
6.213000000000000E+00,-7.012800000000000E-02,2.384450000000800E-03
6.214000000000000E+00,-6.913000000000000E-02,2.384450000000800E-03
6.215000000000000E+00,-6.813200000000000E-02,2.384450000000800E-03
6.216000000000000E+00,-6.713500000000000E-02,2.384450000000800E-03
6.217000000000000E+00,-6.613699999999900E-02,2.384450000000800E-03
