"time","I@variable_resistance","U@resistance"
3.982000E-005,-2.199765E-001,1.639797E+000
3.982000E-005,-2.199765E-001,1.639797E+000
3.982000E-005,-2.200360E-001,1.669386E+000
3.983000E-005,-2.200360E-001,1.669386E+000
3.983000E-005,-2.200360E-001,1.669386E+000
3.983000E-005,-2.200981E-001,1.698834E+000
3.984000E-005,-2.200981E-001,1.698834E+000
3.984000E-005,-2.201630E-001,1.728140E+000
3.985000E-005,-2.201630E-001,1.728140E+000
3.985000E-005,-2.201630E-001,1.728140E+000
3.985000E-005,-2.202306E-001,1.757303E+000
3.986000E-005,-2.202306E-001,1.757303E+000
3.986000E-005,-2.202306E-001,1.757303E+000
3.986000E-005,-2.203010E-001,1.786322E+000
3.987000E-005,-2.203010E-001,1.786322E+000
3.987000E-005,-2.203010E-001,1.786322E+000
3.987000E-005,-2.203741E-001,1.815196E+000
3.988000E-005,-2.203741E-001,1.815196E+000
3.988000E-005,-2.204500E-001,1.843923E+000
3.989000E-005,-2.204500E-001,1.843923E+000
3.989000E-005,-2.204500E-001,1.843923E+000
3.989000E-005,-2.205287E-001,1.872504E+000
3.990000E-005,-2.205287E-001,1.872504E+000
3.990000E-005,-2.205287E-001,1.872504E+000
3.990000E-005,-2.206103E-001,1.900937E+000
3.991000E-005,-2.206103E-001,1.900937E+000
3.991000E-005,-2.206103E-001,1.900937E+000
3.991000E-005,-2.206947E-001,1.929221E+000
3.992000E-005,-2.206947E-001,1.929221E+000
3.992000E-005,-2.206947E-001,1.929221E+000
3.992000E-005,-2.207819E-001,1.957355E+000
3.993000E-005,-2.207819E-001,1.957355E+000
3.993000E-005,-2.208720E-001,1.985339E+000
3.994000E-005,-2.208720E-001,1.985339E+000
3.994000E-005,-2.208720E-001,1.985339E+000
3.994000E-005,-2.209650E-001,2.013170E+000
3.995000E-005,-2.209650E-001,2.013170E+000
3.995000E-005,-2.209650E-001,2.013170E+000
3.995000E-005,-2.210609E-001,2.040850E+000
3.996000E-005,-2.210609E-001,2.040850E+000
3.996000E-005,-2.210609E-001,2.040850E+000
3.996000E-005,-2.211597E-001,2.068376E+000
3.997000E-005,-2.211597E-001,2.068376E+000
3.997000E-005,-2.212615E-001,2.095747E+000
3.998000E-005,-2.212615E-001,2.095747E+000
3.998000E-005,-2.212615E-001,2.095747E+000
3.998000E-005,-2.213662E-001,2.122964E+000
3.999000E-005,-2.213662E-001,2.122964E+000
3.999000E-005,-2.213662E-001,2.122964E+000
3.999000E-005,-2.214740E-001,2.150024E+000
4.000000E-005,-2.214740E-001,2.150024E+000
4.000000E-005,-2.214740E-001,2.150024E+000
4.000000E-005,-2.215847E-001,2.176928E+000
4.001000E-005,-2.215847E-001,2.176928E+000
4.001000E-005,-2.698098E-008,2.203814E+000
4.002000E-005,-2.698098E-008,2.203814E+000
4.002000E-005,-2.698098E-008,2.203814E+000
4.002000E-005,-5.175669E-008,2.230820E+000
4.003000E-005,-5.175669E-008,2.230820E+000
4.003000E-005,-5.175669E-008,2.230820E+000
4.003000E-005,-7.654098E-008,2.257945E+000
4.004000E-005,-7.654098E-008,2.257945E+000
4.004000E-005,-7.654098E-008,2.257945E+000
4.004000E-005,-1.013319E-007,2.285188E+000
4.005000E-005,-1.013319E-007,2.285188E+000
4.005000E-005,-1.261274E-007,2.312548E+000
4.006000E-005,-1.261274E-007,2.312548E+000
4.006000E-005,-1.261274E-007,2.312548E+000
4.006000E-005,-1.509255E-007,2.340022E+000
4.007000E-005,-1.509255E-007,2.340022E+000
4.007000E-005,-1.509255E-007,2.340022E+000
4.007000E-005,-1.757243E-007,2.367610E+000
4.008000E-005,-1.757243E-007,2.367610E+000
4.008000E-005,-1.757243E-007,2.367610E+000
4.008000E-005,-2.005218E-007,2.395310E+000
4.009000E-005,-2.005218E-007,2.395310E+000
4.009000E-005,-2.005218E-007,2.395310E+000
4.009000E-005,-2.253160E-007,2.423120E+000
4.010000E-005,-2.253160E-007,2.423120E+000
4.010000E-005,-2.501050E-007,2.451040E+000
4.011000E-005,-2.501050E-007,2.451040E+000
4.011000E-005,-2.501050E-007,2.451040E+000
4.011000E-005,-2.748867E-007,2.479066E+000
4.012000E-005,-2.748867E-007,2.479066E+000
4.012000E-005,-2.748867E-007,2.479066E+000
4.012000E-005,-2.996593E-007,2.507199E+000
4.013000E-005,-2.996593E-007,2.507199E+000
4.013000E-005,-2.996593E-007,2.507199E+000
4.013000E-005,-3.244207E-007,2.535435E+000
4.014000E-005,-3.244207E-007,2.535435E+000
4.014000E-005,-3.491691E-007,2.563774E+000
4.015000E-005,-3.491691E-007,2.563774E+000
4.015000E-005,-3.491691E-007,2.563774E+000
4.015000E-005,-3.739024E-007,2.592214E+000
4.016000E-005,-3.739024E-007,2.592214E+000
4.016000E-005,-3.739024E-007,2.592214E+000
4.016000E-005,-3.986187E-007,2.620753E+000
4.017000E-005,-3.986187E-007,2.620753E+000
4.017000E-005,-3.986187E-007,2.620753E+000
4.017000E-005,-4.233161E-007,2.649390E+000
4.018000E-005,-4.233161E-007,2.649390E+000
4.018000E-005,-4.479927E-007,2.678122E+000
4.019000E-005,-4.479927E-007,2.678122E+000
4.019000E-005,-4.479927E-007,2.678122E+000
4.019000E-005,-4.726465E-007,2.706949E+000
4.020000E-005,-4.726465E-007,2.706949E+000
4.020000E-005,-4.726465E-007,2.706949E+000
4.020000E-005,-4.972756E-007,2.735868E+000
4.021000E-005,-4.972756E-007,2.735868E+000
4.021000E-005,-4.972756E-007,2.735868E+000
4.021000E-005,-5.218782E-007,2.764877E+000
4.022000E-005,-5.218782E-007,2.764877E+000
4.022000E-005,-5.464521E-007,2.793975E+000
4.023000E-005,-5.464521E-007,2.793975E+000
4.023000E-005,-5.464521E-007,2.793975E+000
4.023000E-005,-5.709957E-007,2.823160E+000
4.024000E-005,-5.709957E-007,2.823160E+000
4.024000E-005,-5.709957E-007,2.823160E+000
4.024000E-005,-5.955069E-007,2.852430E+000
4.025000E-005,-5.955069E-007,2.852430E+000
4.025000E-005,-5.955069E-007,2.852430E+000
4.025000E-005,-6.199839E-007,2.881782E+000
4.026000E-005,-6.199839E-007,2.881782E+000
4.026000E-005,-6.199839E-007,2.881782E+000
4.026000E-005,-6.444248E-007,2.911217E+000
4.027000E-005,-6.444248E-007,2.911217E+000
4.027000E-005,-6.688277E-007,2.940730E+000
4.028000E-005,-6.688277E-007,2.940730E+000
4.028000E-005,-6.688277E-007,2.940730E+000
4.028000E-005,-6.931907E-007,2.970321E+000
4.029000E-005,-6.931907E-007,2.970321E+000
4.029000E-005,-6.931907E-007,2.970321E+000
4.029000E-005,-7.175121E-007,2.999988E+000
4.030000E-005,-7.175121E-007,2.999988E+000
4.030000E-005,-7.175121E-007,2.999988E+000
4.030000E-005,-7.417898E-007,3.029727E+000
4.031000E-005,-7.417898E-007,3.029727E+000
4.031000E-005,-7.660221E-007,3.059539E+000
4.032000E-005,-7.660221E-007,3.059539E+000
4.032000E-005,-7.660221E-007,3.059539E+000
4.032000E-005,-7.902071E-007,3.089419E+000
4.033000E-005,-7.902071E-007,3.089419E+000
4.033000E-005,-7.902071E-007,3.089419E+000
4.033000E-005,-8.143430E-007,3.119368E+000
4.034000E-005,-8.143430E-007,3.119368E+000
4.034000E-005,-8.143430E-007,3.119368E+000
4.034000E-005,-8.384279E-007,3.149381E+000
4.035000E-005,-8.384279E-007,3.149381E+000
4.035000E-005,-8.624601E-007,3.179458E+000
4.036000E-005,-8.624601E-007,3.179458E+000
4.036000E-005,-8.624601E-007,3.179458E+000
4.036000E-005,-8.864376E-007,3.209596E+000
4.037000E-005,-8.864376E-007,3.209596E+000
4.037000E-005,-8.864376E-007,3.209596E+000
4.037000E-005,-9.103588E-007,3.239794E+000
4.038000E-005,-9.103588E-007,3.239794E+000
4.038000E-005,-9.103588E-007,3.239794E+000
4.038000E-005,-9.342218E-007,3.270048E+000
4.039000E-005,-9.342218E-007,3.270048E+000
4.039000E-005,-9.580249E-007,3.300357E+000
4.040000E-005,-9.580249E-007,3.300357E+000
4.040000E-005,-9.580249E-007,3.300357E+000
4.040000E-005,-9.817662E-007,3.330719E+000
4.041000E-005,-9.817662E-007,3.330719E+000
4.041000E-005,-9.817662E-007,3.330719E+000
4.041000E-005,-1.005444E-006,3.361131E+000
4.042000E-005,-1.005444E-006,3.361131E+000
4.042000E-005,-1.005444E-006,3.361131E+000
4.042000E-005,-1.029056E-006,3.391591E+000
4.043000E-005,-1.029056E-006,3.391591E+000
4.043000E-005,-1.052602E-006,3.422098E+000
4.044000E-005,-1.052602E-006,3.422098E+000
4.044000E-005,-1.052602E-006,3.422098E+000
4.044000E-005,-1.076079E-006,3.452649E+000
4.045000E-005,-1.076079E-006,3.452649E+000
4.045000E-005,-1.076079E-006,3.452649E+000
4.045000E-005,-1.099485E-006,3.483241E+000
4.046000E-005,-1.099485E-006,3.483241E+000
4.046000E-005,-1.099485E-006,3.483241E+000
4.046000E-005,-1.122819E-006,3.513872E+000
4.047000E-005,-1.122819E-006,3.513872E+000
4.047000E-005,-1.122819E-006,3.513872E+000
4.047000E-005,-1.146079E-006,3.544541E+000
4.048000E-005,-1.146079E-006,3.544541E+000
4.048000E-005,-1.169263E-006,3.575244E+000
4.049000E-005,-1.169263E-006,3.575244E+000
4.049000E-005,-1.169263E-006,3.575244E+000
4.049000E-005,-1.192370E-006,3.605980E+000
4.050000E-005,-1.192370E-006,3.605980E+000
4.050000E-005,-1.192370E-006,3.605980E+000
4.050000E-005,-1.215398E-006,3.636746E+000
4.051000E-005,-1.215398E-006,3.636746E+000
4.051000E-005,-1.215398E-006,3.636746E+000
4.051000E-005,-1.238345E-006,3.667540E+000
4.052000E-005,-1.238345E-006,3.667540E+000
4.052000E-005,-1.261210E-006,3.698359E+000
4.053000E-005,-1.261210E-006,3.698359E+000
4.053000E-005,-1.261210E-006,3.698359E+000
4.053000E-005,-1.283991E-006,3.729201E+000
4.054000E-005,-1.283991E-006,3.729201E+000
4.054000E-005,-1.283991E-006,3.729201E+000
4.054000E-005,-1.306686E-006,3.760064E+000
4.055000E-005,-1.306686E-006,3.760064E+000
4.055000E-005,-1.306686E-006,3.760064E+000
4.055000E-005,-1.329294E-006,3.790946E+000
4.056000E-005,-1.329294E-006,3.790946E+000
4.056000E-005,-1.351813E-006,3.821843E+000
4.057000E-005,-1.351813E-006,3.821843E+000
4.057000E-005,-1.351813E-006,3.821843E+000
4.057000E-005,-1.374242E-006,3.852754E+000
4.058000E-005,-1.374242E-006,3.852754E+000
4.058000E-005,-1.374242E-006,3.852754E+000
4.058000E-005,-1.396579E-006,3.883675E+000
4.059000E-005,-1.396579E-006,3.883675E+000
4.059000E-005,-1.396579E-006,3.883675E+000
4.059000E-005,-1.418821E-006,3.914606E+000
4.060000E-005,-1.418821E-006,3.914606E+000
4.060000E-005,-1.440969E-006,3.945542E+000
4.061000E-005,-1.440969E-006,3.945542E+000
4.061000E-005,-1.440969E-006,3.945542E+000
4.061000E-005,-1.463020E-006,3.976482E+000
4.062000E-005,-1.463020E-006,3.976482E+000
4.062000E-005,-1.463020E-006,3.976482E+000
4.062000E-005,-1.484972E-006,4.007423E+000
4.063000E-005,-1.484972E-006,4.007423E+000
4.063000E-005,-1.484972E-006,4.007423E+000
4.063000E-005,-1.506825E-006,4.038363E+000
4.064000E-005,-1.506825E-006,4.038363E+000
4.064000E-005,-1.506825E-006,4.038363E+000
4.064000E-005,-1.528576E-006,4.069299E+000
4.065000E-005,-1.528576E-006,4.069299E+000
4.065000E-005,-1.550224E-006,4.100229E+000
4.066000E-005,-1.550224E-006,4.100229E+000
4.066000E-005,-1.550224E-006,4.100229E+000
4.066000E-005,-1.571768E-006,4.131149E+000
4.067000E-005,-1.571768E-006,4.131149E+000
4.067000E-005,-1.571768E-006,4.131149E+000
4.067000E-005,-1.593206E-006,4.162059E+000
4.068000E-005,-1.593206E-006,4.162059E+000
4.068000E-005,-1.593206E-006,4.162059E+000
4.068000E-005,-1.614536E-006,4.192954E+000
4.069000E-005,-1.614536E-006,4.192954E+000
4.069000E-005,-1.635758E-006,4.223833E+000
4.070000E-005,-1.635758E-006,4.223833E+000
4.070000E-005,-1.635758E-006,4.223833E+000
4.070000E-005,-1.656870E-006,4.254692E+000
4.071000E-005,-1.656870E-006,4.254692E+000
4.071000E-005,-1.656870E-006,4.254692E+000
4.071000E-005,-1.677869E-006,4.285530E+000
4.072000E-005,-1.677869E-006,4.285530E+000
4.072000E-005,-1.677869E-006,4.285530E+000
4.072000E-005,-1.698756E-006,4.316343E+000
4.073000E-005,-1.698756E-006,4.316343E+000
4.073000E-005,-1.719528E-006,4.347130E+000
4.074000E-005,-1.719528E-006,4.347130E+000
4.074000E-005,-1.719528E-006,4.347130E+000
4.074000E-005,-1.740184E-006,4.377887E+000
4.075000E-005,-1.740184E-006,4.377887E+000
4.075000E-005,-1.740184E-006,4.377887E+000
4.075000E-005,-1.760723E-006,4.408612E+000
4.076000E-005,-1.760723E-006,4.408612E+000
4.076000E-005,-1.760723E-006,4.408612E+000
4.076000E-005,-1.781143E-006,4.439302E+000
4.077000E-005,-1.781143E-006,4.439302E+000
4.077000E-005,-1.801443E-006,4.469954E+000
4.078000E-005,-1.801443E-006,4.469954E+000
4.078000E-005,-1.801443E-006,4.469954E+000
4.078000E-005,-1.821622E-006,4.500567E+000
4.079000E-005,-1.821622E-006,4.500567E+000
4.079000E-005,-1.821622E-006,4.500567E+000
4.079000E-005,-1.841678E-006,4.531136E+000
4.080000E-005,-1.841678E-006,4.531136E+000
4.080000E-005,-1.841678E-006,4.531136E+000
4.080000E-005,-1.861610E-006,4.561661E+000
4.081000E-005,-1.861610E-006,4.561661E+000
4.081000E-005,-1.861610E-006,4.561661E+000
4.081000E-005,-1.881417E-006,4.592137E+000
4.082000E-005,-1.881417E-006,4.592137E+000
4.082000E-005,-1.901097E-006,4.622563E+000
4.083000E-005,-1.901097E-006,4.622563E+000
4.083000E-005,-1.901097E-006,4.622563E+000
4.083000E-005,-1.920650E-006,4.652935E+000
4.084000E-005,-1.920650E-006,4.652935E+000
4.084000E-005,-1.920650E-006,4.652935E+000
4.084000E-005,-1.940073E-006,4.683251E+000
4.085000E-005,-1.940073E-006,4.683251E+000
4.085000E-005,-1.940073E-006,4.683251E+000
4.085000E-005,-1.959366E-006,4.713508E+000
4.086000E-005,-1.959366E-006,4.713508E+000
4.086000E-005,-1.978528E-006,4.743704E+000
4.087000E-005,-1.978528E-006,4.743704E+000
4.087000E-005,-1.978528E-006,4.743704E+000
4.087000E-005,-1.997557E-006,4.773836E+000
4.088000E-005,-1.997557E-006,4.773836E+000
4.088000E-005,-1.997557E-006,4.773836E+000
4.088000E-005,-2.016452E-006,4.803901E+000
4.089000E-005,-2.016452E-006,4.803901E+000
4.089000E-005,-2.016452E-006,4.803901E+000
4.089000E-005,-2.035211E-006,4.833897E+000
4.090000E-005,-2.035211E-006,4.833897E+000
4.090000E-005,-2.053835E-006,4.863820E+000
4.091000E-005,-2.053835E-006,4.863820E+000
4.091000E-005,-2.053835E-006,4.863820E+000
4.091000E-005,-2.072321E-006,4.893668E+000
4.092000E-005,-2.072321E-006,4.893668E+000
4.092000E-005,-2.072321E-006,4.893668E+000
4.092000E-005,-2.090669E-006,4.923438E+000
4.093000E-005,-2.090669E-006,4.923438E+000
4.093000E-005,-2.090669E-006,4.923438E+000
4.093000E-005,-2.108876E-006,4.953128E+000
4.094000E-005,-2.108876E-006,4.953128E+000
4.094000E-005,-2.126944E-006,4.982735E+000
4.095000E-005,-2.126944E-006,4.982735E+000
4.095000E-005,-2.126944E-006,4.982735E+000
4.095000E-005,-2.144869E-006,5.012256E+000
4.096000E-005,-2.144869E-006,5.012256E+000
4.096000E-005,-2.144869E-006,5.012256E+000
4.096000E-005,-2.162651E-006,5.041689E+000
4.097000E-005,-2.162651E-006,5.041689E+000
4.097000E-005,-2.162651E-006,5.041689E+000
4.097000E-005,-2.180290E-006,5.071030E+000
4.098000E-005,-2.180290E-006,5.071030E+000
4.098000E-005,-2.180290E-006,5.071030E+000
4.098000E-005,-2.197783E-006,5.100277E+000
4.099000E-005,-2.197783E-006,5.100277E+000
4.099000E-005,-2.215131E-006,5.129427E+000
4.100000E-005,-2.215131E-006,5.129427E+000
4.100000E-005,-2.215131E-006,5.129427E+000
4.100000E-005,-2.232331E-006,5.158477E+000
4.101000E-005,-2.232331E-006,5.158477E+000
4.101000E-005,-2.232331E-006,5.158477E+000
4.101000E-005,-2.249383E-006,5.187426E+000
4.102000E-005,-2.249383E-006,5.187426E+000
4.102000E-005,-2.249383E-006,5.187426E+000
4.102000E-005,-2.266287E-006,5.216269E+000
4.103000E-005,-2.266287E-006,5.216269E+000
4.103000E-005,-2.283040E-006,5.245005E+000
4.104000E-005,-2.283040E-006,5.245005E+000
4.104000E-005,-2.283040E-006,5.245005E+000
4.104000E-005,-2.299643E-006,5.273630E+000
4.105000E-005,-2.299643E-006,5.273630E+000
4.105000E-005,-2.299643E-006,5.273630E+000
4.105000E-005,-2.316094E-006,5.302142E+000
4.106000E-005,-2.316094E-006,5.302142E+000
4.106000E-005,-2.316094E-006,5.302142E+000
4.106000E-005,-2.332392E-006,5.330538E+000
4.107000E-005,-2.332392E-006,5.330538E+000
4.107000E-005,-2.348537E-006,5.358816E+000
4.108000E-005,-2.348537E-006,5.358816E+000
4.108000E-005,-2.348537E-006,5.358816E+000
4.108000E-005,-2.364527E-006,5.386972E+000
4.109000E-005,-2.364527E-006,5.386972E+000
4.109000E-005,-2.364527E-006,5.386972E+000
4.109000E-005,-2.380362E-006,5.415004E+000
4.110000E-005,-2.380362E-006,5.415004E+000
4.110000E-005,-2.380362E-006,5.415004E+000
4.110000E-005,-2.396040E-006,5.442909E+000
4.111000E-005,-2.396040E-006,5.442909E+000
4.111000E-005,-2.411562E-006,5.470684E+000
4.112000E-005,-2.411562E-006,5.470684E+000
4.112000E-005,-2.411562E-006,5.470684E+000
4.112000E-005,-2.426926E-006,5.498328E+000
4.113000E-005,-2.426926E-006,5.498328E+000
4.113000E-005,-2.426926E-006,5.498328E+000
4.113000E-005,-2.442131E-006,5.525836E+000
4.114000E-005,-2.442131E-006,5.525836E+000
4.114000E-005,-2.442131E-006,5.525836E+000
4.114000E-005,-2.457177E-006,5.553206E+000
4.115000E-005,-2.457177E-006,5.553206E+000
4.115000E-005,-2.457177E-006,5.553206E+000
4.115000E-005,-2.472063E-006,5.580436E+000
4.116000E-005,-2.472063E-006,5.580436E+000
4.116000E-005,-2.486788E-006,5.607523E+000
4.117000E-005,-2.486788E-006,5.607523E+000
4.117000E-005,-2.486788E-006,5.607523E+000
4.117000E-005,-2.501352E-006,5.634464E+000
4.118000E-005,-2.501352E-006,5.634464E+000
4.118000E-005,-2.501352E-006,5.634464E+000
4.118000E-005,-2.515753E-006,5.661257E+000
4.119000E-005,-2.515753E-006,5.661257E+000
4.119000E-005,-2.515753E-006,5.661257E+000
4.119000E-005,-2.529992E-006,5.687898E+000
4.120000E-005,-2.529992E-006,5.687898E+000
4.120000E-005,-2.544066E-006,5.714385E+000
4.121000E-005,-2.544066E-006,5.714385E+000
4.121000E-005,-2.544066E-006,5.714385E+000
4.121000E-005,-2.557977E-006,5.740716E+000
4.122000E-005,-2.557977E-006,5.740716E+000
4.122000E-005,-2.557977E-006,5.740716E+000
4.122000E-005,-2.571722E-006,5.766887E+000
4.123000E-005,-2.571722E-006,5.766887E+000
4.123000E-005,-2.571722E-006,5.766887E+000
4.123000E-005,-2.585302E-006,5.792897E+000
4.124000E-005,-2.585302E-006,5.792897E+000
4.124000E-005,-2.598716E-006,5.818742E+000
4.125000E-005,-2.598716E-006,5.818742E+000
4.125000E-005,-2.598716E-006,5.818742E+000
4.125000E-005,-2.611963E-006,5.844419E+000
4.126000E-005,-2.611963E-006,5.844419E+000
4.126000E-005,-2.611963E-006,5.844419E+000
4.126000E-005,-2.625043E-006,5.869927E+000
4.127000E-005,-2.625043E-006,5.869927E+000
4.127000E-005,-2.625043E-006,5.869927E+000
4.127000E-005,-2.637955E-006,5.895262E+000
4.128000E-005,-2.637955E-006,5.895262E+000
4.128000E-005,-2.650699E-006,5.920422E+000
4.129000E-005,-2.650699E-006,5.920422E+000
4.129000E-005,-2.650699E-006,5.920422E+000
4.129000E-005,-2.663273E-006,5.945404E+000
4.130000E-005,-2.663273E-006,5.945404E+000
4.130000E-005,-2.663273E-006,5.945404E+000
4.130000E-005,-2.675679E-006,5.970206E+000
4.131000E-005,-2.675679E-006,5.970206E+000
4.131000E-005,-2.675679E-006,5.970206E+000
4.131000E-005,-2.687914E-006,5.994824E+000
4.132000E-005,-2.687914E-006,5.994824E+000
4.132000E-005,-2.687914E-006,5.994824E+000
4.132000E-005,-2.699980E-006,6.019257E+000
4.133000E-005,-2.699980E-006,6.019257E+000
4.133000E-005,-2.711874E-006,6.043502E+000
4.134000E-005,-2.711874E-006,6.043502E+000
4.134000E-005,-2.711874E-006,6.043502E+000
4.134000E-005,-2.723597E-006,6.067556E+000
4.135000E-005,-2.723597E-006,6.067556E+000
4.135000E-005,-2.723597E-006,6.067556E+000
4.135000E-005,-2.735149E-006,6.091416E+000
4.136000E-005,-2.735149E-006,6.091416E+000
4.136000E-005,-2.735149E-006,6.091416E+000
4.136000E-005,-2.746529E-006,6.115080E+000
4.137000E-005,-2.746529E-006,6.115080E+000
4.137000E-005,-2.757736E-006,6.138546E+000
4.138000E-005,-2.757736E-006,6.138546E+000
4.138000E-005,-2.757736E-006,6.138546E+000
4.138000E-005,-2.768771E-006,6.161811E+000
4.139000E-005,-2.768771E-006,6.161811E+000
4.139000E-005,-2.768771E-006,6.161811E+000
4.139000E-005,-2.779632E-006,6.184872E+000
4.140000E-005,-2.779632E-006,6.184872E+000
4.140000E-005,-2.779632E-006,6.184872E+000
4.140000E-005,-2.790320E-006,6.207727E+000
4.141000E-005,-2.790320E-006,6.207727E+000
4.141000E-005,-2.800835E-006,6.230373E+000
4.142000E-005,-2.800835E-006,6.230373E+000
4.142000E-005,-2.800835E-006,6.230373E+000
4.142000E-005,-2.811175E-006,6.252808E+000
4.143000E-005,-2.811175E-006,6.252808E+000
4.143000E-005,-2.811175E-006,6.252808E+000
4.143000E-005,-2.821342E-006,6.275030E+000
4.144000E-005,-2.821342E-006,6.275030E+000
4.144000E-005,-2.821342E-006,6.275030E+000
4.144000E-005,-2.831333E-006,6.297035E+000
4.145000E-005,-2.831333E-006,6.297035E+000
4.145000E-005,-2.841150E-006,6.318822E+000
4.146000E-005,-2.841150E-006,6.318822E+000
4.146000E-005,-2.841150E-006,6.318822E+000
4.146000E-005,-2.850792E-006,6.340388E+000
4.147000E-005,-2.850792E-006,6.340388E+000
4.147000E-005,-2.850792E-006,6.340388E+000
4.147000E-005,-2.860259E-006,6.361730E+000
4.148000E-005,-2.860259E-006,6.361730E+000
4.148000E-005,-2.860259E-006,6.361730E+000
4.148000E-005,-2.869551E-006,6.382846E+000
4.149000E-005,-2.869551E-006,6.382846E+000
4.149000E-005,-2.869551E-006,6.382846E+000
4.149000E-005,-2.878667E-006,6.403735E+000
4.150000E-005,-2.878667E-006,6.403735E+000
4.150000E-005,-2.887607E-006,6.424392E+000
4.151000E-005,-2.887607E-006,6.424392E+000
4.151000E-005,-2.887607E-006,6.424392E+000
4.151000E-005,-2.896372E-006,6.444816E+000
4.152000E-005,-2.896372E-006,6.444816E+000
4.152000E-005,-2.896372E-006,6.444816E+000
4.152000E-005,-2.904961E-006,6.465005E+000
4.153000E-005,-2.904961E-006,6.465005E+000
4.153000E-005,-2.904961E-006,6.465005E+000
4.153000E-005,-2.913373E-006,6.484956E+000
4.154000E-005,-2.913373E-006,6.484956E+000
4.154000E-005,-2.921610E-006,6.504667E+000
4.155000E-005,-2.921610E-006,6.504667E+000
4.155000E-005,-2.921610E-006,6.504667E+000
4.155000E-005,-2.929671E-006,6.524136E+000
4.156000E-005,-2.929671E-006,6.524136E+000
4.156000E-005,-2.929671E-006,6.524136E+000
4.156000E-005,-2.937555E-006,6.543359E+000
4.157000E-005,-2.937555E-006,6.543359E+000
4.157000E-005,-2.937555E-006,6.543359E+000
4.157000E-005,-2.945263E-006,6.562336E+000
4.158000E-005,-2.945263E-006,6.562336E+000
4.158000E-005,-2.952795E-006,6.581063E+000
4.159000E-005,-2.952795E-006,6.581063E+000
4.159000E-005,-2.952795E-006,6.581063E+000
4.159000E-005,-2.960151E-006,6.599539E+000
4.160000E-005,-2.960151E-006,6.599539E+000
4.160000E-005,-2.960151E-006,6.599539E+000
4.160000E-005,-2.967331E-006,6.617761E+000
4.161000E-005,-2.967331E-006,6.617761E+000
4.161000E-005,-2.967331E-006,6.617761E+000
4.161000E-005,-2.974334E-006,6.635727E+000
4.162000E-005,-2.974334E-006,6.635727E+000
4.162000E-005,-2.981161E-006,6.653434E+000
4.163000E-005,-2.981161E-006,6.653434E+000
4.163000E-005,-2.981161E-006,6.653434E+000
4.163000E-005,-2.987813E-006,6.670881E+000
4.164000E-005,-2.987813E-006,6.670881E+000
4.164000E-005,-2.987813E-006,6.670881E+000
4.164000E-005,-2.994288E-006,6.688066E+000
4.165000E-005,-2.994288E-006,6.688066E+000
4.165000E-005,-2.994288E-006,6.688066E+000
4.165000E-005,-3.000588E-006,6.704985E+000
4.166000E-005,-3.000588E-006,6.704985E+000
4.166000E-005,-3.006712E-006,6.721638E+000
4.167000E-005,-3.006712E-006,6.721638E+000
4.167000E-005,-3.006712E-006,6.721638E+000
4.167000E-005,-3.012660E-006,6.738021E+000
4.168000E-005,-3.012660E-006,6.738021E+000
4.168000E-005,-3.012660E-006,6.738021E+000
4.168000E-005,-3.018433E-006,6.754134E+000
4.169000E-005,-3.018433E-006,6.754134E+000
4.169000E-005,-3.018433E-006,6.754134E+000
4.169000E-005,-3.024031E-006,6.769973E+000
4.170000E-005,-3.024031E-006,6.769973E+000
4.170000E-005,-3.024031E-006,6.769973E+000
4.170000E-005,-3.029454E-006,6.785537E+000
4.171000E-005,-3.029454E-006,6.785537E+000
4.171000E-005,-3.034702E-006,6.800823E+000
4.172000E-005,-3.034702E-006,6.800823E+000
4.172000E-005,-3.034702E-006,6.800823E+000
4.172000E-005,-3.039776E-006,6.815830E+000
4.173000E-005,-3.039776E-006,6.815830E+000
4.173000E-005,-3.039776E-006,6.815830E+000
4.173000E-005,-3.044675E-006,6.830556E+000
4.174000E-005,-3.044675E-006,6.830556E+000
4.174000E-005,-3.044675E-006,6.830556E+000
4.174000E-005,-3.049400E-006,6.844998E+000
4.175000E-005,-3.049400E-006,6.844998E+000
4.175000E-005,-3.053952E-006,6.859155E+000
4.176000E-005,-3.053952E-006,6.859155E+000
4.176000E-005,-3.053952E-006,6.859155E+000
4.176000E-005,-3.058330E-006,6.873025E+000
4.177000E-005,-3.058330E-006,6.873025E+000
4.177000E-005,-3.058330E-006,6.873025E+000
4.177000E-005,-3.062534E-006,6.886606E+000
4.178000E-005,-3.062534E-006,6.886606E+000
4.178000E-005,-3.062534E-006,6.886606E+000
4.178000E-005,-3.066566E-006,6.899895E+000
4.179000E-005,-3.066566E-006,6.899895E+000
4.179000E-005,-3.070425E-006,6.912891E+000
4.180000E-005,-3.070425E-006,6.912891E+000
4.180000E-005,-3.070425E-006,6.912891E+000
4.180000E-005,-3.074113E-006,6.925593E+000
4.181000E-005,-3.074113E-006,6.925593E+000
4.181000E-005,-3.074113E-006,6.925593E+000
4.181000E-005,-3.077628E-006,6.937998E+000
4.182000E-005,-3.077628E-006,6.937998E+000
4.182000E-005,-3.077628E-006,6.937998E+000
4.182000E-005,-3.080972E-006,6.950104E+000
4.183000E-005,-3.080972E-006,6.950104E+000
4.183000E-005,-3.084145E-006,6.961910E+000
4.184000E-005,-3.084145E-006,6.961910E+000
