"time","Out1","Out2","Out3[1]","Out3[2]","Out4","Out5","Out6","ContinuousState[0]","ContinuousState[1]","ContinuousState[2]","ContinuousState[3]","ContinuousState[4]","ContinuousState[5]","ContinuousState[6]","ContinuousState[7]","EventIndicator[0]","EventIndicator[1]","EventIndicator[2]","Integrator_IC","SineWave1_Amp","SineWave1_Bias","SineWave1_Freq","SineWave1_Phase","IntegratorLimited_IC","IntegratorLimited_UpperSat","IntegratorLimited_LowerSat","SineWave2_Amp","SineWave2_Bias","SineWave2_Freq","SineWave2_Phase","IntegratorSecondOrder_ICX","IntegratorSecondOrder_ICDXDT","SineWave3_Amp","SineWave3_Bias","SineWave3_Freq","SineWave3_Phase","SineWave6_Amp","SineWave6_Bias","SineWave6_Freq","SineWave6_Phase","StateSpace_A","StateSpace_C","StateSpace_D","StateSpace_X0","TransferFcn_A","TransferFcn_C","SineWave8_Amp","SineWave8_Bias","SineWave8_Freq","SineWave8_Phase","ZeroPole_A[0]","ZeroPole_A[1]","ZeroPole_C[0]","ZeroPole_C[1]","SineWave12_Amp","SineWave12_Bias","SineWave12_Freq","SineWave12_Phase","indicators.z[0]","indicators.z[1]","indicators.z[2]","indicators.z[3]","solver.numSteps","solver.minStepSize","solver.maxStepSize","solver.minOrder","solver.maxOrder","solver.numStateEvents","solver.numTimeEvents","Out1_ref","Out2_ref","Out3[1]_ref","Out3[2]_ref","Out4_ref","Out5_ref","Out6_ref","ContinuousState[0]_ref","ContinuousState[1]_ref","ContinuousState[2]_ref","ContinuousState[3]_ref","ContinuousState[4]_ref","ContinuousState[5]_ref","ContinuousState[6]_ref","ContinuousState[7]_ref","EventIndicator[0]_ref","EventIndicator[1]_ref","EventIndicator[2]_ref","Integrator_IC_ref","SineWave1_Amp_ref","SineWave1_Bias_ref","SineWave1_Freq_ref","SineWave1_Phase_ref","IntegratorLimited_IC_ref","IntegratorLimited_UpperSat_ref","IntegratorLimited_LowerSat_ref","SineWave2_Amp_ref","SineWave2_Bias_ref","SineWave2_Freq_ref","SineWave2_Phase_ref","IntegratorSecondOrder_ICX_ref","IntegratorSecondOrder_ICDXDT_ref","SineWave3_Amp_ref","SineWave3_Bias_ref","SineWave3_Freq_ref","SineWave3_Phase_ref","SineWave6_Amp_ref","SineWave6_Bias_ref","SineWave6_Freq_ref","SineWave6_Phase_ref","StateSpace_A_ref","StateSpace_C_ref","StateSpace_D_ref","StateSpace_X0_ref","TransferFcn_A_ref","TransferFcn_C_ref","SineWave8_Amp_ref","SineWave8_Bias_ref","SineWave8_Freq_ref","SineWave8_Phase_ref","ZeroPole_A[0]_ref","ZeroPole_A[1]_ref","ZeroPole_C[0]_ref","ZeroPole_C[1]_ref","SineWave12_Amp_ref","SineWave12_Bias_ref","SineWave12_Freq_ref","SineWave12_Phase_ref","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.real_time","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
       6.4,0.0062322784,0.012486264, 6.2833342,0.0062322784, 289.61741,-0.43999833,-0.88622894,0.0062322784,0.012486264, 6.2833342,0.0062322784, 289.50086,-0.43999833,-0.43999833,0.44623061,-0.98751374,0.012486264,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.98751374,0.012486264,         0,-0.017515924,       685,      0.01,      0.01,         0,         0,         2,         0,0.000981941,0.00336278,   6.27792,0.000981941,   211.606, -0.463144,  -0.92727,0.000981941,0.00336278,   6.27792,0.000981941,    211.49, -0.463144, -0.463144,  0.464126, -0.996637,0.00336278,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       6.5,0.022336579,0.044694865, 6.2846007,0.022336579, 320.02094,-0.38244979,-0.78723616,0.022336579,0.044694865, 6.2846007,0.022336579, 319.80582,-0.38244979,-0.38244979,0.40478637,-0.95530513,0.044694865,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.95530513,0.044694865,         0,-0.03343949,       696,      0.01,      0.01,         0,         0,         2,         0, 0.0126369, 0.0266726,   6.27802, 0.0126369,   232.866, -0.405175, -0.822987, 0.0126369, 0.0266726,   6.27802, 0.0126369,   232.651, -0.405175, -0.405175,  0.417812, -0.973327, 0.0266726,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       6.6,0.048209286,0.09644028, 6.2879189,0.048209286, 353.60312,-0.32106525,-0.69033978,0.048209286,0.09644028, 6.2879189,0.048209286, 353.29158,-0.32106525,-0.32106525,0.36927453,-0.90355972,0.09644028,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.90355972,0.09644028,         0,-0.049363057,       707,      0.01,      0.01,         0,         0,         2,         0, 0.0341489, 0.0696966,   6.27928, 0.0341489,   256.249, -0.343145,  -0.72044, 0.0341489, 0.0696966,   6.27928, 0.0341489,   255.937, -0.343145, -0.343145,  0.377294, -0.930303, 0.0696966,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       6.7,0.083591889,0.16720548,  6.294255,0.083591889, 390.69548,-0.25645943,-0.59651075,0.083591889,0.16720548,  6.294255,0.083591889, 390.29063,-0.25645943,-0.25645943,0.34005132,-0.83279452,0.16720548,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.83279452,0.16720548,         0,-0.065286624,       718,      0.01,      0.01,         0,         0,         2,         0,  0.065303,  0.132005,    6.2827,  0.065303,   281.967, -0.277677, -0.620656,  0.065303,  0.132005,    6.2827,  0.065303,   281.562, -0.277677, -0.277677,   0.34298, -0.867995,  0.132005,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       6.8,0.12813085,0.25628342, 6.3045446,0.12813085,  431.6643,-0.18927913,-0.50668912,0.12813085,0.25628342, 6.3045446,0.12813085, 431.17018,-0.18927913,-0.18927913,0.31740999,-0.74371658,0.25628342,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.74371658,0.25628342,         0,-0.081210191,       729,      0.01,      0.01,         0,         0,         2,         0,  0.105788,  0.212975,   6.28923,  0.105788,   310.253, -0.209424, -0.524636,  0.105788,  0.212975,   6.28923,  0.105788,   309.759, -0.209424, -0.209424,  0.315212, -0.787025,  0.212975,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       6.9,0.18138117,0.36278404, 6.3196841,0.18138117,  476.9142,-0.12019675,-0.42177467,0.18138117,0.36278404, 6.3196841,0.18138117, 476.33576,-0.12019675,-0.12019675,0.30157792,-0.63721596,0.36278404,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.63721596,0.36278404,         0,-0.097133758,       740,      0.01,      0.01,         0,         0,         2,         0,  0.155199,  0.311798,   6.29981,  0.155199,   341.362,  -0.13907,  -0.43334,  0.155199,  0.311798,   6.29981,  0.155199,   340.784,  -0.13907,  -0.13907,   0.29427, -0.688202,  0.311798,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
         7,0.24281076,0.48564323, 6.3405215,0.24281076, 526.89221,-0.049903574,-0.34261791,0.24281076,0.48564323, 6.3405215,0.24281076, 526.23523,-0.049903574,-0.049903574,0.29271434,-0.51435677,0.48564323,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.51435677,0.48564323,         0,-0.11305732,       751,      0.01,      0.01,         0,         0,         2,         0,  0.213043,  0.427485,   6.31533,  0.213043,   375.577,-0.0673193, -0.347682,  0.213043,  0.427485,   6.31533,  0.213043,    374.92,-0.0673193,-0.0673193,  0.280363, -0.572515,  0.427485,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.1,0.31180586,0.62363343, 6.3678477,0.31180586, 582.09216,0.020897118,-0.27001162,0.31180586,0.62363343, 6.3678477,0.31180586,  581.3632,0.020897118,0.020897118,0.29090874,-0.37636657,0.62363343,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.37636657,0.62363343,         0,-0.12898089,       762,      0.01,      0.01,         0,         0,         2,         0,  0.278742,  0.558883,   6.33663,  0.278742,   413.207,0.00511128, -0.268519,  0.278742,  0.558883,   6.33663,  0.278742,   412.478,0.00511128,0.00511128,  0.273631, -0.441117,  0.558883,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.2,0.38767708,0.77537587, 6.4023888,0.38767708, 643.05964,0.091497054,-0.20468297,0.38767708,0.77537587, 6.4023888,0.38767708, 642.26597,0.091497054,0.091497054,0.29618003,-0.22462413,0.77537587,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.22462413,0.77537587,         0,-0.14490446,       773,      0.01,      0.01,         0,         0,         2,         0,  0.351639,  0.704677,   6.36451,  0.351639,   454.592, 0.0774971, -0.196645,  0.351639,  0.704677,   6.36451,  0.351639,   453.799, 0.0774971, 0.0774971,  0.274142, -0.295323,  0.704677,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.3,0.46966635,0.93935441, 6.4447988,0.46966635, 710.39737,0.16119005,-0.14728624,0.46966635,0.93935441, 6.4447988,0.46966635, 709.54693,0.16119005,0.16119005, 0.3084763,-0.060645593,0.93935441,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.060645593,0.93935441,         0,-0.16082803,       784,      0.01,      0.01,         0,         0,         2,         0,  0.431006,   0.86341,   6.39967,  0.431006,   500.108,  0.149114, -0.132777,  0.431006,   0.86341,   6.39967,  0.431006,   499.258,  0.149114,  0.149114,  0.281892,  -0.13659,   0.86341,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.4,0.55695445,         1, 6.4956532,0.55695445, 784.77123,0.22927908,-0.098396303,0.55695445,         1, 6.4956532,0.55695445, 783.87252,0.22927908,0.22927908,0.32767538,         0,         1, 1.7974162,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1, 1.7974162,         1,       795,      0.01,      0.01,         0,         0,         3,         0,  0.516049,         1,   6.44277,  0.516049,   550.167,  0.219246,-0.0775565,  0.516049,         1,   6.44277,  0.516049,   549.269,  0.219246,  0.219246,  0.296803,         0,         1,   1.79742,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.5,0.64866924,         1,  6.555443,0.64866924, 866.91685,0.29508316,-0.058502911,0.64866924,         1,  6.555443,0.64866924, 865.97885,0.29508316,0.29508316,0.35358607,         0,         1,     1.876,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1,     1.876,         1,       806,      0.01,      0.01,         0,         0,         3,         0,   0.60592,         1,   6.49437,   0.60592,   605.223,  0.287193, -0.031535,   0.60592,         1,   6.49437,   0.60592,   604.285,  0.287193,  0.287193,  0.318728,         0,         1,     1.876,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.6,0.74389432,         1,   6.62457,0.74389432, 957.64692,0.35794426,-0.028005805,0.74389432,         1,   6.62457,0.74389432,   956.679,0.35794426,0.35794426,0.38595006,         0,         1, 1.9358393,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1, 1.9358393,         1,       817,      0.01,      0.01,         0,         0,         3,         0,   0.69972,         1,   6.55497,   0.69972,   665.776,  0.352273,0.00482648,   0.69972,         1,   6.55497,   0.69972,   664.808,  0.352273,  0.352273,  0.347447,         0,         1,   1.93584,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.7,0.84167824,         1, 6.7033426,0.84167824, 1057.8592,0.41723376,-0.007210729,0.84167824,         1, 6.7033426,0.84167824, 1056.8711,0.41723376,0.41723376,0.42444449,         0,         1, 1.9763365,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1, 1.9763365,         1,       828,      0.01,      0.01,         0,         0,         3,         0,  0.796512,         1,   6.62494,  0.796512,   732.374,  0.413838, 0.0311638,  0.796512,         1,   6.62494,  0.796512,   731.385,  0.413838,  0.413838,  0.382674,         0,         1,   1.97634,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.8,0.94104398,         1, 6.7919729,0.94104398, 1168.5457,0.47235879,0.003673608,0.94104398,         1, 6.7919729,0.94104398, 1167.5471,0.47235879,0.47235879,0.46868519,         0,         1, 1.9970867,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1, 1.9970867,         1,       839,      0.01,      0.01,         0,         0,         3,         0,  0.895329,         1,   6.70459,  0.895329,   805.621,  0.471271,  0.047213,  0.895329,         1,   6.70459,  0.895329,   804.623,  0.471271,  0.471271,  0.424058,         0,         1,   1.99709,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.9, 1.0409987,         1, 6.8905745, 1.0409987, 1290.8019,0.52276816,0.004537612, 1.0409987,         1, 6.8905745, 1.0409987,  1289.803,0.52276816,0.52276816,0.51823055,         0,         1, 1.9978827,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1, 1.9978827,         1,       850,      0.01,      0.01,         0,         0,         3,         0,  0.995183,         1,   6.79412,  0.995183,   886.184,  0.523998, 0.0528132,  0.995183,         1,   6.79412,  0.995183,   885.185,  0.523998,  0.523998,  0.471185,         0,         1,   1.99788,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
         8, 1.1405437,         1, 6.9991614, 1.1405437, 1425.8384,0.56795779,-0.0046281107, 1.1405437,         1, 6.9991614, 1.1405437,  1424.849,0.56795779,0.56795779, 0.5725859,         0,         1, 1.9787165,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1, 1.9787165,         1,       861,      0.01,      0.01,         0,         0,         3,         0,   1.09508,         1,   6.89364,   1.09508,   974.793,  0.571493, 0.0479077,   1.09508,         1,   6.89364,   1.09508,   973.803,  0.571493,  0.571493,  0.523585,         0,         1,   1.97872,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.1, 1.2386843,         1, 7.1176478, 1.2386843, 1574.9924,0.60747584,-0.023732668, 1.2386843,         1, 7.1176478, 1.2386843, 1574.0225,0.60747584,0.60747584, 0.6312085,         0,         1, 1.9397796,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1, 1.9397796,         1,       872,      0.01,      0.01,         0,         0,         3,         0,   1.19401,         1,   7.00315,   1.19401,   1072.25,  0.613279,  0.032545,   1.19401,         1,   7.00315,   1.19401,   1071.28,  0.613279,  0.613279,  0.580734,         0,         1,   1.93978,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.2,   1.33444,         1, 7.2458489,   1.33444,  1739.741,0.64092713,-0.052585795,   1.33444,         1, 7.2458489,   1.33444, 1738.8002,0.64092713,0.64092713,0.69351292,         0,         1, 1.8814611,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1, 1.8814611,         1,       883,      0.01,      0.01,         0,         0,         3,         0,     1.291,         1,   7.12255,     1.291,   1179.45,   0.64894,0.00687814,     1.291,         1,   7.12255,     1.291,   1178.51,   0.64894,   0.64894,  0.642062,         0,         1,   1.88146,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.3, 1.4268541,         1, 7.3834829, 1.4268541, 1921.7161,0.66797715,-0.090899764, 1.4268541,         1, 7.3834829, 1.4268541, 1920.8139,0.66797715,0.66797715,0.75887691,         0,         1, 1.8043437,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1, 1.8043437,         1,       894,      0.01,      0.01,         0,         0,         3,         0,   1.38508,         1,   7.25165,   1.38508,   1297.35,  0.678119,-0.0288368,   1.38508,         1,   7.25165,   1.38508,   1296.45,  0.678119,  0.678119,  0.706956,         0,         1,   1.80434,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.4,  1.515003,         1, 7.5301739,  1.515003, 2122.7204,0.68835537,-0.13829226,  1.515003,         1, 7.5301739,  1.515003, 2121.8658,0.68835537,0.68835537,0.82664763,         0,         1, 1.7091978,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1, 1.7091978,         1,       905,      0.01,      0.01,         0,         0,         3,         0,   1.47529,         1,   7.39016,   1.47529,   1427.04,  0.700524,-0.0742435,   1.47529,         1,   7.39016,   1.47529,   1426.19,  0.700524,  0.700524,  0.774768,         0,         1,    1.7092,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.5, 1.5980061,         1, 7.6854553, 1.5980061, 2344.7453,0.70185795,-0.19429022, 1.5980061,         1, 7.6854553, 1.5980061, 2343.9468,0.70185795,0.70185795,0.89614817,         0,         1, 1.5969742,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         1, 1.5969742,         1,       916,      0.01,      0.01,         0,         0,         3,         0,   1.56075,         1,   7.53769,   1.56075,   1569.69,  0.715932, -0.128888,   1.56075,         1,   7.53769,   1.56075,   1568.89,  0.715932,  0.715932,   0.84482,         0,         1,   1.59697,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
