Time,TAmb,TDif,ground_p_v,ground_p_i,constantVoltage_V,constantVoltage_v,constantVoltage_i,constantVoltage_p_v,constantVoltage_p_i,constantVoltage_n_v,constantVoltage_n_i,heatCapacitor_C,heatCapacitor_T,der_heatCapacitor_T_,heatCapacitor_der_0T,heatCapacitor_port_T,heatCapacitor_port_Q_0flow,heatingResistor_R_0ref,heatingResistor_T_0ref,heatingResistor_alpha,heatingResistor_v,heatingResistor_i,heatingResistor_p_v,heatingResistor_p_i,heatingResistor_n_v,heatingResistor_n_i,heatingResistor_useHeatPort,heatingResistor_T,heatingResistor_heatPort_T,heatingResistor_heatPort_Q_0flow,heatingResistor_LossPower,heatingResistor_T_0heatPort,heatingResistor_R,fixedTemperature_T,fixedTemperature_port_T,fixedTemperature_port_Q_0flow,temperatureSensor_T,temperatureSensor_port_T,temperatureSensor_port_Q_0flow,thermalConductor_Q_0flow,thermalConductor_dT,thermalConductor_port_0a_T,thermalConductor_port_0a_Q_0flow,thermalConductor_port_0b_T,thermalConductor_port_0b_Q_0flow,thermalConductor_G,idealSwitch_v,idealSwitch_i,idealSwitch_p_v,idealSwitch_p_i,idealSwitch_n_v,idealSwitch_n_i,idealSwitch_Ron,idealSwitch_Goff,idealSwitch_useHeatPort,idealSwitch_T,idealSwitch_LossPower,idealSwitch_T_0heatPort,idealSwitch_control,idealSwitch_s,idealSwitch_unitVoltage,idealSwitch_unitCurrent,ramp_height,ramp_duration,ramp_offset,ramp_startTime,ramp_y,onOffController_reference,onOffController_u,onOffController_y,onOffController_bandwidth,onOffController_pre_0y_0start,logicalNot_u,logicalNot_y,TRes,heatCapacitor_0T,switch_0Controll,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
2.78,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.861,-0.871068,-0.871068,301.861,-0.871068,10,293.15,0.00392157,0.00103405,9.99897e-005,0.00103405,9.99897e-005,0,-9.99897e-005,1,293.15,301.861,-1.03395e-007,1.03395e-007,301.861,10.3416,293.15,293.15,0.871068,28.7107,301.861,0,0.871068,8.71068,301.861,0.871068,293.15,-0.871068,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103405,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,28.25,28.25,28.7107,0,2,0,0,1,301.861,28.7107,1,0,1,1,6
2.8,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.843,-0.869327,-0.869327,301.843,-0.869327,10,293.15,0.00392157,0.00103398,9.99897e-005,0.00103398,9.99897e-005,0,-9.99897e-005,1,293.15,301.843,-1.03388e-007,1.03388e-007,301.843,10.3409,293.15,293.15,0.869327,28.6933,301.843,0,0.869327,8.69327,301.843,0.869327,293.15,-0.869327,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103398,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,28.3333,28.3333,28.6933,0,2,0,0,1,301.843,28.6933,1,0,1,1,6
2.82,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.826,-0.86759,-0.86759,301.826,-0.86759,10,293.15,0.00392157,0.00103392,9.99897e-005,0.00103392,9.99897e-005,0,-9.99897e-005,1,293.15,301.826,-1.03381e-007,1.03381e-007,301.826,10.3402,293.15,293.15,0.86759,28.6759,301.826,0,0.86759,8.6759,301.826,0.86759,293.15,-0.86759,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103392,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,28.4167,28.4167,28.6759,0,2,0,0,1,301.826,28.6759,1,0,1,1,6
2.84,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.809,-0.865857,-0.865857,301.809,-0.865857,10,293.15,0.00392157,0.00103385,9.99897e-005,0.00103385,9.99897e-005,0,-9.99897e-005,1,293.15,301.809,-1.03374e-007,1.03374e-007,301.809,10.3396,293.15,293.15,0.865857,28.6586,301.809,0,0.865857,8.65857,301.809,0.865857,293.15,-0.865857,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103385,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,28.5,28.5,28.6586,0,2,0,0,1,301.809,28.6586,1,0,1,1,6
2.86,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.791,-0.864127,-0.864127,301.791,-0.864127,10,293.15,0.00392157,0.00103378,9.99897e-005,0.00103378,9.99897e-005,0,-9.99897e-005,1,293.15,301.791,-1.03367e-007,1.03367e-007,301.791,10.3389,293.15,293.15,0.864127,28.6413,301.791,0,0.864127,8.64127,301.791,0.864127,293.15,-0.864127,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103378,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,28.5833,28.5833,28.6413,0,2,0,0,1,301.791,28.6413,1,0,1,1,6
2.88,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.774,-0.8624,-0.8624,301.774,-0.8624,10,293.15,0.00392157,0.00103371,9.99897e-005,0.00103371,9.99897e-005,0,-9.99897e-005,1,293.15,301.774,-1.03361e-007,1.03361e-007,301.774,10.3382,293.15,293.15,0.8624,28.624,301.774,0,0.8624,8.624,301.774,0.8624,293.15,-0.8624,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103371,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,28.6667,28.6667,28.624,0,2,0,0,1,301.774,28.624,1,0,1,1,6
2.9,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.757,-0.860677,-0.860677,301.757,-0.860677,10,293.15,0.00392157,0.00103365,9.99897e-005,0.00103365,9.99897e-005,0,-9.99897e-005,1,293.15,301.757,-1.03354e-007,1.03354e-007,301.757,10.3375,293.15,293.15,0.860677,28.6068,301.757,0,0.860677,8.60677,301.757,0.860677,293.15,-0.860677,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103365,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,28.75,28.75,28.6068,0,2,0,0,1,301.757,28.6068,1,0,1,1,6
2.92,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.74,-0.858957,-0.858957,301.74,-0.858957,10,293.15,0.00392157,0.00103358,9.99897e-005,0.00103358,9.99897e-005,0,-9.99897e-005,1,293.15,301.74,-1.03347e-007,1.03347e-007,301.74,10.3368,293.15,293.15,0.858957,28.5896,301.74,0,0.858957,8.58957,301.74,0.858957,293.15,-0.858957,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103358,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,28.8333,28.8333,28.5896,0,2,0,0,1,301.74,28.5896,1,0,1,1,6
2.94,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.722,-0.857241,-0.857241,301.722,-0.857241,10,293.15,0.00392157,0.00103351,9.99897e-005,0.00103351,9.99897e-005,0,-9.99897e-005,1,293.15,301.722,-1.0334e-007,1.0334e-007,301.722,10.3362,293.15,293.15,0.857241,28.5724,301.722,0,0.857241,8.57241,301.722,0.857241,293.15,-0.857241,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103351,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,28.9167,28.9167,28.5724,0,2,0,0,1,301.722,28.5724,1,0,1,1,6
2.96,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.705,-0.855528,-0.855528,301.705,-0.855528,10,293.15,0.00392157,0.00103344,9.99897e-005,0.00103344,9.99897e-005,0,-9.99897e-005,1,293.15,301.705,-1.03334e-007,1.03334e-007,301.705,10.3355,293.15,293.15,0.855528,28.5553,301.705,0,0.855528,8.55528,301.705,0.855528,293.15,-0.855528,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103344,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,29,29,28.5553,0,2,0,0,1,301.705,28.5553,1,0,1,1,6
2.98,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.688,-0.853818,-0.853818,301.688,-0.853818,10,293.15,0.00392157,0.00103338,9.99897e-005,0.00103338,9.99897e-005,0,-9.99897e-005,1,293.15,301.688,-1.03327e-007,1.03327e-007,301.688,10.3348,293.15,293.15,0.853818,28.5382,301.688,0,0.853818,8.53818,301.688,0.853818,293.15,-0.853818,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103338,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,29.0833,29.0833,28.5382,0,2,0,0,1,301.688,28.5382,1,0,1,1,6
3,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.671,-0.852112,-0.852112,301.671,-0.852112,10,293.15,0.00392157,0.00103331,9.99897e-005,0.00103331,9.99897e-005,0,-9.99897e-005,1,293.15,301.671,-1.0332e-007,1.0332e-007,301.671,10.3342,293.15,293.15,0.852112,28.5211,301.671,0,0.852112,8.52112,301.671,0.852112,293.15,-0.852112,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103331,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,29.1667,29.1667,28.5211,0,2,0,0,1,301.671,28.5211,1,0,1,1,6
3.02,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.654,-0.850409,-0.850409,301.654,-0.850409,10,293.15,0.00392157,0.00103324,9.99897e-005,0.00103324,9.99897e-005,0,-9.99897e-005,1,293.15,301.654,-1.03314e-007,1.03314e-007,301.654,10.3335,293.15,293.15,0.850409,28.5041,301.654,0,0.850409,8.50409,301.654,0.850409,293.15,-0.850409,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103324,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,29.25,29.25,28.5041,0,2,0,0,1,301.654,28.5041,1,0,1,1,6
3.04,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.637,-0.84871,-0.84871,301.637,-0.84871,10,293.15,0.00392157,0.00103318,9.99897e-005,0.00103318,9.99897e-005,0,-9.99897e-005,1,293.15,301.637,-1.03307e-007,1.03307e-007,301.637,10.3328,293.15,293.15,0.84871,28.4871,301.637,0,0.84871,8.4871,301.637,0.84871,293.15,-0.84871,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103318,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,29.3333,29.3333,28.4871,0,2,0,0,1,301.637,28.4871,1,0,1,1,6
3.06,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.62,-0.847014,-0.847014,301.62,-0.847014,10,293.15,0.00392157,0.00103311,9.99897e-005,0.00103311,9.99897e-005,0,-9.99897e-005,1,293.15,301.62,-1.033e-007,1.033e-007,301.62,10.3322,293.15,293.15,0.847014,28.4701,301.62,0,0.847014,8.47014,301.62,0.847014,293.15,-0.847014,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103311,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,29.4167,29.4167,28.4701,0,2,0,0,1,301.62,28.4701,1,0,1,1,6
3.07067,293.15,2,0,0,10,10,-9.99897e-005,10,-9.99897e-005,0,9.99897e-005,1,301.611,-0.846111,-0.846111,301.611,-0.846111,10,293.15,0.00392157,0.00103307,9.99897e-005,0.00103307,9.99897e-005,0,-9.99897e-005,1,293.15,301.611,-1.03297e-007,1.03297e-007,301.611,10.3318,293.15,293.15,0.846111,28.4611,301.611,0,0.846111,8.46111,301.611,0.846111,293.15,-0.846111,0.1,9.99897,9.99897e-005,10,9.99897e-005,0.00103307,-9.99897e-005,1e-005,1e-005,0,293.15,0.000999793,293.15,1,9.99897,1,1,25,6,25,2,29.4611,29.4611,28.4611,0,2,0,0,1,301.611,28.4611,1,0,1,1,6
3.07067,293.15,2,0,0,10,10,-0.967884,10,-0.967884,0,0.967884,1,301.611,8.83272,8.83272,301.611,8.83272,10,293.15,0.00392157,9.99999,0.967884,9.99999,0.967884,0,-0.967884,1,293.15,301.611,-9.67883,9.67883,301.611,10.3318,293.15,293.15,0.846111,28.4611,301.611,0,0.846111,8.46111,301.611,0.846111,293.15,-0.846111,0.1,9.67884e-006,0.967884,10,0.967884,9.99999,-0.967884,1e-005,1e-005,0,293.15,9.36799e-006,293.15,0,0.967884,1,1,25,6,25,2,29.4611,29.4611,28.4611,1,2,0,1,0,301.611,28.4611,0,0,1,1,6
3.08,293.15,2,0,0,10,10,-0.967581,10,-0.967581,0,0.967581,1,301.694,8.82145,8.82145,301.694,8.82145,10,293.15,0.00392157,9.99999,0.967581,9.99999,0.967581,0,-0.967581,1,293.15,301.694,-9.6758,9.6758,301.694,10.335,293.15,293.15,0.85435,28.5435,301.694,0,0.85435,8.5435,301.694,0.85435,293.15,-0.85435,0.1,9.67581e-006,0.967581,10,0.967581,9.99999,-0.967581,1e-005,1e-005,0,293.15,9.36213e-006,293.15,0,0.967581,1,1,25,6,25,2,29.5,29.5,28.5435,1,2,0,1,0,301.694,28.5435,0,0,1,1,6
3.1,293.15,2,0,0,10,10,-0.966935,10,-0.966935,0,0.966935,1,301.87,8.79737,8.79737,301.87,8.79737,10,293.15,0.00392157,9.99999,0.966935,9.99999,0.966935,0,-0.966935,1,293.15,301.87,-9.66934,9.66934,301.87,10.3419,293.15,293.15,0.871969,28.7197,301.87,0,0.871969,8.71969,301.87,0.871969,293.15,-0.871969,0.1,9.66935e-006,0.966935,10,0.966935,9.99999,-0.966935,1e-005,1e-005,0,293.15,9.34963e-006,293.15,0,0.966935,1,1,25,6,25,2,29.5833,29.5833,28.7197,1,2,0,1,0,301.87,28.7197,0,0,1,1,6
3.12,293.15,2,0,0,10,10,-0.966291,10,-0.966291,0,0.966291,1,302.045,8.77336,8.77336,302.045,8.77336,10,293.15,0.00392157,9.99999,0.966291,9.99999,0.966291,0,-0.966291,1,293.15,302.045,-9.6629,9.6629,302.045,10.3488,293.15,293.15,0.88954,28.8954,302.045,0,0.88954,8.8954,302.045,0.88954,293.15,-0.88954,0.1,9.66291e-006,0.966291,10,0.966291,9.99999,-0.966291,1e-005,1e-005,0,293.15,9.33718e-006,293.15,0,0.966291,1,1,25,6,25,2,29.6667,29.6667,28.8954,1,2,0,1,0,302.045,28.8954,0,0,1,1,6
3.14,293.15,2,0,0,10,10,-0.96565,10,-0.96565,0,0.96565,1,302.221,8.74943,8.74943,302.221,8.74943,10,293.15,0.00392157,9.99999,0.96565,9.99999,0.96565,0,-0.96565,1,293.15,302.221,-9.65649,9.65649,302.221,10.3557,293.15,293.15,0.907062,29.0706,302.221,0,0.907062,9.07062,302.221,0.907062,293.15,-0.907062,0.1,9.6565e-006,0.96565,10,0.96565,9.99999,-0.96565,1e-005,1e-005,0,293.15,9.3248e-006,293.15,0,0.96565,1,1,25,6,25,2,29.75,29.75,29.0706,1,2,0,1,0,302.221,29.0706,0,0,1,1,6
3.16,293.15,2,0,0,10,10,-0.965011,10,-0.965011,0,0.965011,1,302.395,8.72556,8.72556,302.395,8.72556,10,293.15,0.00392157,9.99999,0.965011,9.99999,0.965011,0,-0.965011,1,293.15,302.395,-9.6501,9.6501,302.395,10.3626,293.15,293.15,0.924538,29.2454,302.395,0,0.924538,9.24538,302.395,0.924538,293.15,-0.924538,0.1,9.65011e-006,0.965011,10,0.965011,9.99999,-0.965011,1e-005,1e-005,0,293.15,9.31247e-006,293.15,0,0.965011,1,1,25,6,25,2,29.8333,29.8333,29.2454,1,2,0,1,0,302.395,29.2454,0,0,1,1,6
3.18,293.15,2,0,0,10,10,-0.964375,10,-0.964375,0,0.964375,1,302.57,8.70178,8.70178,302.57,8.70178,10,293.15,0.00392157,9.99999,0.964375,9.99999,0.964375,0,-0.964375,1,293.15,302.57,-9.64374,9.64374,302.57,10.3694,293.15,293.15,0.941966,29.4197,302.57,0,0.941966,9.41966,302.57,0.941966,293.15,-0.941966,0.1,9.64375e-006,0.964375,10,0.964375,9.99999,-0.964375,1e-005,1e-005,0,293.15,9.30019e-006,293.15,0,0.964375,1,1,25,6,25,2,29.9167,29.9167,29.4197,1,2,0,1,0,302.57,29.4197,0,0,1,1,6
3.2,293.15,2,0,0,10,10,-0.963742,10,-0.963742,0,0.963742,1,302.743,8.67806,8.67806,302.743,8.67806,10,293.15,0.00392157,9.99999,0.963742,9.99999,0.963742,0,-0.963742,1,293.15,302.743,-9.63741,9.63741,302.743,10.3762,293.15,293.15,0.959346,29.5935,302.743,0,0.959346,9.59346,302.743,0.959346,293.15,-0.959346,0.1,9.63742e-006,0.963742,10,0.963742,9.99999,-0.963742,1e-005,1e-005,0,293.15,9.28798e-006,293.15,0,0.963742,1,1,25,6,25,2,30,30,29.5935,1,2,0,1,0,302.743,29.5935,0,0,1,1,6
3.22,293.15,2,0,0,10,10,-0.963111,10,-0.963111,0,0.963111,1,302.917,8.65442,8.65442,302.917,8.65442,10,293.15,0.00392157,9.99999,0.963111,9.99999,0.963111,0,-0.963111,1,293.15,302.917,-9.6311,9.6311,302.917,10.383,293.15,293.15,0.976679,29.7668,302.917,0,0.976679,9.76679,302.917,0.976679,293.15,-0.976679,0.1,9.63111e-006,0.963111,10,0.963111,9.99999,-0.963111,1e-005,1e-005,0,293.15,9.27582e-006,293.15,0,0.963111,1,1,25,6,25,2,30.0833,30.0833,29.7668,1,2,0,1,0,302.917,29.7668,0,0,1,1,6
3.24,293.15,2,0,0,10,10,-0.962482,10,-0.962482,0,0.962482,1,303.09,8.63085,8.63085,303.09,8.63085,10,293.15,0.00392157,9.99999,0.962482,9.99999,0.962482,0,-0.962482,1,293.15,303.09,-9.62481,9.62481,303.09,10.3898,293.15,293.15,0.993966,29.9397,303.09,0,0.993966,9.93966,303.09,0.993966,293.15,-0.993966,0.1,9.62482e-006,0.962482,10,0.962482,9.99999,-0.962482,1e-005,1e-005,0,293.15,9.26372e-006,293.15,0,0.962482,1,1,25,6,25,2,30.1667,30.1667,29.9397,1,2,0,1,0,303.09,29.9397,0,0,1,1,6
3.26,293.15,2,0,0,10,10,-0.961856,10,-0.961856,0,0.961856,1,303.262,8.60735,8.60735,303.262,8.60735,10,293.15,0.00392157,9.99999,0.961856,9.99999,0.961856,0,-0.961856,1,293.15,303.262,-9.61856,9.61856,303.262,10.3966,293.15,293.15,1.01121,30.1121,303.262,0,1.01121,10.1121,303.262,1.01121,293.15,-1.01121,0.1,9.61856e-006,0.961856,10,0.961856,9.99999,-0.961856,1e-005,1e-005,0,293.15,9.25168e-006,293.15,0,0.961856,1,1,25,6,25,2,30.25,30.25,30.1121,1,2,0,1,0,303.262,30.1121,0,0,1,1,6
3.28,293.15,2,0,0,10,10,-0.961233,10,-0.961233,0,0.961233,1,303.434,8.58392,8.58392,303.434,8.58392,10,293.15,0.00392157,9.99999,0.961233,9.99999,0.961233,0,-0.961233,1,293.15,303.434,-9.61232,9.61232,303.434,10.4033,293.15,293.15,1.0284,30.284,303.434,0,1.0284,10.284,303.434,1.0284,293.15,-1.0284,0.1,9.61233e-006,0.961233,10,0.961233,9.99999,-0.961233,1e-005,1e-005,0,293.15,9.23969e-006,293.15,0,0.961233,1,1,25,6,25,2,30.3333,30.3333,30.284,1,2,0,1,0,303.434,30.284,0,0,1,1,6
3.3,293.15,2,0,0,10,10,-0.960612,10,-0.960612,0,0.960612,1,303.605,8.56057,8.56057,303.605,8.56057,10,293.15,0.00392157,9.99999,0.960612,9.99999,0.960612,0,-0.960612,1,293.15,303.605,-9.60611,9.60611,303.605,10.41,293.15,293.15,1.04555,30.4555,303.605,0,1.04555,10.4555,303.605,1.04555,293.15,-1.04555,0.1,9.60612e-006,0.960612,10,0.960612,9.99999,-0.960612,1e-005,1e-005,0,293.15,9.22776e-006,293.15,0,0.960612,1,1,25,6,25,2,30.4167,30.4167,30.4555,1,2,0,1,0,303.605,30.4555,0,0,1,1,6
3.32,293.15,2,0,0,10,10,-0.959994,10,-0.959994,0,0.959994,1,303.776,8.53728,8.53728,303.776,8.53728,10,293.15,0.00392157,9.99999,0.959994,9.99999,0.959994,0,-0.959994,1,293.15,303.776,-9.59993,9.59993,303.776,10.4167,293.15,293.15,1.06265,30.6265,303.776,0,1.06265,10.6265,303.776,1.06265,293.15,-1.06265,0.1,9.59994e-006,0.959994,10,0.959994,9.99999,-0.959994,1e-005,1e-005,0,293.15,9.21588e-006,293.15,0,0.959994,1,1,25,6,25,2,30.5,30.5,30.6265,1,2,0,1,0,303.776,30.6265,0,0,1,1,6
3.34,293.15,2,0,0,10,10,-0.959378,10,-0.959378,0,0.959378,1,303.947,8.51407,8.51407,303.947,8.51407,10,293.15,0.00392157,9.99999,0.959378,9.99999,0.959378,0,-0.959378,1,293.15,303.947,-9.59377,9.59377,303.947,10.4234,293.15,293.15,1.0797,30.797,303.947,0,1.0797,10.797,303.947,1.0797,293.15,-1.0797,0.1,9.59378e-006,0.959378,10,0.959378,9.99999,-0.959378,1e-005,1e-005,0,293.15,9.20406e-006,293.15,0,0.959378,1,1,25,6,25,2,30.5833,30.5833,30.797,1,2,0,1,0,303.947,30.797,0,0,1,1,6
3.36,293.15,2,0,0,10,10,-0.958764,10,-0.958764,0,0.958764,1,304.117,8.49093,8.49093,304.117,8.49093,10,293.15,0.00392157,9.99999,0.958764,9.99999,0.958764,0,-0.958764,1,293.15,304.117,-9.58764,9.58764,304.117,10.4301,293.15,293.15,1.09671,30.9671,304.117,0,1.09671,10.9671,304.117,1.09671,293.15,-1.09671,0.1,9.58764e-006,0.958764,10,0.958764,9.99999,-0.958764,1e-005,1e-005,0,293.15,9.19229e-006,293.15,0,0.958764,1,1,25,6,25,2,30.6667,30.6667,30.9671,1,2,0,1,0,304.117,30.9671,0,0,1,1,6
3.38,293.15,2,0,0,10,10,-0.958153,10,-0.958153,0,0.958153,1,304.287,8.46786,8.46786,304.287,8.46786,10,293.15,0.00392157,9.99999,0.958153,9.99999,0.958153,0,-0.958153,1,293.15,304.287,-9.58152,9.58152,304.287,10.4367,293.15,293.15,1.11367,31.1367,304.287,0,1.11367,11.1367,304.287,1.11367,293.15,-1.11367,0.1,9.58153e-006,0.958153,10,0.958153,9.99999,-0.958153,1e-005,1e-005,0,293.15,9.18058e-006,293.15,0,0.958153,1,1,25,6,25,2,30.75,30.75,31.1367,1,2,0,1,0,304.287,31.1367,0,0,1,1,6
3.4,293.15,2,0,0,10,10,-0.957545,10,-0.957545,0,0.957545,1,304.456,8.44485,8.44485,304.456,8.44485,10,293.15,0.00392157,9.99999,0.957545,9.99999,0.957545,0,-0.957545,1,293.15,304.456,-9.57544,9.57544,304.456,10.4434,293.15,293.15,1.13059,31.3059,304.456,0,1.13059,11.3059,304.456,1.13059,293.15,-1.13059,0.1,9.57545e-006,0.957545,10,0.957545,9.99999,-0.957545,1e-005,1e-005,0,293.15,9.16892e-006,293.15,0,0.957545,1,1,25,6,25,2,30.8333,30.8333,31.3059,1,2,0,1,0,304.456,31.3059,0,0,1,1,6
3.42,293.15,2,0,0,10,10,-0.956938,10,-0.956938,0,0.956938,1,304.625,8.42191,8.42191,304.625,8.42191,10,293.15,0.00392157,9.99999,0.956938,9.99999,0.956938,0,-0.956938,1,293.15,304.625,-9.56937,9.56937,304.625,10.45,293.15,293.15,1.14746,31.4746,304.625,0,1.14746,11.4746,304.625,1.14746,293.15,-1.14746,0.1,9.56938e-006,0.956938,10,0.956938,9.99999,-0.956938,1e-005,1e-005,0,293.15,9.15731e-006,293.15,0,0.956938,1,1,25,6,25,2,30.9167,30.9167,31.4746,1,2,0,1,0,304.625,31.4746,0,0,1,1,6
3.44,293.15,2,0,0,10,10,-0.956334,10,-0.956334,0,0.956334,1,304.793,8.39904,8.39904,304.793,8.39904,10,293.15,0.00392157,9.99999,0.956334,9.99999,0.956334,0,-0.956334,1,293.15,304.793,-9.56333,9.56333,304.793,10.4566,293.15,293.15,1.16429,31.6429,304.793,0,1.16429,11.6429,304.793,1.16429,293.15,-1.16429,0.1,9.56334e-006,0.956334,10,0.956334,9.99999,-0.956334,1e-005,1e-005,0,293.15,9.14575e-006,293.15,0,0.956334,1,1,25,6,25,2,31,31,31.6429,1,2,0,1,0,304.793,31.6429,0,0,1,1,6
3.46,293.15,2,0,0,10,10,-0.955733,10,-0.955733,0,0.955733,1,304.961,8.37625,8.37625,304.961,8.37625,10,293.15,0.00392157,9.99999,0.955733,9.99999,0.955733,0,-0.955733,1,293.15,304.961,-9.55732,9.55732,304.961,10.4632,293.15,293.15,1.18107,31.8107,304.961,0,1.18107,11.8107,304.961,1.18107,293.15,-1.18107,0.1,9.55733e-006,0.955733,10,0.955733,9.99999,-0.955733,1e-005,1e-005,0,293.15,9.13425e-006,293.15,0,0.955733,1,1,25,6,25,2,31.0833,31.0833,31.8107,1,2,0,1,0,304.961,31.8107,0,0,1,1,6
3.48,293.15,2,0,0,10,10,-0.955134,10,-0.955134,0,0.955134,1,305.128,8.35351,8.35351,305.128,8.35351,10,293.15,0.00392157,9.99999,0.955134,9.99999,0.955134,0,-0.955134,1,293.15,305.128,-9.55133,9.55133,305.128,10.4697,293.15,293.15,1.19781,31.9781,305.128,0,1.19781,11.9781,305.128,1.19781,293.15,-1.19781,0.1,9.55134e-006,0.955134,10,0.955134,9.99999,-0.955134,1e-005,1e-005,0,293.15,9.1228e-006,293.15,0,0.955134,1,1,25,6,25,2,31.1667,31.1667,31.9781,1,2,0,1,0,305.128,31.9781,0,0,1,1,6
3.5,293.15,2,0,0,10,10,-0.954537,10,-0.954537,0,0.954537,1,305.295,8.33085,8.33085,305.295,8.33085,10,293.15,0.00392157,9.99999,0.954537,9.99999,0.954537,0,-0.954537,1,293.15,305.295,-9.54536,9.54536,305.295,10.4763,293.15,293.15,1.2145,32.1451,305.295,0,1.2145,12.145,305.295,1.2145,293.15,-1.2145,0.1,9.54537e-006,0.954537,10,0.954537,9.99999,-0.954537,1e-005,1e-005,0,293.15,9.1114e-006,293.15,0,0.954537,1,1,25,6,25,2,31.25,31.25,32.1451,1,2,0,1,0,305.295,32.1451,0,0,1,1,6
3.52,293.15,2,0,0,10,10,-0.953942,10,-0.953942,0,0.953942,1,305.462,8.30826,8.30826,305.462,8.30826,10,293.15,0.00392157,9.99999,0.953942,9.99999,0.953942,0,-0.953942,1,293.15,305.462,-9.53941,9.53941,305.462,10.4828,293.15,293.15,1.23115,32.3115,305.462,0,1.23115,12.3115,305.462,1.23115,293.15,-1.23115,0.1,9.53942e-006,0.953942,10,0.953942,9.99999,-0.953942,1e-005,1e-005,0,293.15,9.10006e-006,293.15,0,0.953942,1,1,25,6,25,2,31.3333,31.3333,32.3115,1,2,0,1,0,305.462,32.3115,0,0,1,1,6
