"Time","FMU:y","FMU:y2","FMU:y3","FMU:y1","FMU:y4","FMU:y5","FMU:y6","FMU:Q","FMU:QI"
9.5399999618528888,0,1,0,36,1,0,0,1,0
9.5399999618531659,0,1,0,36,1,0,0,1,0
9.5600004196165607,0,1,0,36,1,0,0,1,0
9.5600004196168378,0,1,0,36,1,0,0,1,0
9.5799999237059161,0,1,0,36,1,0,0,1,0
9.5799999237061932,0,1,0,36,1,0,0,1,0
9.600000381469588,0,1,0,36,1,0,0,1,0
9.6000003814698651,0,1,0,36,1,0,0,1,0
9.6199998855589435,0,1,0,36,1,0,0,1,0
9.6199998855592206,0,1,0,36,1,0,0,1,0
9.6400003433226154,0,1,0,36,1,0,0,1,0
9.6400003433228925,0,1,0,36,1,0,0,1,0
9.6599998474119708,0,1,0,36,1,0,0,1,0
9.6599998474122479,0,1,0,36,1,0,0,1,0
9.6800003051756427,0,1,0,36,1,0,0,1,0
9.6800003051759198,0,1,0,36,1,0,0,1,0
9.6999998092649982,0,1,0,36,1,0,0,1,0
9.6999998092652753,0,1,0,36,1,0,0,1,0
9.72000026702867,0,1,0,36,1,0,0,1,0
9.7200002670289471,0,1,0,36,1,0,0,1,0
9.7399997711180255,0,1,0,36,1,0,0,1,0
9.7399997711183026,0,1,0,36,1,0,0,1,0
9.7600002288816974,0,1,0,36,1,0,0,1,0
9.7600002288819745,0,1,0,36,1,0,0,1,0
9.7799997329710529,0,1,0,36,1,0,0,1,0
9.77999973297133,0,1,0,36,1,0,0,1,0
9.7999999999997218,0,1,0,36,1,0,0,1,0
9.8000000000000007,0,0,0,38,1,1,0,0,1
9.8000001907347212,0,0,0,38,1,1,0,0,1
9.8000001907350054,0,0,0,38,1,1,0,0,1
9.8199996948240766,0,0,0,38,1,1,0,0,1
9.8199996948243609,0,0,0,38,1,1,0,0,1
9.8400001525877485,0,0,0,38,1,1,0,0,1
9.8400001525880327,0,0,0,38,1,1,0,0,1
9.859999656677104,0,0,0,38,1,1,0,0,1
9.8599996566773882,0,0,0,38,1,1,0,0,1
9.8800001144407759,0,0,0,38,1,1,0,0,1
9.8800001144410601,0,0,0,38,1,1,0,0,1
9.8999996185301313,0,0,0,38,1,1,0,0,1
9.8999996185304155,0,0,0,38,1,1,0,0,1
9.9200000762938032,0,0,0,38,1,1,0,0,1
9.9200000762940874,0,0,0,38,1,1,0,0,1
9.9399995803831587,0,0,0,38,1,1,0,0,1
9.9399995803834429,0,0,0,38,1,1,0,0,1
9.9600000381468305,0,0,0,38,1,1,0,0,1
9.9600000381471148,0,0,0,38,1,1,0,0,1
9.979999542236186,0,0,0,38,1,1,0,0,1
9.9799995422364702,0,0,0,38,1,1,0,0,1
9.9999999999998579,0,0,0,38,1,1,0,0,1
10,1,1,0,40,1,0,0,1,0
