time,clutch1.a_rel,clutch1.a_relfric,clutch1.f_normalized,clutch1.flange_a.phi,clutch1.flange_a.tau,clutch1.flange_b.phi,clutch1.flange_b.tau,clutch1.fn,clutch1.free,clutch1.locked,clutch1.lossPower,clutch1.mode,clutch1.mue0,clutch1.phi_rel,clutch1.sa,clutch1.startBackward,clutch1.startForward,clutch1.tau,clutch1.tau0,clutch1.tau0_max,clutch1.w_rel,clutch1.w_relfric,clutch2.a_rel,clutch2.a_relfric,clutch2.f_normalized,clutch2.flange_a.phi,clutch2.flange_a.tau,clutch2.flange_b.phi,clutch2.flange_b.tau,clutch2.fn,clutch2.free,clutch2.locked,clutch2.lossPower,clutch2.mode,clutch2.mue0,clutch2.phi_rel,clutch2.sa,clutch2.startBackward,clutch2.startForward,clutch2.tau,clutch2.tau0,clutch2.tau0_max,clutch2.w_rel,clutch2.w_relfric,clutch3.a_rel,clutch3.a_relfric,clutch3.f_normalized,clutch3.flange_a.phi,clutch3.flange_a.tau,clutch3.flange_b.phi,clutch3.flange_b.tau,clutch3.fn,clutch3.free,clutch3.locked,clutch3.lossPower,clutch3.mode,clutch3.mue0,clutch3.phi_rel,clutch3.sa,clutch3.startBackward,clutch3.startForward,clutch3.tau,clutch3.tau0,clutch3.tau0_max,clutch3.w_rel,clutch3.w_relfric,der(clutch1.phi_rel),der(clutch1.w_rel),der(clutch2.phi_rel),der(clutch2.w_rel),der(clutch3.phi_rel),der(clutch3.w_rel),der(J1.phi),der(J1.w),der(J2.phi),der(J2.w),der(J3.phi),der(J3.w),der(J4.phi),der(J4.w),fixed.flange.phi,fixed.flange.tau,J1.a,J1.flange_a.phi,J1.flange_a.tau,J1.flange_b.phi,J1.flange_b.tau,J1.phi,J1.w,J2.a,J2.flange_a.phi,J2.flange_a.tau,J2.flange_b.phi,J2.flange_b.tau,J2.phi,J2.w,J3.a,J3.flange_a.phi,J3.flange_a.tau,J3.flange_b.phi,J3.flange_b.tau,J3.phi,J3.w,J4.a,J4.flange_a.phi,J4.flange_a.tau,J4.flange_b.phi,J4.phi,J4.w,sin1.y,sin2.y,step1.y,step2.y,torque.flange.phi,torque.flange.tau,torque.phi_support,torque.support.phi,torque.support.tau,torque.tau
0.366000000000006,26.6918095132469,26.6918095132469,0.896437135640454,3.12770369278205,8.96437135640454,0.657625889071236,-8.96437135640454,17.9287427128091,0,0,27.789617722153,-1,0.5,-2.47007780371081,16.8310010212019,0,0,-8.96437135640454,8.96437135640454,9.86080849204499,-3.10000742018556,-3.10000742018556,-8.96437135640454,-8.96437135640454,0,0.657625889071236,-0,-2.1094237467878E-015,0,0,1,0,-0,2,0.5,-0.657625889071238,-8.96437135640454,0,0,0,0,0,-3.53313437387768,-3.53313437387768,6.29743328767676E-017,6.29743328767676E-017,0,-2.1094237467878E-015,-0,-2.12050696553349E-015,0,0,1,0,-0,2,0.5,-1.10832187456911E-017,6.29743328767676E-017,0,0,0,0,0,-5.30594713586688E-017,-5.30594713586688E-017,-3.10000742018556,26.6918095132469,-3.53313437387768,-8.96437135640454,-5.30594713586688E-017,6.29743328767676E-017,6.63314179406325,-17.7274381568423,3.53313437387768,8.96437135640454,8.43769498715119E-015,1.77635683940025E-015,8.38463551579252E-015,1.83933117227702E-015,0,8.76306680043778,-17.7274381568423,3.12770369278205,-8.76306680043778,3.12770369278205,-8.96437135640454,3.12770369278205,6.63314179406325,8.96437135640454,0.657625889071236,8.96437135640454,0.657625889071236,0,0.657625889071236,3.53313437387768,1.77635683940025E-015,-2.1094237467878E-015,-0,-2.1094237467878E-015,0,-2.1094237467878E-015,8.43769498715119E-015,1.83933117227702E-015,-2.12050696553349E-015,-0,-2.12050696553349E-015,-2.12050696553349E-015,8.38463551579252E-015,-8.76306680043778,0.896437135640454,0,0,3.12770369278205,8.76306680043778,0,0,-8.76306680043778,-8.76306680043778
0.369000000000006,26.1660068311969,26.1660068311969,0.894760054422617,3.14753184921543,8.94760054422617,0.668261579822191,-8.94760054422617,17.8952010884523,0,0,27.0273281909873,-1,0.5,-2.47927026939324,16.3236462325481,0,0,-8.94760054422617,8.94760054422617,9.84236059864879,-3.02062302149014,-3.02062302149014,-8.94760054422617,-8.94760054422617,0,0.668261579822191,-0,-2.1094237467878E-015,0,0,1,0,-0,2,0.5,-0.668261579822193,-8.94760054422617,0,0,0,0,0,-3.56000487885342,-3.56000487885342,4.72442924840701E-017,4.72442924840701E-017,0,-2.1094237467878E-015,-0,-2.12066590223656E-015,0,0,1,0,-0,2,0.5,-1.12421554487664E-017,4.72442924840701E-017,0,0,0,0,0,-5.2893621239467E-017,-5.2893621239467E-017,-3.02062302149014,26.1660068311969,-3.56000487885342,-8.94760054422617,-5.2893621239467E-017,4.72442924840701E-017,6.58062790034357,-17.2184062869708,3.56000487885342,8.94760054422617,8.43769498715119E-015,-1.77635683940025E-015,8.38480136591172E-015,-1.72911254691618E-015,0,8.27080574274458,-17.2184062869708,3.14753184921543,-8.27080574274458,3.14753184921543,-8.94760054422617,3.14753184921543,6.58062790034357,8.94760054422617,0.668261579822191,8.94760054422617,0.668261579822191,0,0.668261579822191,3.56000487885342,-1.77635683940025E-015,-2.1094237467878E-015,-0,-2.1094237467878E-015,0,-2.1094237467878E-015,8.43769498715119E-015,-1.72911254691618E-015,-2.12066590223656E-015,-0,-2.12066590223656E-015,-2.12066590223656E-015,8.38480136591172E-015,-8.27080574274458,0.894760054422617,0,0,3.14753184921543,8.27080574274458,0,0,-8.27080574274458,-8.27080574274458
0.372000000000006,25.5665375614337,25.5665375614337,0.893070256683851,3.16720460635836,8.93070256683851,0.678977814028876,-8.93070256683851,17.861405133677,0,0,26.2823132336944,-1,0.5,-2.48822679232949,15.7427647379113,0,0,-8.93070256683851,8.93070256683851,9.82377282352236,-2.94291664479857,-2.94291664479857,-8.93070256683851,-8.93070256683851,0,0.678977814028876,-0,-1.99840144432528E-015,0,0,1,0,-0,2,0.5,-0.678977814028878,-8.93070256683851,0,0,0,0,0,-3.58682489966037,-3.58682489966037,2.87727344160627E-017,2.87727344160627E-017,0,-1.99840144432528E-015,-0,-2.00980209883008E-015,0,0,1,0,-0,2,0.5,-1.14006545047998E-017,2.87727344160627E-017,0,0,0,0,0,-5.27663105298244E-017,-5.27663105298244E-017,-2.94291664479857,25.5665375614337,-3.58682489966037,-8.93070256683851,-5.27663105298244E-017,2.87727344160627E-017,6.52974154445895,-16.6358349945952,3.58682489966038,8.93070256683851,7.105427357601E-015,0,7.05266104707118E-015,2.87727344160627E-017,0,7.70513242775667,-16.6358349945952,3.16720460635836,-7.70513242775667,3.16720460635836,-8.93070256683851,3.16720460635836,6.52974154445895,8.93070256683851,0.678977814028876,8.93070256683851,0.678977814028876,0,0.678977814028876,3.58682489966038,0,-1.99840144432528E-015,-0,-1.99840144432528E-015,0,-1.99840144432528E-015,7.105427357601E-015,2.87727344160627E-017,-2.00980209883008E-015,-0,-2.00980209883008E-015,-2.00980209883008E-015,7.05266104707118E-015,-7.70513242775667,0.893070256683851,0,0,3.16720460635836,7.70513242775667,0,0,-7.70513242775667,-7.70513242775667
0.375000000000006,24.8984231406625,24.8984231406625,0.891367766439922,3.18672713942387,8.91367766439922,0.689774439724022,-8.91367766439922,17.8273553287984,0,0,25.556429003918,-1,0.5,-2.49695269969984,15.0933777098234,0,0,-8.91367766439922,8.91367766439922,9.80504543083915,-2.86710266694847,-2.86710266694847,-8.91367766439922,-8.91367766439922,0,0.689774439724022,-0,-2.1094237467878E-015,0,0,1,0,-0,2,0.5,-0.689774439724024,-8.91367766439922,0,0,0,0,0,-3.61359405512669,-3.61359405512669,-1.01500381289201E-017,-1.01500381289201E-017,0,-2.1094237467878E-015,-0,-2.1209826444543E-015,0,0,1,0,-0,2,0.5,-1.15588976664984E-017,-1.01500381289201E-017,0,0,0,0,0,-5.27441004113421E-017,-5.27441004113421E-017,-2.86710266694847,24.8984231406625,-3.61359405512669,-8.91367766439922,-5.27441004113421E-017,-1.01500381289201E-017,6.48069672207516,-15.9847454762633,3.61359405512669,8.91367766439922,6.21724893790088E-015,1.77635683940025E-015,6.16450483748953E-015,1.76620680127133E-015,0,7.07106781186408,-15.9847454762633,3.18672713942387,-7.07106781186408,3.18672713942387,-8.91367766439922,3.18672713942387,6.48069672207516,8.91367766439922,0.689774439724022,8.91367766439922,0.689774439724022,0,0.689774439724022,3.61359405512669,1.77635683940025E-015,-2.1094237467878E-015,-0,-2.1094237467878E-015,0,-2.1094237467878E-015,6.21724893790088E-015,1.76620680127133E-015,-2.1209826444543E-015,-0,-2.1209826444543E-015,-2.1209826444543E-015,6.16450483748953E-015,-7.07106781186408,0.891367766439922,0,0,3.18672713942387,7.07106781186408,0,0,-7.07106781186408,-7.07106781186408
0.378000000000007,24.167292055225,24.167292055225,0.889652607886984,3.2061052446065,8.89652607886984,0.700651303797822,-8.89652607886984,17.7930521577397,0,0,24.8513741858749,-1,0.5,-2.50545394080868,14.3811133684682,0,0,-8.89652607886984,8.89652607886984,9.78617868675683,-2.79337956923428,-2.79337956923428,-8.89652607886984,-8.89652607886984,0,0.700651303797822,-0,-1.55431223447522E-015,0,0,1,0,-0,2,0.5,-0.700651303797824,-8.89652607886984,0,0,0,0,0,-3.6403119648034,-3.6403119648034,-5.77110902699333E-017,-5.77110902699333E-017,0,-1.55431223447522E-015,-0,-1.56602945081998E-015,0,0,1,0,-0,2,0.5,-1.17172163447602E-017,-5.77110902699333E-017,0,0,0,0,0,-5.28328579192467E-017,-5.28328579192467E-017,-2.79337956923428,24.167292055225,-3.6403119648034,-8.89652607886984,-5.28328579192467E-017,-5.77110902699333E-017,6.43369153403768,-15.2707659763552,3.64031196480341,8.89652607886984,6.21724893790088E-015,0,6.16441607998163E-015,-5.77110902699333E-017,0,6.37423989748531,-15.2707659763552,3.2061052446065,-6.37423989748531,3.2061052446065,-8.89652607886984,3.2061052446065,6.43369153403768,8.89652607886984,0.700651303797822,8.89652607886984,0.700651303797822,0,0.700651303797822,3.64031196480341,0,-1.55431223447522E-015,-0,-1.55431223447522E-015,0,-1.55431223447522E-015,6.21724893790088E-015,-5.77110902699333E-017,-1.56602945081998E-015,-0,-1.56602945081998E-015,-1.56602945081998E-015,6.16441607998163E-015,-6.37423989748531,0.889652607886984,0,0,3.2061052446065,6.37423989748531,0,0,-6.37423989748531,-6.37423989748531
0.381000000000007,23.3793298865443,23.3793298865443,0.887924805401238,3.22534528899178,8.87924805401238,0.711608252000104,-8.87924805401238,17.7584961080248,0,0,24.1686755168806,-1,0.5,-2.51373703699168,13.6121570271307,0,0,-8.87924805401238,8.87924805401238,9.76717285941362,-2.72192818241621,-2.72192818241621,-8.87924805401238,-8.87924805401238,0,0.711608252000104,-0,-1.33226762955019E-015,0,0,1,0,-0,2,0.5,-0.711608252000106,-8.87924805401238,0,0,0,0,0,-3.66697824896988,-3.66697824896988,-9.46611435542346E-017,-9.46611435542346E-017,0,-1.33226762955019E-015,-0,-1.34414362043973E-015,0,0,1,0,-0,2,0.5,-1.18759908895471E-017,-9.46611435542346E-017,0,0,0,0,0,-5.30529528732144E-017,-5.30529528732144E-017,-2.72192818241621,23.3793298865443,-3.66697824896988,-8.87924805401238,-5.30529528732144E-017,-9.46611435542346E-017,6.3889064313861,-14.5000818325319,3.66697824896988,8.87924805401238,5.77315972805081E-015,-1.77635683940025E-015,5.7201067751776E-015,-1.87101798295449E-015,0,5.62083377851955,-14.5000818325319,3.22534528899178,-5.62083377851955,3.22534528899178,-8.87924805401238,3.22534528899178,6.3889064313861,8.87924805401238,0.711608252000104,8.87924805401238,0.711608252000104,0,0.711608252000104,3.66697824896988,-1.77635683940025E-015,-1.33226762955019E-015,-0,-1.33226762955019E-015,0,-1.33226762955019E-015,5.77315972805081E-015,-1.87101798295449E-015,-1.34414362043973E-015,-0,-1.34414362043973E-015,-1.34414362043973E-015,5.7201067751776E-015,-5.62083377851955,0.887924805401238,0,0,3.22534528899178,5.62083377851955,0,0,-5.62083377851955,-5.62083377851955
0.384000000000007,22.5412244117868,22.5412244117868,0.886184383538581,3.24445415540841,8.86184383538581,0.722645128942523,-8.86184383538581,17.7236876707716,0,0,23.5096749125759,-1,0.5,-2.52180902646589,12.7931961928625,0,0,-8.86184383538581,8.86184383538581,9.74802821892439,-2.65291008838371,-2.65291008838371,-8.86184383538581,-8.86184383538581,0,0.722645128942523,-0,-8.88178419700125E-016,0,0,1,0,-0,2,0.5,-0.722645128942524,-8.86184383538581,0,0,0,0,0,-3.6935925286392,-3.6935925286392,-1.21308082331134E-016,-1.21308082331134E-016,0,-8.88178419700125E-016,-0,-9.00213989189184E-016,0,0,1,0,-0,2,0.5,-1.20355694890585E-017,-1.21308082331134E-016,0,0,0,0,0,-5.33724320277492E-017,-5.33724320277492E-017,-2.65291008838371,22.5412244117868,-3.6935925286392,-8.86184383538581,-5.33724320277492E-017,-1.21308082331134E-016,6.34650261702291,-13.679380576401,3.69359252863921,8.86184383538581,6.66133814775094E-015,0,6.60796571572319E-015,-1.21308082331134E-016,0,4.81753674101523,-13.679380576401,3.24445415540841,-4.81753674101523,3.24445415540841,-8.86184383538581,3.24445415540841,6.34650261702291,8.86184383538581,0.722645128942523,8.86184383538581,0.722645128942523,0,0.722645128942523,3.69359252863921,0,-8.88178419700125E-016,-0,-8.88178419700125E-016,0,-8.88178419700125E-016,6.66133814775094E-015,-1.21308082331134E-016,-9.00213989189184E-016,-0,-9.00213989189184E-016,-9.00213989189184E-016,6.60796571572319E-015,-4.81753674101523,0.886184383538581,0,0,3.24445415540841,4.81753674101523,0,0,-4.81753674101523,-4.81753674101523
0.387000000000007,21.6601062470309,21.6601062470309,0.884431367034259,3.26343918271284,8.84431367034259,0.733761778100768,-8.84431367034259,17.6886273406852,0,0,22.8755183056231,-1,0.5,-2.52967740461207,11.9313612096541,0,0,-8.84431367034259,8.84431367034259,9.72874503737685,-2.58646619266014,-2.58646619266014,-8.84431367034259,-8.84431367034259,0,0.733761778100768,-0,-4.44089209850063E-016,0,0,1,0,-0,2,0.5,-0.733761778100769,-8.84431367034259,0,0,0,0,0,-3.72015442556354,-3.72015442556354,-1.61205012576415E-016,-1.61205012576415E-016,0,-4.44089209850063E-016,-0,-4.56285417046107E-016,0,0,1,0,-0,2,0.5,-1.21962071960439E-017,-1.61205012576415E-016,0,0,0,0,0,-5.3782996976231E-017,-5.3782996976231E-017,-2.58646619266014,21.6601062470309,-3.72015442556354,-8.84431367034259,-5.3782996976231E-017,-1.61205012576415E-016,6.30662061822369,-12.8157925766883,3.72015442556354,8.84431367034259,6.66133814775094E-015,0,6.60755515077471E-015,-1.61205012576415E-016,0,3.97147890634572,-12.8157925766883,3.26343918271284,-3.97147890634572,3.26343918271284,-8.84431367034259,3.26343918271284,6.30662061822369,8.84431367034259,0.733761778100768,8.84431367034259,0.733761778100768,0,0.733761778100768,3.72015442556354,0,-4.44089209850063E-016,-0,-4.44089209850063E-016,0,-4.44089209850063E-016,6.66133814775094E-015,-1.61205012576415E-016,-4.56285417046107E-016,-0,-4.56285417046107E-016,-4.56285417046107E-016,6.60755515077471E-015,-3.97147890634572,0.884431367034259,0,0,3.26343918271284,3.97147890634572,0,0,-3.97147890634572,-3.97147890634572
0.390000000000007,20.7434855597976,20.7434855597976,0.882665780802519,3.28230810203614,8.82665780802519,0.744958041816789,-8.82665780802519,17.6533156160504,0,0,22.2671462926704,-1,0.5,-2.53735006021935,11.0341619709699,0,0,-8.82665780802519,8.82665780802519,9.70932358882771,-2.52271548041946,-2.52271548041946,-8.82665780802519,-8.82665780802519,0,0.744958041816789,-0,-1.77635683940025E-015,0,0,1,0,-0,2,0.5,-0.74495804181679,-8.82665780802519,0,0,0,0,0,-3.74666356223954,-3.74666356223954,-1.9860058511919E-016,-1.9860058511919E-016,0,-1.77635683940025E-015,-0,-1.78871509329716E-015,0,0,1,0,-0,2,0.5,-1.23582538969118E-017,-1.9860058511919E-016,0,0,0,0,0,-5.43193367416996E-017,-5.43193367416996E-017,-2.52271548041946,20.7434855597976,-3.74666356223954,-8.82665780802519,-5.43193367416996E-017,-1.9860058511919E-016,6.269379042659,-11.9168277517724,3.74666356223955,8.82665780802519,7.105427357601E-015,0,7.0511080208593E-015,-1.9860058511919E-016,0,3.09016994374725,-11.9168277517724,3.28230810203614,-3.09016994374725,3.28230810203614,-8.82665780802519,3.28230810203614,6.269379042659,8.82665780802519,0.744958041816789,8.82665780802519,0.744958041816789,0,0.744958041816789,3.74666356223955,0,-1.77635683940025E-015,-0,-1.77635683940025E-015,0,-1.77635683940025E-015,7.105427357601E-015,-1.9860058511919E-016,-1.78871509329716E-015,-0,-1.78871509329716E-015,-1.78871509329716E-015,7.0511080208593E-015,-3.09016994374725,0.882665780802519,0,0,3.28230810203614,3.09016994374725,0,0,-3.09016994374725,-3.09016994374725
0.393000000000008,19.799185412688,19.799185412688,0.880887649936248,3.30106896955911,8.80887649936248,0.756233761301039,-8.80887649936248,17.617752998725,0,0,21.6852866676122,-1,0.5,-2.54483520825807,10.1094212633893,0,0,-8.80887649936248,8.80887649936248,9.68976414929873,-2.46175396705602,-2.46175396705602,-8.80887649936248,-8.80887649936248,0,0.756233761301039,-0,-1.77635683940025E-015,0,0,1,0,-0,2,0.5,-0.756233761301041,-8.80887649936248,0,0,0,0,0,-3.7731195619137,-3.7731195619137,-2.37326620299121E-016,-2.37326620299121E-016,0,-1.77635683940025E-015,-0,-1.78887888081354E-015,0,0,1,0,-0,2,0.5,-1.25220414132917E-017,-2.37326620299121E-016,0,0,0,0,0,-5.49496904489781E-017,-5.49496904489781E-017,-2.46175396705602,19.799185412688,-3.7731195619137,-8.80887649936248,-5.49496904489781E-017,-2.37326620299121E-016,6.23487352896973,-10.9903089133256,3.77311956191371,8.80887649936248,6.21724893790088E-015,-1.77635683940025E-015,6.1622992474519E-015,-2.01368345969937E-015,0,2.18143241396308,-10.9903089133256,3.30106896955911,-2.18143241396308,3.30106896955911,-8.80887649936248,3.30106896955911,6.23487352896973,8.80887649936248,0.756233761301039,8.80887649936248,0.756233761301039,0,0.756233761301039,3.77311956191371,-1.77635683940025E-015,-1.77635683940025E-015,-0,-1.77635683940025E-015,0,-1.77635683940025E-015,6.21724893790088E-015,-2.01368345969937E-015,-1.78887888081354E-015,-0,-1.78887888081354E-015,-1.78887888081354E-015,6.1622992474519E-015,-2.18143241396308,0.880887649936248,0,0,3.30106896955911,2.18143241396308,0,0,-2.18143241396308,-2.18143241396308
0.396000000000008,18.835272329773,18.835272329773,0.879096999706622,3.31973009641218,8.79096999706622,0.767588776634729,-8.79096999706622,17.5819399941324,0,0,21.1304489017391,-1,0.5,-2.55214131977746,9.16520533300019,0,0,-8.79096999706622,8.79096999706622,9.67006699677284,-2.40365385262273,-2.40365385262273,-8.79096999706622,-8.79096999706622,0,0.767588776634729,-0,-9.99200722162641E-016,0,0,1,0,-0,2,0.5,-0.76758877663473,-8.79096999706622,0,0,0,0,0,-3.7995220485877,-3.7995220485877,-3.08167455369871E-016,-3.08167455369871E-016,0,-9.99200722162641E-016,-0,-1.01188860398274E-015,0,0,1,0,-0,2,0.5,-1.2687881820095E-017,-3.08167455369871E-016,0,0,0,0,0,-5.57273432126089E-017,-5.57273432126089E-017,-2.40365385262273,18.835272329773,-3.7995220485877,-8.79096999706622,-5.57273432126089E-017,-3.08167455369871E-016,6.20317590121044,-10.0443023327068,3.79952204858771,8.79096999706622,8.43769498715119E-015,1.77635683940025E-015,8.38196764393858E-015,1.46818938403038E-015,0,1.25333233564059,-10.0443023327068,3.31973009641218,-1.25333233564059,3.31973009641218,-8.79096999706622,3.31973009641218,6.20317590121044,8.79096999706622,0.767588776634729,8.79096999706622,0.767588776634729,0,0.767588776634729,3.79952204858771,1.77635683940025E-015,-9.99200722162641E-016,-0,-9.99200722162641E-016,0,-9.99200722162641E-016,8.43769498715119E-015,1.46818938403038E-015,-1.01188860398274E-015,-0,-1.01188860398274E-015,-1.01188860398274E-015,8.38196764393858E-015,-1.25333233564059,0.879096999706622,0,0,3.31973009641218,1.25333233564059,0,0,-1.25333233564059,-1.25333233564059
0.399000000000008,17.8599847020336,17.8599847020336,0.877293855562744,3.33829997632244,8.77293855562744,0.779022926772095,-8.77293855562744,17.5458771112549,0,0,20.6029206134571,-1,0.5,-2.55927704955034,8.20975229084342,0,0,-8.77293855562744,8.77293855562744,9.65023241119018,-2.34846288764228,-2.34846288764228,-8.77293855562744,-8.77293855562744,0,0.779022926772095,-0,-9.99200722162641E-016,0,0,1,0,-0,2,0.5,-0.779022926772096,-8.77293855562744,0,0,0,0,0,-3.82587064702376,-3.82587064702376,-3.41299768112356E-016,-3.41299768112356E-016,0,-9.99200722162641E-016,-0,-1.01205707553241E-015,0,0,1,0,-0,2,0.5,-1.28563533697648E-017,-3.41299768112356E-016,0,0,0,0,0,-5.66933895399773E-017,-5.66933895399773E-017,-2.34846288764228,17.8599847020336,-3.82587064702376,-8.77293855562744,-5.66933895399773E-017,-3.41299768112356E-016,6.17433353466605,-9.08704614640617,3.82587064702377,8.77293855562744,8.88178419700125E-015,0,8.82509080746127E-015,-3.41299768112356E-016,0,0.314107590778729,-9.08704614640617,3.33829997632244,-0.314107590778729,3.33829997632244,-8.77293855562744,3.33829997632244,6.17433353466605,8.77293855562744,0.779022926772095,8.77293855562744,0.779022926772095,0,0.779022926772095,3.82587064702377,0,-9.99200722162641E-016,-0,-9.99200722162641E-016,0,-9.99200722162641E-016,8.88178419700125E-015,-3.41299768112356E-016,-1.01205707553241E-015,-0,-1.01205707553241E-015,-1.01205707553241E-015,8.82509080746127E-015,-0.314107590778729,0.877293855562744,0,0,3.33829997632244,0.314107590778729,0,0,-0.314107590778729,-0.314107590778729
0.402000000000008,6.88165966732994,6.88165966732994,0.875478243131284,3.35678721164983,8.75478243131284,0.790522549542698,-8.75478243131284,17.5095648626257,0,0,20.2603521357697,-1,0.5,-2.56626466210713,-2.74860100711419,0,0,-8.75478243131284,8.75478243131284,9.63026067444413,-2.31420395592075,-2.31420395592075,11.2452175686872,11.2452175686872,1,0.790522549542698,10,1.34999999984453E-005,-10,20,0,0,38.1616498274998,-1,0.5,-0.790509049542699,0.245217568687154,0,0,-10,10,11,-3.81616498274998,-3.81616498274998,-10,-10,0,1.34999999984453E-005,-0,-1.56771398976668E-015,0,0,1,0,-0,2,0.5,-1.3500000000013E-005,-10,0,0,0,0,0,-0.0180000000000001,-0.0180000000000001,-2.31420395592075,6.88165966732994,-3.81616498274998,11.2452175686872,-0.0180000000000001,-10,6.14836893867074,-8.12687723601709,3.83416498274999,-1.24521756868716,0.0180000000000091,10,9.06566488545479E-015,-1.77635683940025E-015,0,-0.627905195295749,-8.12687723601709,3.35678721164983,0.627905195295749,3.35678721164983,-8.75478243131284,3.35678721164983,6.14836893867074,-1.24521756868716,0.790522549542698,8.75478243131284,0.790522549542698,-10,0.790522549542698,3.83416498274999,10,1.34999999984453E-005,10,1.34999999984453E-005,0,1.34999999984453E-005,0.0180000000000091,-1.77635683940025E-015,-1.56771398976668E-015,-0,-1.56771398976668E-015,-1.56771398976668E-015,9.06566488545479E-015,0.627905195295749,0.875478243131284,1,0,3.35678721164983,-0.627905195295749,0,0,0.627905195295749,0.627905195295749
0.405000000000009,5.90865911391731,5.90865911391731,0.873650188216114,3.37520043846919,8.73650188216114,0.80201998165372,-8.73650188216114,17.4730037643223,0,0,20.0491786915512,-1,0.5,-2.57318045681547,-3.70149295645994,0,0,-8.73650188216114,8.73650188216114,9.61015207037725,-2.29487487806637,-2.29487487806637,11.2634981178389,11.2634981178389,1,0.80201998165372,10,0.000107999999998554,-10,20,0,0,37.8240468206564,-1,0.5,-0.801911981653722,0.263498117838861,0,0,-10,10,11,-3.78240468206564,-3.78240468206564,-10,-10,0,0.000107999999998554,-0,-1.45948520196421E-015,0,0,1,0,-0,2,0.5,-0.000108000000000013,-10,0,0,0,0,0,-0.0480000000000001,-0.0480000000000001,-2.29487487806637,5.90865911391731,-3.78240468206564,11.2634981178389,-0.0480000000000001,-10,6.12527956013202,-7.17215723175618,3.83040468206565,-1.26349811783886,0.0480000000000098,10,9.74914593498966E-015,-1.77635683940025E-015,0,-1.56434465040496,-7.17215723175618,3.37520043846919,1.56434465040496,3.37520043846919,-8.73650188216114,3.37520043846919,6.12527956013202,-1.26349811783886,0.80201998165372,8.73650188216114,0.80201998165372,-10,0.80201998165372,3.83040468206565,10,0.000107999999998554,10,0.000107999999998554,0,0.000107999999998554,0.0480000000000098,-1.77635683940025E-015,-1.45948520196421E-015,-0,-1.45948520196421E-015,-1.45948520196421E-015,9.74914593498966E-015,1.56434465040496,0.873650188216114,1,0,3.37520043846919,-1.56434465040496,0,0,1.56434465040496,1.56434465040496
