"time","qINJ01","sacpINJ01","x1INJ01","volumeINJ01","paDVALV01","lcaPUMP01","p1PUMP01","qinjexpseu_"
0.00754,-9.8371e-009,50,1e-009,-1.23599e-012,10.0056,0.00348944,7.98145,-1.23599e-006
0.00755,-9.83713e-009,50,1e-009,-1.23763e-012,10.0059,0.00349961,8.09323,-1.23763e-006
0.00756,-9.83718e-009,50,1e-009,-1.23927e-012,10.0062,0.0035098,8.20745,-1.23927e-006
0.00757,-9.83722e-009,50,1e-009,-1.24091e-012,10.0065,0.00352002,8.32416,-1.24091e-006
0.00758,-9.83729e-009,50,1e-009,-1.24255e-012,10.0068,0.00353026,8.44341,-1.24255e-006
0.00759,-9.83736e-009,50,1e-009,-1.24419e-012,10.007,0.00354053,8.56527,-1.24419e-006
0.0076,-9.83744e-009,50,1e-009,-1.24583e-012,10.0072,0.00355081,8.68982,-1.24583e-006
0.00761,-9.83753e-009,50,1e-009,-1.24747e-012,10.0074,0.00356112,8.81713,-1.24747e-006
0.00762,-9.83762e-009,50,1e-009,-1.24911e-012,10.0076,0.00357144,8.94728,-1.24911e-006
0.00763,-9.83772e-009,50,1e-009,-1.25075e-012,10.0078,0.00358179,9.08036,-1.25075e-006
0.00764,-9.83784e-009,50,1e-009,-1.25239e-012,10.0079,0.00359215,9.21645,-1.25239e-006
0.00765,-9.83795e-009,50,1e-009,-1.25403e-012,10.0081,0.00360253,9.35582,-1.25403e-006
0.00766,-9.83808e-009,50,1e-009,-1.25567e-012,10.0082,0.00361294,9.49902,-1.25567e-006
0.00767,-9.83822e-009,50,1e-009,-1.25731e-012,10.0083,0.00362336,9.64652,-1.25731e-006
0.00768,-9.83834e-009,50,1e-009,-1.25895e-012,10.0084,0.0036338,9.79867,-1.25895e-006
0.00769,-9.83848e-009,50,1e-009,-1.26059e-012,10.0085,0.00364426,9.95575,-1.26059e-006
0.0077,-9.83864e-009,50,1e-009,-1.26222e-012,10.0086,0.00365474,10.118,-1.26222e-006
0.00771,-9.83878e-009,50,1e-009,-1.26386e-012,10.0087,0.00366524,10.2857,-1.26386e-006
0.00772,-9.83894e-009,50,1e-009,-1.2655e-012,10.0088,0.00367576,10.459,-1.2655e-006
0.00773,-9.83909e-009,50,1e-009,-1.26714e-012,10.0089,0.00368631,10.6382,-1.26714e-006
0.00774,-9.83924e-009,50,1e-009,-1.26878e-012,10.009,0.00369687,10.8236,-1.26878e-006
0.00775,-9.8394e-009,50,1e-009,-1.27042e-012,10.009,0.00370746,11.0155,-1.27042e-006
0.00776,-9.83955e-009,50,1e-009,-1.27206e-012,10.0091,0.00371808,11.214,-1.27206e-006
0.00777,-9.8397e-009,50,1e-009,-1.2737e-012,10.0092,0.00372871,11.4195,-1.2737e-006
0.00778,-9.83984e-009,50,1e-009,-1.27534e-012,10.0093,0.00373937,11.6324,-1.27534e-006
0.00779,-9.83998e-009,50,1e-009,-1.27698e-012,10.0094,0.00375005,11.8525,-1.27698e-006
0.0078,-9.84013e-009,50,1e-009,-1.27862e-012,10.0095,0.00376076,12.0794,-1.27862e-006
0.00781,-9.84026e-009,50,1e-009,-1.28026e-012,10.0096,0.00377149,12.3129,-1.28026e-006
0.00782,-9.8404e-009,50,1e-009,-1.2819e-012,10.0097,0.00378224,12.5528,-1.2819e-006
0.00783,-9.84051e-009,50,1e-009,-1.28354e-012,10.0098,0.00379301,12.7993,-1.28354e-006
0.00784,-9.84063e-009,50,1e-009,-1.28518e-012,10.0099,0.00380379,13.0523,-1.28518e-006
0.00785,-9.84074e-009,50,1e-009,-1.28682e-012,10.01,0.0038146,13.3121,-1.28682e-006
0.00786,-9.84083e-009,50,1e-009,-1.28846e-012,10.0102,0.00382542,13.5788,-1.28846e-006
0.00787,-9.84091e-009,50,1e-009,-1.2901e-012,10.0103,0.00383626,13.8527,-1.2901e-006
0.00788,-9.84099e-009,50,1e-009,-1.29174e-012,10.0104,0.00384711,14.1339,-1.29174e-006
0.00789,-9.84105e-009,50,1e-009,-1.29338e-012,10.0106,0.00385797,14.4228,-1.29338e-006
0.0079,-9.84111e-009,50,1e-009,-1.29502e-012,10.0107,0.00386885,14.7195,-1.29502e-006
0.00791,-9.84115e-009,50,1e-009,-1.29667e-012,10.0109,0.00387974,15.0244,-1.29667e-006
0.00792,-9.84119e-009,50,1e-009,-1.29831e-012,10.0111,0.00389063,15.3378,-1.29831e-006
0.00793,-9.84121e-009,50,1e-009,-1.29995e-012,10.0112,0.00390154,15.6607,-1.29995e-006
0.00794,-9.8412e-009,50,1e-009,-1.30159e-012,10.0114,0.00391246,15.9951,-1.30159e-006
0.00795,-9.84119e-009,50,1e-009,-1.30323e-012,10.0116,0.00392339,16.3427,-1.30323e-006
0.00796,-9.84116e-009,50,1e-009,-1.30487e-012,10.0119,0.00393434,16.7049,-1.30487e-006
0.00797,-9.84113e-009,50,1e-009,-1.30651e-012,10.0121,0.00394531,17.0831,-1.30651e-006
0.00798,-9.84108e-009,50,1e-009,-1.30815e-012,10.0124,0.00395629,17.4783,-1.30815e-006
0.00799,-9.84101e-009,50,1e-009,-1.30979e-012,10.0127,0.00396729,17.8918,-1.30979e-006
0.008,-9.84092e-009,50,1e-009,-1.31143e-012,10.013,0.00397831,18.3248,-1.31143e-006
0.00801,-9.84083e-009,50,1e-009,-1.31307e-012,10.0134,0.00398936,18.7711,-1.31307e-006
0.00802,-9.84072e-009,50,1e-009,-1.31471e-012,10.0137,0.00400042,19.2255,-1.31471e-006
0.00803,-9.84059e-009,50,1e-009,-1.31635e-012,10.0141,0.00401152,19.6921,-1.31635e-006
0.00804,-9.84044e-009,50,1e-009,-1.31799e-012,10.0145,0.00402264,20.1737,-1.31799e-006
0.00805,-9.84029e-009,50,1e-009,-1.31963e-012,10.0149,0.00403379,20.673,-1.31963e-006
0.00806,-9.84012e-009,50,1e-009,-1.32127e-012,10.0153,0.00404497,21.192,-1.32127e-006
0.00807,-9.83994e-009,50,1e-009,-1.32291e-012,10.0158,0.00405619,21.7319,-1.32291e-006
0.00808,-9.83973e-009,50,1e-009,-1.32455e-012,10.0163,0.00406743,22.2928,-1.32455e-006
0.00809,-9.83953e-009,50,1e-009,-1.32619e-012,10.0168,0.0040787,22.8751,-1.32619e-006
0.0081,-9.8393e-009,50,1e-009,-1.32783e-012,10.0193,0.00409,23.4762,-1.32783e-006
0.00811,-9.83906e-009,50,1e-009,-1.32947e-012,10.0396,0.00410133,24.08,-1.32947e-006
0.00812,-9.83882e-009,50,1e-009,-1.33111e-012,10.0956,0.00411268,24.6694,-1.33111e-006
0.00813,-9.83855e-009,50,1e-009,-1.33275e-012,10.2034,0.00412407,25.2318,-1.33275e-006
0.00814,-9.83829e-009,50,1e-009,-1.33439e-012,10.3769,0.00413547,25.7591,-1.33439e-006
0.00815,-9.83799e-009,50,1e-009,-1.33603e-012,10.6278,0.00414691,26.2463,-1.33603e-006
0.00816,-9.8377e-009,50,1e-009,-1.33767e-012,10.9669,0.00415836,26.6907,-1.33767e-006
0.00817,-9.8374e-009,50,1e-009,-1.33931e-012,11.4039,0.00416984,27.0911,-1.33931e-006
0.00818,-9.83708e-009,50,1e-009,-1.34094e-012,11.9471,0.00418135,27.4487,-1.34094e-006
0.00819,-9.83676e-009,50,1e-009,-1.34258e-012,12.6024,0.00419287,27.7698,-1.34258e-006
0.0082,-9.83644e-009,50,1e-009,-1.34422e-012,13.3704,0.00420442,28.0693,-1.34422e-006
0.00821,-9.83611e-009,50,1e-009,-1.34586e-012,14.2438,0.00421598,28.3731,-1.34586e-006
0.00822,-9.83577e-009,50,1e-009,-1.3475e-012,15.2059,0.00422757,28.7158,-1.3475e-006
0.00823,-9.83543e-009,50,1e-009,-1.34914e-012,16.231,0.00423917,29.1346,-1.34914e-006
0.00824,-9.83507e-009,50,1e-009,-1.35078e-012,17.2861,0.00425079,29.6616,-1.35078e-006
0.00825,-9.83473e-009,50,1e-009,-1.35242e-012,18.3363,0.00426243,30.3178,-1.35242e-006
0.00826,-9.83437e-009,50,1e-009,-1.35406e-012,19.3498,0.00427409,31.1107,-1.35406e-006
0.00827,-9.83402e-009,50,1e-009,-1.3557e-012,20.3009,0.00428576,32.0367,-1.3557e-006
0.00828,-9.83368e-009,50,1e-009,-1.35734e-012,21.1733,0.00429745,33.0824,-1.35734e-006
0.00829,-9.83331e-009,50,1e-009,-1.35898e-012,21.9613,0.00430915,34.2293,-1.35898e-006
0.0083,-9.83296e-009,50,1e-009,-1.36061e-012,22.6696,0.00432086,35.4549,-1.36061e-006
0.00831,-9.83262e-009,50,1e-009,-1.36225e-012,23.3121,0.00433259,36.7357,-1.36225e-006
0.00832,-9.83227e-009,50,1e-009,-1.36389e-012,23.908,0.00434433,38.0491,-1.36389e-006
0.00833,-9.83193e-009,50,1e-009,-1.36553e-012,24.4801,0.00435608,39.3741,-1.36553e-006
0.00834,-9.83159e-009,50,1e-009,-1.36717e-012,25.0515,0.00436784,40.6927,-1.36717e-006
0.00835,-9.83125e-009,50,1e-009,-1.36881e-012,25.6442,0.00437961,41.9918,-1.36881e-006
0.00836,-9.83092e-009,50,1e-009,-1.37045e-012,26.2781,0.0043914,43.2631,-1.37045e-006
0.00837,-9.8306e-009,50,1e-009,-1.37209e-012,26.9698,0.0044032,44.5041,-1.37209e-006
0.00838,-9.83029e-009,50,1e-009,-1.37372e-012,27.7368,0.00441501,45.7181,-1.37372e-006
0.00839,-9.82999e-009,50,1e-009,-1.37536e-012,28.596,0.00442685,46.9141,-1.37536e-006
0.0084,-9.82968e-009,50,1e-009,-1.377e-012,29.5583,0.0044387,48.1066,-1.377e-006
0.00841,-9.8294e-009,50,1e-009,-1.37864e-012,30.6289,0.00445057,49.313,-1.37864e-006
0.00842,-9.8291e-009,50,1e-009,-1.38028e-012,31.8084,0.00446246,50.5533,-1.38028e-006
0.00843,-9.82882e-009,50,1e-009,-1.38192e-012,33.0937,0.00447438,51.8471,-1.38192e-006
0.00844,-9.82855e-009,50,1e-009,-1.38355e-012,34.4791,0.00448633,53.2128,-1.38355e-006
0.00845,-9.82828e-009,50,1e-009,-1.38519e-012,35.9584,0.0044983,54.665,-1.38519e-006
0.00846,-9.82803e-009,50,1e-009,-1.38683e-012,37.5255,0.00451029,56.2143,-1.38683e-006
0.00847,-9.82777e-009,50,1e-009,-1.38847e-012,39.176,0.00452232,57.8671,-1.38847e-006
0.00848,-9.82752e-009,50,1e-009,-1.39011e-012,40.9066,0.00453438,59.6257,-1.39011e-006
0.00849,-9.82727e-009,50,1e-009,-1.39174e-012,42.715,0.00454647,61.4875,-1.39174e-006
0.0085,-9.82701e-009,50,1e-009,-1.39338e-012,44.5987,0.00455859,63.4469,-1.39338e-006
0.00851,-9.82676e-009,50,1e-009,-1.39502e-012,46.5551,0.00457074,65.4375,-1.39502e-006
0.00852,-9.8265e-009,50,1e-009,-1.39666e-012,48.5801,0.00458292,67.3918,-1.39666e-006
0.00853,-9.82622e-009,50,1e-009,-1.39829e-012,50.6666,0.00459513,69.3184,-1.39829e-006
0.00854,-9.82592e-009,50,1e-009,-1.39993e-012,52.8047,0.00460736,71.2282,-1.39993e-006
0.00855,-9.82559e-009,50,1e-009,-1.40157e-012,54.9828,0.00461961,73.1342,-1.40157e-006
0.00856,-9.8252e-009,50,1e-009,-1.40321e-012,57.1893,0.00463189,75.0497,-1.40321e-006
0.00857,-9.82476e-009,50,1e-009,-1.40484e-012,59.4127,0.0046442,76.988,-1.40484e-006
0.00858,-9.82423e-009,50,1e-009,-1.40648e-012,61.6438,0.00465652,78.9605,-1.40648e-006
0.00859,-9.8236e-009,50,1e-009,-1.40812e-012,63.8745,0.00466887,80.9772,-1.40812e-006
0.0086,-9.82283e-009,50,1e-009,-1.40976e-012,66.0991,0.00468124,83.0453,-1.40976e-006
0.00861,-9.82189e-009,50,1e-009,-1.41139e-012,68.3151,0.00469362,85.1698,-1.41139e-006
0.00862,-9.82074e-009,50,1e-009,-1.41303e-012,70.5222,0.00470603,87.3525,-1.41303e-006
0.00863,-9.8193e-009,50,1e-009,-1.41467e-012,72.723,0.00471845,89.5946,-1.41467e-006
0.00864,-9.81752e-009,50,1e-009,-1.4163e-012,74.9221,0.00473089,91.8947,-1.4163e-006
0.00865,-9.81534e-009,50,1e-009,-1.41794e-012,77.1262,0.00474335,94.2503,-1.41794e-006
0.00866,-9.81264e-009,50,1e-009,-1.41958e-012,79.3433,0.00475583,96.6578,-1.41958e-006
0.00867,-9.80932e-009,50,1e-009,-1.42121e-012,81.5823,0.00476832,99.1134,-1.42121e-006
0.00868,-9.80524e-009,50,1e-009,-1.42285e-012,83.8521,0.00478084,101.613,-1.42285e-006
0.00869,-9.80028e-009,50,1e-009,-1.42448e-012,86.1616,0.00479338,104.154,-1.42448e-006
0.0087,-9.79424e-009,50,1e-009,-1.42611e-012,88.5188,0.00480593,106.734,-1.42611e-006
0.00871,-9.78691e-009,50,1e-009,-1.42774e-012,90.9309,0.0048185,109.353,-1.42774e-006
0.00872,-9.7781e-009,50,1e-009,-1.42937e-012,93.4039,0.0048311,112.011,-1.42937e-006
0.00873,-9.76752e-009,50,1e-009,-1.431e-012,95.9423,0.00484371,114.71,-1.431e-006
0.00874,-9.75486e-009,50,1e-009,-1.43263e-012,98.5494,0.00485635,117.453,-1.43263e-006
0.00875,-9.7398e-009,50,1e-009,-1.43425e-012,101.227,0.004869,120.246,-1.43425e-006
0.00876,-9.72196e-009,50,1e-009,-1.43588e-012,103.977,0.00488167,123.092,-1.43588e-006
0.00877,-9.70089e-009,50,1e-009,-1.43749e-012,106.799,0.00489437,125.996,-1.43749e-006
0.00878,-9.67613e-009,50,1e-009,-1.43911e-012,109.693,0.00490708,128.962,-1.43911e-006
0.00879,-9.64714e-009,50,1e-009,-1.44072e-012,112.658,0.0049198,131.994,-1.44072e-006
0.0088,-9.61332e-009,50,1e-009,-1.44232e-012,115.692,0.00493254,135.097,-1.44232e-006
0.00881,-9.57404e-009,50,1e-009,-1.44392e-012,118.797,0.00494528,138.274,-1.44392e-006
0.00882,-9.52858e-009,50,1e-009,-1.44552e-012,121.969,0.00495804,141.529,-1.44552e-006
0.00883,-9.47613e-009,50,1e-009,-1.4471e-012,125.211,0.0049708,144.865,-1.4471e-006
0.00884,-9.41587e-009,50,1e-009,-1.44867e-012,128.521,0.00498357,148.284,-1.44867e-006
0.00885,-9.34688e-009,50,1e-009,-1.45024e-012,131.901,0.00499634,151.789,-1.45024e-006
0.00886,-9.26819e-009,50,1e-009,-1.45179e-012,135.353,0.00500911,155.379,-1.45179e-006
0.00887,-9.17875e-009,50,1e-009,-1.45333e-012,138.879,0.00502188,159.057,-1.45333e-006
0.00888,-9.07744e-009,50,1e-009,-1.45485e-012,142.48,0.00503465,162.822,-1.45485e-006
0.00889,-8.96316e-009,50,1e-009,-1.45635e-012,146.16,0.00504742,166.674,-1.45635e-006
0.0089,-8.8347e-009,50,1e-009,-1.45783e-012,149.921,0.00506018,170.614,-1.45783e-006
0.00891,-8.69086e-009,50,1e-009,-1.4593e-012,153.768,0.00507293,174.646,-1.4593e-006
0.00892,-8.53043e-009,50,1e-009,-1.46073e-012,157.702,0.00508568,178.771,-1.46073e-006
0.00893,-8.35225e-009,50,1e-009,-1.46214e-012,161.727,0.00509842,182.994,-1.46214e-006
0.00894,-8.15508e-009,50,1e-009,-1.46351e-012,165.846,0.00511117,187.317,-1.46351e-006
0.00895,-7.93784e-009,50,1e-009,-1.46485e-012,170.064,0.00512391,191.744,-1.46485e-006
0.00896,-7.69951e-009,50,1e-009,-1.46616e-012,174.384,0.00513664,196.278,-1.46616e-006
0.00897,-7.43917e-009,50,1e-009,-1.46742e-012,178.809,0.00514938,200.923,-1.46742e-006
0.00898,-7.15597e-009,50,1e-009,-1.46864e-012,183.344,0.00516212,205.681,-1.46864e-006
0.00899,-6.84922e-009,50,1e-009,-1.4698e-012,187.993,0.00517486,210.556,-1.4698e-006
0.009,-6.51839e-009,50,1e-009,-1.47092e-012,192.76,0.0051876,215.552,-1.47092e-006
0.00901,-6.16308e-009,50,1e-009,-1.47198e-012,197.648,0.00520034,220.501,-1.47198e-006
0.00902,-5.78307e-009,50,1e-009,-1.47297e-012,202.644,0.00521308,225.248,-1.47297e-006
0.00903,-5.37828e-009,50,1e-009,-1.4739e-012,207.72,0.00522583,229.825,-1.4739e-006
0.00904,-4.94883e-009,50,1e-009,-1.47476e-012,212.837,0.00523859,234.275,-1.47476e-006
0.00905,-4.49493e-009,50,1e-009,-1.47555e-012,217.951,0.00525134,238.642,-1.47555e-006
0.00906,-4.01696e-009,50,1e-009,-1.47626e-012,223.019,0.0052641,242.971,-1.47626e-006
0.00907,-3.51539e-009,50,1e-009,-1.47689e-012,228.001,0.00527686,247.297,-1.47689e-006
0.00908,-2.9908e-009,50,1e-009,-1.47743e-012,232.866,0.00528962,251.649,-1.47743e-006
0.00909,-2.44384e-009,50,1e-009,-1.47788e-012,237.594,0.00530238,256.044,-1.47788e-006
0.0091,-1.87521e-009,50,1e-009,-1.47824e-012,242.173,0.00531513,260.484,-1.47824e-006
0.00911,-1.2856e-009,50,1e-009,-1.47851e-012,246.607,0.00532788,264.964,-1.47851e-006
0.00912,-6.75748e-010,50,1e-009,-1.47867e-012,250.906,0.00534063,269.469,-1.47867e-006
0.00913,-4.63182e-011,50,1e-009,-1.47873e-012,255.088,0.00535336,273.975,-1.47873e-006
0.00914,6.02066e-010,50,1e-009,-1.47868e-012,259.173,0.0053661,278.458,-1.47868e-006
0.00915,1.26897e-009,50,1e-009,-1.47853e-012,263.186,0.00537882,282.893,-1.47853e-006
0.00916,1.95372e-009,50,1e-009,-1.47826e-012,267.146,0.00539153,287.258,-1.47826e-006
0.00917,2.65609e-009,50,1e-009,-1.47788e-012,271.074,0.00540423,291.53,-1.47788e-006
0.00918,3.37585e-009,50,1e-009,-1.47737e-012,274.983,0.00541692,295.699,-1.47737e-006
0.00919,4.11291e-009,50,1e-009,-1.47675e-012,278.884,0.0054296,299.758,-1.47675e-006
0.0092,4.86733e-009,50,1e-009,-1.476e-012,282.778,0.00544228,303.709,-1.476e-006
0.00921,5.63926e-009,50,1e-009,-1.47513e-012,286.665,0.00545494,307.56,-1.47513e-006
0.00922,6.42903e-009,50,1e-009,-1.47412e-012,290.538,0.00546761,311.322,-1.47412e-006
0.00923,7.23704e-009,50,1e-009,-1.47298e-012,294.388,0.00548027,315.009,-1.47298e-006
0.00924,8.0639e-009,50,1e-009,-1.47171e-012,298.204,0.00549292,318.638,-1.47171e-006
0.00925,8.91018e-009,50,1e-009,-1.47029e-012,301.976,0.00550558,322.224,-1.47029e-006
0.00926,9.7766e-009,50,1e-009,-1.46874e-012,305.694,0.00551824,325.78,-1.46874e-006
0.00927,1.06639e-008,50,1e-009,-1.46703e-012,309.351,0.00553091,329.317,-1.46703e-006
0.00928,1.15729e-008,50,1e-009,-1.46518e-012,312.941,0.00554358,332.843,-1.46518e-006
0.00929,1.25044e-008,50,1e-009,-1.46317e-012,316.465,0.00555626,336.361,-1.46317e-006
0.0093,1.34593e-008,50,1e-009,-1.46101e-012,319.924,0.00556895,339.873,-1.46101e-006
0.00931,1.44382e-008,50,1e-009,-1.45869e-012,323.322,0.00558165,343.375,-1.45869e-006
0.00932,1.5442e-008,50,1e-009,-1.4562e-012,326.667,0.00559435,346.86,-1.4562e-006
0.00933,1.64714e-008,50,1e-009,-1.45354e-012,329.966,0.00560707,350.32,-1.45354e-006
0.00934,1.75268e-008,50,1e-009,-1.4507e-012,333.227,0.0056198,353.745,-1.4507e-006
0.00935,1.86088e-008,50,1e-009,-1.44769e-012,336.457,0.00563254,357.126,-1.44769e-006
0.00936,1.97176e-008,50,1e-009,-1.4445e-012,339.661,0.00564528,360.457,-1.4445e-006
0.00937,2.08535e-008,50,1e-009,-1.44112e-012,342.843,0.00565803,363.733,-1.44112e-006
0.00938,2.20167e-008,50,1e-009,-1.43755e-012,346.003,0.00567078,366.953,-1.43755e-006
0.00939,2.3207e-008,50,1e-009,-1.43378e-012,349.142,0.00568354,370.117,-1.43378e-006
0.0094,2.44243e-008,50,1e-009,-1.42981e-012,352.256,0.0056963,373.226,-1.42981e-006
0.00941,2.56684e-008,50,1e-009,-1.42563e-012,355.342,0.00570906,376.285,-1.42563e-006
0.00942,2.69389e-008,50,1e-009,-1.42125e-012,358.395,0.00572182,379.297,-1.42125e-006
0.00943,2.82353e-008,50,1e-009,-1.41665e-012,361.41,0.00573458,382.266,-1.41665e-006
0.00944,2.95571e-008,50,1e-009,-1.41184e-012,364.384,0.00574733,385.198,-1.41184e-006
0.00945,3.09036e-008,50,1e-009,-1.4068e-012,367.311,0.00576008,388.095,-1.4068e-006
0.00946,3.22745e-008,50,1e-009,-1.40153e-012,370.19,0.00577283,390.962,-1.40153e-006
0.00947,3.3669e-008,50,1e-009,-1.39604e-012,373.019,0.00578558,393.8,-1.39604e-006
0.00948,3.50866e-008,50,1e-009,-1.39031e-012,375.798,0.00579832,396.613,-1.39031e-006
0.00949,3.65269e-008,50,1e-009,-1.38434e-012,378.529,0.00581107,399.4,-1.38434e-006
0.0095,3.79895e-008,50,1e-009,-1.37813e-012,381.215,0.00582381,402.16,-1.37813e-006
0.00951,3.94742e-008,50,1e-009,-1.37168e-012,383.859,0.00583655,404.892,-1.37168e-006
0.00952,4.09808e-008,50,1e-009,-1.36497e-012,386.466,0.00584929,407.594,-1.36497e-006
0.00953,4.25095e-008,50,1e-009,-1.35801e-012,389.04,0.00586203,410.264,-1.35801e-006
0.00954,4.40604e-008,50,1e-009,-1.3508e-012,391.586,0.00587477,412.901,-1.3508e-006
0.00955,4.5634e-008,50,1e-009,-1.34333e-012,394.108,0.00588751,415.503,-1.34333e-006
0.00956,4.72309e-008,50,1e-009,-1.33559e-012,396.608,0.00590025,418.072,-1.33559e-006
0.00957,4.88516e-008,50,1e-009,-1.32758e-012,399.09,0.005913,420.608,-1.32758e-006
0.00958,5.04971e-008,50,1e-009,-1.3193e-012,401.553,0.00592575,423.112,-1.3193e-006
0.00959,-0.000369936,49.9995,5.38835e-009,-1.79903e-011,404,0.0059385,425.589,-1.79903e-005
0.0096,-0.00253529,49.9966,6.87182e-008,-2.46706e-010,406.431,0.00595126,428.04,-0.000246706
0.00961,-0.00321931,49.9956,2.84016e-007,-7.92542e-010,408.847,0.00596402,430.465,-0.000792542
0.00962,0.00795272,50.011,7.47078e-007,-6.06482e-010,411.245,0.00597678,432.868,-0.000606482
0.00963,0.0319257,50.0489,1.54781e-006,2.58993e-009,413.627,0.00598954,435.25,0.00258993
0.00964,0.0667289,50.1202,2.76998e-006,1.06298e-008,415.992,0.0060023,437.614,0.0106298
0.00965,0.116952,50.2698,4.48961e-006,2.57096e-008,418.339,0.00601505,439.962,0.0257096
0.00966,0.183926,50.5865,6.77811e-006,5.0555e-008,420.669,0.0060278,442.295,0.050555
0.00967,0.266474,51.1929,9.70611e-006,8.78983e-008,422.982,0.00604055,444.614,0.0878983
0.00968,0.361786,52.1889,1.33431e-005,1.40106e-007,425.279,0.00605329,446.922,0.140106
0.00969,0.466418,53.6363,1.77556e-005,2.09017e-007,427.56,0.00606603,449.219,0.209017
0.0097,0.577307,55.5702,2.3001e-005,2.95926e-007,429.828,0.00607875,451.506,0.295926
0.00971,0.692335,58.0104,2.91209e-005,4.01686e-007,432.084,0.00609147,453.782,0.401686
0.00972,0.810336,60.9724,3.61368e-005,5.26873e-007,434.33,0.00610418,456.049,0.526873
0.00973,0.930886,64.4781,4.40542e-005,6.72005e-007,436.568,0.00611687,458.307,0.672005
0.00974,1.05385,68.5529,5.28585e-005,8.37448e-007,438.8,0.00612956,460.559,0.837448
0.00975,1.17926,73.2273,6.25254e-005,1.02353e-006,441.027,0.00614224,462.81,1.02353
0.00976,1.30729,78.5391,7.3036e-005,1.23082e-006,443.253,0.00615491,465.064,1.23082
0.00977,1.43693,84.4724,8.43628e-005,1.45955e-006,445.481,0.00616757,467.324,1.45955
0.00978,1.56782,91.0289,9.64936e-005,1.70994e-006,447.713,0.00618023,469.595,1.70994
0.00979,1.70081,98.2725,0.000109421,1.9823e-006,449.954,0.00619289,471.877,1.9823
0.0098,1.83525,106.19,0.000123153,2.27698e-006,452.206,0.00620555,474.176,2.27698
0.00981,1.97009,114.73,0.000137701,2.59412e-006,454.474,0.00621821,476.492,2.59412
0.00982,2.10401,123.806,0.000153087,2.93368e-006,456.762,0.00623087,478.829,2.93368
0.00983,2.23553,133.293,0.000169339,3.29547e-006,459.073,0.00624354,481.19,3.29547
0.00984,2.36298,143.029,0.000186476,3.67881e-006,461.411,0.00625621,483.576,3.67881
0.00985,2.48487,152.839,0.000204517,4.0829e-006,463.779,0.0062689,485.991,4.0829
0.00986,2.59995,162.546,0.000223477,4.50674e-006,466.181,0.00628159,488.437,4.50674
0.00987,2.70728,171.991,0.000243362,4.94912e-006,468.62,0.00629429,490.918,4.94912
0.00988,2.80638,181.044,0.000264164,5.40871e-006,471.097,0.00630701,493.434,5.40871
0.00989,2.89719,189.62,0.000285867,5.88411e-006,473.615,0.00631973,495.983,5.88411
0.0099,2.98006,197.681,0.000308448,6.37399e-006,476.176,0.00633246,498.567,6.37399
0.00991,3.05568,205.23,0.000331872,6.87707e-006,478.779,0.0063452,501.186,6.87707
0.00992,3.21011,221.224,0.00035,7.39499e-006,481.426,0.00635795,503.842,7.39499
0.00993,3.38977,240.799,0.00035,7.94521e-006,484.115,0.0063707,506.535,7.94521
0.00994,3.55013,259.15,0.00035,8.52381e-006,486.847,0.00638345,509.268,8.52381
0.00995,3.68786,275.569,0.00035,9.12728e-006,489.621,0.00639621,512.042,9.12728
0.00996,3.80079,289.485,0.00035,9.75166e-006,492.437,0.00640897,514.859,9.75166
0.00997,3.88794,300.501,0.00035,1.03927e-005,495.293,0.00642173,517.72,10.3927
0.00998,3.94947,308.426,0.00035,1.10462e-005,498.19,0.00643449,520.627,11.0462
0.00999,3.98674,313.284,0.00035,1.17078e-005,501.128,0.00644725,523.579,11.7078
0.01,4.00213,315.303,0.00035,1.23738e-005,504.108,0.00646,526.578,12.3738
0.01001,3.99892,314.881,0.00035,1.30408e-005,507.13,0.00647275,529.622,13.0408
0.01002,3.98108,312.544,0.00035,1.37059e-005,510.196,0.0064855,532.713,13.7059
0.01003,3.95298,308.882,0.00035,1.43672e-005,513.307,0.00649824,535.854,14.3672
0.01004,3.91913,304.504,0.00035,1.50233e-005,516.464,0.00651099,539.045,15.0233
0.01005,3.88389,299.985,0.00035,1.56735e-005,519.67,0.00652373,542.289,15.6735
0.01006,3.8512,295.828,0.00035,1.63181e-005,522.925,0.00653647,545.586,16.3181
0.01007,3.82429,292.431,0.00035,1.69576e-005,526.233,0.00654921,548.939,16.9576
0.01008,3.80553,290.078,0.00035,1.75933e-005,529.594,0.00656195,552.347,17.5933
0.01009,3.79637,288.932,0.00035,1.82267e-005,533.011,0.00657469,555.812,18.2267
0.0101,3.79722,289.038,0.00035,1.88593e-005,536.484,0.00658743,559.336,18.8593
0.01011,3.80762,290.34,0.00035,1.9493e-005,540.016,0.00660017,562.918,19.493
0.01012,3.82638,292.695,0.00035,2.0129e-005,543.605,0.00661292,566.56,20.129
0.01013,3.85175,295.897,0.00035,2.07688e-005,547.252,0.00662567,570.262,20.7688
0.01014,3.88172,299.707,0.00035,2.14132e-005,550.957,0.00663842,574.026,21.4132
0.01015,3.91421,303.871,0.00035,2.20629e-005,554.716,0.00665117,577.85,22.0629
0.01016,3.94732,308.146,0.00035,2.2718e-005,558.529,0.00666393,581.734,22.718
0.01017,3.97939,312.323,0.00035,2.33786e-005,562.392,0.00667669,585.673,23.3786
0.01018,4.00924,316.238,0.00035,2.40443e-005,566.299,0.00668945,589.665,24.0443
