Time,_dummy,_derdummy,EventIndicator_0_,EventIndicator_1_,EventIndicator_2_,EventIndicator_3_,EventIndicator_4_,EventIndicator_5_,EventIndicator_6_,EventIndicator_7_,EventIndicator_8_,EventIndicator_9_,EventIndicator_10_,SineWave1_0Amp,SineWave1_0Bias,SineWave1_0Freq,SineWave1_0Phase,Gain1_0Gain_0_,Gain1_0Gain_1_,Gain_0Gain,SineWave2_0Amp,SineWave2_0Bias,SineWave2_0Freq,SineWave2_0Phase,DeadZone_0Start,DeadZone_0End,SineWave5_0Amp,SineWave5_0Bias,SineWave5_0Freq,SineWave5_0Phase,SineWave3_0Amp,SineWave3_0Bias,SineWave3_0Freq,SineWave3_0Phase,SineWave4_0Amp,SineWave4_0Bias,SineWave4_0Freq,SineWave4_0Phase,Step_0Time,Step_0Y0,Step_0YFinal,HitCrossing_0Offset,SineWave6_0Amp,SineWave6_0Bias,SineWave6_0Freq,SineWave6_0Phase,Quantizer_0Interval,SineWave7_0Amp,SineWave7_0Bias,SineWave7_0Freq,SineWave7_0Phase,Relay_0OnVal,Relay_0OffVal,Relay_0YOn,Relay_0YOff,SineWave10_0Amp,SineWave10_0Bias,SineWave10_0Freq,SineWave10_0Phase,Saturation_0UpperSat,Saturation_0LowerSat,Step2_0Time,Step2_0Y0,Step2_0YFinal,SineWave11_0Amp,SineWave11_0Bias,SineWave11_0Freq,SineWave11_0Phase,Step3_0Time,Step3_0Y0,Step3_0YFinal,Constant_0Value,SineWave12_0Amp,SineWave12_0Bias,SineWave12_0Freq,SineWave12_0Phase,FixPtSwitch_0Threshold,Out1_1_,Out1_2_,Out2,Out3,Out4,Out5,Out6,Out7,Out8,Out9,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
0.78,1,0,1.40656,1.90656,0.906559,-0.22,0,3.31312,2.31312,3.31312,-4.22,2.4497,-4.22,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.40656,4.40656,0.906559,1.19557,0,3,12,0.5,0.1,2.5497,0,1,0,12
0.8,1,0,1.43471,1.93471,0.934712,-0.2,0,3.36942,2.36942,3.36942,-4.2,2.25114,-4.2,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.43471,4.43471,0.934712,1.21951,0,3,12,0.5,0.1,2.35114,0,1,0,12
0.82,1,0,1.46229,1.96229,0.962292,-0.18,0,3.42458,2.42458,3.42458,-4.18,2.04331,-4.18,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.46229,4.46229,0.962292,1.24295,0,3,12,0.5,0.1,2.14331,0,1,0,12
0.84,1,0,1.48929,1.98929,0.989286,-0.16,0,3.47857,2.47857,3.47857,-4.16,1.82701,-4.16,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.48929,4.48929,0.989286,1.26589,0,3,12,0.5,0.1,1.92701,0,1,0,12
0.86,1,0,1.51569,2.01569,1.01569,-0.14,0,3.53137,2.53137,3.53137,-4.14,1.60312,-4.14,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.51569,4.51569,1.01569,1.28833,0,3,12,0.5,0.1,1.70312,0,1,0,12
0.88,1,0,1.54148,2.04148,1.04148,-0.12,0,3.58296,2.58296,3.58296,-4.12,1.3725,-4.12,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.54148,4.54148,1.04148,1.31026,0,3,12,0.5,0.1,1.4725,0,1,0,12
0.9,1,0,1.56665,2.06665,1.06665,-0.1,0,3.63331,2.63331,3.63331,-4.1,1.13607,-4.1,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.56665,4.56665,1.06665,1.33166,0,3,12,0.5,0.1,1.23607,0,1,0,12
0.92,1,0,1.5912,2.0912,1.0912,-0.08,0,3.68241,2.68241,3.68241,-4.08,0.89476,-4.08,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.5912,4.5912,1.0912,1.35252,0,3,12,0.5,0.1,0.99476,0,1,0,12
0.94,1,0,1.61512,2.11512,1.11512,-0.06,0,3.73023,2.73023,3.73023,-4.06,0.649525,-4.06,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.61512,4.61512,1.11512,1.37285,0,3,12,0.5,0.1,0.749525,0,1,0,12
0.96,1,0,1.63838,2.13838,1.13838,-0.04,0,3.77677,2.77677,3.77677,-4.04,0.401333,-4.04,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.63838,4.63838,1.13838,1.39263,0,3.5,12,0.5,0.1,0.501333,0,1,0,12
0.98,1,0,1.66099,2.16099,1.16099,-0.02,0,3.82199,2.82199,3.82199,-4.02,0.151162,-4.02,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.66099,4.66099,1.16099,1.41185,0,3.5,12,0.5,0.1,0.251162,0,1,0,12
0.992041,1,0,1.67429,2.17429,1.17429,-0.00795858,0,3.84858,2.84858,3.84858,-4.00796,-1.63232e-011,-4.00796,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.67429,4.67429,1.17429,1.42315,1,3.5,12,0.5,0.1,0.1,0,1,0,12
0.992041,1,0,1.67429,2.17429,1.17429,-0.00795858,0,3.84858,2.84858,3.84858,-4.00796,-1.63232e-011,-4.00796,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.67429,4.67429,1.17429,1.42315,0,3.5,12,0.5,0.1,0.1,0,1,0,12
1,1,0,1.68294,2.18294,1.18294,0,0,3.86588,2.86588,3.86588,-4,-0.1,-4,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.68294,4.68294,1.18294,1.4305,1,3.5,12,0.5,4.89859e-016,4.89859e-016,0,1,0,12
1,1,0,1.68294,2.18294,1.18294,0,0,3.86588,2.86588,3.86588,-4,-0.1,-4,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.68294,4.68294,1.18294,1.4305,1,3.5,12,0.5,4.89859e-016,4.89859e-016,0,1,0,12
1.00796,1,0,1.69149,2.19149,1.19149,0.00795858,0,3.88298,2.88298,3.88298,-3.99204,-0.2,-3.99204,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.69149,4.69149,1.19149,1.43777,1,3.5,12,0.5,-0.1,-0.1,0,1,0,12
1.00796,1,0,1.69149,2.19149,1.19149,0.00795858,0,3.88298,2.88298,3.88298,-3.99204,-0.2,-3.99204,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.69149,4.69149,1.19149,1.43777,1,3.5,12,0.5,-0.1,-0.1,0,1,0,12
1.02,1,0,1.70422,2.20422,1.20422,0.02,0,3.90843,2.90843,3.90843,-3.98,-0.351162,-3.98,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.70422,4.70422,1.20422,1.44858,1,3.5,12,0.5,-0.1,-0.251162,0,1,0,12
1.04,1,0,1.72481,2.22481,1.22481,0.04,0,3.94962,2.94962,3.94962,-3.96,-0.601333,-3.96,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.72481,4.72481,1.22481,1.46609,1,3.5,12,0.5,-0.1,-0.501333,0,1,0,12
1.06,1,0,1.74471,2.24471,1.24471,0.06,0,3.98942,2.98942,3.98942,-3.94,-0.849525,-3.94,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.74471,4.74471,1.24471,1.483,1,3.5,12,0.5,-0.1,-0.749525,0,1,0,12
1.08,1,0,1.76392,2.26392,1.26392,0.08,0,4.02783,3.02783,4.02783,-3.92,-1.09476,-3.92,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.76392,4.76392,1.26392,1.49933,1,3.5,12,0.5,-0.1,-0.99476,0,1,0,12
1.1,1,0,1.78241,2.28241,1.28241,0.1,0,4.06483,3.06483,4.06483,-3.9,-1.33607,-3.9,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.78241,4.78241,1.28241,1.51505,1,3.5,12,0.5,-0.1,-1.23607,0,1,0,12
1.12,1,0,1.8002,2.3002,1.3002,0.12,0,4.1004,3.1004,4.1004,-3.88,-1.5725,-3.88,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.8002,4.8002,1.3002,1.53017,1,3.5,12,0.5,-0.1,-1.4725,0,1,0,12
1.14,1,0,1.81727,2.31727,1.31727,0.14,0,4.13453,3.13453,4.13453,-3.86,-1.80312,-3.86,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.81727,4.81727,1.31727,1.54468,1,3.5,12,0.5,-0.1,-1.70312,0,1,0,12
1.16,1,0,1.83361,2.33361,1.33361,0.16,0,4.16721,3.16721,4.16721,-3.84,-2.02701,-3.84,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.83361,4.83361,1.33361,1.55857,1,3.5,12,0.5,-0.1,-1.92701,0,1,0,12
1.18,1,0,1.84921,2.34921,1.34921,0.18,0,4.19842,3.19842,4.19842,-3.82,-2.24331,-3.82,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.84921,4.84921,1.34921,1.57183,1,3.5,12,0.5,-0.1,-2.14331,0,1,0,12
1.2,1,0,1.86408,2.36408,1.36408,0.2,0,4.22816,3.22816,4.22816,-3.8,-2.45114,-3.8,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.86408,4.86408,1.36408,1.58447,1,3.5,12,0.5,-0.1,-2.35114,0,1,0,12
1.22,1,0,1.8782,2.3782,1.3782,0.22,0,4.2564,3.2564,4.2564,-3.78,-2.6497,-3.78,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.8782,4.8782,1.3782,1.59647,1,4,12,0.5,-0.1,-2.5497,0,1,0,12
1.24,1,0,1.89157,2.39157,1.39157,0.24,0,4.28314,3.28314,4.28314,-3.76,-2.83819,-3.76,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.89157,4.89157,1.39157,1.60783,1,4,12,0.5,-0.1,-2.73819,0,1,0,12
1.26,1,0,1.90418,2.40418,1.40418,0.26,0,4.30836,3.30836,4.30836,-3.74,-3.01587,-3.74,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.90418,4.90418,1.40418,1.61855,1,4,12,0.5,-0.1,-2.91587,0,1,0,12
1.28,1,0,1.91603,2.41603,1.41603,0.28,0,4.33206,3.33206,4.33206,-3.72,-3.18205,-3.72,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.91603,4.91603,1.41603,1.62863,1,4,12,0.5,-0.1,-3.08205,0,1,0,12
1.3,1,0,1.92712,2.42712,1.42712,0.3,0,4.35423,3.35423,4.35423,-3.7,-3.33607,-3.7,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.92712,4.92712,1.42712,1.63805,1,4,12,0.5,-0.1,-3.23607,0,1,0,12
1.32,1,0,1.93743,2.43743,1.43743,0.32,0,4.37486,3.37486,4.37486,-3.68,-3.47731,-3.68,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.93743,4.93743,1.43743,1.64682,1,4,12,0.5,-0.1,-3.37731,0,1,0,12
1.34,1,0,1.94697,2.44697,1.44697,0.34,0,4.39394,3.39394,4.39394,-3.66,-3.60523,-3.66,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.94697,4.94697,1.44697,1.65492,1,4,12,0.5,-0.1,-3.50523,0,1,0,12
1.36,1,0,1.95573,2.45573,1.45573,0.36,0,4.41146,3.41146,4.41146,-3.64,-3.71931,-3.64,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.95573,4.95573,1.45573,1.66237,1,4,12,0.5,-0.1,-3.61931,0,1,0,12
1.38,1,0,1.96371,2.46371,1.46371,0.38,0,4.42741,3.42741,4.42741,-3.62,-3.81911,-3.62,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.96371,4.96371,1.46371,1.66915,1,4,12,0.5,-0.1,-3.71911,0,1,0,12
1.4,1,0,1.9709,2.4709,1.4709,0.4,0,4.4418,3.4418,4.4418,-3.6,-3.90423,-3.6,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.9709,4.9709,1.4709,1.67526,1,4,12,0.5,-0.1,-3.80423,0,1,0,12
1.42,1,0,1.9773,2.4773,1.4773,0.42,0,4.45461,3.45461,4.45461,-3.58,-3.97433,-3.58,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.9773,4.9773,1.4773,1.68071,1,4,12,0.5,-0.1,-3.87433,0,1,0,12
1.44,1,0,1.98292,2.48292,1.48292,0.44,0,4.46583,3.46583,4.46583,-3.56,-4.02915,-3.56,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.98292,4.98292,1.48292,1.68548,1,4,12,0.5,-0.1,-3.92915,0,1,0,12
1.46,1,0,1.98774,2.48774,1.48774,0.46,0,4.47547,3.47547,4.47547,-3.54,-4.06846,-3.54,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.98774,4.98774,1.48774,1.68958,1,4,12,0.5,-0.1,-3.96846,0,1,0,12
1.48,1,0,1.99176,2.49176,1.49176,0.48,0,4.48352,3.48352,4.48352,-3.52,-4.09211,-3.52,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.99176,4.99176,1.49176,1.693,1,4,12,0.5,-0.1,-3.99211,0,1,0,12
1.5,1,0,1.99499,2.49499,1.49499,0.5,0,4.48998,3.48998,4.48998,-3.5,-4.1,-3.5,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.99499,4.99499,1.49499,1.69574,1,4,12,0.5,-0.1,-4,0,1,0,12
1.52,1,0,1.99742,2.49742,1.49742,0.52,0,4.49484,3.49484,4.49484,-3.48,-4.09211,-3.48,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.99742,4.99742,1.49742,1.69781,1,4,12,0.5,-0.1,-3.99211,0,1,0,12
1.54,1,0,1.99905,2.49905,1.49905,0.54,0,4.4981,3.4981,4.4981,-3.46,-4.06846,-3.46,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.99905,4.99905,1.49905,1.69919,1,4,12,0.5,-0.1,-3.96846,0,1,0,12
1.56,1,0,1.99988,2.49988,1.49988,0.56,0,4.49977,3.49977,4.49977,-3.44,-4.02915,-3.44,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.99988,4.99988,1.49988,1.6999,1,4,12,0.5,-0.1,-3.92915,0,1,0,12
1.58,1,0,1.99992,2.49992,1.49992,0.58,0,4.49983,3.49983,4.49983,-3.42,-3.97433,-3.42,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.99992,4.99992,1.49992,1.69993,1,4,12,0.5,-0.1,-3.87433,0,1,0,12
1.6,1,0,1.99915,2.49915,1.49915,0.6,0,4.49829,3.49829,4.49829,-3.4,-3.90423,-3.4,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,2.99915,4.99915,1.49915,1.69928,1,4,12,0.5,-0.1,-3.80423,0,1,0,12
