"time","FMU_Interface_OUT0_PrimaryAngle","FMU_Interface_OUT1_SecondaryAngle","FMU_Interface_OUT2_PrimarySpeed","FMU_Interface_OUT3_SecondarySpeed","FMU_Interface_OUT4_PrimaryAcceleration","FMU_Interface_OUT5_SecondaryAcceleration","FMU_Interface_OUT6_PrimaryTorque","FMU_Interface_OUT7_SecondaryTorque","FMU_Interface_OUT8_TorqueFriction","FMU_Interface_OUT9_SpringActualAngle"
8.419,1.0387e+05,1.0387e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.792,77.766,149.14
8.42,1.0389e+05,1.0388e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.777,77.769,149.14
8.421,1.039e+05,1.039e+05,2200,2200,5.6841e-09,5.6841e-09,-10,87.77,77.769,149.14
8.422,1.0391e+05,1.0391e+05,2200,2200,0,0,-10,87.796,77.77,149.14
8.423,1.0393e+05,1.0392e+05,2200,2200,5.6841e-09,5.6841e-09,-10,87.782,77.772,149.14
8.424,1.0394e+05,1.0394e+05,2200,2200,2.842e-09,2.842e-09,-10,87.76,77.771,149.14
8.425,1.0395e+05,1.0395e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.787,77.77,149.14
8.426,1.0397e+05,1.0396e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.787,77.771,149.14
8.427,1.0398e+05,1.0398e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.763,77.771,149.14
8.428,1.0399e+05,1.0399e+05,2200,2200,6.6643e-14,6.6643e-14,-10,87.77,77.77,149.14
8.429,1.0401e+05,1.04e+05,2200,2200,-6.6654e-14,-6.6654e-14,-10,87.761,77.769,149.14
8.43,1.0402e+05,1.0402e+05,2200,2200,-6.6665e-14,-6.6665e-14,-10,87.745,77.768,149.14
8.431,1.0403e+05,1.0403e+05,2200,2200,-6.6676e-14,-6.6676e-14,-10,87.764,77.766,149.14
8.432,1.0405e+05,1.0404e+05,2200,2200,-6.6686e-14,-6.6686e-14,-10,87.764,77.765,149.14
8.433,1.0406e+05,1.0406e+05,2200,2200,0,0,-10,87.747,77.765,149.14
8.434,1.0407e+05,1.0407e+05,2200,2200,0,0,-10,87.759,77.765,149.14
8.435,1.0409e+05,1.0408e+05,2200,2200,0,0,-10,87.765,77.765,149.14
8.436,1.041e+05,1.041e+05,2200,2200,0,0,-10,87.756,77.765,149.14
8.437,1.0411e+05,1.0411e+05,2200,2200,0,0,-10,87.756,77.765,149.14
8.438,1.0413e+05,1.0412e+05,2200,2200,0,0,-10,87.763,77.765,149.14
8.439,1.0414e+05,1.0413e+05,2200,2200,0,0,-10,87.777,77.765,149.14
8.44,1.0415e+05,1.0415e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.777,77.767,149.14
8.441,1.0416e+05,1.0416e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.766,77.767,149.14
8.442,1.0418e+05,1.0417e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.775,77.767,149.14
8.443,1.0419e+05,1.0419e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.777,77.769,149.14
8.444,1.042e+05,1.042e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.766,77.769,149.14
8.445,1.0422e+05,1.0421e+05,2200,2200,5.6841e-09,5.6841e-09,-10,87.777,77.768,149.14
8.446,1.0423e+05,1.0423e+05,2200,2200,2.842e-09,2.842e-09,-10,87.777,77.769,149.14
8.447,1.0424e+05,1.0424e+05,2200,2200,2.842e-09,2.842e-09,-10,87.762,77.768,149.14
8.448,1.0426e+05,1.0425e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.775,77.768,149.14
8.449,1.0427e+05,1.0427e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.771,77.768,149.14
8.45,1.0428e+05,1.0428e+05,2200,2200,6.688e-14,6.688e-14,-10,87.748,77.767,149.14
8.451,1.043e+05,1.0429e+05,2200,2200,6.6891e-14,6.6891e-14,-10,87.762,77.766,149.14
8.452,1.0431e+05,1.0431e+05,2200,2200,6.6901e-14,6.6901e-14,-10,87.772,77.766,149.14
8.453,1.0432e+05,1.0432e+05,2200,2200,-6.6912e-14,-6.6912e-14,-10,87.755,77.766,149.14
8.454,1.0434e+05,1.0433e+05,2200,2200,0,0,-10,87.759,77.765,149.14
8.455,1.0435e+05,1.0435e+05,2200,2200,0,0,-10,87.765,77.765,149.14
8.456,1.0436e+05,1.0436e+05,2200,2200,0,0,-10,87.757,77.765,149.14
8.457,1.0438e+05,1.0437e+05,2200,2200,0,0,-10,87.761,77.765,149.14
8.458,1.0439e+05,1.0439e+05,2200,2200,0,0,-10,87.765,77.765,149.14
8.459,1.044e+05,1.044e+05,2200,2200,0,0,-10,87.762,77.765,149.14
8.46,1.0442e+05,1.0441e+05,2200,2200,0,0,-10,87.77,77.766,149.14
8.461,1.0443e+05,1.0443e+05,2200,2200,0,0,-10,87.771,77.766,149.14
8.462,1.0444e+05,1.0444e+05,2200,2200,0,0,-10,87.768,77.766,149.14
8.463,1.0446e+05,1.0445e+05,2200,2200,0,0,-10,87.768,77.767,149.14
8.464,1.0447e+05,1.0446e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.765,77.767,149.14
8.465,1.0448e+05,1.0448e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.772,77.766,149.14
8.466,1.045e+05,1.0449e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.774,77.767,149.14
8.467,1.0451e+05,1.045e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.762,77.767,149.14
8.468,1.0452e+05,1.0452e+05,2200,2200,5.6841e-09,5.6841e-09,-10,87.767,77.766,149.14
8.469,1.0454e+05,1.0453e+05,2200,2200,2.842e-09,2.842e-09,-10,87.773,77.767,149.14
8.47,1.0455e+05,1.0454e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.757,77.766,149.14
8.471,1.0456e+05,1.0456e+05,2200,2200,2.842e-09,2.842e-09,-10,87.76,77.765,149.14
8.472,1.0457e+05,1.0457e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.769,77.765,149.14
8.473,1.0459e+05,1.0458e+05,2200,2200,6.7128e-14,6.7128e-14,-10,87.758,77.765,149.14
8.474,1.046e+05,1.046e+05,2200,2200,-6.7138e-14,-6.7138e-14,-10,87.762,77.765,149.14
8.475,1.0461e+05,1.0461e+05,2200,2200,6.7149e-14,6.7149e-14,-10,87.768,77.765,149.14
8.476,1.0463e+05,1.0462e+05,2200,2200,-6.716e-14,-6.716e-14,-10,87.755,77.765,149.14
8.477,1.0464e+05,1.0464e+05,2200,2200,-6.7171e-14,-6.7171e-14,-10,87.759,77.764,149.14
8.478,1.0465e+05,1.0465e+05,2200,2200,0,0,-10,87.769,77.764,149.14
8.479,1.0467e+05,1.0466e+05,2200,2200,0,0,-10,87.761,77.764,149.14
8.48,1.0468e+05,1.0468e+05,2200,2200,0,0,-10,87.762,77.764,149.14
8.481,1.0469e+05,1.0469e+05,2200,2200,0,0,-10,87.769,77.765,149.14
8.482,1.0471e+05,1.047e+05,2200,2200,0,0,-10,87.766,77.765,149.14
8.483,1.0472e+05,1.0472e+05,2200,2200,0,0,-10,87.765,77.765,149.14
8.484,1.0473e+05,1.0473e+05,2200,2200,0,0,-10,87.765,77.765,149.14
8.485,1.0475e+05,1.0474e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.765,77.765,149.14
8.486,1.0476e+05,1.0476e+05,2200,2200,0,0,-10,87.77,77.765,149.14
8.487,1.0477e+05,1.0477e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.766,77.765,149.14
8.488,1.0479e+05,1.0478e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.764,77.765,149.14
8.489,1.048e+05,1.0479e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.768,77.765,149.14
8.49,1.0481e+05,1.0481e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.761,77.765,149.14
8.491,1.0483e+05,1.0482e+05,2200,2200,5.6841e-09,5.6841e-09,-10,87.762,77.765,149.14
8.492,1.0484e+05,1.0483e+05,2200,2200,2.842e-09,2.842e-09,-10,87.768,77.765,149.14
8.493,1.0485e+05,1.0485e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.759,77.764,149.14
8.494,1.0487e+05,1.0486e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.76,77.764,149.14
8.495,1.0488e+05,1.0487e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.769,77.764,149.14
8.496,1.0489e+05,1.0489e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.759,77.764,149.14
8.497,1.0491e+05,1.049e+05,2200,2200,6.7386e-14,6.7386e-14,-10,87.757,77.764,149.14
8.498,1.0492e+05,1.0491e+05,2200,2200,-6.7396e-14,-6.7396e-14,-10,87.767,77.764,149.14
8.499,1.0493e+05,1.0493e+05,2200,2200,-6.7407e-14,-6.7407e-14,-10,87.762,77.764,149.14
8.5,1.0495e+05,1.0494e+05,2200,2200,-6.7418e-14,-6.7418e-14,-10,87.76,77.764,149.14
8.501,1.0496e+05,1.0495e+05,2200,2200,0,0,-10,87.767,77.764,149.14
8.502,1.0497e+05,1.0497e+05,2200,2200,0,0,-10,87.762,77.764,149.14
8.503,1.0498e+05,1.0498e+05,2200,2200,0,0,-10,87.762,77.764,149.14
8.504,1.05e+05,1.0499e+05,2200,2200,0,0,-10,87.766,77.764,149.14
8.505,1.0501e+05,1.0501e+05,2200,2200,0,0,-10,87.762,77.764,149.14
8.506,1.0502e+05,1.0502e+05,2200,2200,0,0,-10,87.763,77.764,149.14
8.507,1.0504e+05,1.0503e+05,2200,2200,0,0,-10,87.766,77.764,149.14
8.508,1.0505e+05,1.0505e+05,2200,2200,0,0,-10,87.763,77.764,149.14
8.509,1.0506e+05,1.0506e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.764,77.764,149.14
8.51,1.0508e+05,1.0507e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.762,77.764,149.14
8.511,1.0509e+05,1.0509e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.76,77.763,149.14
8.512,1.051e+05,1.051e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.766,77.763,149.14
8.513,1.0512e+05,1.0511e+05,2200,2200,5.6841e-09,5.6841e-09,-10,87.762,77.763,149.14
8.514,1.0513e+05,1.0512e+05,2200,2200,2.842e-09,2.842e-09,-10,87.758,77.763,149.14
8.515,1.0514e+05,1.0514e+05,2200,2200,2.842e-09,2.842e-09,-10,87.765,77.763,149.14
8.516,1.0516e+05,1.0515e+05,2200,2200,2.842e-09,2.842e-09,-10,87.761,77.763,149.14
8.517,1.0517e+05,1.0516e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.757,77.763,149.14
8.518,1.0518e+05,1.0518e+05,2200,2200,6.7612e-14,6.7612e-14,-10,87.764,77.763,149.14
8.519,1.052e+05,1.0519e+05,2200,2200,6.7622e-14,6.7622e-14,-10,87.761,77.763,149.14
8.52,1.0521e+05,1.052e+05,2200,2200,6.7633e-14,6.7633e-14,-10,87.758,77.762,149.14
8.521,1.0522e+05,1.0522e+05,2200,2200,-6.7644e-14,-6.7644e-14,-10,87.766,77.762,149.14
8.522,1.0524e+05,1.0523e+05,2200,2200,-6.7655e-14,-6.7655e-14,-10,87.762,77.763,149.14
8.523,1.0525e+05,1.0524e+05,2200,2200,0,0,-10,87.758,77.762,149.14
8.524,1.0526e+05,1.0526e+05,2200,2200,-6.7676e-14,-6.7676e-14,-10,87.765,77.762,149.14
8.525,1.0528e+05,1.0527e+05,2200,2200,0,0,-10,87.763,77.762,149.14
8.526,1.0529e+05,1.0528e+05,2200,2200,0,0,-10,87.76,77.762,149.14
8.527,1.053e+05,1.053e+05,2200,2200,0,0,-10,87.764,77.762,149.14
8.528,1.0532e+05,1.0531e+05,2200,2200,0,0,-10,87.762,77.762,149.14
8.529,1.0533e+05,1.0532e+05,2200,2200,0,0,-10,87.761,77.762,149.14
8.53,1.0534e+05,1.0534e+05,2200,2200,0,0,-10,87.763,77.762,149.14
8.531,1.0536e+05,1.0535e+05,2200,2200,0,0,-10,87.76,77.762,149.14
8.532,1.0537e+05,1.0536e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.761,77.762,149.14
8.533,1.0538e+05,1.0538e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.762,77.762,149.14
8.534,1.0539e+05,1.0539e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.759,77.762,149.14
8.535,1.0541e+05,1.054e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.762,77.762,149.14
8.536,1.0542e+05,1.0542e+05,2200,2200,5.6841e-09,5.6841e-09,-10,87.761,77.762,149.14
8.537,1.0543e+05,1.0543e+05,2200,2200,2.842e-09,2.842e-09,-10,87.758,77.762,149.14
8.538,1.0545e+05,1.0544e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.762,77.761,149.14
8.539,1.0546e+05,1.0545e+05,2200,2200,2.842e-09,2.842e-09,-10,87.761,77.762,149.14
8.54,1.0547e+05,1.0547e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.757,77.761,149.14
8.541,1.0549e+05,1.0548e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.762,77.761,149.14
8.542,1.055e+05,1.0549e+05,2200,2200,6.787e-14,6.787e-14,-10,87.762,77.761,149.14
8.543,1.0551e+05,1.0551e+05,2200,2200,6.7881e-14,6.7881e-14,-10,87.757,77.761,149.14
8.544,1.0553e+05,1.0552e+05,2200,2200,-6.7892e-14,-6.7892e-14,-10,87.762,77.761,149.14
8.545,1.0554e+05,1.0553e+05,2200,2200,-6.7902e-14,-6.7902e-14,-10,87.762,77.761,149.14
8.546,1.0555e+05,1.0555e+05,2200,2200,0,0,-10,87.758,77.761,149.14
8.547,1.0557e+05,1.0556e+05,2200,2200,0,0,-10,87.762,77.761,149.14
8.548,1.0558e+05,1.0557e+05,2200,2200,0,0,-10,87.761,77.761,149.14
8.549,1.0559e+05,1.0559e+05,2200,2200,0,0,-10,87.758,77.761,149.14
8.55,1.0561e+05,1.056e+05,2200,2200,0,0,-10,87.761,77.761,149.14
8.551,1.0562e+05,1.0561e+05,2200,2200,0,0,-10,87.76,77.761,149.14
8.552,1.0563e+05,1.0563e+05,2200,2200,0,0,-10,87.758,77.761,149.14
8.553,1.0565e+05,1.0564e+05,2200,2200,0,0,-10,87.76,77.761,149.14
8.554,1.0566e+05,1.0565e+05,2200,2200,0,0,-10,87.759,77.76,149.14
8.555,1.0567e+05,1.0567e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.759,77.76,149.14
8.556,1.0569e+05,1.0568e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.76,77.76,149.14
8.557,1.057e+05,1.0569e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.758,77.76,149.14
8.558,1.0571e+05,1.0571e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.759,77.76,149.14
8.559,1.0573e+05,1.0572e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.76,77.76,149.14
8.56,1.0574e+05,1.0573e+05,2200,2200,5.6841e-09,5.6841e-09,-10,87.757,77.76,149.14
8.561,1.0575e+05,1.0575e+05,2200,2200,2.842e-09,2.842e-09,-10,87.759,77.76,149.14
8.562,1.0577e+05,1.0576e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.761,77.76,149.14
8.563,1.0578e+05,1.0577e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.757,77.76,149.14
8.564,1.0579e+05,1.0578e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.759,77.76,149.14
8.565,1.058e+05,1.058e+05,2200,2200,6.8117e-14,6.8117e-14,-10,87.76,77.76,149.14
8.566,1.0582e+05,1.0581e+05,2200,2200,-6.8128e-14,-6.8128e-14,-10,87.756,77.76,149.14
8.567,1.0583e+05,1.0582e+05,2200,2200,-6.8139e-14,-6.8139e-14,-10,87.759,77.759,149.14
8.568,1.0584e+05,1.0584e+05,2200,2200,-6.815e-14,-6.815e-14,-10,87.761,77.76,149.14
8.569,1.0586e+05,1.0585e+05,2200,2200,-6.8161e-14,-6.8161e-14,-10,87.756,77.759,149.14
8.57,1.0587e+05,1.0586e+05,2200,2200,0,0,-10,87.759,77.759,149.14
8.571,1.0588e+05,1.0588e+05,2200,2200,0,0,-10,87.76,77.759,149.14
8.572,1.059e+05,1.0589e+05,2200,2200,0,0,-10,87.757,77.759,149.14
8.573,1.0591e+05,1.059e+05,2200,2200,0,0,-10,87.758,77.759,149.14
8.574,1.0592e+05,1.0592e+05,2200,2200,0,0,-10,87.759,77.759,149.14
8.575,1.0594e+05,1.0593e+05,2200,2200,0,0,-10,87.757,77.759,149.14
8.576,1.0595e+05,1.0594e+05,2200,2200,0,0,-10,87.759,77.759,149.14
8.577,1.0596e+05,1.0596e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.758,77.759,149.14
8.578,1.0598e+05,1.0597e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.757,77.759,149.14
8.579,1.0599e+05,1.0598e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.758,77.759,149.14
8.58,1.06e+05,1.06e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.757,77.759,149.14
8.581,1.0602e+05,1.0601e+05,2200,2200,5.6841e-09,5.6841e-09,-10,87.757,77.758,149.14
8.582,1.0603e+05,1.0602e+05,2200,2200,2.842e-09,2.842e-09,-10,87.759,77.758,149.14
8.583,1.0604e+05,1.0604e+05,2200,2200,2.842e-09,2.842e-09,-10,87.756,77.758,149.14
8.584,1.0606e+05,1.0605e+05,2200,2200,2.842e-09,2.842e-09,-10,87.757,77.758,149.14
8.585,1.0607e+05,1.0606e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.759,77.758,149.14
8.586,1.0608e+05,1.0608e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.756,77.758,149.14
8.587,1.061e+05,1.0609e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.756,77.758,149.14
8.588,1.0611e+05,1.061e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.759,77.758,149.14
8.589,1.0612e+05,1.0611e+05,2200,2200,-6.8376e-14,-6.8376e-14,-10,87.756,77.758,149.14
8.59,1.0614e+05,1.0613e+05,2200,2200,-6.8386e-14,-6.8386e-14,-10,87.756,77.758,149.14
8.591,1.0615e+05,1.0614e+05,2200,2200,-6.8397e-14,-6.8397e-14,-10,87.758,77.758,149.14
8.592,1.0616e+05,1.0615e+05,2200,2200,-6.8408e-14,-6.8408e-14,-10,87.755,77.758,149.14
8.593,1.0617e+05,1.0617e+05,2200,2200,0,0,-10,87.756,77.758,149.14
8.594,1.0619e+05,1.0618e+05,2200,2200,0,0,-10,87.758,77.757,149.14
8.595,1.062e+05,1.0619e+05,2200,2200,0,0,-10,87.755,77.757,149.14
8.596,1.0621e+05,1.0621e+05,2200,2200,0,0,-10,87.756,77.757,149.14
8.597,1.0623e+05,1.0622e+05,2200,2200,0,0,-10,87.757,77.757,149.14
8.598,1.0624e+05,1.0623e+05,2200,2200,0,0,-10,87.755,77.757,149.14
8.599,1.0625e+05,1.0625e+05,2200,2200,0,0,-10,87.756,77.757,149.14
8.6,1.0627e+05,1.0626e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.756,77.757,149.14
8.601,1.0628e+05,1.0627e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.755,77.757,149.14
8.602,1.0629e+05,1.0629e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.756,77.757,149.14
8.603,1.0631e+05,1.063e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.756,77.757,149.14
8.604,1.0632e+05,1.0631e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.754,77.757,149.14
8.605,1.0633e+05,1.0633e+05,2200,2200,5.6841e-09,5.6841e-09,-10,87.756,77.757,149.14
8.606,1.0635e+05,1.0634e+05,2200,2200,2.842e-09,2.842e-09,-10,87.755,77.756,149.14
8.607,1.0636e+05,1.0635e+05,2200,2200,2.842e-09,2.842e-09,-10,87.754,77.756,149.14
8.608,1.0637e+05,1.0637e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.756,77.756,149.14
8.609,1.0639e+05,1.0638e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.755,77.756,149.14
8.61,1.064e+05,1.0639e+05,2200,2200,6.8601e-14,6.8601e-14,-10,87.754,77.756,149.14
8.611,1.0641e+05,1.0641e+05,2200,2200,6.8612e-14,6.8612e-14,-10,87.756,77.756,149.14
8.612,1.0643e+05,1.0642e+05,2200,2200,6.8623e-14,6.8623e-14,-10,87.754,77.756,149.14
8.613,1.0644e+05,1.0643e+05,2200,2200,-6.8634e-14,-6.8634e-14,-10,87.754,77.756,149.14
8.614,1.0645e+05,1.0644e+05,2200,2200,-6.8645e-14,-6.8645e-14,-10,87.756,77.756,149.14
8.615,1.0647e+05,1.0646e+05,2200,2200,0,0,-10,87.754,77.756,149.14
8.616,1.0648e+05,1.0647e+05,2200,2200,0,0,-10,87.754,77.756,149.14
8.617,1.0649e+05,1.0648e+05,2200,2200,0,0,-10,87.755,77.756,149.14
8.618,1.0651e+05,1.065e+05,2200,2200,0,0,-10,87.754,77.755,149.14
8.619,1.0652e+05,1.0651e+05,2200,2200,0,0,-10,87.754,77.755,149.14
8.62,1.0653e+05,1.0652e+05,2200,2200,0,0,-10,87.755,77.755,149.14
8.621,1.0655e+05,1.0654e+05,2200,2200,0,0,-10,87.753,77.755,149.14
8.622,1.0656e+05,1.0655e+05,2200,2200,0,0,-10,87.754,77.755,149.14
8.623,1.0657e+05,1.0656e+05,2200,2200,0,0,-10,87.754,77.755,149.14
8.624,1.0658e+05,1.0658e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.753,77.755,149.14
8.625,1.066e+05,1.0659e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.754,77.755,149.14
8.626,1.0661e+05,1.066e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.754,77.755,149.14
8.627,1.0662e+05,1.0662e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.753,77.755,149.14
8.628,1.0664e+05,1.0663e+05,2200,2200,5.6841e-09,5.6841e-09,-10,87.754,77.755,149.14
8.629,1.0665e+05,1.0664e+05,2200,2200,2.842e-09,2.842e-09,-10,87.753,77.754,149.14
8.63,1.0666e+05,1.0666e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.752,77.754,149.14
8.631,1.0668e+05,1.0667e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.754,77.754,149.14
8.632,1.0669e+05,1.0668e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.753,77.754,149.14
8.633,1.067e+05,1.067e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.752,77.754,149.14
8.634,1.0672e+05,1.0671e+05,2200,2200,-6.886e-14,-6.886e-14,-10,87.754,77.754,149.14
8.635,1.0673e+05,1.0672e+05,2200,2200,-6.887e-14,-6.887e-14,-10,87.753,77.754,149.14
8.636,1.0674e+05,1.0674e+05,2200,2200,-6.8882e-14,-6.8882e-14,-10,87.752,77.754,149.14
8.637,1.0676e+05,1.0675e+05,2200,2200,-6.8892e-14,-6.8892e-14,-10,87.753,77.754,149.14
8.638,1.0677e+05,1.0676e+05,2200,2200,0,0,-10,87.752,77.754,149.14
8.639,1.0678e+05,1.0677e+05,2200,2200,0,0,-10,87.751,77.753,149.14
8.64,1.068e+05,1.0679e+05,2200,2200,0,0,-10,87.753,77.753,149.14
8.641,1.0681e+05,1.068e+05,2200,2200,0,0,-10,87.752,77.753,149.14
8.642,1.0682e+05,1.0681e+05,2200,2200,0,0,-10,87.751,77.753,149.14
8.643,1.0684e+05,1.0683e+05,2200,2200,0,0,-10,87.753,77.753,149.14
8.644,1.0685e+05,1.0684e+05,2200,2200,0,0,-10,87.752,77.753,149.14
8.645,1.0686e+05,1.0685e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.751,77.753,149.14
8.646,1.0688e+05,1.0687e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.752,77.753,149.14
8.647,1.0689e+05,1.0688e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.751,77.753,149.14
8.648,1.069e+05,1.0689e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.751,77.753,149.14
8.649,1.0692e+05,1.0691e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.752,77.753,149.14
8.65,1.0693e+05,1.0692e+05,2200,2200,5.6841e-09,5.6841e-09,-10,87.751,77.752,149.14
8.651,1.0694e+05,1.0693e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.751,77.752,149.14
8.652,1.0696e+05,1.0695e+05,2200,2200,5.6841e-09,5.6841e-09,-10,87.751,77.752,149.14
8.653,1.0697e+05,1.0696e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.75,77.752,149.14
8.654,1.0698e+05,1.0697e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.751,77.752,149.14
8.655,1.0699e+05,1.0699e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.751,77.752,149.14
8.656,1.0701e+05,1.07e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.75,77.752,149.14
8.657,1.0702e+05,1.0701e+05,2200,2200,6.9107e-14,6.9107e-14,-10,87.751,77.752,149.14
8.658,1.0703e+05,1.0703e+05,2200,2200,-6.9118e-14,-6.9118e-14,-10,87.751,77.752,149.14
8.659,1.0705e+05,1.0704e+05,2200,2200,-6.9129e-14,-6.9129e-14,-10,87.749,77.752,149.14
8.66,1.0706e+05,1.0705e+05,2200,2200,-6.914e-14,-6.914e-14,-10,87.751,77.752,149.14
8.661,1.0707e+05,1.0707e+05,2200,2200,0,0,-10,87.75,77.751,149.14
8.662,1.0709e+05,1.0708e+05,2200,2200,0,0,-10,87.749,77.751,149.14
8.663,1.071e+05,1.0709e+05,2200,2200,0,0,-10,87.75,77.751,149.14
8.664,1.0711e+05,1.071e+05,2200,2200,0,0,-10,87.75,77.751,149.14
8.665,1.0713e+05,1.0712e+05,2200,2200,0,0,-10,87.749,77.751,149.14
8.666,1.0714e+05,1.0713e+05,2200,2200,0,0,-10,87.75,77.751,149.14
8.667,1.0715e+05,1.0714e+05,2200,2200,0,0,-10,87.75,77.751,149.14
8.668,1.0717e+05,1.0716e+05,2200,2200,0,0,-10,87.749,77.751,149.14
8.669,1.0718e+05,1.0717e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.75,77.751,149.14
8.67,1.0719e+05,1.0718e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.749,77.751,149.14
8.671,1.0721e+05,1.072e+05,2200,2200,-2.8421e-09,-2.8421e-09,-10,87.749,77.75,149.14
8.672,1.0722e+05,1.0721e+05,2200,2200,2.8421e-09,2.8421e-09,-10,87.749,77.75,149.14
8.673,1.0723e+05,1.0722e+05,2200,2200,5.6841e-09,5.6841e-09,-10,87.749,77.75,149.14
8.674,1.0725e+05,1.0724e+05,2200,2200,2.842e-09,2.842e-09,-10,87.749,77.75,149.14
8.675,1.0726e+05,1.0725e+05,2200,2200,2.842e-09,2.842e-09,-10,87.749,77.75,149.14
8.676,1.0727e+05,1.0726e+05,2200,2200,2.842e-09,2.842e-09,-10,87.748,77.75,149.14
8.677,1.0729e+05,1.0728e+05,2200,2200,-2.842e-09,-2.842e-09,-10,87.748,77.75,149.14
