"Time","step","y","y2","y3","y1","y4","y5","y6","Q","QI"
8.990000000000000E+00,1,0,0,0,34,1,1,1,0,1
9.000000000000000E+00,1,0,0,0,34,1,1,1,0,1
9.010000000000000E+00,1,1,1,0,36,1,0,0,1,0
9.020000000000000E+00,1,1,1,0,36,1,0,0,1,0
9.029999999999999E+00,1,1,1,0,36,1,0,0,1,0
9.039999999999999E+00,1,1,1,0,36,1,0,0,1,0
9.050000000000001E+00,1,1,1,0,36,1,0,0,1,0
9.060000000000000E+00,1,1,1,0,36,1,0,0,1,0
9.070000000000000E+00,1,1,1,0,36,1,0,0,1,0
9.080000000000000E+00,1,1,1,0,36,1,0,0,1,0
9.090000000000000E+00,1,1,1,0,36,1,0,0,1,0
9.100000000000000E+00,1,1,1,0,36,1,0,0,1,0
9.109999999999999E+00,1,1,1,0,36,1,0,0,1,0
9.119999999999999E+00,1,1,1,0,36,1,0,0,1,0
9.130000000000001E+00,1,1,1,0,36,1,0,0,1,0
9.140000000000001E+00,1,1,1,0,36,1,0,0,1,0
9.150000000000000E+00,1,1,1,0,36,1,0,0,1,0
9.160000000000000E+00,1,1,1,0,36,1,0,0,1,0
9.170000000000000E+00,1,1,1,0,36,1,0,0,1,0
9.180000000000000E+00,1,1,1,0,36,1,0,0,1,0
9.190000000000000E+00,1,1,1,0,36,1,0,0,1,0
9.199999999999999E+00,1,1,1,0,36,1,0,0,1,0
9.210000000000001E+00,1,0,1,0,36,1,0,0,1,0
9.220000000000001E+00,1,0,1,0,36,1,0,0,1,0
9.230000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.240000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.250000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.260000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.270000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.279999999999999E+00,1,0,1,0,36,1,0,0,1,0
9.289999999999999E+00,1,0,1,0,36,1,0,0,1,0
9.300000000000001E+00,1,0,1,0,36,1,0,0,1,0
9.310000000000000E+00,1,0,1,0,36,1,0,0,0,1
9.320000000000000E+00,1,0,1,0,36,1,0,0,0,1
9.330000000000000E+00,1,0,1,0,36,1,0,0,0,1
9.340000000000000E+00,1,0,1,0,36,1,0,0,0,1
9.350000000000000E+00,1,0,1,0,36,1,0,0,0,1
9.359999999999999E+00,1,0,1,0,36,1,0,0,0,1
9.369999999999999E+00,1,0,1,0,36,1,0,0,0,1
9.380000000000001E+00,1,0,1,0,36,1,0,0,0,1
9.390000000000001E+00,1,0,1,0,36,1,0,0,0,1
9.400000000000000E+00,1,0,1,0,36,1,0,0,0,1
9.410000000000000E+00,1,0,1,0,36,1,0,0,0,1
9.420000000000000E+00,1,0,1,0,36,1,0,0,0,1
9.430000000000000E+00,1,0,1,0,36,1,0,0,0,1
9.440000000000000E+00,1,0,1,0,36,1,0,0,0,1
9.449999999999999E+00,1,0,1,0,36,1,0,0,0,1
9.460000000000001E+00,1,0,1,0,36,1,0,0,0,1
9.470000000000001E+00,1,0,1,0,36,1,0,0,0,1
9.480000000000000E+00,1,0,1,0,36,1,0,0,0,1
9.490000000000000E+00,1,0,1,0,36,1,0,0,0,1
9.500000000000000E+00,1,0,1,0,36,1,0,0,0,1
9.510000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.520000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.529999999999999E+00,1,0,1,0,36,1,0,0,1,0
9.539999999999999E+00,1,0,1,0,36,1,0,0,1,0
9.550000000000001E+00,1,0,1,0,36,1,0,0,1,0
9.560000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.570000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.580000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.590000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.600000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.609999999999999E+00,1,0,1,0,36,1,0,0,1,0
9.619999999999999E+00,1,0,1,0,36,1,0,0,1,0
9.630000000000001E+00,1,0,1,0,36,1,0,0,1,0
9.640000000000001E+00,1,0,1,0,36,1,0,0,1,0
9.650000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.660000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.670000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.680000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.690000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.699999999999999E+00,1,0,1,0,36,1,0,0,1,0
9.710000000000001E+00,1,0,1,0,36,1,0,0,1,0
9.720000000000001E+00,1,0,1,0,36,1,0,0,1,0
9.730000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.740000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.750000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.760000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.770000000000000E+00,1,0,1,0,36,1,0,0,1,0
9.779999999999999E+00,1,0,1,0,36,1,0,0,1,0
9.789999999999999E+00,1,0,1,0,36,1,0,0,1,0
9.800000000000001E+00,1,0,1,0,36,1,0,0,1,0
9.810000000000000E+00,1,0,0,0,38,1,1,0,0,1
9.820000000000000E+00,1,0,0,0,38,1,1,0,0,1
9.830000000000000E+00,1,0,0,0,38,1,1,0,0,1
9.840000000000000E+00,1,0,0,0,38,1,1,0,0,1
9.850000000000000E+00,1,0,0,0,38,1,1,0,0,1
9.859999999999999E+00,1,0,0,0,38,1,1,0,0,1
9.869999999999999E+00,1,0,0,0,38,1,1,0,0,1
9.880000000000001E+00,1,0,0,0,38,1,1,0,0,1
9.890000000000001E+00,1,0,0,0,38,1,1,0,0,1
9.900000000000000E+00,1,0,0,0,38,1,1,0,0,1
9.910000000000000E+00,1,0,0,0,38,1,1,0,0,1
9.920000000000000E+00,1,0,0,0,38,1,1,0,0,1
9.930000000000000E+00,1,0,0,0,38,1,1,0,0,1
9.940000000000000E+00,1,0,0,0,38,1,1,0,0,1
9.949999999999999E+00,1,0,0,0,38,1,1,0,0,1
9.960000000000001E+00,1,0,0,0,38,1,1,0,0,1
9.970000000000001E+00,1,0,0,0,38,1,1,0,0,1
9.980000000000000E+00,1,0,0,0,38,1,1,0,0,1
9.990000000000000E+00,1,0,0,0,38,1,1,0,0,1
1.000000000000000E+01,1,0,0,0,38,1,1,0,0,1
