    "time","egsCarSpeed", "egsGear","egsState","egsTargetGear","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","valves_mv1","valves_mv2","valves_mv3"
      24.4,   166.291,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.42,   166.357,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.44,   166.422,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.46,   166.487,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.48,   166.553,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
      24.5,   166.618,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.52,   166.683,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.54,   166.748,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.56,   166.813,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.58,   166.878,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
      24.6,   166.943,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.62,   167.008,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.64,   167.073,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.66,   167.138,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.68,   167.203,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
      24.7,   167.268,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.72,   167.332,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.74,   167.397,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.76,   167.462,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.78,   167.521,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
      24.8,   167.584,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.82,   167.625,         5,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     24.84,   167.642,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.86,   167.041,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.88,    167.36,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      24.9,   167.724,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.92,   167.762,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.94,   167.728,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.96,   167.712,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     24.98,   167.705,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
        25,   167.679,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.02,   167.646,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.04,   167.609,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.06,   167.571,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.08,   167.533,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.1,   167.494,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.12,   167.455,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.14,   167.417,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.16,   167.378,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.18,   167.339,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.2,     167.3,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.22,   167.262,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.24,   167.223,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.26,   167.184,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.28,   167.145,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.3,   167.107,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.32,   167.068,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.34,   167.029,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.36,   166.991,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.38,   166.952,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.4,   166.913,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.42,   166.875,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.44,   166.836,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.46,   166.798,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.48,   166.759,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.5,    166.72,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.52,   166.682,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.54,   166.643,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.56,   166.605,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.58,   166.566,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.6,   166.528,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.62,   166.489,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.64,   166.451,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.66,   166.412,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.68,   166.374,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.7,   166.335,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.72,   166.297,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.74,   166.258,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.76,    166.22,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.78,   166.182,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.8,   166.143,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.82,   166.105,         5,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.84,   166.066,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.86,   166.028,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.88,    165.99,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      25.9,   165.951,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.92,   165.913,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.94,   165.875,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.96,   165.837,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     25.98,   165.798,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
        26,    165.76,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.02,   165.722,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.04,   165.683,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.06,   165.645,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.08,   165.607,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      26.1,   165.569,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.12,   165.531,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.14,   165.492,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.16,   165.454,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.18,   165.416,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      26.2,   165.378,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.22,    165.34,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.24,   165.292,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.26,   165.234,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.28,   165.153,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      26.3,   165.029,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.32,   164.881,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.34,    164.66,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.36,   164.367,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.38,    163.95,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      26.4,   163.516,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.42,   163.059,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.44,   162.602,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.46,     162.1,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.48,   161.588,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      26.5,   161.062,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.52,   160.526,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.54,    159.99,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.56,   159.454,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.58,   158.919,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      26.6,   158.384,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.62,   157.849,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.64,   157.314,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.66,    156.78,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.68,   156.245,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      26.7,   155.711,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.72,   155.177,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.74,   154.643,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.76,   154.109,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.78,   153.575,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      26.8,   153.041,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.82,   152.508,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.84,   151.975,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.86,   151.442,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.88,   150.909,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      26.9,   150.376,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.92,   149.843,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.94,   149.311,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.96,   148.778,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     26.98,   148.246,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
        27,   147.714,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.02,   147.182,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.04,    146.65,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.06,   146.119,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.08,   145.587,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      27.1,   145.056,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.12,   144.525,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.14,   143.994,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.16,   143.463,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.18,   142.932,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      27.2,   142.402,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.22,   141.871,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.24,   141.341,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.26,   140.811,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.28,   140.281,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      27.3,   139.751,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.32,   139.221,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.34,   138.691,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.36,   138.162,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.38,   137.632,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      27.4,   137.103,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.42,   136.574,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.44,   136.045,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.46,   135.517,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.48,   134.988,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      27.5,   134.459,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.52,   133.931,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.54,   133.403,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.56,   132.875,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.58,   132.347,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      27.6,   131.819,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.62,   131.291,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.64,   130.763,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.66,   130.236,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.68,   129.709,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      27.7,   129.182,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.72,   128.655,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.74,   128.128,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.76,   127.601,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.78,   127.074,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      27.8,   126.548,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.82,   126.022,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.84,   125.495,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.86,   124.969,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.88,   124.443,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      27.9,   123.918,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.92,   123.392,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.94,   122.867,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.96,   122.341,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     27.98,   121.816,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
        28,   121.291,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.02,   120.766,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.04,   120.241,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.06,   119.717,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.08,   119.192,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      28.1,   118.668,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.12,   118.143,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.14,   117.619,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.16,   117.095,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.18,   116.571,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      28.2,   116.048,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.22,   115.524,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.24,       115,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.26,   114.477,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.28,   113.954,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      28.3,   113.431,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.32,   112.908,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.34,   112.385,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.36,   111.862,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.38,    111.34,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      28.4,   110.817,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.42,   110.295,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.44,   109.772,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.46,    109.25,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.48,   108.728,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      28.5,   108.206,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.52,   107.685,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.54,   107.163,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.56,   106.642,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.58,    106.12,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      28.6,   105.599,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.62,   105.078,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.64,   104.557,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.66,   104.036,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.68,   103.515,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      28.7,   102.994,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.72,   102.474,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.74,   101.953,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.76,   101.433,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.78,   100.913,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      28.8,   100.392,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.82,    99.873,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.84,    99.353,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.86,    98.833,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.88,    98.313,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      28.9,    97.794,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.92,    97.274,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.94,    96.755,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.96,    96.236,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     28.98,    95.716,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
        29,    95.197,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.02,    94.678,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.04,     94.16,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.06,    93.641,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.08,    93.122,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      29.1,    92.604,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.12,    92.086,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.14,    91.567,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.16,    91.049,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.18,    90.531,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      29.2,    90.013,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.22,    89.495,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.24,    88.977,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.26,     88.46,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.28,    87.942,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      29.3,    87.425,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.32,    86.907,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.34,     86.39,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.36,    85.873,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.38,    85.356,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      29.4,    84.839,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.42,    84.322,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.44,    83.805,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.46,    83.289,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.48,    82.772,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      29.5,    82.255,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.52,    81.739,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.54,    81.223,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.56,    80.707,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.58,     80.19,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      29.6,    79.674,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.62,    79.158,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.64,    78.643,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.66,    78.127,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.68,    77.611,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      29.7,    77.096,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.72,     76.58,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.74,    76.065,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.76,    75.549,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.78,    75.034,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      29.8,    74.519,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.82,    74.004,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.84,    73.489,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.86,    72.974,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.88,    72.459,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      29.9,    71.945,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.92,     71.43,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.94,    70.915,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.96,    70.401,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     29.98,    69.887,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
        30,    69.372,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     30.02,    68.858,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     30.04,    68.344,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     30.06,     67.83,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     30.08,    67.316,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      30.1,    66.802,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     30.12,    66.288,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     30.14,    65.775,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     30.16,    65.261,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
     30.18,    64.747,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
      30.2,    64.234,         6,         0,         6,         0,         0,         1,         0,         0,         1,         1,         1,         0
