"time","addr","datao","oeb","sync","vpab","we_n"
0.419,446,237,0,0,1,0
0.42,445,201,0,0,1,0
0.42,445,201,0,0,1,0
0.421,445,201,0,0,1,0
0.421,445,201,0,0,1,0
0.422,445,201,0,0,1,0
0.422,445,201,0,0,1,0
0.423,445,201,0,0,1,0
0.423,445,201,0,0,1,0
0.424,444,197,0,0,1,0
0.424,444,197,0,0,1,0
0.425,65530,196,0,0,0,1
0.425,65530,196,0,0,0,1
0.426,65530,196,1,0,0,1
0.426,65530,196,1,0,0,1
0.427,65531,196,1,0,0,1
0.427,65531,196,1,0,0,1
0.428,65531,196,1,0,0,1
0.428,65531,196,1,0,0,1
0.429,47106,196,1,1,1,1
0.429,47106,196,1,1,1,1
0.43,47107,196,1,0,1,1
0.43,47107,196,1,0,1,1
0.431,47107,196,1,0,1,1
0.431,47107,196,1,0,1,1
0.432,47107,196,1,0,1,1
0.432,47107,196,1,0,1,1
0.433,47107,196,1,0,1,1
0.433,47107,196,1,0,1,1
0.434,47107,196,1,0,1,1
0.434,47107,196,1,0,1,1
0.435,47107,196,1,0,1,1
0.435,47107,196,1,0,1,1
0.436,47107,196,1,0,1,1
0.436,47107,196,1,0,1,1
0.437,47107,196,1,0,1,1
0.437,47107,196,1,0,1,1
0.438,47107,196,1,0,1,1
0.438,47107,196,1,0,1,1
0.439,47107,196,1,0,1,1
0.439,47107,196,1,0,1,1
0.44,47107,196,1,1,1,1
0.44,47107,196,1,1,1,1
0.441,47107,196,1,0,1,1
0.441,47107,196,1,0,1,1
0.442,47107,196,1,0,1,1
0.442,47107,196,1,0,1,1
0.443,47107,196,1,0,1,1
0.443,47107,196,1,0,1,1
0.444,443,184,1,0,1,0
0.444,443,184,1,0,1,0
0.445,443,184,0,0,1,0
0.445,443,184,0,0,1,0
0.446,443,184,0,0,1,0
0.446,443,184,0,0,1,0
0.447,443,184,0,0,1,0
0.447,443,184,0,0,1,0
0.448,443,184,0,0,1,0
0.448,443,184,0,0,1,0
0.449,442,3,0,0,1,0
0.449,442,3,0,0,1,0
0.45,442,3,0,0,1,0
0.45,442,3,0,0,1,0
0.451,442,3,0,0,1,0
0.451,442,3,0,0,1,0
0.452,441,197,0,0,1,0
0.452,441,197,0,0,1,0
0.453,65530,196,0,0,0,1
0.453,65530,196,0,0,0,1
0.454,65530,196,1,0,0,1
0.454,65530,196,1,0,0,1
0.455,65531,196,1,0,0,1
0.455,65531,196,1,0,0,1
0.456,65531,196,1,0,0,1
0.456,65531,196,1,0,0,1
0.457,65531,196,1,0,0,1
0.457,65531,196,1,0,0,1
0.458,15939,196,1,1,1,1
0.458,15939,196,1,1,1,1
0.459,15939,196,1,0,1,1
0.459,15939,196,1,0,1,1
0.46,15939,196,1,0,1,1
0.46,15939,196,1,0,1,1
0.461,440,62,1,0,1,0
0.461,440,62,1,0,1,0
0.462,439,67,0,0,1,0
0.462,439,67,0,0,1,0
0.463,438,197,0,0,1,0
0.463,438,197,0,0,1,0
0.464,438,197,0,0,1,0
0.464,438,197,0,0,1,0
0.465,438,197,0,0,1,0
0.465,438,197,0,0,1,0
0.466,438,197,0,0,1,0
0.466,438,197,0,0,1,0
0.467,65530,196,0,0,0,1
0.467,65530,196,0,0,0,1
0.468,65531,196,1,0,0,1
0.468,65531,196,1,0,0,1
0.469,65531,196,1,0,0,1
0.469,65531,196,1,0,0,1
0.47,65531,196,1,0,0,1
0.47,65531,196,1,0,0,1
0.471,65531,196,1,0,0,1
0.471,65531,196,1,0,0,1
0.472,65531,196,1,0,0,1
0.472,65531,196,1,0,0,1
0.473,65531,196,1,0,0,1
0.473,65531,196,1,0,0,1
0.474,3620,196,1,1,1,1
0.474,3620,196,1,1,1,1
0.475,3620,196,1,1,1,1
0.475,3620,196,1,1,1,1
0.476,3620,196,1,1,1,1
0.476,3620,196,1,1,1,1
0.477,3620,196,1,0,1,1
0.477,3620,196,1,0,1,1
0.478,437,14,1,0,1,0
0.478,437,14,1,0,1,0
0.479,437,14,0,0,1,0
0.479,437,14,0,0,1,0
0.48,437,14,0,0,1,0
0.48,437,14,0,0,1,0
0.481,436,36,0,0,1,0
0.481,436,36,0,0,1,0
0.482,436,36,0,0,1,0
0.482,436,36,0,0,1,0
0.483,435,197,0,0,1,0
0.483,435,197,0,0,1,0
0.484,65530,196,0,0,0,1
0.484,65530,196,0,0,0,1
0.485,65530,196,1,0,0,1
0.485,65530,196,1,0,0,1
0.486,65531,196,1,0,0,1
0.486,65531,196,1,0,0,1
0.487,65531,196,1,0,0,1
0.487,65531,196,1,0,0,1
0.488,39789,196,1,1,1,1
0.488,39789,196,1,1,1,1
0.489,39790,0,1,0,1,1
0.489,39790,0,1,0,1,1
0.49,39791,191,1,1,1,1
0.49,39791,191,1,1,1,1
0.491,39792,0,1,0,1,1
0.491,39792,0,1,0,1,1
0.492,39792,0,1,0,1,1
0.492,39792,0,1,0,1,1
0.493,160,0,1,0,1,1
0.493,160,0,1,0,1,1
0.494,160,0,1,0,1,1
0.494,160,0,1,0,1,1
0.495,160,0,1,0,1,1
0.495,160,0,1,0,1,1
0.496,39793,113,1,0,1,1
0.496,39793,113,1,0,1,1
0.497,39794,155,1,0,1,1
0.497,39794,155,1,0,1,1
0.498,39748,154,1,1,1,1
0.498,39748,154,1,1,1,1
0.499,39748,154,1,1,1,1
0.499,39748,154,1,1,1,1
0.5,39748,155,1,0,1,1
0.5,39748,155,1,0,1,1
0.501,39748,155,1,0,1,1
0.501,39748,155,1,0,1,1
0.502,39748,155,1,0,1,1
0.502,39748,155,1,0,1,1
0.503,39748,155,1,0,1,1
0.503,39748,155,1,0,1,1
0.504,39748,155,1,0,1,1
0.504,39748,155,1,0,1,1
0.505,434,155,1,0,1,0
0.505,434,155,1,0,1,0
0.506,434,155,0,0,1,0
0.506,434,155,0,0,1,0
0.507,433,68,0,0,1,0
0.507,433,68,0,0,1,0
0.508,432,196,0,0,1,0
0.508,432,196,0,0,1,0
0.509,65530,155,0,0,0,1
0.509,65530,155,0,0,0,1
0.51,65530,155,1,0,0,1
0.51,65530,155,1,0,0,1
0.511,65531,155,1,0,0,1
0.511,65531,155,1,0,0,1
0.512,65531,155,1,0,0,1
0.512,65531,155,1,0,0,1
0.513,65531,155,1,0,0,1
0.513,65531,155,1,0,0,1
0.514,65531,155,1,0,0,1
0.514,65531,155,1,0,0,1
0.515,22782,155,1,1,1,1
0.515,22782,155,1,1,1,1
0.516,22782,155,1,0,1,1
0.516,22782,155,1,0,1,1
0.517,431,88,1,0,1,0
0.517,431,88,1,0,1,0
0.518,430,254,0,0,1,0
0.518,430,254,0,0,1,0
0.519,430,254,0,0,1,0
0.519,430,254,0,0,1,0
0.52,430,254,0,0,1,0
0.52,430,254,0,0,1,0
0.521,429,196,0,0,1,0
0.521,429,196,0,0,1,0
0.522,429,196,0,0,1,0
0.522,429,196,0,0,1,0
0.523,65530,155,0,0,0,1
0.523,65530,155,0,0,0,1
0.524,65530,155,1,0,0,1
0.524,65530,155,1,0,0,1
0.525,65530,155,1,0,0,1
0.525,65530,155,1,0,0,1
0.526,65530,155,1,0,0,1
0.526,65530,155,1,0,0,1
0.527,65530,155,1,0,0,1
0.527,65530,155,1,0,0,1
0.528,65531,155,1,0,0,1
0.528,65531,155,1,0,0,1
0.529,65531,155,1,0,0,1
0.529,65531,155,1,0,0,1
0.53,65531,155,1,0,0,1
0.53,65531,155,1,0,0,1
0.531,62001,155,1,1,1,1
0.531,62001,155,1,1,1,1
0.532,62001,155,1,1,1,1
0.532,62001,155,1,1,1,1
0.533,62001,155,1,0,1,1
0.533,62001,155,1,0,1,1
0.534,62001,155,1,0,1,1
0.534,62001,155,1,0,1,1
0.535,62001,155,1,0,1,1
0.535,62001,155,1,0,1,1
0.536,428,242,1,0,1,0
0.536,428,242,1,0,1,0
0.537,427,49,0,0,1,0
0.537,427,49,0,0,1,0
0.538,426,196,0,0,1,0
0.538,426,196,0,0,1,0
0.539,426,196,0,0,1,0
0.539,426,196,0,0,1,0
0.54,426,196,0,0,1,0
0.54,426,196,0,0,1,0
0.541,426,196,0,0,1,0
0.541,426,196,0,0,1,0
0.542,426,196,0,0,1,0
0.542,426,196,0,0,1,0
0.543,426,196,0,0,1,0
0.543,426,196,0,0,1,0
0.544,65530,155,0,0,0,1
0.544,65530,155,0,0,0,1
0.545,65531,155,1,0,0,1
0.545,65531,155,1,0,0,1
0.546,33853,155,1,1,1,1
0.546,33853,155,1,1,1,1
0.547,33853,155,1,1,1,1
0.547,33853,155,1,1,1,1
0.548,33853,155,1,1,1,1
0.548,33853,155,1,1,1,1
0.549,33853,155,1,1,1,1
0.549,33853,155,1,1,1,1
0.55,33853,155,1,1,1,1
0.55,33853,155,1,1,1,1
0.551,33853,155,1,1,1,1
0.551,33853,155,1,1,1,1
0.552,33853,155,1,0,1,1
0.552,33853,155,1,0,1,1
0.553,33853,155,1,0,1,1
0.553,33853,155,1,0,1,1
0.554,33853,155,1,0,1,1
0.554,33853,155,1,0,1,1
0.555,425,132,1,0,1,0
0.555,425,132,1,0,1,0
0.556,425,132,0,0,1,0
0.556,425,132,0,0,1,0
0.557,425,132,0,0,1,0
0.557,425,132,0,0,1,0
0.558,424,61,0,0,1,0
0.558,424,61,0,0,1,0
0.559,424,61,0,0,1,0
0.559,424,61,0,0,1,0
0.56,424,61,0,0,1,0
0.56,424,61,0,0,1,0
0.561,423,196,0,0,1,0
0.561,423,196,0,0,1,0
0.562,65530,155,0,0,0,1
0.562,65530,155,0,0,0,1
0.563,65530,155,1,0,0,1
0.563,65530,155,1,0,0,1
0.564,65531,155,1,0,0,1
0.564,65531,155,1,0,0,1
0.565,65531,155,1,0,0,1
0.565,65531,155,1,0,0,1
0.566,65531,155,1,0,0,1
0.566,65531,155,1,0,0,1
0.567,46893,155,1,1,1,1
0.567,46893,155,1,1,1,1
0.568,46893,155,1,1,1,1
0.568,46893,155,1,1,1,1
0.569,46894,63,1,0,1,1
0.569,46894,63,1,0,1,1
0.57,46895,37,1,0,1,1
0.57,46895,37,1,0,1,1
0.571,37,63,1,0,1,1
0.571,37,63,1,0,1,1
0.572,37,200,1,0,1,1
0.572,37,200,1,0,1,1
0.573,37,200,1,0,1,1
0.573,37,200,1,0,1,1
0.574,37,200,1,0,1,1
0.574,37,200,1,0,1,1
0.575,37,200,1,0,1,1
0.575,37,200,1,0,1,1
0.576,37,200,1,0,1,0
0.576,37,200,1,0,1,0
0.577,46895,199,0,1,1,1
0.577,46895,199,0,1,1,1
0.578,46895,199,1,1,1,1
0.578,46895,199,1,1,1,1
0.579,46895,199,1,1,1,1
0.579,46895,199,1,1,1,1
0.58,46895,199,1,0,1,1
0.58,46895,199,1,0,1,1
0.581,46895,199,1,0,1,1
0.581,46895,199,1,0,1,1
0.582,422,183,1,0,1,0
0.582,422,183,1,0,1,0
0.583,422,183,0,0,1,0
0.583,422,183,0,0,1,0
0.584,422,183,0,0,1,0
0.584,422,183,0,0,1,0
0.585,421,47,0,0,1,0
0.585,421,47,0,0,1,0
0.586,420,196,0,0,1,0
0.586,420,196,0,0,1,0
0.587,65530,199,0,0,0,1
0.587,65530,199,0,0,0,1
0.588,65531,199,1,0,0,1
0.588,65531,199,1,0,0,1
0.589,65531,199,1,0,0,1
0.589,65531,199,1,0,0,1
0.59,8834,199,1,1,1,1
0.59,8834,199,1,1,1,1
0.591,8834,199,1,1,1,1
0.591,8834,199,1,1,1,1
0.592,8834,199,1,1,1,1
0.592,8834,199,1,1,1,1
0.593,8834,199,1,0,1,1
0.593,8834,199,1,0,1,1
0.594,419,34,1,0,1,0
0.594,419,34,1,0,1,0
0.595,419,34,0,0,1,0
0.595,419,34,0,0,1,0
0.596,419,34,0,0,1,0
0.596,419,34,0,0,1,0
0.597,418,130,0,0,1,0
0.597,418,130,0,0,1,0
0.598,418,130,0,0,1,0
0.598,418,130,0,0,1,0
0.599,417,196,0,0,1,0
0.599,417,196,0,0,1,0
0.6,65530,199,0,0,0,1
0.6,65530,199,0,0,0,1
0.601,65531,199,1,0,0,1
0.601,65531,199,1,0,0,1
0.602,65531,199,1,0,0,1
0.602,65531,199,1,0,0,1
0.603,44694,199,1,1,1,1
0.603,44694,199,1,1,1,1
0.604,44694,199,1,1,1,1
0.604,44694,199,1,1,1,1
0.605,44694,199,1,1,1,1
0.605,44694,199,1,1,1,1
0.606,44694,199,1,1,1,1
0.606,44694,199,1,1,1,1
0.607,44694,199,1,1,1,1
0.607,44694,199,1,1,1,1
0.608,44694,199,1,1,1,1
0.608,44694,199,1,1,1,1
0.609,44694,199,1,1,1,1
0.609,44694,199,1,1,1,1
0.61,44694,199,1,1,1,1
0.61,44694,199,1,1,1,1
0.611,44694,199,1,1,1,1
0.611,44694,199,1,1,1,1
0.612,44694,199,1,0,1,1
0.612,44694,199,1,0,1,1
0.613,44694,199,1,0,1,1
0.613,44694,199,1,0,1,1
0.614,44694,199,1,0,1,1
0.614,44694,199,1,0,1,1
0.615,416,174,1,0,1,0
0.615,416,174,1,0,1,0
0.616,415,150,0,0,1,0
0.616,415,150,0,0,1,0
0.617,414,196,0,0,1,0
0.617,414,196,0,0,1,0
0.618,65530,199,0,0,0,1
0.618,65530,199,0,0,0,1
0.619,65531,199,1,0,0,1
0.619,65531,199,1,0,0,1
0.62,45990,199,1,1,1,1
0.62,45990,199,1,1,1,1
0.621,45990,199,1,1,1,1
0.621,45990,199,1,1,1,1
0.622,45991,199,1,0,1,1
0.622,45991,199,1,0,1,1
0.623,413,196,1,0,1,0
0.623,413,196,1,0,1,0
0.624,45991,199,0,1,1,1
0.624,45991,199,0,1,1,1
0.625,45991,199,1,0,1,1
0.625,45991,199,1,0,1,1
0.626,45991,199,1,0,1,1
0.626,45991,199,1,0,1,1
0.627,412,179,1,0,1,0
0.627,412,179,1,0,1,0
0.628,411,167,0,0,1,0
0.628,411,167,0,0,1,0
0.629,410,196,0,0,1,0
0.629,410,196,0,0,1,0
0.63,65530,199,0,0,0,1
0.63,65530,199,0,0,0,1
0.631,65530,199,1,0,0,1
0.631,65530,199,1,0,0,1
0.632,65530,199,1,0,0,1
0.632,65530,199,1,0,0,1
0.633,65531,199,1,0,0,1
0.633,65531,199,1,0,0,1
0.634,3391,199,1,1,1,1
0.634,3391,199,1,1,1,1
0.635,3391,199,1,1,1,1
0.635,3391,199,1,1,1,1
0.636,3392,199,1,0,1,1
0.636,3392,199,1,0,1,1
0.637,100,196,1,0,1,0
0.637,100,196,1,0,1,0
0.638,3393,196,0,1,1,1
0.638,3393,196,0,1,1,1
0.639,3393,196,1,1,1,1
0.639,3393,196,1,1,1,1
0.64,3394,196,1,0,1,1
0.64,3394,196,1,0,1,1
0.641,20,196,1,0,1,1
0.641,20,196,1,0,1,1
0.642,20,196,1,0,1,1
0.642,20,196,1,0,1,1
0.643,20,196,1,0,1,1
0.643,20,196,1,0,1,1
0.644,20,196,1,0,1,1
0.644,20,196,1,0,1,1
0.645,21,190,1,0,1,1
0.645,21,190,1,0,1,1
0.646,50622,191,1,0,1,1
0.646,50622,191,1,0,1,1
0.647,3395,47,1,1,1,1
0.647,3395,47,1,1,1,1
0.648,3395,47,1,1,1,1
0.648,3395,47,1,1,1,1
0.649,3395,191,1,0,1,1
0.649,3395,191,1,0,1,1
0.65,409,13,1,0,1,0
0.65,409,13,1,0,1,0
0.651,408,67,0,0,1,0
0.651,408,67,0,0,1,0
0.652,408,67,0,0,1,0
0.652,408,67,0,0,1,0
0.653,407,69,0,0,1,0
0.653,407,69,0,0,1,0
0.654,407,69,0,0,1,0
0.654,407,69,0,0,1,0
0.655,65530,191,0,0,0,1
0.655,65530,191,0,0,0,1
0.656,65531,191,1,0,0,1
0.656,65531,191,1,0,0,1
0.657,11736,191,1,1,1,1
0.657,11736,191,1,1,1,1
0.658,11737,63,1,0,1,1
0.658,11737,63,1,0,1,1
0.659,11738,120,1,0,1,1
0.659,11738,120,1,0,1,1
0.66,120,196,1,0,1,0
0.66,120,196,1,0,1,0
0.661,11738,196,0,1,1,1
0.661,11738,196,0,1,1,1
0.662,11739,196,1,0,1,1
0.662,11739,196,1,0,1,1
0.663,11739,196,1,1,1,1
0.663,11739,196,1,1,1,1
0.664,11739,196,1,1,1,1
0.664,11739,196,1,1,1,1
0.665,11739,196,1,1,1,1
0.665,11739,196,1,1,1,1
0.666,11739,196,1,0,1,1
0.666,11739,196,1,0,1,1
0.667,406,45,1,0,1,0
0.667,406,45,1,0,1,0
0.668,405,219,0,0,1,0
0.668,405,219,0,0,1,0
0.669,405,219,0,0,1,0
0.669,405,219,0,0,1,0
0.67,405,219,0,0,1,0
0.67,405,219,0,0,1,0
0.671,405,219,0,0,1,0
0.671,405,219,0,0,1,0
0.672,405,219,0,0,1,0
0.672,405,219,0,0,1,0
0.673,404,69,0,0,1,0
0.673,404,69,0,0,1,0
0.674,65530,196,0,0,0,1
0.674,65530,196,0,0,0,1
0.675,65530,196,1,0,0,1
0.675,65530,196,1,0,0,1
0.676,65531,196,1,0,0,1
0.676,65531,196,1,0,0,1
0.677,65531,196,1,0,0,1
0.677,65531,196,1,0,0,1
0.678,14574,196,1,1,1,1
0.678,14574,196,1,1,1,1
0.679,14575,196,1,0,1,1
0.679,14575,196,1,0,1,1
0.68,14576,8,1,0,1,1
0.68,14576,8,1,0,1,1
0.681,23816,47,1,0,1,1
0.681,23816,47,1,0,1,1
0.682,14577,50,1,1,1,1
0.682,14577,50,1,1,1,1
0.683,14577,50,1,1,1,1
0.683,14577,50,1,1,1,1
0.684,14577,47,1,0,1,1
0.684,14577,47,1,0,1,1
0.685,14577,47,1,0,1,1
0.685,14577,47,1,0,1,1
0.686,403,56,1,0,1,0
0.686,403,56,1,0,1,0
0.687,403,56,0,0,1,0
0.687,403,56,0,0,1,0
0.688,402,241,0,0,1,0
0.688,402,241,0,0,1,0
0.689,402,241,0,0,1,0
0.689,402,241,0,0,1,0
0.69,402,241,0,0,1,0
0.69,402,241,0,0,1,0
0.691,401,69,0,0,1,0
0.691,401,69,0,0,1,0
0.692,401,69,0,0,1,0
0.692,401,69,0,0,1,0
0.693,401,69,0,0,1,0
0.693,401,69,0,0,1,0
0.694,401,69,0,0,1,0
0.694,401,69,0,0,1,0
0.695,401,69,0,0,1,0
0.695,401,69,0,0,1,0
0.696,65530,47,0,0,0,1
0.696,65530,47,0,0,0,1
0.697,65530,47,1,0,0,1
0.697,65530,47,1,0,0,1
0.698,65530,47,1,0,0,1
0.698,65530,47,1,0,0,1
0.699,65531,47,1,0,0,1
0.699,65531,47,1,0,0,1
0.7,34047,47,1,1,1,1
0.7,34047,47,1,1,1,1
0.701,34048,63,1,0,1,1
0.701,34048,63,1,0,1,1
0.702,34049,71,1,0,1,1
0.702,34049,71,1,0,1,1
0.703,44359,50,1,0,1,1
0.703,44359,50,1,0,1,1
0.704,44359,50,1,0,1,1
0.704,44359,50,1,0,1,1
0.705,34050,102,1,1,1,1
0.705,34050,102,1,1,1,1
0.706,34050,102,1,1,1,1
0.706,34050,102,1,1,1,1
0.707,34050,50,1,0,1,1
0.707,34050,50,1,0,1,1
0.708,400,133,1,0,1,0
0.708,400,133,1,0,1,0
0.709,400,133,0,0,1,0
0.709,400,133,0,0,1,0
0.71,399,2,0,0,1,0
0.71,399,2,0,0,1,0
0.711,398,68,0,0,1,0
0.711,398,68,0,0,1,0
0.712,398,68,0,0,1,0
0.712,398,68,0,0,1,0
0.713,398,68,0,0,1,0
0.713,398,68,0,0,1,0
0.714,65530,50,0,0,0,1
0.714,65530,50,0,0,0,1
0.715,65531,50,1,0,0,1
0.715,65531,50,1,0,0,1
0.716,47519,50,1,1,1,1
0.716,47519,50,1,1,1,1
0.717,47520,102,1,0,1,1
0.717,47520,102,1,0,1,1
0.718,47521,102,1,1,1,1
0.718,47521,102,1,1,1,1
0.719,47521,102,1,0,1,1
0.719,47521,102,1,0,1,1
0.72,397,185,1,0,1,0
0.72,397,185,1,0,1,0
0.721,397,185,0,0,1,0
0.721,397,185,0,0,1,0
0.722,397,185,0,0,1,0
0.722,397,185,0,0,1,0
0.723,397,185,0,0,1,0
0.723,397,185,0,0,1,0
0.724,397,185,0,0,1,0
0.724,397,185,0,0,1,0
0.725,397,185,0,0,1,0
0.725,397,185,0,0,1,0
0.726,397,185,0,0,1,0
0.726,397,185,0,0,1,0
0.727,397,185,0,0,1,0
0.727,397,185,0,0,1,0
0.728,396,161,0,0,1,0
0.728,396,161,0,0,1,0
0.729,395,196,0,0,1,0
0.729,395,196,0,0,1,0
0.73,395,196,0,0,1,0
0.73,395,196,0,0,1,0
0.731,395,196,0,0,1,0
0.731,395,196,0,0,1,0
0.732,395,196,0,0,1,0
0.732,395,196,0,0,1,0
0.733,395,196,0,0,1,0
0.733,395,196,0,0,1,0
0.734,395,196,0,0,1,0
0.734,395,196,0,0,1,0
0.735,395,196,0,0,1,0
0.735,395,196,0,0,1,0
0.736,395,196,0,0,1,0
0.736,395,196,0,0,1,0
0.737,65530,102,0,0,0,1
0.737,65530,102,0,0,0,1
0.738,65531,102,1,0,0,1
0.738,65531,102,1,0,0,1
0.739,65531,102,1,0,0,1
0.739,65531,102,1,0,0,1
0.74,65531,102,1,0,0,1
0.74,65531,102,1,0,0,1
0.741,65531,102,1,0,0,1
0.741,65531,102,1,0,0,1
0.742,65531,102,1,0,0,1
0.742,65531,102,1,0,0,1
0.743,65531,102,1,0,0,1
0.743,65531,102,1,0,0,1
0.744,25443,102,1,1,1,1
0.744,25443,102,1,1,1,1
0.745,25443,102,1,0,1,1
0.745,25443,102,1,0,1,1
0.746,25443,102,1,0,1,1
0.746,25443,102,1,0,1,1
0.747,25443,102,1,0,1,1
0.747,25443,102,1,0,1,1
0.748,394,99,1,0,1,0
0.748,394,99,1,0,1,0
0.749,394,99,0,0,1,0
0.749,394,99,0,0,1,0
0.75,394,99,0,0,1,0
0.75,394,99,0,0,1,0
0.751,393,99,0,0,1,0
0.751,393,99,0,0,1,0
0.752,393,99,0,0,1,0
0.752,393,99,0,0,1,0
0.753,393,99,0,0,1,0
0.753,393,99,0,0,1,0
0.754,392,196,0,0,1,0
0.754,392,196,0,0,1,0
0.755,65530,102,0,0,0,1
0.755,65530,102,0,0,0,1
0.756,65530,102,1,0,0,1
0.756,65530,102,1,0,0,1
0.757,65531,102,1,0,0,1
0.757,65531,102,1,0,0,1
0.758,65531,102,1,0,0,1
0.758,65531,102,1,0,0,1
0.759,65531,102,1,0,0,1
0.759,65531,102,1,0,0,1
0.76,65531,102,1,0,0,1
0.76,65531,102,1,0,0,1
0.761,41109,102,1,1,1,1
0.761,41109,102,1,1,1,1
0.762,41109,102,1,1,1,1
0.762,41109,102,1,1,1,1
0.763,41109,102,1,0,1,1
0.763,41109,102,1,0,1,1
0.764,391,160,1,0,1,0
0.764,391,160,1,0,1,0
0.765,390,149,0,0,1,0
0.765,390,149,0,0,1,0
0.766,390,149,0,0,1,0
0.766,390,149,0,0,1,0
0.767,389,196,0,0,1,0
0.767,389,196,0,0,1,0
0.768,65530,102,0,0,0,1
0.768,65530,102,0,0,0,1
0.769,65531,102,1,0,0,1
0.769,65531,102,1,0,0,1
0.77,65531,102,1,0,0,1
0.77,65531,102,1,0,0,1
0.771,32653,102,1,1,1,1
0.771,32653,102,1,1,1,1
0.772,32653,102,1,1,1,1
0.772,32653,102,1,1,1,1
0.773,32653,102,1,0,1,1
0.773,32653,102,1,0,1,1
0.774,388,127,1,0,1,0
0.774,388,127,1,0,1,0
0.775,387,141,0,0,1,0
0.775,387,141,0,0,1,0
0.776,387,141,0,0,1,0
0.776,387,141,0,0,1,0
0.777,386,196,0,0,1,0
0.777,386,196,0,0,1,0
0.778,386,196,0,0,1,0
0.778,386,196,0,0,1,0
0.779,386,196,0,0,1,0
0.779,386,196,0,0,1,0
0.78,65530,102,0,0,0,1
0.78,65530,102,0,0,0,1
0.781,65531,102,1,0,0,1
0.781,65531,102,1,0,0,1
0.782,65531,102,1,0,0,1
0.782,65531,102,1,0,0,1
0.783,41264,102,1,1,1,1
0.783,41264,102,1,1,1,1
0.784,41264,102,1,0,1,1
0.784,41264,102,1,0,1,1
0.785,41264,102,1,0,1,1
0.785,41264,102,1,0,1,1
0.786,385,161,1,0,1,0
0.786,385,161,1,0,1,0
0.787,384,48,0,0,1,0
0.787,384,48,0,0,1,0
0.788,384,48,0,0,1,0
0.788,384,48,0,0,1,0
0.789,384,48,0,0,1,0
0.789,384,48,0,0,1,0
0.79,384,48,0,0,1,0
0.79,384,48,0,0,1,0
0.791,384,48,0,0,1,0
0.791,384,48,0,0,1,0
0.792,383,196,0,0,1,0
0.792,383,196,0,0,1,0
0.793,383,196,0,0,1,0
0.793,383,196,0,0,1,0
0.794,383,196,0,0,1,0
0.794,383,196,0,0,1,0
0.795,65530,102,0,0,0,1
0.795,65530,102,0,0,0,1
0.796,65531,102,1,0,0,1
0.796,65531,102,1,0,0,1
0.797,65531,102,1,0,0,1
0.797,65531,102,1,0,0,1
0.798,12896,102,1,1,1,1
0.798,12896,102,1,1,1,1
0.799,12896,102,1,0,1,1
0.799,12896,102,1,0,1,1
0.8,12896,102,1,0,1,1
0.8,12896,102,1,0,1,1
0.801,382,50,1,0,1,0
0.801,382,50,1,0,1,0
0.802,381,96,0,0,1,0
0.802,381,96,0,0,1,0
0.803,380,196,0,0,1,0
0.803,380,196,0,0,1,0
0.804,380,196,0,0,1,0
0.804,380,196,0,0,1,0
0.805,380,196,0,0,1,0
0.805,380,196,0,0,1,0
0.806,65530,102,0,0,0,1
0.806,65530,102,0,0,0,1
0.807,65530,102,1,0,0,1
0.807,65530,102,1,0,0,1
0.808,65531,102,1,0,0,1
0.808,65531,102,1,0,0,1
0.809,65531,102,1,0,0,1
0.809,65531,102,1,0,0,1
0.81,45638,102,1,1,1,1
0.81,45638,102,1,1,1,1
0.811,45638,102,1,1,1,1
0.811,45638,102,1,1,1,1
0.812,45638,102,1,1,1,1
0.812,45638,102,1,1,1,1
0.813,45638,102,1,0,1,1
0.813,45638,102,1,0,1,1
0.814,45638,102,1,0,1,1
0.814,45638,102,1,0,1,1
0.815,379,178,1,0,1,0
0.815,379,178,1,0,1,0
0.816,378,70,0,0,1,0
0.816,378,70,0,0,1,0
0.817,378,70,0,0,1,0
0.817,378,70,0,0,1,0
0.818,378,70,0,0,1,0
0.818,378,70,0,0,1,0
0.819,377,196,0,0,1,0
0.819,377,196,0,0,1,0
0.82,65530,102,0,0,0,1
0.82,65530,102,0,0,0,1
0.821,65530,102,1,0,0,1
0.821,65530,102,1,0,0,1
0.822,65531,102,1,0,0,1
0.822,65531,102,1,0,0,1
0.823,24282,102,1,1,1,1
0.823,24282,102,1,1,1,1
0.824,24282,102,1,1,1,1
0.824,24282,102,1,1,1,1
0.825,24282,102,1,1,1,1
0.825,24282,102,1,1,1,1
0.826,24282,102,1,0,1,1
0.826,24282,102,1,0,1,1
0.827,376,94,1,0,1,0
0.827,376,94,1,0,1,0
0.828,376,94,0,0,1,0
0.828,376,94,0,0,1,0
0.829,376,94,0,0,1,0
0.829,376,94,0,0,1,0
0.83,376,94,0,0,1,0
0.83,376,94,0,0,1,0
0.831,376,94,0,0,1,0
0.831,376,94,0,0,1,0
0.832,376,94,0,0,1,0
0.832,376,94,0,0,1,0
0.833,376,94,0,0,1,0
0.833,376,94,0,0,1,0
0.834,376,94,0,0,1,0
0.834,376,94,0,0,1,0
0.835,375,218,0,0,1,0
0.835,375,218,0,0,1,0
0.836,375,218,0,0,1,0
0.836,375,218,0,0,1,0
0.837,375,218,0,0,1,0
0.837,375,218,0,0,1,0
0.838,374,196,0,0,1,0
0.838,374,196,0,0,1,0
0.839,374,196,0,0,1,0
0.839,374,196,0,0,1,0
0.84,65530,102,0,0,0,1
0.84,65530,102,0,0,0,1
