"time","Folder number","Task number","FMU_Interface_OUT0_Battery Charge","FMU_Interface_OUT1_Current","FMU_Interface_OUT2_Net Voltage","FMU_Interface_OUT3_Power"
74.3,0,1,88.85983411,-111.4675729,19.72381804,-2.198574145
74.4,0,1,88.85673785,-111.4623935,19.72401508,-2.19849395
74.5,0,1,88.85364174,-111.4572141,19.72421213,-2.198413754
74.6,0,1,88.85054577,-111.4520349,19.72440917,-2.198333558
74.7,0,1,88.84744994,-111.4468557,19.72460621,-2.198253362
74.8,0,1,88.84435426,-111.4416767,19.72480325,-2.198173166
74.9,0,1,88.84125872,-111.4364978,19.72500029,-2.19809297
75,0,1,88.83816333,-111.4313189,19.72519732,-2.198012773
75.1,0,1,88.83506808,-111.4261402,19.72539435,-2.197932576
75.2,0,1,88.83197297,-111.4209616,19.72559138,-2.197852379
75.3,0,1,88.82887801,-111.4157831,19.72578841,-2.197772182
75.4,0,1,88.82578319,-111.4106047,19.72598543,-2.197691984
75.5,0,1,88.82268852,-111.4054264,19.72618245,-2.197611786
75.6,0,1,88.81959399,-111.4002482,19.72637947,-2.197531588
75.7,0,1,88.8164996,-111.3950701,19.72657649,-2.19745139
75.8,0,1,88.81340536,-111.3898921,19.7267735,-2.197371192
75.9,0,1,88.81031126,-111.3847142,19.72697052,-2.197290993
76,0,1,88.80721731,-111.3795364,19.72716752,-2.197210794
76.1,0,1,88.80412349,-111.3743588,19.72736453,-2.197130595
76.2,0,1,88.80102983,-111.3691812,19.72756154,-2.197050395
76.3,0,1,88.7979363,-111.3640037,19.72775854,-2.196970195
76.4,0,1,88.79484292,-111.3588264,19.72795554,-2.196889995
76.5,0,1,88.79174969,-111.3536491,19.72815254,-2.196809795
76.6,0,1,88.7886566,-111.348472,19.72834953,-2.196729595
76.7,0,1,88.78556365,-111.3432949,19.72854653,-2.196649394
76.8,0,1,88.78247084,-111.338118,19.72874352,-2.196569193
76.9,0,1,88.77937818,-111.3329411,19.72894051,-2.196488992
77,0,1,88.77628566,-111.3277644,19.72913749,-2.196408791
77.1,0,1,88.77319329,-111.3225878,19.72933448,-2.196328589
77.2,0,1,88.77010106,-111.3174112,19.72953146,-2.196248387
77.3,0,1,88.76700898,-111.3122348,19.72972844,-2.196168185
77.4,0,1,88.76391703,-111.3070585,19.72992541,-2.196087983
77.5,0,1,88.76082524,-111.3018823,19.73012239,-2.19600778
77.6,0,1,88.75773358,-111.2967062,19.73031936,-2.195927578
77.7,0,1,88.75464207,-111.2915302,19.73051633,-2.195847375
77.8,0,1,88.7515507,-111.2863543,19.7307133,-2.195767171
77.9,0,1,88.74845948,-111.2811785,19.73091026,-2.195686968
78,0,1,88.7453684,-111.2760028,19.73110723,-2.195606764
78.1,0,1,88.74227747,-111.2708273,19.73130419,-2.19552656
78.2,0,1,88.73918668,-111.2656518,19.73150114,-2.195446356
78.3,0,1,88.73609603,-111.2604764,19.7316981,-2.195366152
78.4,0,1,88.73300552,-111.2553011,19.73189505,-2.195285947
78.5,0,1,88.72991516,-111.250126,19.732092,-2.195205742
78.6,0,1,88.72682495,-111.2449509,19.73228895,-2.195125537
78.7,0,1,88.72373487,-111.239776,19.7324859,-2.195045331
78.8,0,1,88.72064495,-111.2346011,19.73268284,-2.194965126
78.9,0,1,88.71755516,-111.2294264,19.73287978,-2.19488492
79,0,1,88.71446552,-111.2242518,19.73307672,-2.194804714
79.1,0,1,88.71137602,-111.2190772,19.73327366,-2.194724508
79.2,0,1,88.70828667,-111.2139028,19.73347059,-2.194644301
79.3,0,1,88.70519746,-111.2087285,19.73366753,-2.194564094
79.4,0,1,88.70210839,-111.2035542,19.73386446,-2.194483887
79.5,0,1,88.69901947,-111.1983801,19.73406138,-2.19440368
79.6,0,1,88.69593069,-111.1932061,19.73425831,-2.194323472
79.7,0,1,88.69284205,-111.1880322,19.73445523,-2.194243265
79.8,0,1,88.68975356,-111.1828584,19.73465215,-2.194163057
79.9,0,1,88.68666521,-111.1776847,19.73484907,-2.194082848
80,0,1,88.68357701,-111.1725111,19.73504598,-2.19400264
80.1,0,1,88.68048895,-111.1673376,19.7352429,-2.193922431
80.2,0,1,88.67740103,-111.1621643,19.73543981,-2.193842222
80.3,0,1,88.67431326,-111.156991,19.73563672,-2.193762013
80.4,0,1,88.67122563,-111.1518178,19.73583362,-2.193681804
80.5,0,1,88.66813814,-111.1466447,19.73603053,-2.193601594
80.6,0,1,88.6650508,-111.1414718,19.73622743,-2.193521384
80.7,0,1,88.6619636,-111.1362989,19.73642433,-2.193441174
80.8,0,1,88.65887655,-111.1311262,19.73662122,-2.193360964
80.9,0,1,88.65578963,-111.1259535,19.73681812,-2.193280753
81,0,1,88.65270287,-111.120781,19.73701501,-2.193200543
81.1,0,1,88.64961624,-111.1156085,19.7372119,-2.193120332
81.2,0,1,88.64652976,-111.1104362,19.73740879,-2.19304012
81.3,0,1,88.64344343,-111.1052639,19.73760567,-2.192959909
81.4,0,1,88.64035723,-111.1000918,19.73780255,-2.192879697
81.5,0,1,88.63727119,-111.0949198,19.73799943,-2.192799485
81.6,0,1,88.63418528,-111.0897479,19.73819631,-2.192719273
81.7,0,1,88.63109952,-111.0845761,19.73839319,-2.192639061
81.8,0,1,88.6280139,-111.0794043,19.73859006,-2.192558848
81.9,0,1,88.62492843,-111.0742327,19.73878693,-2.192478635
82,0,1,88.6218431,-111.0690612,19.7389838,-2.192398422
82.1,0,1,88.61875791,-111.0638898,19.73918067,-2.192318208
82.2,0,1,88.61567286,-111.0587186,19.73937753,-2.192237995
82.3,0,1,88.61258797,-111.0535474,19.73957439,-2.192157781
82.4,0,1,88.60950321,-111.0483763,19.73977125,-2.192077567
82.5,0,1,88.6064186,-111.0432053,19.73996811,-2.191997353
82.6,0,1,88.60333413,-111.0380344,19.74016496,-2.191917138
82.7,0,1,88.6002498,-111.0328637,19.74036181,-2.191836923
82.8,0,1,88.59716562,-111.027693,19.74055866,-2.191756708
82.9,0,1,88.59408158,-111.0225224,19.74075551,-2.191676493
83,0,1,88.59099769,-111.017352,19.74095236,-2.191596277
83.1,0,1,88.58791394,-111.0121816,19.7411492,-2.191516062
83.2,0,1,88.58483033,-111.0070114,19.74134604,-2.191435846
83.3,0,1,88.58174687,-111.0018412,19.74154288,-2.19135563
83.4,0,1,88.57866355,-110.9966712,19.74173971,-2.191275413
83.5,0,1,88.57558037,-110.9915013,19.74193654,-2.191195196
83.6,0,1,88.57249734,-110.9863314,19.74213338,-2.19111498
83.7,0,1,88.56941445,-110.9811617,19.7423302,-2.191034762
83.8,0,1,88.5663317,-110.9759921,19.74252703,-2.190954545
83.9,0,1,88.5632491,-110.9708226,19.74272385,-2.190874327
84,0,1,88.56016664,-110.9656531,19.74292068,-2.19079411
84.1,0,1,88.55708433,-110.9604838,19.74311749,-2.190713891
84.2,0,1,88.55400216,-110.9553146,19.74331431,-2.190633673
84.3,0,1,88.55092013,-110.9501455,19.74351113,-2.190553455
84.4,0,1,88.54783825,-110.9449765,19.74370794,-2.190473236
84.5,0,1,88.54475651,-110.9398076,19.74390475,-2.190393017
84.6,0,1,88.54167491,-110.9346389,19.74410156,-2.190312798
84.7,0,1,88.53859346,-110.9294702,19.74429836,-2.190232578
84.8,0,1,88.53551215,-110.9243016,19.74449516,-2.190152358
84.9,0,1,88.53243098,-110.9191331,19.74469196,-2.190072138
85,0,1,88.52934996,-110.9139648,19.74488876,-2.189991918
85.1,0,1,88.52626908,-110.9087965,19.74508556,-2.189911698
85.2,0,1,88.52318834,-110.9036283,19.74528235,-2.189831477
85.3,0,1,88.52010775,-110.8984603,19.74547914,-2.189751256
85.4,0,1,88.5170273,-110.8932923,19.74567593,-2.189671035
85.5,0,1,88.513947,-110.8881245,19.74587272,-2.189590814
85.6,0,1,88.51086684,-110.8829567,19.7460695,-2.189510592
85.7,0,1,88.50778682,-110.8777891,19.74626628,-2.18943037
85.8,0,1,88.50470695,-110.8726216,19.74646306,-2.189350148
85.9,0,1,88.50162722,-110.8674541,19.74665984,-2.189269926
86,0,1,88.49854763,-110.8622868,19.74685661,-2.189189703
86.1,0,1,88.49546819,-110.8571196,19.74705338,-2.189109481
86.2,0,1,88.49238889,-110.8519525,19.74725015,-2.189029258
86.3,0,1,88.48930973,-110.8467854,19.74744692,-2.188949034
86.4,0,1,88.48623072,-110.8416185,19.74764369,-2.188868811
86.5,0,1,88.48315185,-110.8364517,19.74784045,-2.188788587
86.6,0,1,88.48007312,-110.831285,19.74803721,-2.188708363
86.7,0,1,88.47699454,-110.8261184,19.74823397,-2.188628139
86.8,0,1,88.4739161,-110.8209519,19.74843072,-2.188547915
86.9,0,1,88.47083781,-110.8157856,19.74862748,-2.18846769
87,0,1,88.46775966,-110.8106193,19.74882423,-2.188387465
87.1,0,1,88.46468165,-110.8054531,19.74902098,-2.18830724
87.2,0,1,88.46160378,-110.800287,19.74921772,-2.188227015
87.3,0,1,88.45852606,-110.795121,19.74941447,-2.188146789
87.4,0,1,88.45544848,-110.7899552,19.74961121,-2.188066563
87.5,0,1,88.45237105,-110.7847894,19.74980795,-2.187986337
87.6,0,1,88.44929376,-110.7796238,19.75000469,-2.187906111
87.7,0,1,88.44621661,-110.7744582,19.75020142,-2.187825885
87.8,0,1,88.44313961,-110.7692927,19.75039815,-2.187745658
87.9,0,1,88.44006275,-110.7641274,19.75059488,-2.187665431
88,0,1,88.43698603,-110.7589622,19.75079161,-2.187585204
88.1,0,1,88.43390946,-110.753797,19.75098834,-2.187504976
88.2,0,1,88.43083303,-110.748632,19.75118506,-2.187424748
88.3,0,1,88.42775674,-110.7434671,19.75138178,-2.187344521
88.4,0,1,88.4246806,-110.7383022,19.7515785,-2.187264292
88.5,0,1,88.4216046,-110.7331375,19.75177522,-2.187184064
88.6,0,1,88.41852874,-110.7279729,19.75197193,-2.187103835
88.7,0,1,88.41545303,-110.7228084,19.75216864,-2.187023607
88.8,0,1,88.41237746,-110.717644,19.75236535,-2.186943377
88.9,0,1,88.40930204,-110.7124797,19.75256206,-2.186863148
89,0,1,88.40622675,-110.7073155,19.75275876,-2.186782919
89.1,0,1,88.40315162,-110.7021514,19.75295546,-2.186702689
89.2,0,1,88.40007662,-110.6969874,19.75315216,-2.186622459
89.3,0,1,88.39700177,-110.6918235,19.75334886,-2.186542229
89.4,0,1,88.39392706,-110.6866597,19.75354556,-2.186461998
89.5,0,1,88.3908525,-110.681496,19.75374225,-2.186381767
89.6,0,1,88.38777807,-110.6763325,19.75393894,-2.186301536
89.7,0,1,88.3847038,-110.671169,19.75413563,-2.186221305
89.8,0,1,88.38162966,-110.6660056,19.75433231,-2.186141074
89.9,0,1,88.37855567,-110.6608424,19.754529,-2.186060842
90,0,1,88.37548182,-110.6556792,19.75472568,-2.18598061
90.1,0,1,88.37240812,-110.6505161,19.75492236,-2.185900378
90.2,0,1,88.36933456,-110.6453532,19.75511903,-2.185820146
90.3,0,1,88.36626114,-110.6401903,19.75531571,-2.185739913
90.4,0,1,88.36318787,-110.6350276,19.75551238,-2.18565968
90.5,0,1,88.36011473,-110.629865,19.75570905,-2.185579447
90.6,0,1,88.35704175,-110.6247024,19.75590571,-2.185499214
90.7,0,1,88.3539689,-110.61954,19.75610238,-2.18541898
90.8,0,1,88.3508962,-110.6143777,19.75629904,-2.185338747
90.9,0,1,88.34782365,-110.6092154,19.7564957,-2.185258513
91,0,1,88.34475123,-110.6040533,19.75669236,-2.185178278
91.1,0,1,88.34167896,-110.5988913,19.75688901,-2.185098044
91.2,0,1,88.33860684,-110.5937294,19.75708567,-2.185017809
91.3,0,1,88.33553485,-110.5885676,19.75728232,-2.184937574
91.4,0,1,88.33246301,-110.5834059,19.75747897,-2.184857339
91.5,0,1,88.32939131,-110.5782443,19.75767561,-2.184777104
91.6,0,1,88.32631976,-110.5730828,19.75787226,-2.184696868
91.7,0,1,88.32324835,-110.5679214,19.7580689,-2.184616632
91.8,0,1,88.32017708,-110.5627601,19.75826554,-2.184536396
91.9,0,1,88.31710596,-110.5575989,19.75846217,-2.18445616
92,0,1,88.31403498,-110.5524378,19.75865881,-2.184375923
92.1,0,1,88.31096414,-110.5472769,19.75885544,-2.184295687
92.2,0,1,88.30789345,-110.542116,19.75905207,-2.18421545
92.3,0,1,88.3048229,-110.5369552,19.7592487,-2.184135212
92.4,0,1,88.3017525,-110.5317946,19.75944532,-2.184054975
92.5,0,1,88.29868223,-110.526634,19.75964194,-2.183974737
92.6,0,1,88.29561211,-110.5214736,19.75983856,-2.183894499
92.7,0,1,88.29254214,-110.5163132,19.76003518,-2.183814261
92.8,0,1,88.2894723,-110.511153,19.7602318,-2.183734023
92.9,0,1,88.28640261,-110.5059928,19.76042841,-2.183653784
93,0,1,88.28333307,-110.5008328,19.76062502,-2.183573545
93.1,0,1,88.28026366,-110.4956728,19.76082163,-2.183493306
93.2,0,1,88.2771944,-110.490513,19.76101824,-2.183413067
93.3,0,1,88.27412529,-110.4853533,19.76121484,-2.183332827
93.4,0,1,88.27105631,-110.4801937,19.76141144,-2.183252587
93.5,0,1,88.26798748,-110.4750341,19.76160804,-2.183172347
93.6,0,1,88.2649188,-110.4698747,19.76180464,-2.183092107
93.7,0,1,88.26185026,-110.4647154,19.76200123,-2.183011866
93.8,0,1,88.25878186,-110.4595562,19.76219783,-2.182931626
93.9,0,1,88.2557136,-110.4543971,19.76239442,-2.182851385
94,0,1,88.25264549,-110.4492381,19.76259101,-2.182771143
94.1,0,1,88.24957752,-110.4440792,19.76278759,-2.182690902
94.2,0,1,88.24650969,-110.4389204,19.76298417,-2.18261066
94.3,0,1,88.24344201,-110.4337617,19.76318075,-2.182530418
94.4,0,1,88.24037447,-110.4286031,19.76337733,-2.182450176
94.5,0,1,88.23730707,-110.4234446,19.76357391,-2.182369934
94.6,0,1,88.23423982,-110.4182863,19.76377048,-2.182289691
94.7,0,1,88.23117271,-110.413128,19.76396705,-2.182209448
94.8,0,1,88.22810574,-110.4079698,19.76416362,-2.182129205
94.9,0,1,88.22503892,-110.4028118,19.76436019,-2.182048962
95,0,1,88.22197223,-110.3976538,19.76455675,-2.181968718
95.1,0,1,88.2189057,-110.3924959,19.76475332,-2.181888475
95.2,0,1,88.2158393,-110.3873382,19.76494988,-2.181808231
95.3,0,1,88.21277305,-110.3821805,19.76514643,-2.181727986
95.4,0,1,88.20970695,-110.377023,19.76534299,-2.181647742
95.5,0,1,88.20664098,-110.3718655,19.76553954,-2.181567497
95.6,0,1,88.20357516,-110.3667082,19.76573609,-2.181487252
95.7,0,1,88.20050948,-110.361551,19.76593264,-2.181407007
95.8,0,1,88.19744395,-110.3563938,19.76612919,-2.181326762
95.9,0,1,88.19437856,-110.3512368,19.76632573,-2.181246516
96,0,1,88.19131331,-110.3460799,19.76652227,-2.18116627
96.1,0,1,88.18824821,-110.3409231,19.76671881,-2.181086024
96.2,0,1,88.18518325,-110.3357663,19.76691535,-2.181005778
96.3,0,1,88.18211843,-110.3306097,19.76711188,-2.180925531
96.4,0,1,88.17905375,-110.3254532,19.76730841,-2.180845284
96.5,0,1,88.17598922,-110.3202968,19.76750494,-2.180765037
96.6,0,1,88.17292483,-110.3151405,19.76770147,-2.18068479
96.7,0,1,88.16986059,-110.3099843,19.767898,-2.180604543
96.8,0,1,88.16679649,-110.3048282,19.76809452,-2.180524295
96.9,0,1,88.16373253,-110.2996722,19.76829104,-2.180444047
97,0,1,88.16066871,-110.2945163,19.76848756,-2.180363799
97.1,0,1,88.15760504,-110.2893606,19.76868407,-2.18028355
97.2,0,1,88.15454151,-110.2842049,19.76888059,-2.180203302
97.3,0,1,88.15147813,-110.2790493,19.7690771,-2.180123053
97.4,0,1,88.14841488,-110.2738938,19.76927361,-2.180042804
97.5,0,1,88.14535178,-110.2687385,19.76947011,-2.179962554
97.6,0,1,88.14228883,-110.2635832,19.76966662,-2.179882305
97.7,0,1,88.13922602,-110.258428,19.76986312,-2.179802055
97.8,0,1,88.13616335,-110.253273,19.77005962,-2.179721805
97.9,0,1,88.13310082,-110.248118,19.77025611,-2.179641555
98,0,1,88.13003844,-110.2429632,19.77045261,-2.179561304
98.1,0,1,88.1269762,-110.2378084,19.7706491,-2.179481053
98.2,0,1,88.1239141,-110.2326538,19.77084559,-2.179400802
98.3,0,1,88.12085215,-110.2274993,19.77104208,-2.179320551
98.4,0,1,88.11779033,-110.2223448,19.77123857,-2.1792403
98.5,0,1,88.11472867,-110.2171905,19.77143505,-2.179160048
98.6,0,1,88.11166714,-110.2120363,19.77163153,-2.179079796
98.7,0,1,88.10860576,-110.2068821,19.77182801,-2.178999544
98.8,0,1,88.10554452,-110.2017281,19.77202448,-2.178919292
98.9,0,1,88.10248343,-110.1965742,19.77222096,-2.178839039
99,0,1,88.09942248,-110.1914204,19.77241743,-2.178758786
99.1,0,1,88.09636167,-110.1862667,19.7726139,-2.178678533
99.2,0,1,88.093301,-110.1811131,19.77281037,-2.17859828
99.3,0,1,88.09024048,-110.1759596,19.77300683,-2.178518026
99.4,0,1,88.0871801,-110.1708062,19.77320329,-2.178437773
99.5,0,1,88.08411987,-110.1656529,19.77339975,-2.178357519
99.6,0,1,88.08105978,-110.1604997,19.77359621,-2.178277264
99.7,0,1,88.07799983,-110.1553466,19.77379267,-2.17819701
99.8,0,1,88.07494002,-110.1501936,19.77398912,-2.178116755
99.9,0,1,88.07188036,-110.1450407,19.77418557,-2.1780365
100,0,1,88.06882084,-110.1398879,19.77438202,-2.177956245
101,0,1,88.03820174,-110.321811,19.76467349,-2.180448978
102,0,1,88.00753143,-110.5062787,19.75483669,-2.183007906
103,0,1,87.97680985,-110.690936,19.7449894,-2.185565784
104,0,1,87.94603696,-110.8757834,19.73513157,-2.18812261
105,0,1,87.91521269,-111.0608214,19.72526319,-2.190678379
106,0,1,87.884337,-111.2460507,19.71538421,-2.193233089
107,0,1,87.85340983,-111.4314719,19.7054946,-2.195786736
108,0,1,87.82243112,-111.6170855,19.69559435,-2.198339318
109,0,1,87.79140083,-111.8028923,19.6856834,-2.200890832
110,0,1,87.7603189,-111.9888928,19.67576174,-2.203441273
111,0,1,87.72918528,-112.1750877,19.66582932,-2.20599064
112,0,1,87.69799991,-112.3614775,19.65588612,-2.208538928
113,0,1,87.66676274,-112.5480628,19.64593211,-2.211086135
114,0,1,87.63547371,-112.7348444,19.63596725,-2.213632258
115,0,1,87.60413277,-112.9218228,19.62599151,-2.216177292
116,0,1,87.57273986,-113.1089987,19.61600486,-2.218721235
117,0,1,87.54129494,-113.2963727,19.60600726,-2.221264083
118,0,1,87.50979794,-113.4839454,19.59599869,-2.223805834
119,0,1,87.47824881,-113.6717176,19.5859791,-2.226346483
120,0,1,87.44664749,-113.8596897,19.57594846,-2.228886028
121,0,1,87.41499393,-114.0478626,19.56590675,-2.231424465
122,0,1,87.38328807,-114.2362367,19.55585392,-2.233961791
123,0,1,87.35152986,-114.4248129,19.54578995,-2.236498002
124,0,1,87.31971923,-114.6135918,19.5357148,-2.239033095
125,0,1,87.28785614,-114.8025739,19.52562843,-2.241567067
126,0,1,87.25594053,-114.9917601,19.51553081,-2.244099913
127,0,1,87.22397234,-115.1811509,19.5054219,-2.246631632
128,0,1,87.19195151,-115.370747,19.49530168,-2.249162218
129,0,1,87.15987799,-115.5605492,19.4851701,-2.251691669
130,0,1,87.12775171,-115.750558,19.47502713,-2.254219981
131,0,1,87.09557263,-115.9407742,19.46487274,-2.25674715
132,0,1,87.06334068,-116.1311985,19.45470689,-2.259273174
133,0,1,87.03105581,-116.3218316,19.44452954,-2.261798047
134,0,1,86.99872741,-116.4073187,19.43960862,-2.262909321
135,0,1,86.96638786,-116.437769,19.43743931,-2.263248675
136,0,1,86.93403985,-116.4682267,19.43526946,-2.263587976
137,0,1,86.90168338,-116.4986915,19.43309909,-2.263927224
138,0,1,86.86931844,-116.5291637,19.43092819,-2.264266419
139,0,1,86.83694504,-116.5596431,19.42875675,-2.264605561
140,0,1,86.80456316,-116.5901297,19.42658478,-2.264944649
141,0,1,86.77217282,-116.6206237,19.42441227,-2.265283684
142,0,1,86.73977401,-116.6511249,19.42223924,-2.265622665
143,0,1,86.70736673,-116.6816334,19.42006566,-2.265961594
144,0,1,86.67495097,-116.7121492,19.41789156,-2.266300468
145,0,1,86.64252673,-116.7426723,19.41571692,-2.26663929
146,0,1,86.61009401,-116.7732027,19.41354175,-2.266978058
147,0,1,86.57765281,-116.8037404,19.41136604,-2.267316772
148,0,1,86.54520313,-116.8342854,19.40918979,-2.267655433
149,0,1,86.51274496,-116.8648377,19.40701301,-2.267994041
150,0,1,86.4802783,-116.8953974,19.4048357,-2.268332594
151,0,1,86.44780316,-116.9259643,19.40265785,-2.268671095
152,0,1,86.41531952,-116.9565386,19.40047946,-2.269009541
153,0,1,86.38282739,-116.9871203,19.39830053,-2.269347934
154,0,1,86.35032676,-117.0177093,19.39612107,-2.269686273
155,0,1,86.31781763,-117.0483056,19.39394107,-2.270024559
156,0,1,86.28530001,-117.0789093,19.39176054,-2.27036279
157,0,1,86.25277388,-117.1095203,19.38957946,-2.270700968
158,0,1,86.22023925,-117.1401387,19.38739785,-2.271039092
159,0,1,86.18769611,-117.1707645,19.3852157,-2.271377162
160,0,1,86.15514446,-117.2013976,19.38303301,-2.271715179
161,0,1,86.1225843,-117.2320381,19.38084978,-2.272053141
162,0,1,86.09001564,-117.2626861,19.37866601,-2.27239105
163,0,1,86.05743845,-117.2933413,19.3764817,-2.272728904
164,0,1,86.02485275,-117.324004,19.37429685,-2.273066705
165,0,1,85.99225853,-117.3546741,19.37211146,-2.273404451
166,0,1,85.9596558,-117.3853516,19.36992553,-2.273742143
167,0,1,85.92704453,-117.4160365,19.36773906,-2.274079782
168,0,1,85.89442475,-117.4467289,19.36555205,-2.274417366
169,0,1,85.86179644,-117.4774286,19.3633645,-2.274754896
170,0,1,85.8291596,-117.5081358,19.3611764,-2.275092371
171,0,1,85.79651422,-117.5388504,19.35898776,-2.275429793
172,0,1,85.76386032,-117.5695725,19.35679858,-2.27576716
173,0,1,85.73119788,-117.600302,19.35460886,-2.276104473
174,0,1,85.6985269,-117.6310389,19.35241859,-2.276441732
175,0,1,85.66584739,-117.6617833,19.35022778,-2.276778936
176,0,1,85.63315933,-117.6925352,19.34803643,-2.277116086
177,0,1,85.60046273,-117.7232945,19.34584453,-2.277453182
178,0,1,85.56775758,-117.7540613,19.34365209,-2.277790223
179,0,1,85.53504389,-117.7848355,19.3414591,-2.27812721
180,0,1,85.50232165,-117.8156173,19.33926557,-2.278464142
181,0,1,85.46959086,-117.8464065,19.33707149,-2.278801019
182,0,1,85.43685151,-117.8772032,19.33487687,-2.279137842
183,0,1,85.40410361,-117.9080075,19.3326817,-2.279474611
184,0,1,85.37134714,-117.9388192,19.33048598,-2.279811324
185,0,1,85.33858212,-117.9696384,19.32828972,-2.280147984
186,0,1,85.30580854,-118.0004652,19.32609291,-2.280484588
187,0,1,85.27302639,-118.0312995,19.32389556,-2.280821138
188,0,1,85.24023568,-118.0621413,19.32169765,-2.281157633
189,0,1,85.2074364,-118.0929906,19.3194992,-2.281494073
190,0,1,85.17462855,-118.1238474,19.3173002,-2.281830458
191,0,1,85.14181213,-118.1547118,19.31510065,-2.282166789
192,0,1,85.10898713,-118.1855838,19.31290055,-2.282503064
193,0,1,85.07615355,-118.2164633,19.31069991,-2.282839285
194,0,1,85.0433114,-118.2473504,19.30849871,-2.283175451
195,0,1,85.01046067,-118.278245,19.30629696,-2.283511561
196,0,1,84.97760135,-118.3091472,19.30409467,-2.283847617
197,0,1,84.94473345,-118.340057,19.30189182,-2.284183618
198,0,1,84.91185696,-118.3709743,19.29968842,-2.284519563
199,0,1,84.87897188,-118.4018992,19.29748448,-2.284855454
200,0,1,84.84613304,-118.4327802,19.29528365,-2.28519073
