"time","prdata","stx","dtrn","rtsn","out1n","out2n","txrdyn","rxrdyn","irq","b_clk"
3.101,12,1,1,1,1,1,0,0,0,1
3.101,12,1,1,1,1,1,0,0,0,1
3.102,12,1,1,1,1,1,0,0,0,1
3.102,12,1,1,1,1,1,0,0,0,1
3.103,12,1,1,1,1,1,0,0,0,1
3.103,12,1,1,1,1,1,0,0,0,1
3.104,159,1,1,1,1,1,0,0,0,1
3.104,159,1,1,1,1,1,0,0,0,1
3.105,159,1,1,1,1,1,0,0,0,1
3.105,159,1,1,1,1,1,0,0,0,1
3.106,159,1,1,1,1,1,0,0,0,1
3.106,159,1,1,1,1,1,0,0,0,1
3.107,26,1,1,1,1,1,0,0,0,1
3.107,26,1,1,1,1,1,0,0,0,1
3.108,26,1,1,1,1,1,0,0,0,1
3.108,26,1,1,1,1,1,0,0,0,1
3.109,26,1,1,1,1,1,0,0,0,1
3.109,26,1,1,1,1,1,0,0,0,1
3.11,26,1,1,1,1,1,0,0,0,1
3.11,26,1,1,1,1,1,0,0,0,1
3.111,26,1,1,1,1,1,0,0,0,1
3.111,26,1,1,1,1,1,0,0,0,1
3.112,26,1,1,1,1,1,0,0,0,1
3.112,26,1,1,1,1,1,0,0,0,1
3.113,26,1,1,1,1,1,0,0,0,1
3.113,26,1,1,1,1,1,0,0,0,1
3.114,12,1,1,1,1,1,0,0,0,1
3.114,12,1,1,1,1,1,0,0,0,1
3.115,12,1,1,1,1,1,0,0,0,1
3.115,12,1,1,1,1,1,0,0,0,1
3.116,12,1,1,1,1,1,0,0,0,1
3.116,12,1,1,1,1,1,0,0,0,1
3.117,12,1,1,1,1,1,0,0,0,1
3.117,12,1,1,1,1,1,0,0,0,1
3.118,12,1,1,1,1,1,0,0,0,1
3.118,12,1,1,1,1,1,0,0,0,1
3.119,12,1,1,1,1,1,0,0,0,1
3.119,12,1,1,1,1,1,0,0,0,1
3.12,12,1,1,1,1,1,0,0,0,1
3.12,12,1,1,1,1,1,0,0,0,1
3.121,12,1,1,1,1,1,0,0,0,1
3.121,12,1,1,1,1,1,0,0,0,1
3.122,5,1,1,1,1,1,0,0,0,1
3.122,5,1,1,1,1,1,0,0,0,1
3.123,5,1,1,1,1,1,0,0,0,1
3.123,5,1,1,1,1,1,0,0,0,1
3.124,5,1,1,1,1,1,0,0,0,1
3.124,5,1,1,1,1,1,0,0,0,1
3.125,5,1,1,1,1,1,0,0,0,1
3.125,5,1,1,1,1,1,0,0,0,1
3.126,5,1,1,1,1,1,0,0,0,1
3.126,5,1,1,1,1,1,0,0,0,1
3.127,5,1,1,1,1,1,0,0,0,1
3.127,5,1,1,1,1,1,0,0,0,1
3.128,5,1,1,1,1,1,0,0,0,1
3.128,5,1,1,1,1,1,0,0,0,1
3.129,5,1,1,1,1,1,0,0,0,1
3.129,5,1,1,1,1,1,0,0,0,1
3.13,5,1,1,1,1,1,0,0,0,1
3.13,5,1,1,1,1,1,0,0,0,1
3.131,5,1,1,1,1,1,0,0,0,1
3.131,5,1,1,1,1,1,0,0,0,1
3.132,5,1,1,1,1,1,0,0,0,1
3.132,5,1,1,1,1,1,0,0,0,1
3.133,5,1,1,1,1,1,0,0,0,1
3.133,5,1,1,1,1,1,0,0,0,1
3.134,5,1,1,1,1,1,0,0,0,1
3.134,5,1,1,1,1,1,0,0,0,1
3.135,5,1,1,1,1,1,0,0,0,1
3.135,5,1,1,1,1,1,0,0,0,1
3.136,5,1,1,1,1,1,0,0,0,1
3.136,5,1,1,1,1,1,0,0,0,1
3.137,5,1,1,1,1,1,0,0,0,1
3.137,5,1,1,1,1,1,0,0,0,1
3.138,159,1,1,1,1,1,0,0,0,1
3.138,159,1,1,1,1,1,0,0,0,1
3.139,159,1,1,1,1,1,0,0,0,1
3.139,159,1,1,1,1,1,0,0,0,1
3.14,159,1,1,1,1,1,0,0,0,1
3.14,159,1,1,1,1,1,0,0,0,1
3.141,5,1,1,1,1,1,0,0,1,1
3.141,5,1,1,1,1,1,0,0,1,1
3.142,5,1,1,1,1,1,0,0,1,1
3.142,5,1,1,1,1,1,0,0,1,1
3.143,5,1,1,1,1,1,0,0,1,1
3.143,5,1,1,1,1,1,0,0,1,1
3.144,192,1,1,1,1,1,0,0,1,1
3.144,192,1,1,1,1,1,0,0,1,1
3.145,192,1,1,1,1,1,0,0,1,1
3.145,192,1,1,1,1,1,0,0,1,1
3.146,192,1,1,1,1,1,0,0,1,1
3.146,192,1,1,1,1,1,0,0,1,1
3.147,35,1,1,1,1,1,0,0,1,1
3.147,35,1,1,1,1,1,0,0,1,1
3.148,35,1,1,1,1,1,0,0,1,1
3.148,35,1,1,1,1,1,0,0,1,1
3.149,35,1,1,1,1,1,0,0,1,1
3.149,35,1,1,1,1,1,0,0,1,1
3.15,35,1,1,1,1,1,0,0,1,1
3.15,35,1,1,1,1,1,0,0,1,1
3.151,8,1,1,1,1,1,0,0,1,1
3.151,8,1,1,1,1,1,0,0,1,1
3.152,8,1,1,1,1,1,0,0,1,1
3.152,8,1,1,1,1,1,0,0,1,1
3.153,97,1,1,1,1,1,0,0,1,1
3.153,97,1,1,1,1,1,0,0,1,1
3.154,97,1,1,1,1,1,0,0,1,1
3.154,97,1,1,1,1,1,0,0,1,1
3.155,97,1,1,1,1,1,0,0,1,1
3.155,97,1,1,1,1,1,0,0,1,1
3.156,97,1,1,1,1,1,0,0,1,1
3.156,97,1,1,1,1,1,0,0,1,1
3.157,97,1,1,1,1,1,0,0,1,1
3.157,97,1,1,1,1,1,0,0,1,1
3.158,8,1,1,1,1,1,0,0,0,1
3.158,8,1,1,1,1,1,0,0,0,1
3.159,8,1,1,1,1,1,0,0,0,1
3.159,8,1,1,1,1,1,0,0,0,1
3.16,8,1,1,1,1,1,0,0,0,1
3.16,8,1,1,1,1,1,0,0,0,1
3.161,8,1,1,1,1,1,0,0,0,1
3.161,8,1,1,1,1,1,0,0,0,1
3.162,8,1,1,1,1,1,0,0,0,1
3.162,8,1,1,1,1,1,0,0,0,1
3.163,8,1,1,1,1,1,0,0,0,1
3.163,8,1,1,1,1,1,0,0,0,1
3.164,8,1,1,1,1,1,0,0,0,1
3.164,8,1,1,1,1,1,0,0,0,1
3.165,8,1,1,1,1,1,0,0,0,1
3.165,8,1,1,1,1,1,0,0,0,1
3.166,35,1,1,1,1,1,0,0,0,1
3.166,35,1,1,1,1,1,0,0,0,1
3.167,35,1,1,1,1,1,0,0,0,1
3.167,35,1,1,1,1,1,0,0,0,1
3.168,35,1,1,1,1,1,0,0,0,1
3.168,35,1,1,1,1,1,0,0,0,1
3.169,35,1,1,1,1,1,0,0,0,1
3.169,35,1,1,1,1,1,0,0,0,1
3.17,193,0,1,1,1,1,0,0,0,1
3.17,193,0,1,1,1,1,0,0,0,1
3.171,193,0,1,1,1,1,0,0,0,1
3.171,193,0,1,1,1,1,0,0,0,1
3.172,193,0,1,1,1,1,0,0,0,1
3.172,193,0,1,1,1,1,0,0,0,1
3.173,193,0,1,1,1,1,0,0,0,1
3.173,193,0,1,1,1,1,0,0,0,1
3.174,193,0,1,1,1,1,0,0,0,1
3.174,193,0,1,1,1,1,0,0,0,1
3.175,193,0,1,1,1,1,0,0,0,1
3.175,193,0,1,1,1,1,0,0,0,1
3.176,193,0,1,1,1,1,0,0,0,1
3.176,193,0,1,1,1,1,0,0,0,1
3.177,97,0,1,1,1,1,0,0,0,1
3.177,97,0,1,1,1,1,0,0,0,1
3.178,97,0,1,1,1,1,0,0,0,1
3.178,97,0,1,1,1,1,0,0,0,1
3.179,97,0,1,1,1,1,0,0,0,1
3.179,97,0,1,1,1,1,0,0,0,1
3.18,97,0,1,1,1,1,0,0,0,1
3.18,97,0,1,1,1,1,0,0,0,1
3.181,97,0,1,1,1,1,0,0,0,1
3.181,97,0,1,1,1,1,0,0,0,1
3.182,97,0,1,1,1,1,0,0,0,1
3.182,97,0,1,1,1,1,0,0,0,1
3.183,97,0,1,1,1,1,0,0,0,1
3.183,97,0,1,1,1,1,0,0,0,1
3.184,97,0,1,1,1,1,0,0,0,1
3.184,97,0,1,1,1,1,0,0,0,1
3.185,97,0,1,1,1,1,0,0,0,1
3.185,97,0,1,1,1,1,0,0,0,1
3.186,26,0,1,1,1,1,0,0,0,1
3.186,26,0,1,1,1,1,0,0,0,1
3.187,26,0,1,1,1,1,0,0,0,1
3.187,26,0,1,1,1,1,0,0,0,1
3.188,26,0,1,1,1,1,0,0,0,1
3.188,26,0,1,1,1,1,0,0,0,1
3.189,26,0,1,1,1,1,0,0,0,1
3.189,26,0,1,1,1,1,0,0,0,1
3.19,26,0,1,1,1,1,0,0,0,1
3.19,26,0,1,1,1,1,0,0,0,1
3.191,26,0,1,1,1,1,0,0,0,1
3.191,26,0,1,1,1,1,0,0,0,1
3.192,12,0,1,1,1,1,0,0,0,1
3.192,12,0,1,1,1,1,0,0,0,1
3.193,12,0,1,1,1,1,0,0,0,1
3.193,12,0,1,1,1,1,0,0,0,1
3.194,12,0,1,1,1,1,0,0,0,1
3.194,12,0,1,1,1,1,0,0,0,1
3.195,219,0,1,1,1,1,0,0,0,1
3.195,219,0,1,1,1,1,0,0,0,1
3.196,219,0,1,1,1,1,0,0,0,1
3.196,219,0,1,1,1,1,0,0,0,1
3.197,137,0,1,1,1,1,0,0,0,1
3.197,137,0,1,1,1,1,0,0,0,1
3.198,137,0,1,1,1,1,0,0,0,1
3.198,137,0,1,1,1,1,0,0,0,1
3.199,137,0,1,1,1,1,0,0,0,1
3.199,137,0,1,1,1,1,0,0,0,1
3.2,137,0,1,1,1,1,0,0,0,1
3.2,137,0,1,1,1,1,0,0,0,1
3.201,137,0,1,1,1,1,0,0,0,1
3.201,137,0,1,1,1,1,0,0,0,1
3.202,137,0,1,1,1,1,0,0,0,1
3.202,137,0,1,1,1,1,0,0,0,1
3.203,137,0,1,1,1,1,0,0,0,1
3.203,137,0,1,1,1,1,0,0,0,1
3.204,137,0,1,1,1,1,0,0,0,1
3.204,137,0,1,1,1,1,0,0,0,1
3.205,137,0,1,1,1,1,0,0,0,1
3.205,137,0,1,1,1,1,0,0,0,1
3.206,137,0,1,1,1,1,0,0,0,1
3.206,137,0,1,1,1,1,0,0,0,1
3.207,137,0,1,1,1,1,0,0,0,1
3.207,137,0,1,1,1,1,0,0,0,1
3.208,137,0,1,1,1,1,0,0,0,1
3.208,137,0,1,1,1,1,0,0,0,1
3.209,137,0,1,1,1,1,0,0,0,1
3.209,137,0,1,1,1,1,0,0,0,1
3.21,137,0,1,1,1,1,0,0,0,1
3.21,137,0,1,1,1,1,0,0,0,1
3.211,137,0,1,1,1,1,0,0,0,1
3.211,137,0,1,1,1,1,0,0,0,1
3.212,137,0,1,1,1,1,0,0,0,1
3.212,137,0,1,1,1,1,0,0,0,1
3.213,137,0,1,1,1,1,0,0,0,1
3.213,137,0,1,1,1,1,0,0,0,1
3.214,137,0,1,1,1,1,0,0,0,1
3.214,137,0,1,1,1,1,0,0,0,1
3.215,137,0,1,1,1,1,0,0,0,1
3.215,137,0,1,1,1,1,0,0,0,1
3.216,137,0,1,1,1,1,0,0,0,1
3.216,137,0,1,1,1,1,0,0,0,1
3.217,219,0,1,1,1,1,0,0,0,1
3.217,219,0,1,1,1,1,0,0,0,1
3.218,219,1,1,1,1,1,0,0,0,1
3.218,219,1,1,1,1,1,0,0,0,1
3.219,68,1,1,1,1,1,0,0,0,1
3.219,68,1,1,1,1,1,0,0,0,1
3.22,68,1,1,1,1,1,0,0,0,1
3.22,68,1,1,1,1,1,0,0,0,1
3.221,68,1,1,1,1,1,0,0,0,1
3.221,68,1,1,1,1,1,0,0,0,1
3.222,68,1,1,1,1,1,0,0,0,1
3.222,68,1,1,1,1,1,0,0,0,1
3.223,0,1,1,1,1,1,0,0,0,1
3.223,0,1,1,1,1,1,0,0,0,1
3.224,0,1,1,1,1,1,0,0,0,1
3.224,0,1,1,1,1,1,0,0,0,1
3.225,0,1,1,1,1,1,0,0,0,1
3.225,0,1,1,1,1,1,0,0,0,1
3.226,0,1,1,1,1,1,0,0,0,1
3.226,0,1,1,1,1,1,0,0,0,1
3.227,0,1,1,1,1,1,0,0,0,1
3.227,0,1,1,1,1,1,0,0,0,1
3.228,0,1,1,1,1,1,0,0,0,1
3.228,0,1,1,1,1,1,0,0,0,1
3.229,0,1,1,1,1,1,0,0,0,1
3.229,0,1,1,1,1,1,0,0,0,1
3.23,0,1,1,1,1,1,0,0,0,1
3.23,0,1,1,1,1,1,0,0,0,1
3.231,97,1,1,1,1,1,0,0,0,1
3.231,97,1,1,1,1,1,0,0,0,1
3.232,97,1,1,1,1,1,0,0,0,1
3.232,97,1,1,1,1,1,0,0,0,1
3.233,97,1,1,1,1,1,0,0,0,1
3.233,97,1,1,1,1,1,0,0,0,1
3.234,0,1,1,1,1,1,0,0,0,1
3.234,0,1,1,1,1,1,0,0,0,1
3.235,0,1,1,1,1,1,0,0,0,1
3.235,0,1,1,1,1,1,0,0,0,1
3.236,0,1,1,1,1,1,0,0,0,1
3.236,0,1,1,1,1,1,0,0,0,1
3.237,0,1,1,1,1,1,0,0,0,1
3.237,0,1,1,1,1,1,0,0,0,1
3.238,0,1,1,1,1,1,0,0,0,1
3.238,0,1,1,1,1,1,0,0,0,1
3.239,0,1,1,1,1,1,0,0,0,1
3.239,0,1,1,1,1,1,0,0,0,1
3.24,0,1,1,1,1,1,0,0,0,1
3.24,0,1,1,1,1,1,0,0,0,1
3.241,0,1,1,1,1,1,0,0,0,1
3.241,0,1,1,1,1,1,0,0,0,1
3.242,0,1,1,1,1,1,0,0,0,1
3.242,0,1,1,1,1,1,0,0,0,1
3.243,0,1,1,1,1,1,0,0,0,1
3.243,0,1,1,1,1,1,0,0,0,1
3.244,0,1,1,1,1,1,0,0,0,1
3.244,0,1,1,1,1,1,0,0,0,1
3.245,0,1,1,1,1,1,0,0,0,1
3.245,0,1,1,1,1,1,0,0,0,1
3.246,0,1,1,1,1,1,0,0,0,1
3.246,0,1,1,1,1,1,0,0,0,1
3.247,159,1,1,1,1,1,0,0,0,1
3.247,159,1,1,1,1,1,0,0,0,1
3.248,159,1,1,1,1,1,0,0,0,1
3.248,159,1,1,1,1,1,0,0,0,1
3.249,159,1,1,1,1,1,0,0,0,1
3.249,159,1,1,1,1,1,0,0,0,1
3.25,159,1,1,1,1,1,0,0,0,1
3.25,159,1,1,1,1,1,0,0,0,1
3.251,159,1,1,1,1,1,0,0,0,1
3.251,159,1,1,1,1,1,0,0,0,1
3.252,0,1,1,1,1,1,0,0,0,1
3.252,0,1,1,1,1,1,0,0,0,1
3.253,0,1,1,1,1,1,0,0,0,1
3.253,0,1,1,1,1,1,0,0,0,1
3.254,0,1,1,1,1,1,0,0,0,1
3.254,0,1,1,1,1,1,0,0,0,1
3.255,3,1,1,1,1,1,1,0,0,1
3.255,3,1,1,1,1,1,1,0,0,1
3.256,3,1,1,1,1,1,1,0,0,1
3.256,3,1,1,1,1,1,1,0,0,1
3.257,3,1,1,1,1,1,1,0,0,1
3.257,3,1,1,1,1,1,1,0,0,1
3.258,15,1,1,1,1,1,1,0,0,1
3.258,15,1,1,1,1,1,1,0,0,1
3.259,15,1,1,1,1,1,1,0,0,1
3.259,15,1,1,1,1,1,1,0,0,1
3.26,15,1,1,1,1,1,1,0,0,1
3.26,15,1,1,1,1,1,1,0,0,1
3.261,15,1,1,1,1,1,1,0,0,1
3.261,15,1,1,1,1,1,1,0,0,1
3.262,3,1,1,1,1,1,1,0,0,1
3.262,3,1,1,1,1,1,1,0,0,1
3.263,3,1,1,1,1,1,1,0,0,1
3.263,3,1,1,1,1,1,1,0,0,1
3.264,3,1,1,1,1,1,1,0,0,1
3.264,3,1,1,1,1,1,1,0,0,1
3.265,3,0,1,1,1,1,1,0,0,1
3.265,3,0,1,1,1,1,1,0,0,1
3.266,3,0,1,1,1,1,1,0,0,1
3.266,3,0,1,1,1,1,1,0,0,1
3.267,3,0,1,1,1,1,1,0,0,1
3.267,3,0,1,1,1,1,1,0,0,1
3.268,3,0,1,1,1,1,1,0,0,1
3.268,3,0,1,1,1,1,1,0,0,1
3.269,3,0,1,1,1,1,1,0,0,1
3.269,3,0,1,1,1,1,1,0,0,1
3.27,3,0,1,1,1,1,1,0,0,1
3.27,3,0,1,1,1,1,1,0,0,1
3.271,3,0,1,1,1,1,1,0,0,1
3.271,3,0,1,1,1,1,1,0,0,1
3.272,3,0,1,1,1,1,1,0,0,1
3.272,3,0,1,1,1,1,1,0,0,1
3.273,3,0,1,1,1,1,1,0,0,1
3.273,3,0,1,1,1,1,1,0,0,1
3.274,124,0,1,1,1,1,1,0,0,1
3.274,124,0,1,1,1,1,1,0,0,1
3.275,124,0,1,1,1,1,1,0,0,1
3.275,124,0,1,1,1,1,1,0,0,1
3.276,0,0,1,1,1,1,1,0,0,1
3.276,0,0,1,1,1,1,1,0,0,1
3.277,0,0,1,1,1,1,1,0,0,1
3.277,0,0,1,1,1,1,1,0,0,1
3.278,0,1,1,1,1,1,1,0,0,1
3.278,0,1,1,1,1,1,1,0,0,1
3.279,6,1,1,1,1,1,1,0,0,1
3.279,6,1,1,1,1,1,1,0,0,1
3.28,6,1,1,1,1,1,1,0,0,1
3.28,6,1,1,1,1,1,1,0,0,1
3.281,6,0,1,1,1,1,1,0,0,1
3.281,6,0,1,1,1,1,1,0,0,1
3.282,6,0,1,1,1,1,1,0,0,1
3.282,6,0,1,1,1,1,1,0,0,1
3.283,6,0,1,1,1,1,1,0,0,1
3.283,6,0,1,1,1,1,1,0,0,1
3.284,6,0,1,1,1,1,1,0,0,1
3.284,6,0,1,1,1,1,1,0,0,1
3.285,1,0,1,1,1,1,1,0,0,1
3.285,1,0,1,1,1,1,1,0,0,1
3.286,1,0,1,1,1,1,1,0,0,1
3.286,1,0,1,1,1,1,1,0,0,1
3.287,1,0,1,1,1,1,1,0,0,1
3.287,1,0,1,1,1,1,1,0,0,1
3.288,198,0,1,1,1,1,1,0,0,1
3.288,198,0,1,1,1,1,1,0,0,1
3.289,198,0,1,1,1,1,1,0,0,1
3.289,198,0,1,1,1,1,1,0,0,1
3.29,91,0,1,1,1,1,1,0,0,1
3.29,91,0,1,1,1,1,1,0,0,1
3.291,91,0,1,1,1,1,1,0,0,1
3.291,91,0,1,1,1,1,1,0,0,1
3.292,1,0,1,1,1,1,1,0,0,1
3.292,1,0,1,1,1,1,1,0,0,1
3.293,1,0,1,1,1,1,1,0,0,1
3.293,1,0,1,1,1,1,1,0,0,1
3.294,1,0,1,1,1,1,1,0,0,1
3.294,1,0,1,1,1,1,1,0,0,1
3.295,193,0,1,1,1,1,1,0,0,1
3.295,193,0,1,1,1,1,1,0,0,1
3.296,193,0,1,1,1,1,1,0,0,1
3.296,193,0,1,1,1,1,1,0,0,1
3.297,193,0,1,1,1,1,1,0,0,1
3.297,193,0,1,1,1,1,1,0,0,1
3.298,1,0,1,1,1,1,1,0,0,1
3.298,1,0,1,1,1,1,1,0,0,1
3.299,1,0,1,1,1,1,1,0,0,1
3.299,1,0,1,1,1,1,1,0,0,1
3.3,198,0,1,1,1,1,1,0,0,1
3.3,198,0,1,1,1,1,1,0,0,1
3.301,198,0,1,1,1,1,1,0,0,1
3.301,198,0,1,1,1,1,1,0,0,1
3.302,5,0,1,1,1,1,1,0,0,1
3.302,5,0,1,1,1,1,1,0,0,1
3.303,5,0,1,1,1,1,1,0,0,1
3.303,5,0,1,1,1,1,1,0,0,1
3.304,5,0,1,1,1,1,1,0,0,1
3.304,5,0,1,1,1,1,1,0,0,1
3.305,164,0,1,1,1,1,1,0,0,1
3.305,164,0,1,1,1,1,1,0,0,1
3.306,164,0,1,1,1,1,1,0,0,1
3.306,164,0,1,1,1,1,1,0,0,1
3.307,164,0,1,1,1,1,1,0,0,1
3.307,164,0,1,1,1,1,1,0,0,1
3.308,0,0,1,1,1,1,1,0,0,1
3.308,0,0,1,1,1,1,1,0,0,1
3.309,0,0,1,1,1,1,1,0,0,1
3.309,0,0,1,1,1,1,1,0,0,1
3.31,0,0,1,1,1,1,1,0,0,1
3.31,0,0,1,1,1,1,1,0,0,1
3.311,0,0,1,1,1,1,1,0,0,1
3.311,0,0,1,1,1,1,1,0,0,1
3.312,0,0,1,1,1,1,1,0,0,1
3.312,0,0,1,1,1,1,1,0,0,1
3.313,0,0,1,1,1,1,1,0,0,1
3.313,0,0,1,1,1,1,1,0,0,1
3.314,0,0,1,1,1,1,1,0,0,1
3.314,0,0,1,1,1,1,1,0,0,1
3.315,0,0,1,1,1,1,1,0,0,1
3.315,0,0,1,1,1,1,1,0,0,1
3.316,0,0,1,1,1,1,1,0,0,1
3.316,0,0,1,1,1,1,1,0,0,1
3.317,0,0,1,1,1,1,1,0,0,1
3.317,0,0,1,1,1,1,1,0,0,1
3.318,0,0,1,1,1,1,1,0,0,1
3.318,0,0,1,1,1,1,1,0,0,1
3.319,0,0,1,1,1,1,1,0,0,1
3.319,0,0,1,1,1,1,1,0,0,1
3.32,0,0,1,1,1,1,1,0,0,1
3.32,0,0,1,1,1,1,1,0,0,1
3.321,0,0,1,1,1,1,1,0,0,1
3.321,0,0,1,1,1,1,1,0,0,1
3.322,0,0,1,1,1,1,1,0,0,1
3.322,0,0,1,1,1,1,1,0,0,1
3.323,0,0,1,1,1,1,1,0,0,1
3.323,0,0,1,1,1,1,1,0,0,1
3.324,0,0,1,1,1,1,1,0,0,1
3.324,0,0,1,1,1,1,1,0,0,1
3.325,0,0,1,1,1,1,1,0,0,1
3.325,0,0,1,1,1,1,1,0,0,1
3.326,0,0,1,1,1,1,1,0,0,1
3.326,0,0,1,1,1,1,1,0,0,1
3.327,0,0,1,1,1,1,1,0,0,1
3.327,0,0,1,1,1,1,1,0,0,1
3.328,0,0,1,1,1,1,1,0,0,1
3.328,0,0,1,1,1,1,1,0,0,1
3.329,0,0,1,1,1,1,1,0,0,1
3.329,0,0,1,1,1,1,1,0,0,1
3.33,0,0,1,1,1,1,1,0,0,1
3.33,0,0,1,1,1,1,1,0,0,1
3.331,0,0,1,1,1,1,1,0,0,1
3.331,0,0,1,1,1,1,1,0,0,1
3.332,0,0,1,1,1,1,1,0,0,1
3.332,0,0,1,1,1,1,1,0,0,1
3.333,193,0,1,1,1,1,1,0,0,1
3.333,193,0,1,1,1,1,1,0,0,1
3.334,193,0,1,1,1,1,1,0,0,1
3.334,193,0,1,1,1,1,1,0,0,1
3.335,193,0,1,1,1,1,1,0,0,1
3.335,193,0,1,1,1,1,1,0,0,1
3.336,193,0,1,1,1,1,1,0,0,1
3.336,193,0,1,1,1,1,1,0,0,1
3.337,193,0,1,1,1,1,1,0,0,1
3.337,193,0,1,1,1,1,1,0,0,1
3.338,159,0,1,1,1,1,1,0,0,1
3.338,159,0,1,1,1,1,1,0,0,1
3.339,159,0,1,1,1,1,1,0,0,1
3.339,159,0,1,1,1,1,1,0,0,1
3.34,159,0,1,1,1,1,1,0,0,1
3.34,159,0,1,1,1,1,1,0,0,1
3.341,0,0,1,1,1,1,1,0,0,1
3.341,0,0,1,1,1,1,1,0,0,1
3.342,0,0,1,1,1,1,1,0,0,1
3.342,0,0,1,1,1,1,1,0,0,1
3.343,0,0,1,1,1,1,1,0,0,1
3.343,0,0,1,1,1,1,1,0,0,1
3.344,0,0,1,1,1,1,1,0,0,1
3.344,0,0,1,1,1,1,1,0,0,1
3.345,26,0,1,1,1,1,1,0,0,1
3.345,26,0,1,1,1,1,1,0,0,1
3.346,26,0,1,1,1,1,1,0,0,1
3.346,26,0,1,1,1,1,1,0,0,1
3.347,26,0,1,1,1,1,1,0,0,1
3.347,26,0,1,1,1,1,1,0,0,1
3.348,26,0,1,1,1,1,1,0,0,1
3.348,26,0,1,1,1,1,1,0,0,1
3.349,193,0,1,1,1,1,1,0,0,1
3.349,193,0,1,1,1,1,1,0,0,1
3.35,193,0,1,1,1,1,1,0,0,1
3.35,193,0,1,1,1,1,1,0,0,1
3.351,18,0,0,0,1,1,1,0,0,1
3.351,18,0,0,0,1,1,1,0,0,1
3.352,18,0,0,0,1,1,1,0,0,1
3.352,18,0,0,0,1,1,1,0,0,1
3.353,18,0,0,0,1,1,1,0,0,1
3.353,18,0,0,0,1,1,1,0,0,1
3.354,0,0,0,0,1,1,0,0,0,1
3.354,0,0,0,0,1,1,0,0,0,1
3.355,0,0,0,0,1,1,0,0,1,1
3.355,0,0,0,0,1,1,0,0,1,1
3.356,0,0,0,0,1,1,0,0,1,1
3.356,0,0,0,0,1,1,0,0,1,1
3.357,248,0,0,0,1,1,0,0,1,1
3.357,248,0,0,0,1,1,0,0,1,1
3.358,248,0,0,0,1,1,0,0,1,1
3.358,248,0,0,0,1,1,0,0,1,1
3.359,248,0,0,0,1,1,0,0,1,1
3.359,248,0,0,0,1,1,0,0,1,1
3.36,248,0,0,0,1,1,0,0,1,1
3.36,248,0,0,0,1,1,0,0,1,1
3.361,248,0,0,0,1,1,0,0,1,1
3.361,248,0,0,0,1,1,0,0,1,1
3.362,248,0,0,0,1,1,0,0,1,1
3.362,248,0,0,0,1,1,0,0,1,1
3.363,248,0,0,0,1,1,0,0,1,1
3.363,248,0,0,0,1,1,0,0,1,1
3.364,248,0,0,0,1,1,0,0,1,1
3.364,248,0,0,0,1,1,0,0,1,1
3.365,248,0,0,0,1,1,0,0,1,1
3.365,248,0,0,0,1,1,0,0,1,1
3.366,248,0,0,0,1,1,0,0,1,1
3.366,248,0,0,0,1,1,0,0,1,1
3.367,248,0,0,0,1,1,0,0,1,1
3.367,248,0,0,0,1,1,0,0,1,1
3.368,248,0,0,0,1,1,0,0,1,1
3.368,248,0,0,0,1,1,0,0,1,1
3.369,248,0,0,0,1,1,0,0,1,1
3.369,248,0,0,0,1,1,0,0,1,1
3.37,248,0,0,0,1,1,0,0,1,1
3.37,248,0,0,0,1,1,0,0,1,1
3.371,248,0,0,0,1,1,0,0,1,1
3.371,248,0,0,0,1,1,0,0,1,1
3.372,248,0,0,0,1,1,0,0,1,1
3.372,248,0,0,0,1,1,0,0,1,1
3.373,194,0,0,0,1,1,0,0,1,1
3.373,194,0,0,0,1,1,0,0,1,1
3.374,194,0,0,0,1,1,0,0,1,1
3.374,194,0,0,0,1,1,0,0,1,1
3.375,248,0,0,0,1,1,0,0,1,1
3.375,248,0,0,0,1,1,0,0,1,1
3.376,248,0,0,0,1,1,0,0,1,1
3.376,248,0,0,0,1,1,0,0,1,1
3.377,248,0,0,0,1,1,0,0,1,1
3.377,248,0,0,0,1,1,0,0,1,1
3.378,248,0,0,0,1,1,0,0,1,1
3.378,248,0,0,0,1,1,0,0,1,1
3.379,248,0,0,0,1,1,0,0,1,1
3.379,248,0,0,0,1,1,0,0,1,1
3.38,248,0,0,0,1,1,0,0,1,1
3.38,248,0,0,0,1,1,0,0,1,1
3.381,248,0,0,0,1,1,0,0,1,1
3.381,248,0,0,0,1,1,0,0,1,1
3.382,0,0,0,0,1,1,0,0,1,1
3.382,0,0,0,0,1,1,0,0,1,1
3.383,0,0,0,0,1,1,0,0,1,1
3.383,0,0,0,0,1,1,0,0,1,1
3.384,0,0,0,0,1,1,0,0,1,1
3.384,0,0,0,0,1,1,0,0,1,1
3.385,0,0,0,0,1,1,0,0,1,1
3.385,0,0,0,0,1,1,0,0,1,1
3.386,0,0,0,0,1,1,0,0,1,1
3.386,0,0,0,0,1,1,0,0,1,1
3.387,0,0,0,0,1,1,0,0,1,1
3.387,0,0,0,0,1,1,0,0,1,1
3.388,0,0,0,0,1,1,0,0,1,1
3.388,0,0,0,0,1,1,0,0,1,1
3.389,0,0,0,0,1,1,0,0,1,1
3.389,0,0,0,0,1,1,0,0,1,1
3.39,0,0,0,0,1,1,0,0,1,1
3.39,0,0,0,0,1,1,0,0,1,1
3.391,0,0,0,0,1,1,0,0,1,1
