"time","Out1[1]","Out1[2]","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8[1]","Out8[2]","Out9","Out10","Out11","EventIndicator[0]","EventIndicator[1]","Step_Time","Step_Y0","Step_YFinal","SineWave_Amp","SineWave_Bias","SineWave_Freq","SineWave_Phase","SineWave6_Amp","SineWave6_Bias","SineWave6_Freq","SineWave6_Phase","SineWave1_Amp","SineWave1_Bias","SineWave1_Freq","SineWave1_Phase","Step2_Time","Step2_Y0","Step2_YFinal","SineWave3_Amp","SineWave3_Bias","SineWave3_Freq","SineWave3_Hsin","SineWave3_HCos","SineWave3_PSin","SineWave3_PCos","SineWave4_Amp","SineWave4_Bias","SineWave4_Freq","SineWave4_Phase","Step3_Time","Step3_Y0","Step3_YFinal","SineWave5_Amp","SineWave5_Bias","SineWave5_Freq","SineWave5_Hsin","SineWave5_HCos","SineWave5_PSin","SineWave5_PCos","SineWave7_Amp","SineWave7_Bias","SineWave7_Freq","SineWave7_Hsin","SineWave7_HCos","SineWave7_PSin","SineWave7_PCos","WeightedSampleTime_WtEt","Constant6_Value","Out2","Out3","Out4","Out5","Constant4_Value","Constant5_Value","indicators.z[0]","indicators.z[1]","indicators.z[2]","solver.numSteps","solver.minStepSize","solver.maxStepSize","solver.minOrder","solver.maxOrder","solver.numStateEvents","solver.numTimeEvents","Out1[1]_ref","Out1[2]_ref","Out2_ref","Out3_ref","Out4_ref","Out5_ref","Out6[1]_ref","Out6[2]_ref","Out6[3]_ref","Out6[4]_ref","Out6[5]_ref","Out6[6]_ref","Out7_ref","Out8[1]_ref","Out8[2]_ref","Out9_ref","Out10_ref","Out11_ref","EventIndicator[0]_ref","EventIndicator[1]_ref","Step_Time_ref","Step_Y0_ref","Step_YFinal_ref","SineWave_Amp_ref","SineWave_Bias_ref","SineWave_Freq_ref","SineWave_Phase_ref","SineWave6_Amp_ref","SineWave6_Bias_ref","SineWave6_Freq_ref","SineWave6_Phase_ref","SineWave1_Amp_ref","SineWave1_Bias_ref","SineWave1_Freq_ref","SineWave1_Phase_ref","Step2_Time_ref","Step2_Y0_ref","Step2_YFinal_ref","SineWave3_Amp_ref","SineWave3_Bias_ref","SineWave3_Freq_ref","SineWave3_Hsin_ref","SineWave3_HCos_ref","SineWave3_PSin_ref","SineWave3_PCos_ref","SineWave4_Amp_ref","SineWave4_Bias_ref","SineWave4_Freq_ref","SineWave4_Phase_ref","Step3_Time_ref","Step3_Y0_ref","Step3_YFinal_ref","SineWave5_Amp_ref","SineWave5_Bias_ref","SineWave5_Freq_ref","SineWave5_Hsin_ref","SineWave5_HCos_ref","SineWave5_PSin_ref","SineWave5_PCos_ref","SineWave7_Amp_ref","SineWave7_Bias_ref","SineWave7_Freq_ref","SineWave7_Hsin_ref","SineWave7_HCos_ref","SineWave7_PSin_ref","SineWave7_PCos_ref","WeightedSampleTime_WtEt_ref","Constant6_Value_ref","Constant4_Value_ref","Constant5_Value_ref","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.real_time","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
       9.6,         1,-0.17432678,         1,       0.1,         0,         0,         1,         0,-0.17432678,-0.17432678,         1,-0.035214757,-0.034865356,         6,       8.6,       8.6,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        -3,        -1,        12,        12,        12,        12,       8.6,       8.6,         1,      1441,    1e-005,    0.0256,         0,         2,         1,       131,         1, -0.174327,        -3,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.174327, -0.174327,         1,-0.0352148,-0.0348654,         6,       8.6,       8.6,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       9.7,         1,-0.27176063,         1,       0.1,         0,         0,         1,         0,-0.17432678,-0.27176063,         1,-0.25246026,-0.054352125,         6,       8.7,       8.7,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        -4,        -1,        12,        12,        12,        12,       8.7,       8.7,         1,      1463,    1e-005,   0.02048,         0,         2,         1,       133,         1, -0.271761,        -4,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.174327, -0.271761,         1,  -0.25246,-0.0543521,         6,       8.7,       8.7,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       9.8,         1,-0.36647913,         1,       0.1,         0,         0,         1,         0,-0.17432678,-0.36647913,         1,-0.25246026,-0.073295826,         6,       8.8,       8.8,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        -5,        -1,        12,        12,        12,        12,       8.8,       8.8,         1,      1474,    1e-005,    0.0256,         0,         2,         1,       134,         1, -0.366479,        -5,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.174327, -0.366479,         1,  -0.25246,-0.0732958,         6,       8.8,       8.8,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       9.9,         1,-0.45753589,         1,       0.1,         0,         0,         1,         0,-0.45753589,-0.45753589,         1,-0.45753589,-0.091507179,         6,       8.9,       8.9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        -6,        -1,        12,        12,        12,        12,       8.9,       8.9,         1,      1485,    1e-005,    0.0256,         0,         2,         1,       135,         1, -0.457536,        -6,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.457536,         1, -0.457536,-0.0915072,         6,       8.9,       8.9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
        10,         1,-0.54402111,         1,       0.1,         0,         0,         1,         0,-0.45753589,-0.54402111,         1,-0.45753589,-0.10880422,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        -7,        -1,        12,        12,        12,        12,         9,         9,         1,      1496,    1e-005,    0.0256,         0,         2,         1,       136,         1, -0.544021,        -7,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.544021,         1, -0.457536, -0.108804,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
      10.1,         1,-0.62507065,         1,       0.1,         0,         0,         1,         0,-0.45753589,-0.62507065,         1,-0.45753589,-0.12501413,         6,       9.1,       9.1,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        -8,        -1,        12,        12,        12,        12,       9.1,       9.1,         1,      1507,    1e-005,    0.0256,         0,         2,         1,       137,         1, -0.544021,        -7,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.544021,         1, -0.457536, -0.108804,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
      10.2,         1,-0.69987469,         1,       0.1,         0,         0,         1,         0,-0.69987469,-0.69987469,         1,-0.64055596,-0.13997494,         6,       9.2,       9.2,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        -9,        -1,        12,        12,        12,        12,       9.2,       9.2,         1,      1529,    1e-005,   0.02048,         0,         2,         1,       139,         1, -0.544021,        -7,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.544021,         1, -0.457536, -0.108804,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
      10.3,         1,-0.76768581,         1,       0.1,         0,         0,         1,         0,-0.69987469,-0.76768581,         1,-0.64055596,-0.15353716,         6,       9.3,       9.3,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,       -10,        -1,        12,        12,        12,        12,       9.3,       9.3,         1,      1540,    1e-005,    0.0256,         0,         2,         1,       140,         1, -0.544021,        -7,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.544021,         1, -0.457536, -0.108804,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
      10.4,         1,-0.82782647,         1,       0.1,         0,         0,         1,         0,-0.69987469,-0.82782647,         1,-0.79269796,-0.16556529,         6,       9.4,       9.4,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,       -10,        -1,        12,        12,        12,        12,       9.4,       9.4,         1,      1562,    1e-005,   0.01536,         0,         2,         1,       142,         1, -0.544021,        -7,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.544021,         1, -0.457536, -0.108804,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
      10.5,         1,-0.87969576,         1,       0.1,         0,         0,         1,         0,-0.87969576,-0.87969576,         1,-0.79269796,-0.17593915,         6,       9.5,       9.5,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,       -11,        -1,        12,        12,        12,        12,       9.5,       9.5,         1,      1573,    1e-005,    0.0256,         0,         2,         1,       143,         1, -0.544021,        -7,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.544021,         1, -0.457536, -0.108804,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
      10.6,         1,-0.92277542,         1,       0.1,         0,         0,         1,         0,-0.87969576,-0.92277542,         1,-0.90662788,-0.18455508,         6,       9.6,       9.6,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,       -12,        -1,        12,        12,        12,        12,       9.6,       9.6,         1,      1595,    1e-005,   0.01536,         0,         2,         1,       145,         1, -0.544021,        -7,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.544021,         1, -0.457536, -0.108804,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
      10.7,         1,-0.95663502,         1,       0.1,         0,         0,         1,         0,-0.87969576,-0.95663502,         1,-0.90662788, -0.191327,         6,       9.7,       9.7,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,       -12,        -1,        12,        12,        12,        12,       9.7,       9.7,         1,      1606,    1e-005,    0.0256,         0,         2,         1,       146,         1, -0.544021,        -7,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.544021,         1, -0.457536, -0.108804,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
      10.8,         1,-0.98093623,         1,       0.1,         0,         0,         1,         0,-0.98093623,-0.98093623,         1,-0.97685371,-0.19618725,         6,       9.8,       9.8,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,       -12,        -1,        12,        12,        12,        12,       9.8,       9.8,         1,      1628,    1e-005,   0.02048,         0,         2,         1,       148,         1, -0.544021,        -7,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.544021,         1, -0.457536, -0.108804,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
      10.9,         1,-0.99543625,         1,       0.1,         0,         0,         1,         0,-0.98093623,-0.99543625,         1,-0.97685371,-0.19908725,         6,       9.9,       9.9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,       -12,        -1,        12,        12,        12,        12,       9.9,       9.9,         1,      1639,    1e-005,    0.0256,         0,         2,         1,       149,         1, -0.544021,        -7,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.544021,         1, -0.457536, -0.108804,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
        11,         1,-0.99999021,         1,       0.1,         0,         0,         1,         0,-0.98093623,-0.99999021,         1,-0.99999021,-0.19999804,         6,        10,        10,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,       -12,        -1,        12,        12,        12,        12,        10,        10,         1,      1650,    1e-005,    0.0256,         0,         2,         1,       150,         1, -0.544021,        -7,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.544021,         1, -0.457536, -0.108804,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
      11.1,         1,-0.99455259,         1,       0.1,         0,         0,         1,         0,-0.99455259,-0.99455259,         1,-0.99999021,-0.19891052,         6,      10.1,      10.1,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,       -12,        -1,        12,        12,        12,        12,      10.1,      10.1,         1,      1661,    1e-005,    0.0256,         0,         2,         1,       151,         1, -0.544021,        -7,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.544021,         1, -0.457536, -0.108804,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
      11.2,         1,-0.97917773,         1,       0.1,         0,         0,         1,         0,-0.99455259,-0.97917773,         1,-0.99999021,-0.19583555,         6,      10.2,      10.2,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,       -12,        -1,        12,        12,        12,        12,      10.2,      10.2,         1,      1672,    1e-005,    0.0256,         0,         2,         1,       152,         1, -0.544021,        -7,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.544021,         1, -0.457536, -0.108804,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
      11.3,         1,-0.95401925,         1,       0.1,         0,         0,         1,         0,-0.99455259,-0.95401925,         1,-0.97492207,-0.19080385,         6,      10.3,      10.3,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,       -12,        -1,        12,        12,        12,        12,      10.3,      10.3,         1,      1694,    1e-005,   0.02048,         0,         2,         1,       154,         1, -0.544021,        -7,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.544021,         1, -0.457536, -0.108804,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
      11.4,         1,-0.91932853,         1,       0.1,         0,         0,         1,         0,-0.91932853,-0.91932853,         1,-0.97492207,-0.18386571,         6,      10.4,      10.4,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,       -12,        -1,        12,        12,        12,        12,      10.4,      10.4,         1,      1705,    1e-005,    0.0256,         0,         2,         1,       155,         1, -0.544021,        -7,        -1,        12,        12,         1,       0.1,         0,         0,         1,         0, -0.457536, -0.544021,         1, -0.457536, -0.108804,         6,         9,         9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
